,FDFT1 (2222)
ACH-000004,-0.09995644461631993
ACH-000005,-0.11639508049721868
ACH-000007,-0.2345943833778643
ACH-000009,-0.5847841092366639
ACH-000011,-0.053785985523735286
ACH-000012,-0.0009064254547919775
ACH-000013,-0.3304394343582757
ACH-000014,0.08989773184190937
ACH-000015,-0.07747589644245984
ACH-000017,-0.09819745270138014
ACH-000018,0.1267597615708442
ACH-000019,-0.308406151473758
ACH-000021,-0.021616328493351426
ACH-000022,-0.5277982177178809
ACH-000025,-0.1505776652923652
ACH-000028,-0.4020425220473323
ACH-000030,0.007782151721545278
ACH-000035,-0.003458443242543271
ACH-000036,0.14530239870341072
ACH-000037,-0.13731460348656913
ACH-000039,-0.27082523431596306
ACH-000040,-0.10494195939391147
ACH-000041,-0.1108238443764688
ACH-000042,-0.07753565750444788
ACH-000045,0.2296492256113836
ACH-000047,0.013613698921157468
ACH-000052,-0.02064841333225369
ACH-000053,0.011242239524683386
ACH-000054,0.08638884392598044
ACH-000055,-0.016620137734099084
ACH-000060,0.0076263408113616095
ACH-000067,-0.07262764239457302
ACH-000070,-0.5526721259411845
ACH-000075,-0.07546529932496099
ACH-000078,-0.3475327016361347
ACH-000082,-0.09112557944416748
ACH-000085,0.03698589574800412
ACH-000086,0.10616301447659092
ACH-000087,-0.11881916926767146
ACH-000092,-0.06587264992435994
ACH-000095,-0.0741697891383352
ACH-000097,-0.2951663624106877
ACH-000098,0.08588600890920045
ACH-000099,-0.2006833683989683
ACH-000108,-0.01608336561385346
ACH-000113,0.02215149375359581
ACH-000116,-0.13876035769528974
ACH-000118,-0.04747268710304023
ACH-000120,-0.2224937894479435
ACH-000123,0.1838284075063752
ACH-000127,0.03782957392509275
ACH-000128,0.039321151142102606
ACH-000132,-0.1438868788040091
ACH-000133,-0.11277546871365643
ACH-000137,-0.054489224097092
ACH-000138,-0.17429769161579955
ACH-000142,-0.45005067228367135
ACH-000143,-0.1116458922706932
ACH-000146,0.2360687393846543
ACH-000148,-0.09409663736801052
ACH-000150,-0.0424633643522153
ACH-000152,-0.0874292054587199
ACH-000153,-0.15288061221416785
ACH-000159,-0.05611278446788457
ACH-000160,0.04764880213854965
ACH-000163,-0.02929769214430127
ACH-000167,-0.19242684482677316
ACH-000168,-0.20974399545590555
ACH-000169,-0.08754708391750665
ACH-000178,-0.04826991476007042
ACH-000183,-0.029865829627571214
ACH-000188,0.012610748717291908
ACH-000189,-0.11183045699661057
ACH-000190,-0.052273554824356916
ACH-000198,-0.2900333225434023
ACH-000203,0.02623942120382229
ACH-000204,-0.3541733950001213
ACH-000206,0.08467767956965871
ACH-000207,0.003136049587260774
ACH-000208,-0.1443645258417504
ACH-000210,-0.3360960805293646
ACH-000211,-0.17059095506662614
ACH-000215,-0.06361908295089598
ACH-000221,0.07152917462667521
ACH-000222,0.21044049970448253
ACH-000223,-0.0507411337596848
ACH-000226,-0.0576232890997075
ACH-000227,0.01163113368320772
ACH-000228,-0.2394625295495924
ACH-000231,0.05095284493395858
ACH-000232,-0.12121889729044714
ACH-000233,-0.01894439789629036
ACH-000234,-0.15747131743901094
ACH-000235,-0.11028806240733292
ACH-000237,-0.03490247970137938
ACH-000238,0.008482567094797876
ACH-000242,-0.269596260101857
ACH-000243,-0.23824497313987356
ACH-000244,0.11658465991043247
ACH-000246,-0.03914811109954645
ACH-000248,-0.31141079307722697
ACH-000250,-0.09560295269199218
ACH-000251,0.057226059373870986
ACH-000252,-0.2541031579321114
ACH-000253,-0.12485588762332615
ACH-000255,0.05023118651354313
ACH-000256,-0.2499763881474149
ACH-000257,-0.1928605164084515
ACH-000258,-0.6351091273920885
ACH-000259,-0.6298770337469035
ACH-000260,-0.1434517451080602
ACH-000261,-0.12946082590770042
ACH-000262,0.014811795256210071
ACH-000263,-0.09852335276489667
ACH-000264,-0.17066525511356806
ACH-000265,-0.039912792758007964
ACH-000266,-0.014200337167001547
ACH-000272,-0.3720266864023311
ACH-000274,-0.10641426865961187
ACH-000277,-0.29546393809824195
ACH-000278,-0.1218568089088417
ACH-000279,-0.4867546761208729
ACH-000280,-0.02373498081570771
ACH-000281,-0.004119461636648147
ACH-000288,-0.006154774921028968
ACH-000291,-0.10352842257666396
ACH-000293,-0.1832381541425639
ACH-000294,0.6546698520907014
ACH-000295,-0.5849827956551598
ACH-000296,-0.5713880457128802
ACH-000302,-0.10910483624951488
ACH-000304,0.1577197129209153
ACH-000307,-0.00013869597530540812
ACH-000308,-0.05295715939210445
ACH-000310,-0.6127004577503778
ACH-000311,-0.14014951625197355
ACH-000312,-0.3781264451279173
ACH-000315,-0.5745189172340913
ACH-000316,-0.06919556827742954
ACH-000317,-0.09025760558757503
ACH-000318,0.028273272194561664
ACH-000319,-0.08923433543987623
ACH-000320,0.16659950446515887
ACH-000322,0.028186873677961417
ACH-000323,-0.016563126635709306
ACH-000324,-0.1103434883443414
ACH-000329,-0.054977625630174436
ACH-000330,-0.8712959084681121
ACH-000331,-0.08571757842154534
ACH-000332,-0.06520330024350045
ACH-000334,-0.7129669183141143
ACH-000335,0.11006324713851127
ACH-000336,-0.15398968089560444
ACH-000337,0.15637993463544045
ACH-000338,-0.055481609011307394
ACH-000339,0.0037447421135550297
ACH-000341,0.17355820079463316
ACH-000348,-0.04060964349208352
ACH-000350,-0.12272441236478028
ACH-000352,-0.8957533982645988
ACH-000356,-0.04664083203131679
ACH-000361,-0.0033735855659651377
ACH-000362,-0.15881073877491778
ACH-000363,-0.14472649282601616
ACH-000364,0.07500099661971102
ACH-000365,-0.7407220965561303
ACH-000366,-0.4554320866660327
ACH-000368,-0.0677940416570169
ACH-000374,-0.050560676029878585
ACH-000375,0.14939259154788173
ACH-000376,-0.07277600319628373
ACH-000381,-0.7343432541979333
ACH-000383,-0.20612909953703312
ACH-000387,-0.10226867854148307
ACH-000389,0.07552959512267338
ACH-000390,0.0441343028804789
ACH-000393,-0.2190716158787483
ACH-000395,-0.2694619342651439
ACH-000396,-0.13753869820676826
ACH-000397,-0.17208633362006476
ACH-000401,0.0325390203200894
ACH-000402,-0.10185270500743904
ACH-000403,-0.12391984451186992
ACH-000404,0.101297808790451
ACH-000406,-0.006899016944328344
ACH-000407,0.08421352109002303
ACH-000408,0.013017631181811394
ACH-000410,0.008819780925713418
ACH-000411,0.045202964016207874
ACH-000414,-0.7292555621664066
ACH-000415,0.041231427207575264
ACH-000416,-0.04679599083674831
ACH-000420,-0.08459104495394254
ACH-000421,-0.16330142769718392
ACH-000424,-0.15488651725897015
ACH-000425,0.08468875241240602
ACH-000426,-0.1055071252177309
ACH-000427,0.11519791255559733
ACH-000433,-0.012395785925050964
ACH-000435,-0.04545574928248202
ACH-000436,-0.044833516551858105
ACH-000444,-0.07553223399615698
ACH-000445,-0.053800792855959116
ACH-000448,-0.5304113628035111
ACH-000450,0.019130665511913742
ACH-000452,-0.09447536857940926
ACH-000454,-0.1489293906565443
ACH-000458,-0.08119744810060865
ACH-000459,-0.21494320588048565
ACH-000460,0.034780344392734835
ACH-000461,-0.016947049629920698
ACH-000463,0.03753521099142098
ACH-000464,-0.0653394749724812
ACH-000466,0.07355982883084428
ACH-000467,-0.19768514935488832
ACH-000468,0.008489977881048633
ACH-000469,-0.007044985281338152
ACH-000470,-0.2611751936853585
ACH-000471,0.17875322671320876
ACH-000472,-0.15812053011422825
ACH-000473,-0.01839264083130124
ACH-000475,-0.13366694420639175
ACH-000476,-0.051204060996749484
ACH-000477,-0.05214434085549269
ACH-000479,0.08234990475735106
ACH-000480,-0.20243161923609806
ACH-000481,-0.3723506229368778
ACH-000483,-0.078669664464151
ACH-000484,-0.13183901755814015
ACH-000485,-0.13366339286399606
ACH-000486,0.039798546267058615
ACH-000487,-0.5465692334598706
ACH-000488,0.10703017914508617
ACH-000490,0.00685650124837154
ACH-000491,-0.3208727320534908
ACH-000495,-0.2855502674108337
ACH-000496,0.05459526991292008
ACH-000499,-0.021239629708843282
ACH-000500,0.08292608866353178
ACH-000502,0.026801978731433918
ACH-000503,-0.21674154626887626
ACH-000505,-0.0777976025763168
ACH-000507,0.09201311788448
ACH-000510,0.03443826274606527
ACH-000511,-0.18991468616498094
ACH-000512,-0.22935816504890402
ACH-000516,-0.11630371940315815
ACH-000517,-0.10683135668015896
ACH-000518,0.11413698393734464
ACH-000520,-0.04865776560294243
ACH-000521,-0.019237478742376333
ACH-000522,-0.12233056059932215
ACH-000524,-0.4738798471479352
ACH-000527,-0.0966879027149398
ACH-000528,-0.110561715794105
ACH-000537,-0.07455409846592836
ACH-000541,-0.1851412562202157
ACH-000542,-0.03166724309672149
ACH-000544,-0.23254946396728265
ACH-000545,-0.0443441800715582
ACH-000547,-0.5581003966747924
ACH-000548,-0.5550164442445955
ACH-000549,0.05943371268932709
ACH-000550,0.03381993841593008
