,MRPL53 (116540)
ACH-000004,-0.3810501938214395
ACH-000005,-0.4033900215194576
ACH-000007,-0.9841530786439916
ACH-000009,-0.5578248047492111
ACH-000011,-0.4780887077017739
ACH-000012,-0.7964227553037387
ACH-000013,-0.7471168165810904
ACH-000014,-0.7020994573237581
ACH-000015,-0.7052327667300011
ACH-000017,-0.5099758813882747
ACH-000018,-0.8064942828482944
ACH-000019,-0.9042498849761272
ACH-000021,-0.6867120862865013
ACH-000022,-0.9250785118150812
ACH-000025,-0.8609093524367823
ACH-000028,-0.8984641408860178
ACH-000030,-0.6117180172080664
ACH-000035,-0.8068602516603997
ACH-000036,-0.4141370265163958
ACH-000037,-0.7165667034442585
ACH-000039,-0.6737743696807778
ACH-000040,-0.6500635259282875
ACH-000041,-0.4942284574098823
ACH-000042,-0.4958344285917972
ACH-000045,-0.8005251626354173
ACH-000047,-0.7308166518125054
ACH-000052,-0.6953870831810639
ACH-000053,-0.7200696485198055
ACH-000054,-0.6617040124905533
ACH-000055,-0.4401839635304448
ACH-000060,-0.7134976746371519
ACH-000067,-0.7893627965948673
ACH-000070,-0.8425983801079631
ACH-000075,-0.6015750926629269
ACH-000078,-0.5153861792941865
ACH-000082,-0.6796670958897546
ACH-000085,-0.7942434657071852
ACH-000086,-0.942510677512494
ACH-000087,-0.7972515605338844
ACH-000092,-0.7593419914120627
ACH-000095,-0.4563599667216438
ACH-000097,-0.6729289245733232
ACH-000098,-0.6754397813815594
ACH-000099,-0.6398037748313014
ACH-000108,-0.5910346346630715
ACH-000113,-0.6216124179596819
ACH-000116,-0.7799178267302269
ACH-000118,-0.989059268217546
ACH-000120,-0.612630333123266
ACH-000123,-0.7405070586621064
ACH-000127,-0.8038618346248111
ACH-000128,-0.5934675833596071
ACH-000132,-0.7621176720746723
ACH-000133,-0.7978072516115764
ACH-000137,-0.6160538033355647
ACH-000138,-0.6541582837008809
ACH-000142,-0.5080906879951526
ACH-000143,-0.8554138593456072
ACH-000146,-0.5653534800781241
ACH-000148,-0.682370534365343
ACH-000150,-1.1110500695235237
ACH-000152,-0.8046510577690417
ACH-000153,-0.5598604813543437
ACH-000159,-0.6726949755050426
ACH-000160,-0.9916082731255994
ACH-000163,-0.6314889687188068
ACH-000167,-0.496187717740581
ACH-000168,-0.4553836284720995
ACH-000169,-0.7377530285331391
ACH-000178,-0.7112635444558301
ACH-000183,-0.6702327422556171
ACH-000188,-0.7291643367123058
ACH-000189,-0.7416941684829125
ACH-000190,-0.8824477962496795
ACH-000198,-0.6316336296167135
ACH-000203,-0.2556232633016919
ACH-000204,-0.6453762586188971
ACH-000206,-0.9163018908046014
ACH-000207,-0.7640832788146716
ACH-000208,-1.0204391787739884
ACH-000210,-0.9281119365437348
ACH-000211,-0.7228412992919515
ACH-000215,-0.6153409091086386
ACH-000221,-0.8299545077738605
ACH-000222,-0.6543086043164993
ACH-000223,-0.7355544731487491
ACH-000226,-0.6376102271822884
ACH-000227,-0.6740815415679438
ACH-000228,-0.6099845736743844
ACH-000231,-0.8296366214815276
ACH-000232,-0.7548327945259291
ACH-000233,-0.6624508124655787
ACH-000234,-0.5356892247121762
ACH-000235,-0.5804025393875984
ACH-000237,-0.4950070905080083
ACH-000238,-0.717584279538991
ACH-000242,-0.7569507162630696
ACH-000243,-0.8421385461262868
ACH-000244,-0.7112487141728977
ACH-000246,-0.7794839382711141
ACH-000248,-0.8816648042154138
ACH-000250,-0.4245000447150561
ACH-000251,-0.8864515316602812
ACH-000252,-0.5979701158534522
ACH-000253,-0.5854579630635555
ACH-000255,-0.6635824971518669
ACH-000256,-0.6584077204412982
ACH-000257,-0.6051441674546619
ACH-000258,-0.7467595356052426
ACH-000259,-0.7844499726305486
ACH-000260,-0.5984722693837595
ACH-000261,-0.6473608560987303
ACH-000262,-0.5180891590852644
ACH-000263,-0.7284201905076052
ACH-000264,-0.6516899523088545
ACH-000265,-0.8044646420517846
ACH-000266,-0.5432094692698135
ACH-000272,-0.5877844386777216
ACH-000274,-0.6663432805792192
ACH-000277,-0.9432325446011788
ACH-000278,-0.5303482079729345
ACH-000279,-0.8681302551718272
ACH-000280,-0.4648932980823709
ACH-000281,-0.572694014261928
ACH-000288,-0.8091835586360081
ACH-000291,-0.6417880307029014
ACH-000293,-0.7848641078346158
ACH-000294,-0.4403551621610013
ACH-000295,-0.8061899892059686
ACH-000296,-0.6440402044985503
