,HGFAC (3083)
ACH-000004,-0.049897294091828345
ACH-000005,-0.2628525301003287
ACH-000007,0.029292167659370795
ACH-000009,0.06863724102236875
ACH-000011,-0.1391833209764477
ACH-000012,-0.024682096458415816
ACH-000013,0.047924028532508205
ACH-000014,-0.03178903399305268
ACH-000015,0.018430364178823797
ACH-000017,-0.1172703526791627
ACH-000018,-0.08395793032081672
ACH-000019,-0.033728052531830865
ACH-000021,0.0309555286844682
ACH-000022,-0.09163005150745088
ACH-000025,-0.16169410414645358
ACH-000028,-0.02690422549722569
ACH-000030,-0.023802328667795216
ACH-000035,0.1416936150299032
ACH-000036,0.1056361167997164
ACH-000037,-0.0380188357144121
ACH-000039,-0.11429251730005
ACH-000040,-0.004597384371381373
ACH-000041,-0.14886430070638515
ACH-000042,-0.20557683856235545
ACH-000045,-0.01524526903292759
ACH-000047,-0.08335457602030308
ACH-000052,0.10901743014459064
ACH-000053,0.015432880534455387
ACH-000054,-0.0966019418022042
ACH-000055,-0.15056817836411676
ACH-000060,-0.3131721452793948
ACH-000067,0.08396923637021281
ACH-000070,-0.033885780581858614
ACH-000075,-0.160598816493086
ACH-000078,-0.12794805929219635
ACH-000082,-0.10241782177167057
ACH-000085,-0.07023992731575628
ACH-000086,-0.019366000331186742
ACH-000087,0.06681928177848269
ACH-000092,-0.06025407462892711
ACH-000095,-0.15833783059242196
ACH-000097,-0.10712256945943888
ACH-000098,-0.10697397779122997
ACH-000099,-0.13885565193050126
ACH-000108,-0.08397602350013401
ACH-000113,-0.1384884956085934
ACH-000116,-0.09754163849379638
ACH-000118,0.006027538843951912
ACH-000120,-0.07896179836199611
ACH-000123,0.07885874090175335
ACH-000127,-0.03807574376578953
ACH-000128,0.07068463160388515
ACH-000132,-0.03540441348577198
ACH-000133,-0.1228224883775023
ACH-000137,0.01571826110400713
ACH-000138,-0.05274243686748693
ACH-000142,-0.04525326940299201
ACH-000143,-0.007370059988775663
ACH-000146,-0.09539907510070073
ACH-000148,0.014415085356840319
ACH-000150,0.09513762635733676
ACH-000152,-0.0788201067836193
ACH-000153,0.08350556177855882
ACH-000159,-0.1419948307628836
ACH-000160,-0.0021519461030971034
ACH-000163,0.05126752372398664
ACH-000167,-0.2690152913613222
ACH-000168,0.12128024530837145
ACH-000169,-0.14231783273306933
ACH-000178,-0.05387725259211465
ACH-000183,-0.12239652746212025
ACH-000188,-0.15891329554953107
ACH-000189,-0.10078561250219953
ACH-000190,-0.2361073046832713
ACH-000198,0.06941188291837169
ACH-000203,0.21106801923425492
ACH-000204,-0.1817430168603503
ACH-000206,-0.03336708970782238
ACH-000207,0.05209600926634882
ACH-000208,0.030362734033536086
ACH-000210,-0.11433011184698252
ACH-000211,-0.030758490833537887
ACH-000215,-0.09533025213749644
ACH-000221,-0.07503293538038441
ACH-000222,0.03424251003805116
ACH-000223,-0.04965723907706861
ACH-000226,-0.12278080962456203
ACH-000227,-0.1194276198818545
ACH-000228,-0.013424045726843898
ACH-000231,-0.024663369132539158
ACH-000232,-0.09211786800690676
ACH-000233,0.04540738887157295
ACH-000234,-0.2070756217106422
ACH-000235,-0.015345470078228418
ACH-000237,-0.08954541286334401
ACH-000238,-0.16108326467696732
ACH-000242,0.2684280606858751
ACH-000243,-0.011352347282886355
ACH-000244,0.16380986357982402
ACH-000246,0.021073410770692157
ACH-000248,0.1403641842228874
ACH-000250,-0.10530651581426492
ACH-000251,-0.06944713940207885
ACH-000252,0.0365831512117944
ACH-000253,-0.12539975131071446
ACH-000255,-0.09158010826186863
ACH-000256,-0.02112479969114496
ACH-000257,0.12194560910105802
ACH-000258,0.049643220159297265
ACH-000259,-0.009529864598880784
ACH-000260,-0.19493684055966784
ACH-000261,0.011640091261593277
ACH-000262,0.014142745686641268
ACH-000263,-0.012537852122873852
ACH-000264,-0.2012854922388984
ACH-000265,-0.04037080390139208
ACH-000266,-0.07217407142651508
ACH-000272,-0.1032566436414697
ACH-000274,-0.04502235196040195
ACH-000277,-0.11263323589443565
ACH-000278,0.09867930830818566
ACH-000279,-0.01479101876554392
ACH-000280,-0.060571727970934484
ACH-000281,-0.10018014220425044
ACH-000288,-0.11652820644038996
ACH-000291,-0.02733262499235426
ACH-000293,-0.2344397596215944
ACH-000294,-0.002877345384831929
ACH-000295,0.04524020134491544
ACH-000296,0.14456493576557258
ACH-000302,-0.0517244329447293
ACH-000304,-0.18722219118114555
ACH-000307,-0.025266689428208925
ACH-000308,-0.0957751771114989
ACH-000310,-0.11011937107270878
ACH-000311,-0.3506552663683688
ACH-000312,-0.04330792842575795
ACH-000315,0.049437845061718534
ACH-000316,0.04601640125352198
ACH-000317,-0.0696391134575479
ACH-000318,0.01936508202522352
ACH-000319,0.01652700958357479
ACH-000320,-0.016107857228971137
ACH-000322,-0.09520537394732866
ACH-000323,-0.30113009076816405
ACH-000324,-0.011248428885424187
ACH-000329,-0.16507155259817885
ACH-000330,-0.0976455036211034
ACH-000331,0.021511518968292724
ACH-000332,-0.01586213007703761
ACH-000334,-0.03780075317744956
ACH-000335,-0.09966729728211793
ACH-000336,-0.25026184773734583
ACH-000337,-0.12833240303534316
ACH-000338,0.2442051658671331
ACH-000339,-0.030853670829907517
ACH-000341,-0.13351141584846524
ACH-000348,-0.2184123376463416
ACH-000350,-0.15046736630106575
ACH-000352,-0.0022011142926433107
ACH-000356,-0.2316643900699757
ACH-000361,-0.05136666502248586
ACH-000362,-0.0710514511240638
ACH-000363,-0.144795478761801
ACH-000364,-0.05800982736829013
ACH-000365,-0.043205199233862776
ACH-000366,-0.03601382338776424
ACH-000368,-0.3482775364294509
ACH-000374,-0.13047136400387727
ACH-000375,-0.06375855646340034
ACH-000376,-0.03824957401780097
ACH-000381,-0.2775427044305708
ACH-000383,-0.11811518001647585
ACH-000387,0.0223019930092384
ACH-000389,-0.18028973175536625
ACH-000390,-0.0670113051333731
ACH-000393,-0.08069494114382862
ACH-000395,-0.006440140653676275
ACH-000396,0.2753897630393403
ACH-000397,-0.032295609519994384
ACH-000401,0.0818489045234167
ACH-000402,0.24440980605042176
ACH-000403,-0.05388631670339597
ACH-000404,0.21533441196232708
ACH-000406,-0.00215795507125126
ACH-000407,0.008094069060365909
ACH-000408,0.016862805097520406
ACH-000410,-0.056937434007216285
ACH-000411,-0.04492283066629636
ACH-000414,-0.01365915736204047
ACH-000415,-0.0880306612834134
