,TPST1 (8460)
ACH-000004,-0.0588297090870675
ACH-000005,-0.19011453587820207
ACH-000007,-0.16778013531404914
ACH-000009,-0.03299885938042476
ACH-000011,0.04670278680659129
ACH-000012,-0.16902961123682847
ACH-000013,0.002574631757413543
ACH-000014,-0.07282905149341963
ACH-000015,0.1068808740027314
ACH-000017,-0.09619881312258732
ACH-000018,-0.11817155528781514
ACH-000019,-0.11438323218889702
ACH-000021,-0.35528051708544944
ACH-000022,0.022831019227478
ACH-000025,-0.08560939552864856
ACH-000028,-0.03477914107460227
ACH-000030,0.05387126140687242
ACH-000035,-0.3079585715723782
ACH-000036,-0.17004247426872374
ACH-000037,0.005207084435296032
ACH-000039,-0.033123063982033296
ACH-000040,-0.019058866635152927
ACH-000041,-0.05473954289686817
ACH-000042,-0.057743886660944876
ACH-000045,0.034007633585129426
ACH-000047,-0.12411719101754527
ACH-000052,0.11504026758971506
ACH-000053,-0.13869668964228124
ACH-000054,0.02648516045264351
ACH-000055,0.016495123857514303
ACH-000060,0.025583937243906056
ACH-000067,-0.14658400312495784
ACH-000070,-0.12985987077980302
ACH-000075,0.28392616346967164
ACH-000078,0.0028155048013742594
ACH-000082,-0.034775743078361725
ACH-000085,-0.2751622511621113
ACH-000086,0.09054638639835877
ACH-000087,-0.2424096938099931
ACH-000092,-0.041227573303324806
ACH-000095,-0.01968475388914191
ACH-000097,0.010338557806760195
ACH-000098,-0.14619103289305266
ACH-000099,0.08019340111049744
ACH-000108,-0.0874091230376864
ACH-000113,0.06026529404218036
ACH-000116,0.02997338853002879
ACH-000118,-0.1162366938334062
ACH-000120,-0.008179633291684835
ACH-000123,-0.030300391849100432
ACH-000127,-0.07334730431372173
ACH-000128,-0.17074237636809378
ACH-000132,-0.13585178947824209
ACH-000133,-0.012004451875731705
ACH-000137,0.07248984029146988
ACH-000138,0.05285201032969178
ACH-000142,-0.044808144889012566
ACH-000143,-0.09634225701446274
ACH-000146,-0.05896445087256265
ACH-000148,-0.1394116813430257
ACH-000150,-0.02481609097301827
ACH-000152,-0.03975502189105667
ACH-000153,-0.1758970316325219
ACH-000159,-0.12772998314120776
ACH-000160,-0.10015405602110136
ACH-000163,-0.2061339184098099
ACH-000167,-0.36396064769959546
ACH-000168,0.14242363163421815
ACH-000169,-0.05999264124516013
ACH-000178,-0.03420878811632565
ACH-000183,0.03171614979936749
ACH-000188,-0.04146495675978288
ACH-000189,-0.29576965181674364
ACH-000190,-0.19171959947767211
ACH-000198,-0.09267046843929752
ACH-000203,0.008034490696160877
ACH-000204,-0.18290806810545576
ACH-000206,-0.0002248884548976358
ACH-000207,-0.05270982091106335
ACH-000208,-0.35573498276349563
ACH-000210,-0.2319876019482956
ACH-000211,-0.09980132879724174
ACH-000215,-0.011720860355656998
ACH-000221,-0.5031853066412384
ACH-000222,0.26019640775066266
ACH-000223,-0.034127293717127034
ACH-000226,-0.14941321716022515
ACH-000227,-0.17422613299819611
ACH-000228,-0.1595585272027777
ACH-000231,-0.009735155380974707
ACH-000232,-0.03988937640298221
ACH-000233,0.11453670565996216
