,FSCN2 (25794)
ACH-000500,-0.15877865587180953
ACH-000502,-0.3220584045335759
ACH-000503,-0.4409414223107573
ACH-000505,-0.14175120550250894
ACH-000507,-0.2581691178531497
ACH-000510,-0.2565641498811085
ACH-000511,-0.13404781721953551
ACH-000512,-0.3385239678603337
ACH-000516,-0.2441147031670925
ACH-000517,-0.21456843990474614
ACH-000518,-0.22550952827637602
ACH-000520,-0.32453996304751465
ACH-000521,-0.5839710315841088
ACH-000522,-0.16139865045274845
ACH-000524,-0.23304384211396165
ACH-000527,-0.20466771696025035
ACH-000528,-0.15907914081271918
ACH-000537,-0.2081751572838023
ACH-000541,-0.016213378486611668
ACH-000542,-0.3006588499351481
ACH-000544,-0.316290463861027
ACH-000545,-0.15428306228812955
ACH-000547,-0.3190722416956692
ACH-000548,-0.21836024073787053
ACH-000549,-0.1586846594979199
ACH-000550,-0.23709681232791374
ACH-000552,-0.13019486267083233
ACH-000556,-0.3309853906763618
ACH-000557,-0.2800939961716003
ACH-000569,-0.5371033861241332
ACH-000570,-0.2666395570779345
ACH-000571,-0.3060845150034385
ACH-000573,-0.21011399498410932
ACH-000576,-0.28133457340062423
ACH-000579,-0.0193488751816173
ACH-000580,-0.26563494147388056
ACH-000584,-0.2630900808501165
ACH-000585,-0.17971908946861692
ACH-000588,-0.1975895101134331
ACH-000589,-0.3985734624706275
ACH-000591,-0.22137591438147766
ACH-000593,-0.23247415942475086
ACH-000600,-0.30987733240762283
ACH-000601,-0.2959749915253671
ACH-000605,0.0054573467481356
ACH-000606,-0.23386073846631195
ACH-000608,-0.2458913148625436
ACH-000614,-0.03424097830058584
ACH-000616,-0.3180222849949273
ACH-000618,-0.27419640054371297
ACH-000619,-0.4471743726265343
ACH-000620,-0.18427991336075988
ACH-000621,-0.3356446726976302
ACH-000622,-0.23227770282790244
ACH-000623,-0.3560331677737328
ACH-000624,-0.3465112326672115
ACH-000627,-0.13688603988836334
ACH-000630,-0.2367128733035023
ACH-000631,0.11854315027521416
ACH-000632,-0.2117019441733524
ACH-000633,-0.3933408638907807
ACH-000637,-0.17013536668245652
ACH-000638,-0.20605959873022425
ACH-000646,-0.2197941832012908
ACH-000647,-0.2830820731916337
ACH-000648,-0.2706960234533617
ACH-000649,-0.33273399993884
ACH-000651,-0.15029906380994498
ACH-000652,-0.18370290003587644
ACH-000653,-0.16746617322300586
ACH-000657,-0.30611106942788685
ACH-000658,-0.3049450388589967
ACH-000661,-0.292931781642192
ACH-000662,-0.45356989591008606
ACH-000663,-0.34404171430888986
ACH-000665,-0.1824657148205686
ACH-000671,-0.12365575032806765
ACH-000672,-0.3747686388756888
ACH-000673,-0.3361653479218256
ACH-000676,-0.2862946269125703
ACH-000677,-0.15449422095348095
ACH-000681,-0.2372080978032012
ACH-000683,-0.15616536538555034
ACH-000684,-0.22171911071933476
ACH-000688,-0.2131281712426812
ACH-000693,-0.2541113576431313
ACH-000694,-0.2738182962823047
ACH-000695,-0.08250756711782092
ACH-000696,-0.14551638900941288
ACH-000697,-0.08439561251743354
ACH-000699,-0.18329370273868856
ACH-000701,-0.4128020911271237
ACH-000706,-0.17365716801359898
ACH-000711,-0.3387105724154653
ACH-000713,-0.18453184880804555
ACH-000714,-0.18172809934430373
ACH-000718,-0.39367091588970143
ACH-000720,-0.2769521264400749
ACH-000721,-0.16121646215549393
ACH-000724,-0.3747367199658861
ACH-000725,-0.3437536582065734
ACH-000732,-0.2763742659343341
ACH-000734,-0.2747617747475894
ACH-000735,-0.07922055192338305
ACH-000736,-0.1078896141694077
ACH-000738,-0.1247078403704174
ACH-000746,-0.1465422113218133
ACH-000747,-0.216595781971794
ACH-000748,-0.3775332592002655
ACH-000753,-0.11867730615717405
ACH-000756,-0.3045209077292189
ACH-000757,-0.09986653978049513
ACH-000758,-0.21066071746228707
ACH-000760,-0.4028266860585813
ACH-000762,-0.10535407104324784
ACH-000763,0.061642117074209885
ACH-000764,-0.11153236666463816
ACH-000765,-0.3848077624144506
ACH-000766,-0.33966437500549923
ACH-000767,-0.18088306217853206
ACH-000768,-0.2303212422834169
ACH-000769,-0.17078008695379246
ACH-000770,-0.2440029823279143
ACH-000771,-0.3354660045122822
ACH-000773,-0.3037867944044094
ACH-000776,-0.3350494794803642
ACH-000777,-0.31682907786600817
ACH-000778,-0.0959715166997914
ACH-000781,-0.17323657256478972
ACH-000782,-0.15426613083209864
ACH-000783,-0.2877844733600691
ACH-000784,-0.25446969502254296
ACH-000785,-0.1927636253187578
ACH-000787,-0.1422026713052024
ACH-000788,-0.15554118095678293
ACH-000791,-0.2784884219505289
ACH-000792,-0.240863981669464
ACH-000794,-0.2732613429819237
ACH-000796,-0.2898160858736276
ACH-000798,-0.17569746458267796
ACH-000799,-0.1996101128514768
ACH-000800,-0.08906760817836737
ACH-000802,-0.1816635612081334
ACH-000804,-0.20455940910404324
ACH-000805,-0.33335747424942186
ACH-000809,-0.2043676791719677
ACH-000810,-0.3644668911131153
ACH-000811,-0.3252251890429557
ACH-000817,-0.2566484284460692
ACH-000819,-0.3105912414323687
ACH-000820,-0.01880970951763311
ACH-000821,-0.1737168508702177
ACH-000822,-0.2151203833757691
ACH-000823,-0.10636617822426993
ACH-000824,-0.2954176227854141
ACH-000827,-0.1742680369739095
ACH-000829,-0.1334797546963735
ACH-000831,-0.3198439095775901
ACH-000832,-0.35023598996744665
ACH-000833,-0.2861216559446917
ACH-000834,-0.17550245191207547
ACH-000835,-0.14440178874006782
ACH-000836,-0.2556521837405869
ACH-000837,-0.09329464532957668
ACH-000838,-0.1476528472507498
ACH-000839,-0.17673189913166687
ACH-000840,-0.06385511480314619
ACH-000841,-0.25699357028136194
ACH-000843,-0.17782314645571942
ACH-000846,-0.4660496816022544
ACH-000847,-0.2037330150169628
ACH-000848,-0.2687933766411703
ACH-000849,-0.2457192473826588
ACH-000851,-0.10488504143871694
ACH-000855,-0.2037384423105249
ACH-000856,-0.1662244522601681
ACH-000858,-0.1941225308120697
ACH-000859,-0.1913071715907612
ACH-000861,-0.09588328638022996
ACH-000862,-0.1965828422313277
ACH-000865,-0.271661572252392
ACH-000866,-0.23308517521960415
ACH-000867,-0.2338621128595328
ACH-000869,-0.21593157472864533
ACH-000872,-0.365731176879303
ACH-000873,-0.2262218710028742
ACH-000876,-0.1927569680097698
ACH-000878,-0.10396716836432934
ACH-000880,-0.25831263798473186
ACH-000881,-0.1931284445314252
ACH-000882,-0.29677749096570805
ACH-000884,-0.2307377137797909
ACH-000885,-0.25960241133484896
ACH-000887,-0.20525157819953047
ACH-000889,-0.21066422151908698
ACH-000896,-0.14021221183921265
ACH-000898,-0.19417870966681575
ACH-000900,-0.3066941950833641
ACH-000901,-0.217356870680448
ACH-000905,-0.3401274219692567
ACH-000906,-0.2387096066026392
ACH-000907,-0.27076114372144394
ACH-000910,-0.2095673588394496
ACH-000911,-0.1524567168163469
ACH-000912,-0.26614315748233763
ACH-000913,-0.2676944994521616
ACH-000915,-0.044924472450682505
ACH-000916,-0.2127342411794056
ACH-000917,-0.05457413844398458
ACH-000920,-0.4480572235591766
ACH-000921,-0.19896646864048564
ACH-000924,-0.2754793532654761
ACH-000926,-0.23122000926647734
ACH-000928,-0.3610263636721511
ACH-000929,-0.22021288387173693
ACH-000932,-0.16385148160788116
ACH-000935,-0.1833401299238388
ACH-000936,-0.25110803678031524
ACH-000937,-0.2908610838666096
ACH-000938,-0.12093374325366785
ACH-000939,-0.4124193987649663
ACH-000941,-0.09234369468546452
ACH-000943,-0.2045654487620497
ACH-000946,-0.2758207391614543
ACH-000947,-0.25330335509530505
ACH-000948,-0.21908351452310945
ACH-000950,-0.17860097107130285
ACH-000953,-0.3459307800280883
ACH-000954,-0.4086332793421482
ACH-000957,-0.1163612040126615
ACH-000958,-0.21842588627193865
ACH-000960,-0.1834094324208303
ACH-000963,-0.7351624117561569
ACH-000968,-0.05575283333502897
ACH-000969,-0.11322708319595096
ACH-000972,-0.4314399834696244
ACH-000973,-0.29384797386604644
ACH-000974,-0.21980824052579406
ACH-000978,-0.19728241062888124
ACH-000984,-0.1811637063943929
ACH-000986,-0.2550174436084213
ACH-000988,-0.35761123249027044
ACH-000993,-0.3332821694664912
ACH-000994,-0.2263504895996613
ACH-000996,-0.20391532163404216
ACH-001001,-0.3517806113647654
ACH-001020,-0.16322457790857406
ACH-001028,-0.21670937706007504
ACH-001031,-0.15015934322156224
ACH-001038,-0.2351491468851175
ACH-001048,-0.22506857328419688
ACH-001050,-0.335437594735175
ACH-001053,-0.07643457765961363
ACH-001054,-0.4014677960090952
ACH-001061,-0.10900039910808552
ACH-001067,-0.24418857330680985
ACH-001075,-0.19156775317082
ACH-001096,-0.5815433087330745
ACH-001111,-0.18465448076510724
ACH-001119,-0.3696950182370216
ACH-001128,-0.315657401091079
ACH-001134,-0.22498986670343074
ACH-001151,-0.3037652452236131
ACH-001163,-0.2669791560028079
ACH-001164,-0.34049804065269706
ACH-001183,-0.2621286687719563
ACH-001192,-0.0894262618150671
ACH-001193,-0.0069992179796378685
ACH-001196,-0.1605890511459293
ACH-001197,-0.20297947627752674
ACH-001205,-0.27759400463315104
ACH-001211,-0.28507430624699065
ACH-001212,-0.33440720695440296
ACH-001228,-0.4124233125111539
ACH-001232,-0.3419717506748098
ACH-001239,-0.10890536622607426
ACH-001270,-0.1730957389877955
ACH-001274,-0.2181646998787806
ACH-001275,-0.172195755101944
ACH-001277,-0.3618458676420576
ACH-001278,-0.12918690704546412
ACH-001280,-0.3321243623817704
ACH-001283,-0.3112668795119672
ACH-001289,-0.14665361821640138
ACH-001300,-0.09397053071984607
ACH-001301,-0.35838580996352115
ACH-001302,-0.4675530827573971
ACH-001306,-0.21239218537172894
ACH-001318,-0.19607984071390588
ACH-001322,-0.24751699773588595
ACH-001328,-0.2578787027373329
ACH-001332,-0.28179034305538675
ACH-001336,-0.2372506344839658
ACH-001346,-0.16774343543533432
ACH-001353,-0.22387419478175272
ACH-001354,-0.1738641525428738
ACH-001367,-0.3159162574239459
ACH-001368,-0.2209021265348239
ACH-001374,-0.4406146219387985
ACH-001377,-0.2683426214288573
ACH-001380,-0.26098425842059103
ACH-001391,-0.12721393145529708
ACH-001408,-0.3645506960722716
ACH-001430,-0.08708575127270735
ACH-001431,-0.3314578048954079
ACH-001450,-0.09548236739535386
ACH-001496,-0.3084229942584483
ACH-001500,-0.2947891033960209
ACH-001523,-0.3619506308551341
ACH-001532,-0.3309756875778465
ACH-001550,-0.2749854622814192
ACH-001552,-0.08743612066827212
ACH-001554,-0.18429216792166314
ACH-001654,-0.3741068163635936
ACH-001735,-0.2873781223549866
ACH-001736,-0.2645508108078505
ACH-001737,-0.21116147372853936
ACH-001740,-0.16976659881040845
ACH-001745,-0.15450230155671996
ACH-001765,-0.17836542095683833
