,PIGM (93183)
ACH-000600,-0.3096164339220021
ACH-000601,-0.2408289611307439
ACH-000605,-0.20392496339416571
ACH-000606,-0.23159693055879235
ACH-000608,-0.2252224855689084
ACH-000614,-0.11084160856240896
ACH-000616,-0.19056821184852354
ACH-000618,-0.1830308148956164
ACH-000619,-0.31463091929031395
ACH-000620,-0.3543588976600221
ACH-000621,-0.10290594244098454
ACH-000622,-0.08532961695881572
ACH-000623,-0.20777679462616586
ACH-000624,-0.06180502743740745
ACH-000627,-0.25316769645004
ACH-000630,-0.4064061651332032
ACH-000631,-0.3407429432453885
ACH-000632,-0.2821543865922944
ACH-000633,-0.16954069380932746
ACH-000637,-0.16789807183796773
ACH-000638,-0.2568895002711393
ACH-000646,-0.24741989855066146
ACH-000647,-0.3079201078040826
ACH-000648,-0.4207809242709288
ACH-000649,-0.21632799939665326
ACH-000651,-0.1018109335795409
ACH-000652,-0.1668522253106847
ACH-000653,-0.35834464657004395
ACH-000657,-0.21087606711413187
ACH-000658,-0.2752837558882877
ACH-000661,-0.09742913393311133
ACH-000662,-0.13949596505070944
ACH-000663,-0.18396487424905086
ACH-000665,-0.11491126064218392
ACH-000671,-0.6749433754089055
ACH-000672,-0.3373971469212817
ACH-000673,-0.24518519092086105
ACH-000676,-0.13294118954978193
ACH-000677,-0.13433445763025784
ACH-000681,-0.15497141696443253
ACH-000683,-0.3127616184359123
ACH-000684,-0.43803730489281056
ACH-000688,-0.1543143466874511
ACH-000693,-0.16447284839379833
ACH-000694,-0.041810123729034
ACH-000695,-0.10566104899141608
ACH-000696,-0.2189158566429172
ACH-000697,-0.20090337159346267
ACH-000699,-0.0821769878142167
ACH-000701,-0.17504607289800364
ACH-000706,-0.34946799568559656
ACH-000711,-0.18200071149513886
ACH-000713,-0.26076388548207113
ACH-000714,-0.22386179062891612
ACH-000718,-0.06673070090201713
ACH-000720,-0.11889210696346167
ACH-000721,-0.14912921165545234
ACH-000724,-0.21990284114592012
ACH-000725,-0.04158276611296148
ACH-000732,-0.07301362631700875
ACH-000734,-0.19987694238126408
ACH-000735,-0.13491303489858894
ACH-000736,-0.3585386530151037
ACH-000738,-0.25529397619167965
ACH-000746,-0.07833278911824053
ACH-000747,-0.16823119646680046
ACH-000748,-0.2054889150840944
ACH-000753,-0.2708071859130273
ACH-000756,-0.2474852359154056
ACH-000757,-0.2770205965525977
ACH-000758,-0.1563050882307266
ACH-000760,-0.2397545202279192
ACH-000762,-0.3266930751231321
ACH-000763,-0.16669051039009924
ACH-000764,-0.2601158181243318
ACH-000765,-0.15169696997858811
ACH-000766,-0.2288250858684192
ACH-000767,-0.17643135286834358
ACH-000768,-0.224973468728578
ACH-000769,-0.15768635429363614
ACH-000770,-0.15058395035046182
ACH-000771,-0.3047954593184329
ACH-000773,-0.20003741581952253
ACH-000776,-0.17314895549491816
ACH-000777,-0.44011015811983706
ACH-000778,-0.16591316579406198
ACH-000781,-0.25857936845448776
ACH-000782,-0.1194890809280496
ACH-000783,-0.09086822523314697
ACH-000784,-0.1916110718682796
ACH-000785,-0.26998923367178096
ACH-000787,-0.24295359858916504
ACH-000788,-0.22969717687775315
ACH-000791,-0.1935322701501674
ACH-000792,-0.25551383146403545
ACH-000794,-0.3037180117852556
ACH-000796,-0.1702840072351589
ACH-000798,-0.033872948844542033
ACH-000799,-0.3209112051723632
ACH-000800,-0.287599597586826
ACH-000802,-0.3594606145390735
ACH-000804,-0.1353288135197082
ACH-000805,-0.2766686145017675
ACH-000809,-0.2007627558857944
ACH-000810,-0.1229219973105585
ACH-000811,-0.2321074319516508
ACH-000817,-0.28909261869457115
ACH-000819,-0.22132506944237385
ACH-000820,-0.5667330280066137
ACH-000821,-0.17588634302250805
ACH-000822,-0.2454027274048101
ACH-000823,-0.7147072143216985
ACH-000824,-0.24684866147864776
ACH-000827,-0.09726765374777743
ACH-000829,-0.23177126734753234
ACH-000831,-0.07769304064670728
ACH-000832,-0.3101899135099897
ACH-000833,-0.15140268238804766
ACH-000834,-0.3989392609909729
ACH-000835,-0.2643841702373852
ACH-000836,-0.3985530438752738
ACH-000837,-0.1871425521786797
ACH-000838,-0.14365289387512506
ACH-000839,-0.3406521999896065
ACH-000840,-0.3743411631636091
ACH-000841,-0.11362027292243487
ACH-000843,-0.07990620287081017
ACH-000846,-0.2281118528047548
ACH-000847,-0.1352486528590393
ACH-000848,-0.18572834807115676
ACH-000849,-0.2866164906237112
ACH-000851,-0.07680166823870424
ACH-000855,-0.42188812560858335
ACH-000856,-0.4896504079176498
ACH-000858,0.11136648675571498
ACH-000859,-0.18024659721943534
ACH-000861,-0.23403259306292365
ACH-000862,-0.1644864155680506
ACH-000865,-0.15990543653848382
ACH-000866,-0.3086129395276964
ACH-000867,-0.1549748986224947
ACH-000869,-0.26316443907467346
ACH-000872,-0.268234192405234
ACH-000873,-0.03128759124414289
ACH-000876,-0.07955535581700544
ACH-000878,-0.1876156016389108
ACH-000880,-0.6139227672851727
ACH-000881,-0.009930943173365356
ACH-000882,-0.20247290525573794
ACH-000884,-0.18518514414782805
ACH-000885,-0.4954652462123888
ACH-000887,-0.2593859510693127
ACH-000889,-0.11011574453005944
ACH-000896,-0.16854806108979645
ACH-000898,-0.2597800006764149
ACH-000900,-0.36571907072714893
ACH-000901,-0.1510479297128204
ACH-000905,-0.20477937006251049
ACH-000906,-0.11839345174458492
ACH-000907,-0.2483004247838284
ACH-000910,-0.2147047085156326
ACH-000911,-0.09083897194441654
ACH-000912,-0.031218410151359482
ACH-000913,-0.15376217835308756
ACH-000915,-0.289295308659712
ACH-000916,-0.2947789515679032
ACH-000917,-0.04672139273938928
ACH-000920,-0.10526414458997246
ACH-000921,-0.2917384937319042
ACH-000924,-0.2117420667326297
ACH-000926,-0.14722594754869806
ACH-000928,-0.13235512384010575
ACH-000929,-0.17332728218899532
ACH-000932,-0.09314516879666444
ACH-000935,-0.21342386774810146
ACH-000936,-0.12357360011621082
ACH-000937,-0.12024328497870375
ACH-000938,-0.09357710601308196
ACH-000939,-0.2771208321028829
ACH-000941,-0.13154501062044416
ACH-000943,-0.2237015156280808
ACH-000946,-0.13524462518955055
ACH-000947,-0.13261286619359355
ACH-000948,-0.1950009075978301
ACH-000950,0.04056320610655935
ACH-000953,-0.23507410246583302
ACH-000954,0.08168199958149022
ACH-000957,-0.11474378208868638
ACH-000958,-0.2684416625327883
ACH-000960,-0.06535886111546499
ACH-000963,-0.23508635420694185
ACH-000968,-0.17237052493617852
ACH-000969,-0.21467632343392745
ACH-000972,-0.0685008748355974
ACH-000973,-0.1166839937947098
ACH-000974,-0.18797043872695726
ACH-000978,-0.3182112964449929
ACH-000984,-0.15971836210583448
ACH-000986,-0.09752563488340736
ACH-000988,-0.033988434687923216
ACH-000993,-0.1318497568176686
ACH-000994,-0.030685554197617863
ACH-000996,-0.23534842157945196
ACH-001001,-0.2004231133634888
ACH-001020,-0.00820362779585038
ACH-001028,-0.09816756961240714
ACH-001031,-0.2119617931808465
ACH-001038,-0.15525367845920668
ACH-001048,-0.3473615684611814
ACH-001050,-0.33067792667137
ACH-001053,-0.4346605488633933
ACH-001054,-0.11651401166917333
ACH-001061,-0.15819569985582552
ACH-001067,-0.1918735338941457
ACH-001075,-0.21450598681613825
ACH-001096,-0.19362203293934996
ACH-001111,-0.08925242232932372
ACH-001119,-0.31231403842315764
ACH-001128,-0.15960009769710531
ACH-001134,-0.1476173009731939
ACH-001151,-0.3184049270191572
ACH-001163,-0.2416599782197252
ACH-001164,-0.15099929430329345
ACH-001183,-0.2860900435604569
ACH-001192,-0.16264564117391753
ACH-001193,-0.008171136408835043
ACH-001196,-0.08375050397039517
ACH-001197,-0.14788415205681613
ACH-001205,-0.3958082853953114
ACH-001211,-0.38285820112279934
ACH-001212,-0.16946156517976566
ACH-001228,-0.14957795405830224
ACH-001232,-0.2022149994974333
ACH-001239,-0.1693239940229576
ACH-001270,0.17888069032933898
ACH-001274,-0.10563742749239972
ACH-001275,-0.10944872714506486
ACH-001277,-0.23682278170130136
ACH-001278,-0.0963242884554375
ACH-001280,-0.3077071706811972
ACH-001283,0.002723566760465523
ACH-001289,-0.2332406771084401
ACH-001300,-0.15158270268597498
ACH-001301,-0.19437715742027264
ACH-001302,-0.2782452278345973
ACH-001306,-0.2141398576989222
ACH-001318,-0.2561321000389441
ACH-001322,-0.19424552478633825
ACH-001328,-0.3951179935465711
ACH-001332,-0.6998076705432543
ACH-001336,-0.3116666747782892
ACH-001346,-0.11412197318528346
ACH-001353,-0.2449737621855889
ACH-001354,-0.1654459931889442
ACH-001367,-0.21205872386523075
ACH-001368,-0.18787735115064624
ACH-001374,-0.36506281847390176
ACH-001377,-0.13911536629099086
ACH-001380,-0.17174027766660166
ACH-001391,-0.12726065052115046
ACH-001408,-0.2978240136922608
ACH-001430,-0.19511554555103766
ACH-001431,-0.1530552069995936
ACH-001450,-0.21822328962503704
ACH-001496,-0.21477827770042576
ACH-001500,-0.3260030303760271
ACH-001523,-0.2461964381416619
ACH-001532,-0.07904152301174698
ACH-001550,-0.12654006328176393
ACH-001552,-0.2527287699475098
ACH-001554,-0.1187800588667893
ACH-001654,-0.2258773901150495
ACH-001735,-0.08904626601901543
ACH-001736,-0.0788538439837307
ACH-001737,-0.09317490650956953
ACH-001740,-0.1783024523085736
ACH-001745,-0.0615007018948268
ACH-001765,-0.2417372774593323
