,SKI (6497)
ACH-000004,-0.046902373224880535
ACH-000005,-0.018409062146244253
ACH-000007,-0.7662688206854954
ACH-000009,-0.2850691523843624
ACH-000011,-0.059816361157646575
ACH-000012,-0.14825126242632564
ACH-000013,-0.134226043154116
ACH-000014,-0.2723628622982182
ACH-000015,-0.08432820785911192
ACH-000017,-0.130093299155262
ACH-000018,-0.2525077662588245
ACH-000019,-0.2773264755373767
ACH-000021,-0.08687834434961406
ACH-000022,-0.04402602301054052
ACH-000025,0.0461649817712996
ACH-000028,-0.29620495158032856
ACH-000030,-0.06884322198656871
ACH-000035,-0.2194806178722139
ACH-000036,-0.1749714892692625
ACH-000037,-0.04776563409391002
ACH-000039,-0.2679105860418977
ACH-000040,-0.13844046469905974
ACH-000041,-0.3839173696583412
ACH-000042,-0.14158160660490013
ACH-000045,-0.12451613238332927
ACH-000047,-0.028682962173175713
ACH-000052,0.11674786667123753
ACH-000053,-0.044836735765930766
ACH-000054,-0.15739219731495346
ACH-000055,-0.1259054609130517
ACH-000060,-0.22855612186615826
ACH-000067,-0.11179200601156296
ACH-000070,0.0863367097729193
ACH-000075,-0.029642194677903407
ACH-000078,0.14291479318497835
ACH-000082,-0.038176257104888055
ACH-000085,-0.2604375284034626
ACH-000086,-0.12498198937515685
ACH-000087,-0.483798803992613
ACH-000092,-0.07743553118702746
ACH-000095,0.03693560215083578
ACH-000097,-0.1223834094620286
ACH-000098,0.02915378250038228
ACH-000099,-0.10749685542406176
ACH-000108,-0.022391968661668257
ACH-000113,0.018603513297756915
ACH-000116,0.00022827614080664005
ACH-000118,0.026381472461268072
ACH-000120,-0.2270600234796364
ACH-000123,-0.15300997588869053
ACH-000127,-0.09408600333473567
ACH-000128,-0.16083020639197834
ACH-000132,-0.2001634921271525
ACH-000133,-0.13880167257628628
ACH-000137,-0.059478467594775285
ACH-000138,-0.0918456163857984
ACH-000142,-0.17030505632980542
ACH-000143,0.057689160877532994
ACH-000146,-0.20978803367129145
ACH-000148,0.02887978605197739
ACH-000150,-0.2503227325115979
ACH-000152,0.05072842804563233
ACH-000153,0.08864410911042075
ACH-000159,-0.10753084983600528
ACH-000160,0.26738490410490856
ACH-000163,0.02381280608953238
ACH-000167,0.6956652146591934
ACH-000168,-0.027015682197074026
ACH-000169,-0.3826162095624541
ACH-000178,-0.057019421429200585
ACH-000183,0.024681513654013432
ACH-000188,-0.1977391486121772
ACH-000189,-0.21452048130601134
ACH-000190,0.31102797360490764
ACH-000198,0.20669369635563434
ACH-000203,-0.39523806392921773
ACH-000204,-0.16994863062326174
ACH-000206,-0.10492546395036484
ACH-000207,-0.3074821476734849
ACH-000208,-0.14641127242386887
ACH-000210,-0.061171303984030465
ACH-000211,-0.0768982141413692
ACH-000215,-0.17469287362059302
ACH-000221,-0.14059086860553316
ACH-000222,0.10702742479018183
ACH-000223,-0.1582221258596032
ACH-000226,-0.008091536204843515
ACH-000227,0.09375509945341458
ACH-000228,-0.16432001689560316
ACH-000231,-0.033424085239779626
ACH-000232,-0.060777494113622925
ACH-000233,-0.0971356938002028
ACH-000234,-0.042029338799201135
ACH-000235,-0.07482982140586286
ACH-000237,-0.05591936569303451
ACH-000238,0.06031174647822792
ACH-000242,-0.4883770543503919
ACH-000243,0.04832292066539472
ACH-000244,-0.1659263987601996
ACH-000246,-0.2571320215336459
ACH-000248,-0.09585957270905612
ACH-000250,-0.12737757927866092
ACH-000251,0.19122909472226346
ACH-000252,-0.12173045242129253
ACH-000253,-0.07032393414233859
ACH-000255,0.1290457952368913
ACH-000256,-0.1387144688313946
ACH-000257,-0.29350392156091765
ACH-000258,-0.013111166609303856
ACH-000259,-0.07870984477114237
ACH-000260,-0.02714030109415295
ACH-000261,-0.1193001278887663
ACH-000262,-0.07241311391759278
ACH-000263,-0.0035738323153000928
ACH-000264,-0.18765849937959045
ACH-000265,-0.0749313207743136
ACH-000266,-0.2414416227581563
ACH-000272,-0.04671056583733525
ACH-000274,-0.05724550031354277
ACH-000277,-0.22399074797721585
ACH-000278,-0.13212116056405668
ACH-000279,-0.2604329975786836
ACH-000280,-0.1463298121980028
ACH-000281,0.0059601959731974
ACH-000288,-0.3355340868033246
ACH-000291,-0.03960405589496207
ACH-000293,-0.07556682923092814
ACH-000294,-0.3418432624945517
ACH-000295,-0.1054472078558197
ACH-000296,-0.16982219578827173
ACH-000302,-0.017629749423594004
ACH-000304,-0.016939698676297785
ACH-000307,-0.08218728288093023
ACH-000308,-0.03502567121318865
ACH-000310,-0.030176588960819574
ACH-000311,-0.14928709711726446
ACH-000312,-0.02833132223188904
ACH-000315,-0.22040768291419252
ACH-000316,-0.06579493985358034
ACH-000317,-0.16604627174488087
ACH-000318,-0.1656435791306784
ACH-000319,0.10099843005382757
ACH-000320,0.025596773781091115
ACH-000322,-0.31569274447484136
ACH-000323,-0.36114092397733377
ACH-000324,-0.007263572980342014
ACH-000329,-0.20479998558709028
ACH-000330,0.07922115026858116
ACH-000331,0.018197848298919975
ACH-000332,0.004438472917833053
ACH-000334,-0.16486053115066698
ACH-000335,-0.228066606194495
ACH-000336,0.2150287855679968
ACH-000337,-0.025890920125573345
ACH-000338,0.20261938243365735
