,AFM (173)
ACH-000004,-0.08178648881968269
ACH-000005,-0.0829761771700599
ACH-000007,0.17484903554002276
ACH-000009,0.09460849166011244
ACH-000011,0.11585682465903945
ACH-000012,-0.03666459741880077
ACH-000013,-0.007866965808469179
ACH-000014,0.18382098448716327
ACH-000015,-0.04437751546463084
ACH-000017,-0.007467963598053705
ACH-000018,-0.039658593613923175
ACH-000019,0.1132498522682374
ACH-000021,0.005845660126421114
ACH-000022,-0.17355919092502006
ACH-000025,0.13347642163853252
ACH-000028,0.108272326937974
ACH-000030,-0.02261046207587973
ACH-000035,0.0379036962403314
ACH-000036,-0.12406231875795826
ACH-000037,-0.04429749761237951
ACH-000039,0.1990613263081364
ACH-000040,-0.06650606896263732
ACH-000041,0.08194793083961985
ACH-000042,-0.02665559110462212
ACH-000045,0.04263135268010337
ACH-000047,0.07554406562665178
ACH-000052,0.04025120695170886
ACH-000053,0.02362191888106166
ACH-000054,0.03172486252079553
ACH-000055,0.10764826064059184
ACH-000060,-0.007173422670925684
ACH-000067,-0.07364754820185483
ACH-000070,-0.13450146891457487
ACH-000075,0.14227180566560474
ACH-000078,0.08325401544419084
ACH-000082,0.025363918439949392
ACH-000085,-0.12169869692300553
ACH-000086,0.06324792606897649
ACH-000087,0.2282009641702465
ACH-000092,0.09704431435291938
ACH-000095,0.056316938243869234
ACH-000097,0.03119707662159695
ACH-000098,-0.07721867567469491
ACH-000099,0.026817572720917275
ACH-000108,0.004546792104398476
ACH-000113,0.038662251674850365
ACH-000116,0.12393244854033565
ACH-000118,0.07330486337776787
ACH-000120,0.1055762313345944
ACH-000123,0.002298584850703413
ACH-000127,0.11029848074792016
ACH-000128,0.14310222983656928
ACH-000132,-0.0075118728163971905
ACH-000133,0.08138193519327315
ACH-000137,0.13149245744136726
ACH-000138,0.07878374331599601
ACH-000142,-0.0634212572419493
ACH-000143,-0.09076639300862664
ACH-000146,-0.06745210752291546
ACH-000148,0.0775008500800015
ACH-000150,0.07680564885496065
ACH-000152,0.013014794083749791
ACH-000153,-0.01843537409839489
ACH-000159,-0.03035653132658752
ACH-000160,-0.021580183401238413
ACH-000163,0.1317700613932661
ACH-000167,0.026871802714020832
ACH-000168,-0.06915042939469669
ACH-000169,-0.1226014035317713
ACH-000178,0.053907173479971364
ACH-000183,0.026557701997566737
ACH-000188,0.01268183710486878
ACH-000189,-0.08247441089053723
ACH-000190,0.13290303633066544
ACH-000198,0.06701841147912009
ACH-000203,0.15050570491479276
ACH-000204,-0.03729329346754763
ACH-000206,0.0698418964197516
ACH-000207,0.1449354027985703
ACH-000208,-0.06724384698840816
ACH-000210,-0.2834199212066057
ACH-000211,0.05441591847391844
ACH-000215,0.04145113967520018
ACH-000221,-0.0810864000132081
ACH-000222,-0.09645675855112623
ACH-000223,-0.032853549552434316
ACH-000226,-0.009535944448354195
ACH-000227,0.20077804625049345
ACH-000228,-0.12058647948145773
ACH-000231,-0.02387615273636693
ACH-000232,0.02993856304115475
ACH-000233,0.06442121270591213
ACH-000234,0.00485274310246383
ACH-000235,0.04948222988389715
ACH-000237,-0.07686701085132247
ACH-000238,-0.023088731021253545
ACH-000242,0.15942347512960986
ACH-000243,0.02328604056621079
ACH-000244,0.09760533894173737
ACH-000246,0.11924344400602704
ACH-000248,-0.025006190303553225
ACH-000250,-0.014805593428824829
ACH-000251,0.030275448041536694
ACH-000252,0.12273039807185852
ACH-000253,0.020834406569843446
ACH-000255,0.13966874279798944
ACH-000256,0.12255314314643875
ACH-000257,0.01381234424235433
ACH-000258,0.11885917526468393
ACH-000259,-0.03823846165531543
ACH-000260,0.020991536103303444
ACH-000261,0.04930997675043769
ACH-000262,-0.0208923904867963
ACH-000263,0.3670015362546116
ACH-000264,0.1061849053876119
ACH-000265,0.00606185731020829
ACH-000266,0.03214920539537717
ACH-000272,0.06380650408343835
ACH-000274,0.06647468586474957
ACH-000277,0.05988322394894548
ACH-000278,0.12725214276072416
ACH-000279,0.026959145261749782
ACH-000280,-0.018624152789796438
ACH-000281,-0.05494161047032276
ACH-000288,0.04107004769359702
ACH-000291,0.05339814970522763
ACH-000293,-0.21881727654970007
ACH-000294,0.09448188702378632
ACH-000295,0.19355490808855572
ACH-000296,0.06007638089578943
ACH-000302,0.03725038645151245
ACH-000304,0.08192992977292764
ACH-000307,0.09391659795745427
ACH-000308,0.07940539538998903
ACH-000310,-0.10446183754978423
ACH-000311,-0.025843958520313636
ACH-000312,0.108598533558083
ACH-000315,-0.024675685121074924
ACH-000316,0.002979965058361227
ACH-000317,0.1534855302400652
ACH-000318,0.07792656169044326
ACH-000319,0.100041285395777
ACH-000320,-0.17848674674406756
ACH-000322,-0.048118409062876594
ACH-000323,-0.011796725446205074
ACH-000324,0.05759279384229383
ACH-000329,-0.0025733411621015425
ACH-000330,0.011905232407959406
ACH-000331,0.08562272028059778
ACH-000332,-0.005576396233011075
ACH-000334,0.011506494752824135
ACH-000335,0.12757305964730012
ACH-000336,0.19010017622217926
ACH-000337,0.10363592888193487
ACH-000338,-0.5844192808217132
ACH-000339,0.035410305715937215
ACH-000341,-0.093183303310106
ACH-000348,-0.06752879711044311
ACH-000350,0.100029708327038
ACH-000352,0.039224638732190086
ACH-000356,0.042158002134572915
ACH-000361,-0.008238189113283487
ACH-000362,-0.02760810159483933
ACH-000363,0.010322137037491763
ACH-000364,0.17762261657120293
ACH-000365,0.04095379733092915
ACH-000366,-2.1908410597112467e-05
ACH-000368,0.05086952318922923
ACH-000374,0.04492387896663374
ACH-000375,-0.052327438857043385
ACH-000376,0.029922224536172617
ACH-000381,0.031155963944449562
ACH-000383,0.06281881514039636
ACH-000387,0.0354805445452041
ACH-000389,0.03770956224150851
ACH-000390,-0.01658078264734571
ACH-000393,0.1361387809689124
ACH-000395,-0.016834646663717166
ACH-000396,0.031364977733403035
ACH-000397,0.05172615353793136
ACH-000401,0.21788017533034945
ACH-000402,-0.11353487337322456
ACH-000403,-0.006189210980711154
ACH-000404,0.2007779295380412
ACH-000406,-0.04917284228163786
ACH-000407,0.1102692472662686
ACH-000408,-0.07341336091985534
ACH-000410,0.08615835877681079
ACH-000411,0.16045168414511096
ACH-000414,-0.014006357572691691
ACH-000415,-0.09260399221960254
ACH-000416,-0.05293095207200589
ACH-000420,0.0395898017129202
ACH-000421,0.09410762026823176
ACH-000424,0.06540560454088792
ACH-000425,-0.1332822508093967
ACH-000426,0.008192526008601434
ACH-000427,0.06637302587368406
ACH-000433,-0.05832358735078809
ACH-000435,-0.2529402730918489
ACH-000436,0.04073503748406558
ACH-000444,0.10447256705075242
ACH-000445,-0.02740641851255109
ACH-000448,0.09821526374003016
ACH-000450,0.1620050633189046
ACH-000452,0.11266993592237146
ACH-000454,-0.0025349254138383663
ACH-000458,0.09374998383679534
ACH-000459,0.06235543805246878
ACH-000460,-0.04251318839518557
ACH-000461,-0.07204986315722899
ACH-000463,-0.04672853133375555
ACH-000464,0.12190219056544728
ACH-000466,0.011736684374733151
ACH-000467,-0.060209529312331915
ACH-000468,-0.004645372300046808
ACH-000469,-0.03101543560327061
ACH-000470,0.03942554419657463
ACH-000471,0.04246995573917823
ACH-000472,0.002034371587618352
ACH-000473,0.15312366229538432
ACH-000475,0.04609114430721297
ACH-000476,0.10672098119116932
ACH-000477,0.08906792752806142
ACH-000479,0.11301715966465704
ACH-000480,0.10803855928957226
ACH-000481,0.0936340766762139
ACH-000483,0.0026684947352709192
ACH-000484,0.05300699190310772
ACH-000485,-0.17790762211213082
ACH-000486,0.17057336423295125
