,TBL1XR1 (79718)
ACH-000163,-0.10327045244909527
ACH-000167,0.5779857945397112
ACH-000168,-0.3555747937223692
ACH-000169,-0.42498747313938595
ACH-000178,-0.16353063673039125
ACH-000183,-0.3781382329245209
ACH-000188,-0.4501930744513569
ACH-000189,0.08423811178140561
ACH-000190,-0.029334331126576157
ACH-000198,-0.42081266700906855
ACH-000203,-0.22552343809919925
ACH-000204,-0.3753003587648922
ACH-000206,-0.7004717771966938
ACH-000207,0.010729812830050551
ACH-000208,-0.0755846063645812
ACH-000210,0.14655980389573448
ACH-000211,-0.29353547932885216
ACH-000215,-0.1654155937901784
ACH-000221,-0.3979125472864169
ACH-000222,-0.2856523543503315
ACH-000223,-0.3656268366548383
ACH-000226,-0.2412532761943205
ACH-000227,-0.3353528528781817
ACH-000228,-0.4218218030764065
ACH-000231,-0.43822964388609503
ACH-000232,-0.03674326926876843
ACH-000233,-0.4560710319673476
ACH-000234,-0.2854826614949579
ACH-000235,-0.5755507185245703
ACH-000237,0.025740088743354064
ACH-000238,-0.3465802501206561
ACH-000242,-0.19708609705864072
ACH-000243,0.13816289607313645
ACH-000244,-0.25436720775305044
ACH-000246,-0.04708184942742223
ACH-000248,-0.6677802011781753
ACH-000250,0.10918668052679957
ACH-000251,-0.1453729455942501
ACH-000252,-0.3827302339552087
ACH-000253,-0.22517438525723424
ACH-000255,-0.5013434627680127
ACH-000256,-0.6436558236088296
ACH-000257,-0.08638491574229103
ACH-000258,-0.6672452287151484
ACH-000259,-0.0010204093815926556
ACH-000260,-0.17901147206560866
ACH-000261,-0.21283504249749235
ACH-000262,-0.10211825646887177
ACH-000263,-0.6463931375076589
ACH-000264,-0.3554521136544274
ACH-000265,-0.20672130624430984
ACH-000266,-0.6513344495321207
ACH-000272,-0.5106880757788138
ACH-000274,-0.8096096575248416
ACH-000277,0.016953986025626026
ACH-000278,-0.2069101792595863
ACH-000279,-0.31667296639510484
ACH-000280,-0.4660835347794763
ACH-000281,-0.5958199344337071
ACH-000288,-0.5263159550271006
ACH-000291,-0.12145460391275803
ACH-000293,-0.3375503837034716
ACH-000294,-0.2890633244252301
ACH-000295,-0.17180425787161954
ACH-000296,-0.0883474201227781
ACH-000302,-0.1942524869745083
ACH-000304,-0.3636101063830464
ACH-000307,-0.6772957494693765
ACH-000308,-0.3017208501628446
ACH-000310,-0.4961499288490162
ACH-000311,-0.08543261595504957
ACH-000312,-0.13865663706887124
ACH-000315,-0.9335199694751056
ACH-000316,-0.5554931901384444
ACH-000317,-0.5158772432633392
ACH-000318,0.07532786583552427
ACH-000319,-0.1656221266690735
ACH-000320,-0.10080530259811173
ACH-000322,-0.1954441790836492
ACH-000323,-0.058150476320770035
ACH-000324,-0.08188700699147622
ACH-000329,-0.1958234074921087
ACH-000330,-0.5733777398513837
ACH-000331,-0.4674267648136642
ACH-000332,-0.10263815575480197
ACH-000334,-0.2741123593946789
ACH-000335,-0.6980591949431666
ACH-000336,-0.28597380373965703
ACH-000337,0.004466274931972449
ACH-000338,-0.14094986206534282
ACH-000339,-0.8171509001682322
ACH-000341,-0.451289137173073
ACH-000348,-0.09042795506108016
ACH-000350,0.1151665266974298
ACH-000352,0.1499768186670408
ACH-000356,0.1898514437241607
ACH-000361,-0.2492567016137389
ACH-000362,-0.4333087994507765
ACH-000363,-0.034453886150612914
ACH-000364,-0.15761920310426594
ACH-000365,-0.4051411509761141
ACH-000366,-0.23156246778377426
ACH-000368,-0.4703213458385682
ACH-000374,-0.567092192755292
ACH-000375,-0.013385170042223806
ACH-000376,-0.2825116181160309
ACH-000381,-0.07157255903687489
ACH-000383,-0.3397263176589648
ACH-000387,-0.3704163440504876
ACH-000389,-0.2164597651950444
ACH-000390,-0.15501622975899965
ACH-000393,-0.2969859728483943
ACH-000395,-0.17821346416292233
ACH-000396,-0.2877842419831071
ACH-000397,-0.3330284024972434
ACH-000401,-0.36889536298782816
ACH-000402,-0.8552781078554944
ACH-000403,-0.4660667362900314
ACH-000404,-0.12871892277906466
ACH-000406,-0.3558090019286437
ACH-000407,-0.03709181840882661
ACH-000408,-0.198099790554677
ACH-000410,-0.06768775202084285
ACH-000411,-0.13071315480796938
ACH-000414,-0.09239014737906484
ACH-000415,-0.300013457270903
ACH-000416,-0.08912111668605688
ACH-000420,-0.13278411433843362
ACH-000421,-0.4697306429509594
ACH-000424,0.1614744626277754
ACH-000425,-0.15687689778722175
ACH-000426,-0.3348119907194279
ACH-000427,0.02115355791969586
ACH-000433,-0.16342308021324845
ACH-000435,-0.4241126269613317
ACH-000436,-0.1107908509549052
ACH-000444,-0.2426966898637401
ACH-000445,-0.3658181114629541
ACH-000448,-0.2624984770241883
ACH-000450,-0.4139872108756715
ACH-000452,-0.4059364060001287
ACH-000454,-0.6306963824748468
ACH-000458,-0.07124567116135927
ACH-000459,-0.3079355222215095
ACH-000460,-0.5072570972205255
ACH-000461,-0.3917701109746263
ACH-000463,-0.05841704196084331
ACH-000464,-0.6117727327650161
ACH-000466,-0.7166689187171686
ACH-000467,-0.32488583575904123
ACH-000468,-0.21667537513488652
ACH-000469,-0.44725419434752217
ACH-000470,-0.6767542359802198
ACH-000471,-0.11570952025458235
ACH-000472,-0.4471681231413009
ACH-000473,0.007098079091401512
ACH-000475,-0.377953073660828
ACH-000476,-0.4798075231838396
ACH-000477,-0.15969347530253206
ACH-000479,-0.5917119756163111
ACH-000480,0.028904973680568987
ACH-000481,-0.2691664013997029
ACH-000483,-0.22233058851099588
ACH-000484,-0.17039727098199828
ACH-000485,-0.4885342204387431
ACH-000486,-0.15035487176620912
ACH-000487,-0.0041603048745710676
ACH-000488,-0.4448847873699389
ACH-000490,-0.8347122702762242
ACH-000491,-0.12376160922684465
ACH-000495,-0.4050222694658235
ACH-000496,-0.10171606562920844
ACH-000499,-0.5666728055334115
ACH-000500,0.2840504650012847
ACH-000502,-0.6397534679618415
ACH-000503,-0.3482560421763258
ACH-000505,-0.4004422828746757
ACH-000507,-0.3691508832727137
ACH-000510,-0.35091670430839145
ACH-000511,-0.18609856922998927
ACH-000512,-0.07217324870178952
ACH-000516,-0.03994588371070038
ACH-000517,-0.054995011651492016
ACH-000518,-0.5631014862480807
ACH-000520,-0.3958007801867328
ACH-000521,-0.7112116761916754
ACH-000522,-0.25005105811860906
ACH-000524,-0.2749357682826169
ACH-000527,-0.0014093175817202015
ACH-000528,-0.2341463163220945
ACH-000537,-0.3121554190916915
ACH-000541,-0.3419776426612666
ACH-000542,0.09396005629226294
ACH-000544,-0.3324043969796817
ACH-000545,-0.3685282801783228
ACH-000547,-0.4638580317104325
ACH-000548,-0.8055423958953742
ACH-000549,-0.5700422163516002
ACH-000550,-0.9767478981587424
ACH-000552,-0.3322784717539572
ACH-000556,0.04413672205567678
ACH-000557,-0.11016766755440503
ACH-000569,-0.5248794242440328
ACH-000570,-0.3030651359586805
ACH-000571,-0.3214123294564645
ACH-000573,-0.3863514072942147
ACH-000576,-0.6143073477856402
ACH-000579,-0.1329356069300274
ACH-000580,-0.3696895868116546
ACH-000584,-0.21468722871914175
ACH-000585,-0.6878593377646317
ACH-000588,-0.04378627360475458
ACH-000589,0.15833424626735496
ACH-000591,-0.24390790647412794
ACH-000593,-0.3912770734894994
ACH-000600,-0.12093908480105735
ACH-000601,-0.4292053691198998
ACH-000605,-0.24358689445357404
ACH-000606,-0.4293658606457305
ACH-000608,-0.33567117262994056
ACH-000614,-0.18489143247692905
ACH-000616,-0.3469124455682416
ACH-000618,-0.30314932641193554
ACH-000619,-0.2503313732145461
ACH-000620,-0.15928523909855774
ACH-000621,-0.13647915073974795
ACH-000622,-0.2290624534213869
ACH-000623,-0.33039777246068625
ACH-000624,-0.4251601412128749
ACH-000627,0.026336894843662167
ACH-000630,-0.7946460614377682
ACH-000631,-0.7460398098852088
ACH-000632,-0.33146788303878794
ACH-000633,0.036278484987153706
ACH-000637,-0.5009068841543898
ACH-000638,-0.2405760571277133
ACH-000646,-0.028753902506770145
ACH-000647,-0.5171286394187394
ACH-000648,-0.3979129491427617
ACH-000649,-0.20162707977323036
ACH-000651,-0.4583547905411029
ACH-000652,0.2273499229181551
ACH-000653,-0.8199229699813834
ACH-000657,-0.012033650062010171
ACH-000658,-0.14919911313858394
ACH-000661,-0.6004907913557908
ACH-000662,-0.9190298012743544
ACH-000663,-0.5969700419284618
ACH-000665,-0.3788634775214588
ACH-000671,0.025247127551396468
ACH-000672,-0.5200097101329821
ACH-000673,-0.3825333950355442
ACH-000676,-0.3243174164919413
ACH-000677,-0.0412588453976059
ACH-000681,0.2371688327379197
ACH-000683,-0.006449636493603161
ACH-000684,-0.37745848862478176
ACH-000688,-0.18934672998063548
ACH-000693,-0.2477239224103047
ACH-000694,-0.12788961662430878
ACH-000695,-0.34447664517581417
ACH-000696,-0.5323284628684531
ACH-000697,-0.6862175109827408
ACH-000699,-0.18234620834451995
ACH-000701,-0.18706592492789226
ACH-000706,-0.16296133787447548
ACH-000711,-0.5678831916716472
ACH-000713,-0.40380983161679795
ACH-000714,-0.022579280336333028
ACH-000718,-0.1966376558246062
ACH-000720,-0.2356548548260679
ACH-000721,-0.3639120735957599
ACH-000724,-0.2910523284502103
ACH-000725,-0.304353098248705
ACH-000732,-0.4619345319837908
ACH-000734,-0.006683278276352379
ACH-000735,-0.1950373724937335
ACH-000736,-0.4957716404671833
ACH-000738,-0.02011367541900944
ACH-000746,-0.04538700155411292
ACH-000747,-0.5437978893801936
ACH-000748,0.2311938300925289
ACH-000753,-0.5505195190838177
ACH-000756,-0.4864781350211366
ACH-000757,-0.27520308424794376
ACH-000758,-0.28000097057208656
ACH-000760,-0.4911791212779322
ACH-000762,-0.08586466227372508
ACH-000763,-0.20935975350650995
ACH-000764,-0.51445611056674
ACH-000765,-0.2842159791408668
ACH-000766,-0.5453598594886793
ACH-000767,-0.02593845527997203
ACH-000768,-0.22744282700457485
ACH-000769,-0.05616195373542748
ACH-000770,-0.048637878592132616
ACH-000771,-0.5948833956435731
ACH-000773,-0.462876491414674
ACH-000776,-0.4011109021185134
ACH-000777,-0.3029430676378389
ACH-000778,0.030799507760480932
ACH-000781,-0.2474255123301951
ACH-000782,-0.7604333669673108
ACH-000783,-0.004918912050445798
ACH-000784,-0.12866963836096432
ACH-000785,-0.4467220282783347
ACH-000787,-0.5341015707446811
ACH-000788,-0.2731568519971581
ACH-000791,-0.5756832494706321
ACH-000792,-0.5609009890734964
ACH-000794,-0.3237184678618055
ACH-000796,-0.4140781064315732
ACH-000798,-0.6729706675529361
ACH-000799,-0.11979405294049238
ACH-000800,-0.3731940977619772
ACH-000802,-0.23104388963455305
ACH-000804,-0.30228002000816984
ACH-000805,-0.4580820227099405
ACH-000809,-0.15178762025351925
ACH-000810,-0.1910242950370722
ACH-000811,-0.08316297016603205
ACH-000817,-0.2676835877546363
ACH-000819,-0.04364888591130471
ACH-000820,-0.057698710109156524
ACH-000821,-0.23549347148677865
ACH-000822,-0.16417759041404895
ACH-000823,-0.2341229249699479
ACH-000824,-0.08806657564741656
ACH-000827,-0.3059054951081207
ACH-000829,-0.7690748417172198
ACH-000831,-0.2833310442603682
ACH-000832,-0.6683508236537423
ACH-000833,-0.3944657950562801
ACH-000834,-0.2587483019572193
ACH-000835,-0.2117868068489843
ACH-000836,-0.08514120482077787
ACH-000837,-0.43354218506485903
ACH-000838,-0.28974516573304593
ACH-000839,-0.5875709480842985
ACH-000840,-0.1149131518539769
ACH-000841,-0.4511066732371562
ACH-000843,-0.14207688012417818
ACH-000846,-0.08543846476330125
ACH-000847,-0.4105211300532531
ACH-000848,-0.06686086521593264
ACH-000849,-0.13813843048767782
ACH-000851,-0.3788198652521563
ACH-000855,-0.3461192030956703
ACH-000856,-0.3883024856612585
ACH-000858,-0.14911213248321287
ACH-000859,-0.5229920067021613
ACH-000861,-0.17722158928556933
ACH-000862,-0.5028776905839253
ACH-000865,-0.2442262576426477
ACH-000866,-0.1898196460985983
ACH-000867,-0.003524905890291028
ACH-000869,-0.12579904834864594
ACH-000872,-0.050062434255290486
ACH-000873,-0.18986988644597105
ACH-000876,-0.22522149256069696
ACH-000878,-0.06388864092784004
ACH-000880,-0.34638642766074595
ACH-000881,0.2573873417530301
ACH-000882,-0.12362192279533755
ACH-000884,-0.4269456969566132
ACH-000885,-0.1277515155689284
ACH-000887,-0.19884557826496152
ACH-000889,-0.08520917047422705
ACH-000896,-0.6297477613669051
ACH-000898,-0.07131817106411191
ACH-000900,-0.44760667207068816
ACH-000901,-0.07498500799733679
ACH-000905,-0.1838222211866989
ACH-000906,-0.11358254733237427
ACH-000907,-0.28748328361664904
ACH-000910,-0.23727699215030074
ACH-000911,-0.3512101618541896
ACH-000912,-0.6192207211834049
ACH-000913,-0.08761587183783189
ACH-000915,-0.1296585727143405
ACH-000916,-0.3825881829485129
ACH-000917,-0.14768071233284716
ACH-000920,-0.3925650150768391
ACH-000921,-0.2565603537693025
ACH-000924,-0.3026288580355416
ACH-000926,-0.21171000023754852
ACH-000928,-0.31082057383276696
ACH-000929,-0.4410413426876885
ACH-000932,0.2568571810865192
ACH-000935,-0.1824397599080444
ACH-000936,-0.7964334870241737
ACH-000937,-0.1030596692444365
ACH-000938,0.047722492123143216
ACH-000939,0.26008343814142065
ACH-000941,-0.10355316655475463
ACH-000943,-0.2948010841041187
ACH-000946,-0.06939177929295026
ACH-000947,-0.009377036597335095
ACH-000948,-0.4025402986523605
ACH-000950,-0.3329420707637094
ACH-000953,0.08389778969322995
ACH-000954,-0.08546577519056975
ACH-000957,0.13410702038104222
ACH-000958,-0.23128842891151805
ACH-000960,-0.03153296849669838
ACH-000963,-0.2836092645910624
ACH-000968,-0.4174100310494275
ACH-000969,-0.14513674416529707
ACH-000972,-0.1846639774532757
ACH-000973,-0.2740588051745302
ACH-000974,0.06086981170666085
ACH-000978,-0.14469299241910855
ACH-000984,-0.3644199146253709
ACH-000986,-0.4974454254168659
ACH-000988,-0.12284941048389635
ACH-000993,-0.4482274451100154
ACH-000994,-0.3552495404305974
ACH-000996,-0.2540762832090444
ACH-001001,-0.11028620541943034
ACH-001020,0.01997706585186394
ACH-001028,-0.2483122150181646
ACH-001031,-0.5116769581302439
ACH-001038,-0.12573247683061162
ACH-001048,-0.5436510372977588
ACH-001050,0.2052592930415894
ACH-001053,-0.34586731487504585
ACH-001054,-0.13255754441972545
ACH-001061,-0.5520375931900368
ACH-001067,-0.6484674311537979
ACH-001075,-0.4034235998347086
ACH-001096,-0.2643681029380647
ACH-001111,-0.4407397308058348
ACH-001119,-0.5460919666788678
ACH-001128,0.5253679149633147
ACH-001134,-0.5592686984348507
ACH-001151,-0.2533938058144331
ACH-001163,-0.04821458131564744
ACH-001164,-0.1641917817316278
ACH-001183,-0.6802460509914569
ACH-001192,-0.19911383795840132
ACH-001193,-0.7358276875447718
ACH-001196,-0.3415740008439892
ACH-001197,-0.7413733629010065
ACH-001205,-0.6079555002962473
ACH-001211,-0.2274524518621469
ACH-001212,-0.4486161575370965
ACH-001228,-0.22465054673075785
ACH-001232,-0.5156970535479107
ACH-001239,-0.3806181791826919
ACH-001270,-0.6509258458865481
ACH-001274,-0.33845714156186263
ACH-001275,0.0868896115139773
ACH-001277,-0.3588712694732968
ACH-001278,-0.04621480875070662
ACH-001280,0.2931023605903878
ACH-001283,-0.65660849091923
ACH-001289,-0.4398754056257324
ACH-001300,-0.4398467394762219
ACH-001301,-0.4121887341880332
ACH-001302,-0.40348393455610215
ACH-001306,-0.5038400172759993
ACH-001318,0.1055427682825202
ACH-001322,-0.4436643375827397
ACH-001328,-0.6975174054654896
ACH-001332,0.05273456576296865
ACH-001336,-0.5147567059498206
ACH-001346,-0.2600107226073818
ACH-001353,-0.9159168791575032
ACH-001354,-0.2399702574816664
ACH-001367,-0.20101098160074365
ACH-001368,-0.060560318290628225
ACH-001374,-0.3438538534489071
ACH-001377,-0.155652078610982
ACH-001380,-0.42464236375836817
ACH-001391,-0.2256789078579619
ACH-001408,-0.5223461456690178
ACH-001430,-0.2453482097547488
ACH-001431,-0.4779340765499835
ACH-001450,-0.4962788617223912
ACH-001496,0.05599910055327363
ACH-001500,-0.11222733869073692
ACH-001523,-0.8037207830413395
ACH-001532,0.1478159977589799
ACH-001550,0.060593032097980386
ACH-001552,-0.30965311456864225
ACH-001554,-0.4135533778837602
ACH-001654,-0.3344622276340126
ACH-001735,-0.4634226023455621
ACH-001736,-0.6708454799860925
ACH-001737,-0.34013774195500096
ACH-001740,-0.7070918611311993
ACH-001745,-0.7684339464922813
ACH-001765,0.01574989762808697
