,CAP2 (10486)
ACH-000004,0.12412078955113733
ACH-000005,0.2488827939185781
ACH-000007,0.10100076955134248
ACH-000009,0.10672396495049917
ACH-000011,0.20183688880359232
ACH-000012,0.1708898354747601
ACH-000013,0.1731551615059781
ACH-000014,0.1974357660210405
ACH-000015,0.16398471949274673
ACH-000017,0.014284983255039031
ACH-000018,0.2254799411337536
ACH-000019,0.22381090595807765
ACH-000021,0.165567741660956
ACH-000022,0.1071460797556308
ACH-000025,0.2560042500559731
ACH-000028,0.16286993868599214
ACH-000030,0.1557540623794638
ACH-000035,0.1100172351337676
ACH-000036,0.262398385338242
ACH-000037,-0.054771919121800065
ACH-000039,0.27800917029643635
ACH-000040,0.0469553144051422
ACH-000041,0.021559415499382596
ACH-000042,0.11371502991639447
ACH-000045,0.1273855042694979
ACH-000047,0.15166571400749826
ACH-000052,0.08546543611238623
ACH-000053,0.1024185663126164
ACH-000054,0.16626581360367065
ACH-000055,-0.15785165516630134
ACH-000060,0.09268787405492067
ACH-000067,0.05184671880210261
ACH-000070,0.048986195812059735
ACH-000075,0.3236258116337542
ACH-000078,0.10061670775842878
ACH-000082,0.1592793910562608
ACH-000085,0.16039280813498566
ACH-000086,0.15083908749885586
ACH-000087,0.199810746896658
ACH-000092,0.24930775901817745
ACH-000095,0.10644017384723499
ACH-000097,0.03314063159226854
ACH-000098,0.1357382168749045
ACH-000099,0.14810598141544104
ACH-000108,0.14642446070574142
ACH-000113,0.05192105739372512
ACH-000116,0.13418888029024784
ACH-000118,0.1244633508005897
ACH-000120,0.16362521385783044
ACH-000123,0.16481705578997746
ACH-000127,0.14801600266279416
ACH-000128,0.1518689716056587
ACH-000132,0.09262961282977264
ACH-000133,0.1216532857976068
ACH-000137,0.04256043342507801
ACH-000138,0.1795287355101455
ACH-000142,0.11945988141892218
ACH-000143,0.24868018890811075
ACH-000146,0.09970776263646383
ACH-000148,0.26812197715197034
ACH-000150,0.27878332363333336
ACH-000152,0.06110208449815217
ACH-000153,0.23369285927253025
ACH-000159,0.2586159950374717
ACH-000160,0.2448986917566077
ACH-000163,0.025688451799731882
ACH-000167,0.08361505118406541
ACH-000168,0.15759425193403756
ACH-000169,0.11564798496150892
ACH-000178,0.18240616661060585
ACH-000183,0.09983949637169028
ACH-000188,0.2102543346726342
ACH-000189,0.2713456569764565
ACH-000190,0.14822666661605535
ACH-000198,0.16016418760925102
ACH-000203,-0.027691937120023147
ACH-000204,-0.07302477690715632
ACH-000206,0.20690349635487526
ACH-000207,0.019409795687169863
ACH-000208,0.3319710912055485
ACH-000210,0.1461952253142418
ACH-000211,0.20815733782024032
ACH-000215,0.15838828992603812
ACH-000221,0.1034703239665164
ACH-000222,0.17356669447888526
ACH-000223,0.1158124563898268
ACH-000226,0.1702002630990913
ACH-000227,0.19395155674576486
ACH-000228,0.09390062788056083
ACH-000231,0.05657777983453225
ACH-000232,0.17092251921132207
ACH-000233,0.12897575283821094
ACH-000234,0.13730424699367885
ACH-000235,0.0841633405154398
ACH-000237,0.17156927410016326
ACH-000238,0.07927925664250132
ACH-000242,-0.06322865551227058
ACH-000243,0.13453161737506933
ACH-000244,0.21973367953529116
ACH-000246,0.14272965359274745
ACH-000248,0.12285582139332847
ACH-000250,0.1695496840696146
ACH-000251,0.10130431217194348
ACH-000252,0.19148155202143974
ACH-000253,0.04649070083633479
ACH-000255,0.12291850299400453
ACH-000256,0.10420616896685864
ACH-000257,0.056552027556201874
ACH-000258,0.2311360708345597
ACH-000259,0.10824483485474128
ACH-000260,0.1653761130534775
ACH-000261,0.14918719055968271
ACH-000262,0.23442330667885414
ACH-000263,0.08101183719221966
ACH-000264,0.09211504820454104
ACH-000265,0.08750851133284611
ACH-000266,0.05515852319719442
ACH-000272,0.17503083652191273
ACH-000274,0.15645112121576066
ACH-000277,0.12530652897704198
ACH-000278,0.21239153878679526
ACH-000279,0.1800493992483686
ACH-000280,0.14844515789466353
ACH-000281,-0.08444119355624613
ACH-000288,0.15167511240880485
ACH-000291,0.10328622282657668
ACH-000293,0.1697651873324149
ACH-000294,0.15177463027897467
ACH-000295,0.02672629006805393
ACH-000296,0.005561714055522386
ACH-000302,0.08334450728184256
ACH-000304,0.2907269248875795
ACH-000307,0.1262474516618424
ACH-000308,0.07570361035838817
ACH-000310,0.029965271077141607
ACH-000311,0.10885824370329404
ACH-000312,0.10315790189295508
ACH-000315,-0.1392836023899861
ACH-000316,0.15781720323407528
ACH-000317,0.17694412415100472
ACH-000318,0.1909670415404906
ACH-000319,0.08397087720188864
ACH-000320,0.023414498656870758
ACH-000322,0.23379576334412505
ACH-000323,0.1555675862491286
ACH-000324,0.17066712112148766
ACH-000329,0.04426671997239659
ACH-000330,0.12058124775189567
ACH-000331,0.194803293991251
ACH-000332,0.11784414852025155
ACH-000334,0.16365445717289495
ACH-000335,0.23886278495763846
ACH-000336,0.2541017222819843
ACH-000337,0.2872348417119121
ACH-000338,-0.15437059451606974
ACH-000339,0.12960519902230735
ACH-000341,-0.01736847426938261
ACH-000348,0.07992123073159321
ACH-000350,0.14712404563751472
ACH-000352,0.10115142845989092
ACH-000356,0.1579205876627625
ACH-000361,-0.024972112199260637
ACH-000362,0.14008638075291255
ACH-000363,0.17879115506132978
ACH-000364,0.033112820896159016
ACH-000365,0.12866952026989698
ACH-000366,0.1042149334476975
ACH-000368,0.16100456325859394
ACH-000374,0.020275161213722557
ACH-000375,0.09678115384553704
ACH-000376,0.20351956259178064
ACH-000381,0.07848666290035795
ACH-000383,0.14770768700512052
ACH-000387,0.34013084150521405
ACH-000389,0.22071022478743396
ACH-000390,0.13418889516357002
ACH-000393,0.1348222390908542
ACH-000395,0.210567344742362
ACH-000396,-0.12176553396662695
ACH-000397,0.16841344226640176
ACH-000401,0.2836939637846081
ACH-000402,-0.05899660876414348
ACH-000403,0.21899347345730605
ACH-000404,0.1468924366682346
ACH-000406,0.09335355957549707
ACH-000407,0.0015859725302307885
ACH-000408,0.18282755220064995
ACH-000410,0.15626722383814862
ACH-000411,0.1627068631450617
ACH-000414,0.20528651340001927
ACH-000415,0.09461237945534028
ACH-000416,0.16708561399872188
ACH-000420,0.28346826378260925
ACH-000421,0.1257218403222902
ACH-000424,0.09004459017435779
ACH-000425,0.21336680072073652
ACH-000426,0.029604744712528882
ACH-000427,0.1570700183680922
ACH-000433,0.08528761536732629
ACH-000435,-0.02360611592681582
ACH-000436,0.15845172769107718
ACH-000444,0.1812132071568684
ACH-000445,0.2597180495837878
ACH-000448,0.15101028153697255
ACH-000450,0.3586831542630949
ACH-000452,-0.02621020850548601
ACH-000454,0.0496432230377596
ACH-000458,0.17653966072973565
ACH-000459,0.25848922948164405
ACH-000460,-0.024076403996000317
ACH-000461,0.20165747694752176
ACH-000463,0.007004302356097688
ACH-000464,0.24057972163913746
ACH-000466,-0.039775794615516516
ACH-000467,0.0965209826523306
ACH-000468,0.13561736451361034
ACH-000469,0.14083247715020394
ACH-000470,0.18152236188981016
ACH-000471,0.19524501168676595
ACH-000472,0.10801965037491673
ACH-000473,0.12548165671420253
ACH-000475,0.15885664573377753
ACH-000476,0.02476425910143482
ACH-000477,0.10804907879657004
ACH-000479,-0.03856051377856776
ACH-000480,0.1643454628612508
ACH-000481,0.3145338234690463
ACH-000483,0.27355706107115985
ACH-000484,0.05951438563350595
ACH-000485,0.1736707759645837
