,STOX1 (219736)
ACH-000004,0.23915607277099654
ACH-000005,0.016910216916739024
ACH-000007,0.19948784573195832
ACH-000009,0.14305203950804565
ACH-000011,-0.05297192102315548
ACH-000012,-0.07664402735347052
ACH-000013,0.06501376157943717
ACH-000014,0.1268058060306105
ACH-000015,-0.03391448480341863
ACH-000017,0.11998016264919276
ACH-000018,-0.029131974083752163
ACH-000019,-0.0191832049192496
ACH-000021,-0.08124008588034322
ACH-000022,0.14340397533534366
ACH-000025,-0.12715801552296355
ACH-000028,0.04805928444539302
ACH-000030,-0.025590712377019573
ACH-000035,-0.06750058749642858
ACH-000036,0.061278538214043415
ACH-000037,0.04627493098432934
ACH-000039,0.11579080328310945
ACH-000040,-0.17748122204287814
ACH-000041,-0.01903071808304592
ACH-000042,0.1033060633835009
ACH-000045,0.03471014735218407
ACH-000047,0.002370352033510728
ACH-000052,0.12442676172270352
ACH-000053,0.07338875767251256
ACH-000054,-0.11513123254797099
ACH-000055,0.10666009748264653
ACH-000060,0.06475077311745223
ACH-000067,-0.2630509387030007
ACH-000070,0.27078561370961995
ACH-000075,-0.28569984940317433
ACH-000078,0.06545083752816193
ACH-000082,0.06587163472886293
ACH-000085,-0.17953230039457135
ACH-000086,-0.011016944953777063
ACH-000087,-0.04311680299556135
ACH-000092,-0.07402952706247315
ACH-000095,0.1173758695483857
ACH-000097,0.020850205797242914
ACH-000098,0.04255156753296457
ACH-000099,0.14271498401920196
ACH-000108,0.07560193246726755
ACH-000113,0.07812452235722674
ACH-000116,-0.07173091357482579
ACH-000118,0.10447637357727896
ACH-000120,0.2404989105683184
ACH-000123,0.2128172413855436
ACH-000127,-0.13692716378179698
ACH-000128,0.0897743788441406
ACH-000132,0.05363797169549517
ACH-000133,-0.07406825919610732
ACH-000137,-0.015948250343514832
ACH-000138,0.22364608088002744
ACH-000142,0.07238438136638754
ACH-000143,0.22128188259684373
ACH-000146,0.11615947090719828
ACH-000148,0.05827816616542422
ACH-000150,0.22418022338857896
ACH-000152,0.07213616583474469
ACH-000153,0.2013571765479497
ACH-000159,-0.1875006778121952
ACH-000160,0.10244253607151113
ACH-000163,0.08213740105967136
ACH-000167,0.1460705922558684
ACH-000168,0.03456892129783573
ACH-000169,0.0917182386870309
ACH-000178,-0.026228986269770608
ACH-000183,0.04499776640633255
ACH-000188,0.06650880201615636
ACH-000189,0.14861470148975578
ACH-000190,-0.1588494846127269
ACH-000198,0.20845571504349106
ACH-000203,-0.10769871421984516
ACH-000204,0.09189246772172856
ACH-000206,0.09157786032091142
ACH-000207,0.036245208598179486
ACH-000208,0.3615413815185677
ACH-000210,0.24878131122444425
ACH-000211,0.024992787951458414
ACH-000215,0.03565216457492368
ACH-000221,-0.10209785682202348
ACH-000222,0.02299316390716607
ACH-000223,-0.14080457990416687
ACH-000226,-0.07975449704298594
ACH-000227,0.19347454067106204
ACH-000228,-0.17487984783948465
ACH-000231,-0.007864192901719459
ACH-000232,0.003122240812260245
ACH-000233,0.21609554755995228
ACH-000234,-0.14615426349683294
ACH-000235,0.12107528678822928
ACH-000237,-0.02693865814603778
ACH-000238,0.10055185815325346
ACH-000242,-0.10472224521783294
ACH-000243,0.1386179361913435
ACH-000244,0.17834379722379812
ACH-000246,0.07939808326170257
ACH-000248,0.045435693234804383
ACH-000250,-0.0345103724188374
ACH-000251,-0.10890329905063753
ACH-000252,0.3809635775915444
ACH-000253,0.010682939152826513
ACH-000255,-0.13215196346198804
ACH-000256,-0.08787107635042186
ACH-000257,0.07928173564141842
ACH-000258,0.1388233954403695
ACH-000259,0.06168973080545698
ACH-000260,0.06216851877001558
ACH-000261,0.0806658224096072
ACH-000262,0.09051057198988413
ACH-000263,0.016486470517175455
ACH-000264,0.004956521021318132
ACH-000265,0.19176782503414305
ACH-000266,0.04764756374995939
ACH-000272,0.10927470711683808
ACH-000274,0.10727325588813344
ACH-000277,0.2631572327213178
ACH-000278,0.025544631008195474
ACH-000279,-0.038204028265387366
ACH-000280,0.11209631453594332
ACH-000281,0.059265746472522265
ACH-000288,0.02376087153353508
ACH-000291,0.08765555666910234
ACH-000293,-0.0916224271920284
ACH-000294,0.06983331017323217
ACH-000295,-0.1564845726973438
ACH-000296,-0.07577827779511198
ACH-000302,0.15283565784615155
ACH-000304,-0.044578962378546375
ACH-000307,0.14846127725423505
ACH-000308,-0.07015655211160038
ACH-000310,0.07684685488974352
ACH-000311,-0.06202258103868882
ACH-000312,0.12861691494591926
ACH-000315,0.2309443397507459
ACH-000316,-0.048004013270187926
ACH-000317,0.045598859100961
ACH-000318,-0.05782910872675155
ACH-000319,-0.12416972880548414
ACH-000320,0.003697476117651585
ACH-000322,-0.001878375636751447
ACH-000323,0.16359175847347618
ACH-000324,-0.03819458713039737
ACH-000329,0.055254351139509286
ACH-000330,-0.044427316386387784
ACH-000331,-0.09942166612149823
ACH-000332,0.0697694911505469
ACH-000334,-0.1580336431770646
ACH-000335,0.06883493088963058
ACH-000336,0.030749442611792507
ACH-000337,-0.16331725797781124
ACH-000338,0.8702130578053621
ACH-000339,-0.0522433056328356
ACH-000341,-0.1632578523709381
ACH-000348,0.028116828074269046
ACH-000350,0.1064421303893672
ACH-000352,0.12687405675074753
ACH-000356,-0.10790745246940568
ACH-000361,0.3968702057432009
ACH-000362,0.07231083912294063
ACH-000363,0.009385243464328723
ACH-000364,-0.07410311036425071
ACH-000365,0.15984820806722586
ACH-000366,-0.06840523119625339
ACH-000368,-0.2475399319089378
ACH-000374,-0.17589486660891185
ACH-000375,0.019245768570331258
ACH-000376,-0.05445370514192785
ACH-000381,-0.15513686586443787
ACH-000383,0.030821645691514906
ACH-000387,0.10145137703443073
ACH-000389,-0.1198615812350058
ACH-000390,0.022673616781112158
ACH-000393,-0.11956620699695075
ACH-000395,0.30966418248038496
ACH-000396,-0.08207165168079485
ACH-000397,-0.025784277772443208
ACH-000401,0.2634979704417954
ACH-000402,0.2514358752821788
ACH-000403,0.003929682391781097
ACH-000404,0.028826584498917895
ACH-000406,0.07546403924086659
ACH-000407,0.04991040400016262
ACH-000408,0.11838515360645607
ACH-000410,0.06238540346708445
ACH-000411,0.02749971007249596
ACH-000414,0.13660233916036382
ACH-000415,0.04780232693003472
ACH-000416,-0.013387208528529438
ACH-000420,0.1879419105691513
ACH-000421,0.02964381572181255
ACH-000424,-0.06684144541406549
ACH-000425,-0.02455686430133768
ACH-000426,0.2584580997104672
ACH-000427,-0.1147404277799764
ACH-000433,0.06457232111166962
ACH-000435,0.35197173013857663
ACH-000436,0.11387216846628367
ACH-000444,-0.03665291355813647
ACH-000445,0.1777526909292146
ACH-000448,-0.017468798179784643
ACH-000450,0.1349642917344687
ACH-000452,-0.11733714653981032
ACH-000454,0.03496181213573462
ACH-000458,0.00945374321152958
ACH-000459,0.08185783038563525
ACH-000460,0.11275574118425301
ACH-000461,0.027709593230583054
ACH-000463,0.08789516937423465
ACH-000464,0.0820655003798086
ACH-000466,0.17516401804618031
ACH-000467,0.12157136330435372
ACH-000468,0.00469681911618926
ACH-000469,-0.1162882987404442
ACH-000470,0.008827769715956847
ACH-000471,0.14194882320477425
ACH-000472,0.008899353763236341
ACH-000473,-0.025279703697534718
ACH-000475,0.1141917083649918
ACH-000476,0.09256935934018692
ACH-000477,0.08744634038898551
ACH-000479,-0.1016958831716718
ACH-000480,-0.09625128824734697
ACH-000481,-0.08170224932528196
ACH-000483,-0.041917941771711965
ACH-000484,0.37798171116212737
ACH-000485,0.1587414612946588
ACH-000486,0.1000428052331882
ACH-000487,0.14119789186706036
ACH-000488,0.1242717179579205
ACH-000490,-0.030367079283381393
ACH-000491,-0.00028276636803095613
ACH-000495,-0.1786240132339243
ACH-000496,-0.06747447675032113
ACH-000499,-0.01308421822573152
ACH-000500,-0.04950829377487237
ACH-000502,-0.059148867996885915
ACH-000503,-0.111463644608461
ACH-000505,-0.11506438404854105
ACH-000507,0.11185359068220506
ACH-000510,-0.10927286489303684
ACH-000511,0.12289974105607206
ACH-000512,-0.09153959477112886
ACH-000516,0.0422848129649151
ACH-000517,0.11414473256838115
ACH-000518,-0.01991193321863085
ACH-000520,0.08703372114800494
ACH-000521,0.12998039778711173
ACH-000522,0.05465217353301239
ACH-000524,-0.059273893777488776
ACH-000527,0.12811990221812852
ACH-000528,0.03955436478997997
ACH-000537,0.14683771579416846
ACH-000541,-0.1949666953328278
ACH-000542,0.05177552932927114
ACH-000544,-0.12451023193268125
ACH-000545,-0.11869301684640453
ACH-000547,0.15543585450085146
ACH-000548,0.1102855612198085
ACH-000549,-0.03966818645469186
ACH-000550,0.0777528123864939
ACH-000552,0.0013228353301319752
ACH-000556,0.012078827994880572
ACH-000557,0.12097820772516647
ACH-000569,0.38664657614816667
ACH-000570,0.05054801147878957
ACH-000571,0.12176774684176855
ACH-000573,0.050842342685151
ACH-000576,-0.0973642029590912
ACH-000579,-0.02865024279964298
ACH-000580,0.04435488752042089
ACH-000584,0.06896787096581508
ACH-000585,0.004531956181567477
ACH-000588,0.023031810438719415
ACH-000589,0.17242781164292334
ACH-000591,-0.017576342964257512
ACH-000593,-0.05350165151475852
ACH-000600,-0.09217876604338757
ACH-000601,0.03373159747105098
ACH-000605,0.0005081526542692125
ACH-000606,0.06493974822701162
ACH-000608,0.026386569348584604
ACH-000614,0.06487428434768971
ACH-000616,0.18016394815919587
ACH-000618,-0.10203986495187246
ACH-000619,0.21432446942657893
ACH-000620,0.0645544688546988
ACH-000621,-0.005546252198786698
ACH-000622,0.05409415448597288
ACH-000623,-0.12577865801720506
ACH-000624,-0.009939462685844705
ACH-000627,0.08492248785909272
ACH-000630,-0.07345800386056488
ACH-000631,-0.20118555036824567
ACH-000632,0.12225364114400575
ACH-000633,-0.016260687463118553
ACH-000637,0.17631596612007425
ACH-000638,-0.09206994728501464
ACH-000646,-0.1092227169665516
ACH-000647,0.012155551226157022
ACH-000648,0.3011397759274005
ACH-000649,0.05571229055587617
ACH-000651,0.10335834517176504
ACH-000652,0.13532894201575302
ACH-000653,0.05003433778541869
ACH-000657,0.04670761875391573
ACH-000658,0.12730287681291091
ACH-000661,-0.005028228507166961
ACH-000662,0.4644802001492409
ACH-000663,0.11536820923493775
ACH-000665,-0.030538443193973263
ACH-000671,0.03940464554484024
ACH-000672,0.10955491134357367
ACH-000673,-0.08714653394100798
ACH-000676,0.08652525947567205
ACH-000677,0.14468277958259654
ACH-000681,-0.03398939762776227
ACH-000683,0.03173840419626128
ACH-000684,0.18183860467685425
ACH-000688,-0.06496901500537819
ACH-000693,-0.030864410323096694
ACH-000694,0.03713210793464621
ACH-000695,0.03836827503542879
ACH-000696,0.03411568725523652
ACH-000697,-0.009417702047044759
ACH-000699,0.06377095997181992
ACH-000701,0.20024195966524624
ACH-000706,0.002728320652264493
ACH-000711,-0.1105647047825736
ACH-000713,0.030320002395580574
ACH-000714,-0.11218728999574776
ACH-000718,0.1264313522384247
ACH-000720,0.1721456106913159
ACH-000721,-0.009424118265803123
ACH-000724,0.277560930507028
ACH-000725,-0.013631422689409187
ACH-000732,-0.007369384760283683
ACH-000734,0.02077794615234433
ACH-000735,0.023786055010782098
ACH-000736,0.08828143735927459
ACH-000738,-0.013144108334079306
ACH-000746,0.3345952606599253
ACH-000747,-0.01422156125664965
ACH-000748,0.002447373062768811
ACH-000753,0.09760432846324883
ACH-000756,0.10875483292436397
ACH-000757,0.05155254360734789
ACH-000758,-0.07565298181960149
ACH-000760,-0.025967816709149508
ACH-000762,0.10810088715159462
ACH-000763,-0.13895457295010544
ACH-000764,-0.04116654093767228
ACH-000765,-0.046585286116680086
ACH-000766,-0.027657967253902054
ACH-000767,0.007903501114229071
ACH-000768,3.095861448925166e-05
ACH-000769,0.23649710502968885
ACH-000770,0.00027962656323647785
ACH-000771,0.0006290443948753474
ACH-000773,0.04397796008947828
ACH-000776,-0.029500247968080894
ACH-000777,0.07571205571870733
ACH-000778,0.17790479539995355
ACH-000781,0.02550653814643066
ACH-000782,0.23331888335704254
ACH-000783,0.05477044528561456
ACH-000784,0.07691830786890304
ACH-000785,0.11111223723125044
ACH-000787,0.04056078328105494
ACH-000788,-0.031845300260407834
ACH-000791,0.09824581026339342
ACH-000792,0.13788914655947274
ACH-000794,0.01859545624061462
ACH-000796,0.13984552151590265
ACH-000798,-0.014791364803414803
ACH-000799,0.09795988205389784
ACH-000800,0.18451025651901573
ACH-000802,0.16107622075961456
ACH-000804,0.2448050345513529
ACH-000805,0.14271284076182225
ACH-000809,0.06221164671286916
ACH-000810,0.14810887446954518
ACH-000811,0.13978658956295978
ACH-000817,-0.02091763360966206
ACH-000819,-0.03355094843683379
ACH-000820,-0.08573427353902552
ACH-000821,0.1938532431831194
ACH-000822,0.026565913490379203
ACH-000823,0.021133204031034268
ACH-000824,0.0676375077723228
ACH-000827,-0.04175694654923212
ACH-000829,0.3319680209195854
ACH-000831,-0.04860587456886315
ACH-000832,-0.03704896148087659
ACH-000833,0.2921115649639485
ACH-000834,0.035583384206716036
ACH-000835,0.04157379117785659
ACH-000836,0.046278609972689684
ACH-000837,0.045287520379798885
ACH-000838,-0.05876700437891976
ACH-000839,0.0038134187292963814
ACH-000840,0.110535474618373
ACH-000841,0.0613556235038847
ACH-000843,-0.059852380080988525
ACH-000846,0.15533113019832107
ACH-000847,-0.1045876220207758
ACH-000848,0.155008656750208
ACH-000849,0.04980583790565382
ACH-000851,0.0335568109693497
ACH-000855,-0.17950394729349006
ACH-000856,0.15154921000851299
ACH-000858,-0.21456324499954654
ACH-000859,-0.17395585727117885
ACH-000861,0.024876673560780018
ACH-000862,-0.06644299981364224
ACH-000865,0.02695237374651512
ACH-000866,0.0793369898288719
ACH-000867,0.025038993051339952
ACH-000869,-0.008147092451555267
ACH-000872,0.2434700261057486
ACH-000873,-0.007371446935605345
ACH-000876,0.0879085764094936
ACH-000878,0.11155726777027343
ACH-000880,-0.03195175344632769
ACH-000881,0.01810056536282087
ACH-000882,0.0917431662861128
ACH-000884,-0.03946661608052196
ACH-000885,0.22444435284933115
