,OCLM (10896)
ACH-000004,0.005795085482291669
ACH-000005,-0.0026245674761963245
ACH-000007,0.014159786764516498
ACH-000009,-0.09141818987261087
ACH-000011,0.0999358356249692
ACH-000012,0.05311086985276226
ACH-000013,-0.05485447196821376
ACH-000014,-0.05384956543886989
ACH-000015,0.13785892275442602
ACH-000017,-0.11300475566940207
ACH-000018,-0.12667994927415305
ACH-000019,-0.014361436300997413
ACH-000021,-0.03439150715322251
ACH-000022,0.018328662920664842
ACH-000025,-0.1732478406318382
ACH-000028,0.015076493331891212
ACH-000030,-0.0010320696743085986
ACH-000035,0.09636332341310108
ACH-000036,0.022543956725822042
ACH-000037,-0.043599890269496004
ACH-000039,0.052236671320899535
ACH-000040,-0.11602632146309193
ACH-000041,0.005266061360054187
ACH-000042,-0.08208204005678175
ACH-000045,-0.18905614702520526
ACH-000047,-0.025445729003339117
ACH-000052,-0.04655185824611181
ACH-000053,0.03975750424792281
ACH-000054,0.018176438299005032
ACH-000055,0.20567298393172007
ACH-000060,0.10874116521302166
ACH-000067,-0.055828473068581866
ACH-000070,0.10298254582063153
ACH-000075,-0.07419731469061214
ACH-000078,0.10917829275091948
ACH-000082,-0.04078013694869302
ACH-000085,0.057772425428362785
ACH-000086,-0.021969803829158426
ACH-000087,-0.052314297468136116
ACH-000092,-0.13541527787263238
ACH-000095,-0.07785723029376937
ACH-000097,-0.013289169479011652
ACH-000098,-0.12486459805394108
ACH-000099,0.004329480920242844
ACH-000108,0.0012252977034541731
ACH-000113,-0.05694250427165981
ACH-000116,0.03912771047079573
ACH-000118,0.03998675431307557
ACH-000120,-0.05513500842971733
ACH-000123,-0.03339853958139112
ACH-000127,-0.009900789937860524
ACH-000128,0.07517952868781515
ACH-000132,-0.08579364780960051
ACH-000133,-0.14080425521186146
ACH-000137,0.0996476165070387
ACH-000138,-0.0476141116169618
ACH-000142,-0.1503315550642481
ACH-000143,0.08467022934477889
ACH-000146,-0.0202233379405418
ACH-000148,-0.03525394235961609
ACH-000150,-0.08893690987282743
ACH-000152,-0.012166990331017051
ACH-000153,0.12406726197588536
ACH-000159,0.04036263605154266
ACH-000160,-0.05969249367588107
ACH-000163,-0.06297524958732499
ACH-000167,-0.2017649443091716
ACH-000168,-0.0319627402805299
ACH-000169,-0.05711475098603596
ACH-000178,0.022509385330901327
ACH-000183,-0.0537515969734851
ACH-000188,-0.14285668187508618
ACH-000189,0.00023252020140247817
ACH-000190,-0.05785193302015214
ACH-000198,-0.08459377738537023
ACH-000203,-0.027507979732275548
ACH-000204,-0.1665901847705995
ACH-000206,0.02595862435745204
ACH-000207,0.019569082337341868
ACH-000208,0.00399132839123167
ACH-000210,0.01509105051289494
ACH-000211,-0.03036333214676099
ACH-000215,-0.06277500761698937
ACH-000221,0.013931971032467908
ACH-000222,-0.014910482846048385
ACH-000223,-0.0942390809424884
ACH-000226,-0.0037843452788500656
ACH-000227,-0.04153998104674328
ACH-000228,-0.042149419456298805
ACH-000231,-0.033031186065874865
ACH-000232,0.10451414881384316
ACH-000233,-0.035168365214705136
ACH-000234,-0.10554336186710414
ACH-000235,-0.03322018258408449
ACH-000237,-0.033189267178650395
ACH-000238,0.014622482343067263
ACH-000242,-0.18991493848092425
ACH-000243,-0.014501731788206034
ACH-000244,-0.2134507180460964
ACH-000246,0.009592830418469906
ACH-000248,0.0695723561060813
ACH-000250,-0.050114771378727635
ACH-000251,-0.028484597739777174
ACH-000252,-0.01908846806815376
ACH-000253,-0.07021635190381854
ACH-000255,-0.04537366337150172
ACH-000256,-0.05897008095206531
ACH-000257,-0.10737571880318687
ACH-000258,0.029610841632430607
ACH-000259,0.0038104319190506186
ACH-000260,-0.0034381245392761353
ACH-000261,0.01779390904166294
ACH-000262,0.06743396910546677
ACH-000263,0.035559662020902924
ACH-000264,-0.026975895628108572
ACH-000265,0.12438462713797795
ACH-000266,-0.05619423518368323
ACH-000272,0.040551824710233664
ACH-000274,-0.16475402691902388
ACH-000277,-0.014471361042466125
ACH-000278,0.11535869592612727
ACH-000279,0.008156656866827578
ACH-000280,-0.04220870350129243
ACH-000281,-0.0015124636895956125
ACH-000288,-0.13397287092501708
ACH-000291,0.060274175089081415
ACH-000293,-0.04304682868973859
ACH-000294,-0.020448161104893583
ACH-000295,0.1008341871210469
ACH-000296,0.0400791749702882
ACH-000302,-0.013295185676879815
ACH-000304,0.11736455792507135
ACH-000307,-0.024760896265388237
ACH-000308,-0.041307466326817394
ACH-000310,-0.019742405442417787
ACH-000311,-0.09306984446933614
ACH-000312,-0.11530310710239194
ACH-000315,0.007109728221886495
ACH-000316,0.061755222263951214
ACH-000317,0.011259644510619608
ACH-000318,0.0049785062830309005
ACH-000319,0.011719108853318777
ACH-000320,-0.2096516567350331
ACH-000322,-0.19351338761165807
ACH-000323,-0.02324100755078853
ACH-000324,-0.04802559654201075
ACH-000329,-0.053544212954881966
ACH-000330,0.016870002894110326
ACH-000331,-0.05779049211625531
ACH-000332,-0.0746642882602038
ACH-000334,-0.0586348069542007
ACH-000335,-0.08345384280180977
ACH-000336,-0.1835094948185572
ACH-000337,-0.11282947113629835
ACH-000338,-0.002931183132932429
ACH-000339,0.06266243807389636
ACH-000341,-0.057575997133241325
ACH-000348,-0.060545199096075475
ACH-000350,-0.11738124227167322
ACH-000352,0.08867571124710229
ACH-000356,-0.22467818192000907
ACH-000361,-0.007586946727265659
ACH-000362,-0.07847486646505833
ACH-000363,0.04084188158933249
ACH-000364,-0.05854772090700504
ACH-000365,0.05507715639902035
ACH-000366,0.016208903713335037
ACH-000368,0.07723514782181164
ACH-000374,0.050826933753002235
ACH-000375,-0.006398739299976425
ACH-000376,0.0512625566640253
ACH-000381,-0.0746574908819418
ACH-000383,-0.0012761902042439006
ACH-000387,-0.15321706198718155
ACH-000389,-0.0945083504920582
ACH-000390,0.06705720789832845
ACH-000393,0.03873165242228509
ACH-000395,-0.07220705455056843
ACH-000396,0.21028736836883044
ACH-000397,0.053410051025007364
ACH-000401,-0.07499105912215198
ACH-000402,-0.14035064311696355
ACH-000403,-0.07819481654534294
ACH-000404,0.03040064626713922
ACH-000406,-0.015983732922993658
ACH-000407,-0.040921423024029145
ACH-000408,0.0424391991703608
ACH-000410,-0.05183094965048106
ACH-000411,-0.033952320855512585
ACH-000414,-0.12479598232439584
ACH-000415,-0.15019275636461335
ACH-000416,0.033558258661247134
ACH-000420,0.02769151441427875
ACH-000421,0.017236894278146387
ACH-000424,0.18628023029298948
ACH-000425,-0.05803145228093666
ACH-000426,-0.1304223646604991
ACH-000427,0.025075049686444542
ACH-000433,-0.2933186406762697
ACH-000435,-0.056590515124384164
ACH-000436,0.06424400758527353
ACH-000444,-0.07310094257559938
ACH-000445,0.11552141590325002
ACH-000448,0.03485312236811601
ACH-000450,-0.06328814601286815
ACH-000452,-0.038111548149562684
ACH-000454,-0.10021753926437436
ACH-000458,-0.02032143594959127
ACH-000459,0.04023081652082086
ACH-000460,-0.0861375469814414
ACH-000461,-0.03426294248953446
ACH-000463,0.020947780875292886
ACH-000464,-0.0798214990045272
ACH-000466,-0.052211972525256334
ACH-000467,0.07230686047556767
ACH-000468,-0.068792144427551
ACH-000469,-0.03490186672639889
ACH-000470,0.00933047250680825
ACH-000471,0.008469326263326245
ACH-000472,0.013150102089589713
ACH-000473,-0.033247804465458275
ACH-000475,-0.002837594592055521
ACH-000476,0.011670972533379412
ACH-000477,0.02567322023470439
ACH-000479,-0.2394020876582329
ACH-000480,-0.04086558302587117
ACH-000481,-0.023740658825586503
ACH-000483,0.009320536675463
ACH-000484,-0.07529001446780463
ACH-000485,-0.0496104197039018
ACH-000486,0.0062691599579970565
ACH-000487,-0.007907269889331044
ACH-000488,-0.028311472231900607
ACH-000490,-0.11306268399947793
ACH-000491,-0.11052618746688032
ACH-000495,0.02227810416443344
ACH-000496,-0.011245793791585256
ACH-000499,0.07197506307127716
ACH-000500,-0.13437812419538014
ACH-000502,-0.07854952319290195
ACH-000503,-0.22827321583898275
ACH-000505,0.0057204710105843
ACH-000507,0.007592537227158005
ACH-000510,0.004881811309018143
ACH-000511,0.047000134565679114
ACH-000512,-0.14220202521397415
ACH-000516,-0.09336103906296957
ACH-000517,-0.11173169632558308
ACH-000518,-0.14449862435623265
ACH-000520,0.06815652138000626
ACH-000521,-0.0746802176610272
ACH-000522,-0.0070199245792078886
ACH-000524,-0.19145197878906325
ACH-000527,-0.040588627518705116
ACH-000528,-0.07756584512646927
ACH-000537,-0.09573063828881292
ACH-000541,0.2080212303662775
ACH-000542,0.023860895018072828
ACH-000544,-0.047238974783350034
ACH-000545,0.07144108813125409
ACH-000547,0.09221586971049417
ACH-000548,-0.15016371889331434
ACH-000549,0.02896087330088648
ACH-000550,-0.012823062709759308
ACH-000552,0.02153506673482801
ACH-000556,-0.08548670073870636
ACH-000557,-0.032289822410267684
ACH-000569,0.10685493643278464
ACH-000570,0.11614802749880672
ACH-000571,-0.05876880564550777
ACH-000573,-0.019261130921958514
ACH-000576,-0.13254615059144964
ACH-000579,-0.04646714530965938
ACH-000580,-0.1942748442237906
ACH-000584,0.09836666965294764
ACH-000585,-0.10977864045210604
ACH-000588,0.005471290817443643
ACH-000589,6.646265001209682e-05
ACH-000591,-0.0047158117315855225
ACH-000593,-0.035225026830776704
ACH-000600,-0.06244900276427037
ACH-000601,-0.041543173885969335
ACH-000605,0.06455130202305254
ACH-000606,-0.12210928206124573
ACH-000608,-0.11680288422638625
ACH-000614,0.004560537733235242
ACH-000616,-0.10871105802337894
ACH-000618,0.005253297986287074
ACH-000619,-0.01135023792671757
ACH-000620,-0.007917423416717717
ACH-000621,0.010843626474505642
ACH-000622,0.04067860482076432
ACH-000623,-0.05292902838021305
ACH-000624,-0.12249933086325095
ACH-000627,-0.07479461069089005
ACH-000630,0.028326860397768317
ACH-000631,-0.06350333982346229
ACH-000632,0.03763280440686682
ACH-000633,0.0250735091390958
ACH-000637,0.0016845038247761182
ACH-000638,-0.03292008277593103
ACH-000646,-0.02972980856624084
ACH-000647,-0.04085135337227885
ACH-000648,0.03886770675865649
ACH-000649,0.01092766897702277
ACH-000651,-0.011224339505269586
ACH-000652,-0.030831880467825482
ACH-000653,-0.0923211164748333
ACH-000657,0.006504948319736235
ACH-000658,-0.11548212294733035
ACH-000661,-0.02724613774636844
ACH-000662,-0.052822879994668184
ACH-000663,0.026045999110642603
ACH-000665,0.035977239816502166
ACH-000671,0.1009869055881744
ACH-000672,-0.07902122699162313
ACH-000673,-0.11266515042548045
ACH-000676,-0.09731457429853356
ACH-000677,0.11058852965741443
ACH-000681,0.012325839157439684
ACH-000683,-0.1347646030921666
ACH-000684,0.07182707177794269
ACH-000688,-0.16071059268428214
ACH-000693,-0.0012137773687633
ACH-000694,0.041734072850655925
ACH-000695,-0.20296020086115885
ACH-000696,0.009447217561956956
ACH-000697,0.004441030071460346
ACH-000699,-0.013060704311032777
