,FAM69C (125704)
ACH-000004,0.2887173302885883
ACH-000005,0.1596575048656372
ACH-000007,0.15431885069962745
ACH-000009,0.18889848213228247
ACH-000011,0.08449280531362413
ACH-000012,0.16468068340000575
ACH-000013,0.1506387323048473
ACH-000014,0.1837047375862072
ACH-000015,0.14785631377863132
ACH-000017,0.2157584132148837
ACH-000018,0.12567607619376736
ACH-000019,-0.018405499863059085
ACH-000021,0.19621067310077445
ACH-000022,0.10526558236412556
ACH-000025,0.10564958421993924
ACH-000028,0.046970808143567286
ACH-000030,0.13400010811886298
ACH-000035,0.29243310769752745
ACH-000036,0.027477476751714608
ACH-000037,0.1680392073038504
ACH-000039,0.14763126277769428
ACH-000040,0.17255503255567586
ACH-000041,0.18927795356108265
ACH-000042,0.16438661059876042
ACH-000045,0.2368954772756347
ACH-000047,0.22086232403286274
ACH-000052,0.2423096044927048
ACH-000053,0.19193113202434667
ACH-000054,0.20263021466962
ACH-000055,0.15709784500014834
ACH-000060,0.12141882853517005
ACH-000067,0.2048950909874859
ACH-000070,0.20484519245444668
ACH-000075,0.2770202675741028
ACH-000078,0.18426707783199264
ACH-000082,0.16311363245327246
ACH-000085,0.115871339100891
ACH-000086,0.14947563262300415
ACH-000087,-0.0033244070995839268
ACH-000092,0.133938341278325
ACH-000095,0.18134085799636546
ACH-000097,0.1528396646119166
ACH-000098,0.1869966784696847
ACH-000099,0.1973368324067014
ACH-000108,0.11199853380283256
ACH-000113,0.1717942113654143
ACH-000116,0.2005840620974141
ACH-000118,0.14416395880518568
ACH-000120,0.3458232336247397
ACH-000123,0.19700607489637412
ACH-000127,0.07070910816011018
ACH-000128,0.15065629645033998
ACH-000132,0.17342859580095418
ACH-000133,0.20827109378991004
ACH-000137,0.046727084209222
ACH-000138,0.1990633865955762
ACH-000142,0.21251592497443705
ACH-000143,0.15338366414261367
ACH-000146,0.1256475248232845
ACH-000148,0.16249330937948775
ACH-000150,0.29756197165887704
ACH-000152,0.135620796049674
ACH-000153,0.03971041208713672
ACH-000159,0.14955496247403904
ACH-000160,0.14608036320024034
ACH-000163,0.033190401654024114
ACH-000167,-0.0572699145839911
ACH-000168,0.13155054861775778
ACH-000169,0.11389660912747175
ACH-000178,0.11245134885724392
ACH-000183,0.188475825436958
ACH-000188,0.20260321415673946
ACH-000189,-0.060985817800429686
ACH-000190,0.07964337019960364
ACH-000198,0.12743233039571786
ACH-000203,0.4728792617907118
ACH-000204,0.10809302117116523
ACH-000206,0.19938157795809489
ACH-000207,0.18453539934511126
ACH-000208,-0.029068843898767974
ACH-000210,0.19207185374691246
ACH-000211,0.1700445769309046
ACH-000215,0.10370174407012478
ACH-000221,0.1135553783238626
ACH-000222,0.21446338149890348
ACH-000223,0.0012763462148476232
ACH-000226,0.07473452744653274
ACH-000227,0.12648927182443484
ACH-000228,0.11843967610582795
ACH-000231,0.20407231937620895
ACH-000232,0.20638906630662765
ACH-000233,0.1433829239847981
ACH-000234,0.10269096722368434
ACH-000235,0.1793980661820098
ACH-000237,0.11694200733983162
ACH-000238,0.20081299075507172
ACH-000242,0.07898727805559211
ACH-000243,0.12152488348610248
ACH-000244,0.2370910565967172
ACH-000246,0.12273392707228956
ACH-000248,0.08750264904517263
ACH-000250,0.1309215648772773
ACH-000251,0.11411008399381048
ACH-000252,-0.029506911676307375
ACH-000253,0.17217853821149307
ACH-000255,0.2711947135187979
ACH-000256,0.19585763675661635
ACH-000257,0.2804787795142808
ACH-000258,0.03396608207363246
ACH-000259,0.16337509631272418
ACH-000260,0.12540959676719846
ACH-000261,0.11258110573850444
ACH-000262,0.11630229632707008
ACH-000263,0.23533553501450566
ACH-000264,0.14828729196852908
