,RAP1A (5906)
ACH-000163,-0.16213037750088738
ACH-000167,-0.23303723874610344
ACH-000168,-0.051877986764809536
ACH-000169,-0.17543305108332752
ACH-000178,-0.13567998434686146
ACH-000183,-0.3693234979102153
ACH-000188,-0.2293193288290982
ACH-000189,-0.3282380505431336
ACH-000190,-0.06014192009148805
ACH-000198,-0.11700694591022424
ACH-000203,-0.20363428168219308
ACH-000204,-0.2333329885717201
ACH-000206,-0.18206141050174174
ACH-000207,-0.1575776816246277
ACH-000208,-0.18791947411528964
ACH-000210,-0.3245116371721283
ACH-000211,-0.18987649007032809
ACH-000215,-0.26971479153724903
ACH-000221,-0.3410211281372277
ACH-000222,-0.2302768163133087
ACH-000223,-0.27834775664183753
ACH-000226,-0.07301719709643642
ACH-000227,-0.21611959321420054
ACH-000228,-0.2052865812316053
ACH-000231,-0.13063932260131667
ACH-000232,-0.2942346347600349
ACH-000233,-0.021956467727699595
ACH-000234,-0.14583440461787292
ACH-000235,-0.2247516814973527
ACH-000237,-0.20134711918160336
ACH-000238,-0.2888053131236413
ACH-000242,-0.06460198000289577
ACH-000243,-0.2464644632242297
ACH-000244,-0.12483008443482856
ACH-000246,-0.2781138348670051
ACH-000248,-0.26029233302285465
ACH-000250,-0.1750304860162277
ACH-000251,-0.070505914455287
ACH-000252,-0.3826300951965401
ACH-000253,-0.22963687710965866
ACH-000255,-0.2419634851803952
ACH-000256,-0.202177773967778
ACH-000257,-0.15422378249915442
ACH-000258,0.1215078772578135
ACH-000259,-0.18442005407451886
ACH-000260,-0.22291844550037607
ACH-000261,-0.1237779398345546
ACH-000262,-0.2748516919493858
ACH-000263,-0.07521523788400689
ACH-000264,-0.31110513421770103
ACH-000265,-0.1619760240734788
ACH-000266,-0.153468974230931
ACH-000272,-0.2826988343910791
ACH-000274,-0.2821662973070881
ACH-000277,-0.19496743793858573
ACH-000278,-0.19858636414268374
ACH-000279,-0.21204400949277
ACH-000280,-0.09716311429945536
ACH-000281,-0.2628989795243055
ACH-000288,-0.254285049579959
ACH-000291,-0.27068862890607875
ACH-000293,-0.2610386573945683
ACH-000294,-0.1179106937291776
ACH-000295,0.028145856223142616
ACH-000296,-0.4003259351600456
ACH-000302,-0.3014294148137732
ACH-000304,-0.3116171409013889
ACH-000307,-0.12457057337468712
ACH-000308,-0.2282111805455411
ACH-000310,-0.16697830705573233
ACH-000311,-0.1866970064775712
ACH-000312,-0.18587784838947372
ACH-000315,-0.3972298220014228
ACH-000316,-0.13548172151952426
ACH-000317,-0.0910420199366727
ACH-000318,-0.13359453464270887
ACH-000319,-0.18200544092706944
ACH-000320,-0.18284099812548293
ACH-000322,-0.2778566139931919
ACH-000323,-0.5299335151928735
ACH-000324,-0.28158502469219115
ACH-000329,-0.2904889229692046
ACH-000330,-0.1062602380459592
ACH-000331,-0.3732416129633205
ACH-000332,-0.18885899329304676
ACH-000334,-0.2773369315472867
ACH-000335,-0.21917473835862886
ACH-000336,-0.2271720845881905
ACH-000337,-0.2621713417748249
ACH-000338,-0.3732102494776785
ACH-000339,-0.3037571036310872
ACH-000341,-0.08247715337815657
ACH-000348,-0.20093442838271827
ACH-000350,-0.08165644986925748
ACH-000352,-0.18154129214159773
ACH-000356,-0.12441082829638138
ACH-000361,-0.23402776622377025
ACH-000362,-0.11042855338660597
ACH-000363,-0.2165894216044495
ACH-000364,-0.2786226488116058
ACH-000365,-0.17739479941313213
ACH-000366,-0.233815715024512
ACH-000368,-0.2879335787158006
ACH-000374,-0.12118982011669498
ACH-000375,-0.3467720251685044
ACH-000376,-0.2194796798110716
ACH-000381,-0.15239833194958655
ACH-000383,-0.3209592603224282
ACH-000387,-0.14697344827736372
ACH-000389,-0.22809346606526446
ACH-000390,-0.12144361538733105
ACH-000393,-0.4642056114217457
ACH-000395,-0.4719409842471946
ACH-000396,-0.3667907022537599
ACH-000397,-0.287834770757853
ACH-000401,-0.2564488743234993
ACH-000402,-0.13776519100950313
ACH-000403,-0.2711250778182881
ACH-000404,-0.062088832334501826
ACH-000406,-0.09712688044317512
ACH-000407,-0.2810523664283072
ACH-000408,-0.4814407693310912
ACH-000410,-0.13551184739131802
ACH-000411,-0.22190964492154652
ACH-000414,-0.10239742885802572
ACH-000415,-0.2409915529097323
ACH-000416,-0.2582584201181086
ACH-000420,-0.10793336137560912
ACH-000421,-0.13192454128821213
ACH-000424,-0.18538086087191405
ACH-000425,-0.4001179927978667
ACH-000426,0.04984762998077128
ACH-000427,-0.32586407361233954
ACH-000433,-0.39888582271029815
ACH-000435,-0.4940548673225408
ACH-000436,-0.02832472543532165
ACH-000444,-0.22458402740193933
ACH-000445,-0.18359632864939968
ACH-000448,-0.24335057230995324
ACH-000450,0.11580360930540465
ACH-000452,-0.09915585071480737
ACH-000454,-0.3786467319008547
ACH-000458,-0.2193489188821769
ACH-000459,-0.07461453894798784
ACH-000460,-0.2073729586312845
ACH-000461,-0.2476861143194126
ACH-000463,-0.1371071038549598
ACH-000464,-0.2947160199420558
ACH-000466,-0.1269163860283717
ACH-000467,-0.1824212468270008
ACH-000468,-0.05762481107108434
ACH-000469,-0.11712139049651657
ACH-000470,-0.12905932859283376
ACH-000471,-0.16677939378644474
ACH-000472,-0.20387005562969115
ACH-000473,-0.05955611553836102
ACH-000475,-0.1215628036469384
ACH-000476,-0.2937990089529868
ACH-000477,-0.21274487311271426
ACH-000479,-0.2725283621928856
ACH-000480,-0.23236775578461105
ACH-000481,-0.2449510562246914
ACH-000483,-0.2541741873244527
ACH-000484,-0.1434105077326752
ACH-000485,-0.18698656354765453
ACH-000486,-0.20291103436640745
ACH-000487,-0.043107689777622235
ACH-000488,-0.22510193374504395
ACH-000490,-0.20177903446000656
ACH-000491,-0.10917284681502816
ACH-000495,-0.5076809848581961
ACH-000496,-0.18912703739362186
ACH-000499,-0.4794230583110447
ACH-000500,-0.23107574660593397
ACH-000502,-0.1435909087459055
ACH-000503,0.003778139128333108
ACH-000505,-0.19164629486770746
ACH-000507,-0.18537849058034875
ACH-000510,-0.08553167549379842
ACH-000511,-0.16518061656908278
ACH-000512,-0.2136374190416328
ACH-000516,-0.2424563959677527
ACH-000517,-0.09219737246563413
ACH-000518,-0.20730381842877807
ACH-000520,-0.1865850836666248
ACH-000521,-0.18595486835995995
ACH-000522,-0.4572715643171482
ACH-000524,-0.2934907900268757
ACH-000527,-0.23470847284745294
ACH-000528,-0.1741805017679042
ACH-000537,-0.13789963390428686
ACH-000541,-0.3669506890130891
ACH-000542,-0.3052917997786484
ACH-000544,-0.19516136659068364
ACH-000545,-0.2084861986986652
ACH-000547,-0.1041368215447609
ACH-000548,-0.15954707286670256
ACH-000549,-0.19915347299876685
ACH-000550,-0.21045847321538155
ACH-000552,-0.2968971367182233
ACH-000556,-0.3378277858395849
ACH-000557,-0.036447249418064716
ACH-000569,-0.06426079418470207
ACH-000570,-0.2816685187936421
ACH-000571,-0.1531669772120582
ACH-000573,-0.11322746174286515
ACH-000576,-0.14413456380536804
ACH-000579,-0.27614639664096197
ACH-000580,-0.11153493907314883
ACH-000584,-0.23111912657241976
ACH-000585,-0.1334564174205441
ACH-000588,-0.11452563281595222
ACH-000589,-0.07924809118998052
ACH-000591,-0.1771157265711065
ACH-000593,-0.036188511420855315
ACH-000600,-0.09430859326757192
ACH-000601,-0.25165122366718284
ACH-000605,-0.13819526056745474
ACH-000606,-0.2194968663913021
ACH-000608,-0.1494522628015158
ACH-000614,-0.2154645337234856
ACH-000616,-0.27668179842678825
ACH-000618,-0.15526950428248876
ACH-000619,-0.060580993320398936
ACH-000620,-0.19831608079521112
ACH-000621,-0.168571574170996
ACH-000622,-0.2931162333208825
ACH-000623,-0.3272838152497506
ACH-000624,-0.17046229422732226
ACH-000627,-0.2878650035579994
ACH-000630,-0.028196207507519982
ACH-000631,-0.16213818070799674
ACH-000632,-0.18444718356896495
ACH-000633,-0.2841724746938703
ACH-000637,-0.1079066369841748
ACH-000638,-0.15215183775371324
ACH-000646,-0.14637964169844128
ACH-000647,-0.08106300047748011
ACH-000648,-0.12843602535367116
ACH-000649,-0.2889086357349228
ACH-000651,-0.17181394774592154
ACH-000652,-0.19832436416909527
ACH-000653,-0.2496440959486551
ACH-000657,-0.2715151536471957
ACH-000658,0.053928885063719366
ACH-000661,-0.28077986975714325
ACH-000662,0.03774653235729837
ACH-000663,-0.293567511977175
ACH-000665,-0.17485876536806275
ACH-000671,-0.284302097642808
ACH-000672,-0.33959095198796285
ACH-000673,-0.2678774229790042
ACH-000676,-0.2555782957245133
ACH-000677,-0.1898913421846854
ACH-000681,-0.14029355418707298
ACH-000683,-0.12671992296816284
ACH-000684,-0.014110415325738672
ACH-000688,-0.4819783301901582
ACH-000693,-0.07005240428808451
ACH-000694,-0.2268132534003953
ACH-000695,-0.2907500897454853
ACH-000696,-0.2966716391517913
ACH-000697,-0.2017871342624932
ACH-000699,-0.14978195369775393
ACH-000701,-0.1323639928459027
ACH-000706,-0.3013962142055178
ACH-000711,-0.23484427629866164
ACH-000713,-0.4139347867312676
ACH-000714,-0.2100713911612001
ACH-000718,-0.4163582995161182
ACH-000720,-0.16011627922239402
ACH-000721,-0.3209745095038029
ACH-000724,0.036056549559060534
ACH-000725,-0.27179294489085154
ACH-000732,-0.12837625778059875
ACH-000734,-0.20014678586153706
ACH-000735,-0.17918149773534756
ACH-000736,-0.2558996715114778
ACH-000738,-0.1700992488286684
ACH-000746,0.014254413168160862
ACH-000747,-0.3728444133152011
ACH-000748,-0.1180954945769392
ACH-000753,-0.09477405664938067
ACH-000756,-0.2617000184389877
ACH-000757,-0.1858330109827952
ACH-000758,-0.20724482329243726
ACH-000760,-0.04183277413974667
ACH-000762,0.049593547951029535
ACH-000763,-0.12384225701802765
ACH-000764,-0.2977671559092481
ACH-000765,-0.3262483088021519
ACH-000766,-0.19308290848555107
ACH-000767,-0.16028287482329787
ACH-000768,-0.2697590463431808
ACH-000769,-0.20726939464845645
ACH-000770,-0.2415360780888981
ACH-000771,-0.32810345006517483
ACH-000773,-0.16346930626928338
ACH-000776,-0.17215068106117484
ACH-000777,-0.0428837639134769
ACH-000778,-0.11789128986550967
ACH-000781,-0.059931576742472965
ACH-000782,-0.18332587790638308
ACH-000783,-0.21636056202124085
ACH-000784,-0.14664514326982891
ACH-000785,-0.1369369058400969
ACH-000787,-0.1048397162473212
ACH-000788,-0.2573912595356201
ACH-000791,-0.22042830475709901
ACH-000792,-0.09695442973802992
ACH-000794,-0.2665947075635814
ACH-000796,-0.3934668825641652
ACH-000798,-0.19164184841790413
ACH-000799,-0.2693148862026295
ACH-000800,-0.13873453915276732
ACH-000802,-0.303310103106633
ACH-000804,-0.10393060666041816
ACH-000805,-0.08121801167029123
ACH-000809,-0.2496871764238928
ACH-000810,-0.4297342647167553
ACH-000811,-0.19041614945862667
ACH-000817,-0.21427777020451744
ACH-000819,-0.08816179961114189
ACH-000820,-0.18167773608570967
ACH-000821,-0.16152384895046318
ACH-000822,-0.22774441036464485
ACH-000823,-0.1924863864220166
ACH-000824,-0.1990365504423468
ACH-000827,-0.12254060757884615
ACH-000829,-0.4325987832584383
ACH-000831,-0.3554643968677817
ACH-000832,-0.30745502627258003
ACH-000833,0.16359150168326556
ACH-000834,-0.1867760438560834
ACH-000835,-0.21205319212699586
ACH-000836,-0.13566060134320945
ACH-000837,-0.2281300818432334
ACH-000838,-0.3253446238049285
ACH-000839,-0.34058798586195
ACH-000840,-0.19801937086406685
ACH-000841,-0.20630205476051167
ACH-000843,-0.24396910502981314
ACH-000846,-0.4309612017006848
ACH-000847,-0.2715201112211872
ACH-000848,-0.1758004595164383
ACH-000849,-0.12947604321437528
ACH-000851,-0.3833910048509507
ACH-000855,-0.14451312152060264
ACH-000856,-0.03334101900357784
ACH-000858,-0.2378533506573044
ACH-000859,-0.190666229349342
ACH-000861,-0.19781484528583848
ACH-000862,-0.25779866579940663
ACH-000865,-0.0840760054717095
ACH-000866,-0.107676928784059
ACH-000867,-0.2188732920554592
ACH-000869,-0.23560829867039215
ACH-000872,-0.3866154952544031
ACH-000873,-0.2416453947609869
ACH-000876,-0.12603278804965415
ACH-000878,0.1079944600289013
ACH-000880,-0.3084239398002305
ACH-000881,-0.15731420287529432
ACH-000882,-0.11306651036134925
ACH-000884,-0.18586979057415376
ACH-000885,-0.07268937974500725
ACH-000887,-0.2363345533893763
ACH-000889,-0.2491999682145392
ACH-000896,-0.23979041996781264
ACH-000898,0.004648538196116532
ACH-000900,-0.17450374988493322
ACH-000901,-0.19551610331866687
ACH-000905,-0.22017518725776355
ACH-000906,-0.11523428788144745
ACH-000907,-0.3829349481001935
ACH-000910,-0.10347070897659297
ACH-000911,-0.07776056714118089
ACH-000912,-0.21877631224531266
ACH-000913,-0.2546018400762873
ACH-000915,-0.32826312699164106
ACH-000916,-0.16520681870656434
ACH-000917,-0.2343185783259755
ACH-000920,-0.17318133492870402
ACH-000921,-0.2588570048516853
ACH-000924,-0.12561007473563135
ACH-000926,-0.1421200676062842
ACH-000928,-0.2662724509515985
ACH-000929,-0.21120928457419333
ACH-000932,-0.1295607698709477
ACH-000935,-0.23344815544896105
ACH-000936,-0.2547563619527719
ACH-000937,-0.1443543167068128
ACH-000938,-0.043119473339062415
ACH-000939,-0.11602221235336703
ACH-000941,-0.238048930749575
ACH-000943,-0.20910671727159166
ACH-000946,-0.1919341288393168
ACH-000947,-0.16801914226838172
ACH-000948,-0.1582638769657808
ACH-000950,-0.08970503574052446
ACH-000953,-0.3281978092044435
ACH-000954,-0.01668816335258623
ACH-000957,-0.30233446711965833
ACH-000958,-0.15690223250496485
ACH-000960,-0.0020074946996804987
ACH-000963,-0.2459424811843895
ACH-000968,-0.07901127987009059
ACH-000969,-0.16717648886538924
ACH-000972,-0.4484973986993723
ACH-000973,-0.2486484595987235
ACH-000974,-0.21564411607814385
ACH-000978,-0.21769144670543625
ACH-000984,-0.2867241524945087
ACH-000986,-0.3320958948311959
ACH-000988,-0.13055629852731088
ACH-000993,-0.2719422035437939
ACH-000994,-0.3661905020444876
ACH-000996,-0.2884709865999957
ACH-001001,-0.29906967413186325
ACH-001020,-0.13439704703841113
ACH-001028,-0.1530570669134379
ACH-001031,-0.3315354609018708
ACH-001038,-0.14314375553032127
ACH-001048,-0.2401813353806748
ACH-001050,-0.3424797841340666
ACH-001053,-0.4610625069036707
ACH-001054,-0.19852104199310636
ACH-001061,-0.21038508572875556
ACH-001067,-0.3908162269938467
ACH-001075,-0.10419155720827736
ACH-001096,-0.150708758549174
ACH-001111,-0.11263243995534812
ACH-001119,-0.2108378025729836
ACH-001128,-0.19491414705770546
ACH-001134,-0.2404192448083073
ACH-001151,-0.12455271523717985
ACH-001163,-0.1791989353195051
ACH-001164,-0.44090895387255663
ACH-001183,-0.048161680864510684
ACH-001192,-0.21996738444640315
ACH-001193,-0.3183598897094717
ACH-001196,-0.20241355823232807
ACH-001197,-0.12060120014233285
ACH-001205,-0.1215665083565229
ACH-001211,-0.16287656524590804
ACH-001212,-0.1839489155511904
ACH-001228,-0.10007149947082554
ACH-001232,-0.1474186631034529
ACH-001239,-0.26549230446207256
ACH-001270,-0.2922384513337657
ACH-001274,-0.2906664617480717
ACH-001275,-0.2551406121467994
ACH-001277,-0.2360238550381125
ACH-001278,-0.26490519732729656
ACH-001280,-0.2928300608810067
ACH-001283,-0.2947043358451489
ACH-001289,-0.2660964486012432
ACH-001300,-0.28072065870806884
ACH-001301,-0.15419205466613914
ACH-001302,-0.1173385357909686
ACH-001306,-0.28123160140872994
ACH-001318,-0.1605841870716347
ACH-001322,-0.19908100480879368
ACH-001328,-0.2386900459283144
ACH-001332,-0.2117870166014209
ACH-001336,-0.12791562584772867
ACH-001346,-0.0958121382552084
ACH-001353,-0.2951771614763642
ACH-001354,-0.3617375273967492
ACH-001367,-0.3306308133353296
ACH-001368,-0.18188023724840086
ACH-001374,-0.3364898706508748
ACH-001377,-0.2510958701993392
ACH-001380,-0.1789602378075004
ACH-001391,-0.13229021135748326
ACH-001408,-0.2080966875206443
ACH-001430,-0.00013414934456183297
ACH-001431,-0.3042751361366953
ACH-001450,-0.03692764096027525
ACH-001496,-0.1515508614545515
ACH-001500,-0.19057826754421114
ACH-001523,-0.2529720055460317
ACH-001532,-0.24628022546829503
ACH-001550,-0.18267184180683166
ACH-001552,-0.13700256132314012
ACH-001554,-0.2641305390164774
ACH-001654,-0.2165069527502676
ACH-001735,-0.16134485712091978
ACH-001736,-0.16809094449693568
ACH-001737,-0.10095986869982126
ACH-001740,-0.22435809726566264
ACH-001745,-0.196370294945424
ACH-001765,-0.15340548776424065
