,CHL1 (10752)
ACH-000004,0.07024367321473181
ACH-000005,0.1914685292623278
ACH-000007,0.023287271106595592
ACH-000009,0.025051732852851588
ACH-000011,0.10318207613559308
ACH-000012,0.10050547138447397
ACH-000013,0.11513573840743277
ACH-000014,0.12846245424048033
ACH-000015,0.09210870336940308
ACH-000017,0.08258625091399402
ACH-000018,0.14416767279585746
ACH-000019,0.02208542572478217
ACH-000021,0.09413041626076818
ACH-000022,0.06864290381886047
ACH-000025,-0.011228584540708469
ACH-000028,0.10136663683347487
ACH-000030,0.015246628833658413
ACH-000035,0.0676625644458874
ACH-000036,0.05373621106405917
ACH-000037,0.06064276622316773
ACH-000039,0.01205516386602908
ACH-000040,0.04726101831044456
ACH-000041,0.1254730190038633
ACH-000042,0.02166007756841985
ACH-000045,0.020098461280687704
ACH-000047,0.11452490437385465
ACH-000052,0.05008715485873329
ACH-000053,0.09389653604012006
ACH-000054,0.008341469015177155
ACH-000055,0.1576213847747792
ACH-000060,0.0940612596527164
ACH-000067,0.15618252060057172
ACH-000070,0.1757882978090988
ACH-000075,0.0916757476506925
ACH-000078,0.20719504175687095
ACH-000082,0.15776506727328735
ACH-000085,-0.19258943175776885
ACH-000086,0.037667086357087966
ACH-000087,0.21763553124888546
ACH-000092,0.03989175172926235
ACH-000095,0.03681301135764354
ACH-000097,0.006988877226301721
ACH-000098,0.1072683537546044
ACH-000099,0.10907786585950853
ACH-000108,0.04676505543955693
ACH-000113,0.06406162673694768
ACH-000116,0.20075210123066212
ACH-000118,0.1384704753404538
ACH-000120,0.235081580564852
ACH-000123,0.10673014561603893
ACH-000127,0.1487283103330408
ACH-000128,0.009354396678618924
ACH-000132,0.0905768847742449
ACH-000133,-0.013763649073284059
ACH-000137,0.2444720640248791
ACH-000138,0.04938002418850077
ACH-000142,0.03178363668571307
ACH-000143,0.10707835998008856
ACH-000146,0.10579156081661643
ACH-000148,0.15029455127674235
ACH-000150,0.0938376442406298
ACH-000152,0.0723606564071965
ACH-000153,0.2776970457784925
ACH-000159,0.0637678218742203
ACH-000160,0.06539560485277325
ACH-000163,0.04552720765049119
ACH-000167,-0.17059915921071853
ACH-000168,-0.07863980012776453
ACH-000169,0.034252313588359486
ACH-000178,0.08352440850508144
ACH-000183,0.18962999685654272
ACH-000188,0.03895037755699065
ACH-000189,0.17009940197442114
ACH-000190,0.11704050829852515
ACH-000198,0.05527446963152916
ACH-000203,-0.09399477739777266
ACH-000204,0.2171212915907187
ACH-000206,0.005095217005991856
ACH-000207,0.2012572072703083
ACH-000208,-0.2109550676878532
ACH-000210,0.06833981710065175
ACH-000211,0.0760955339258521
ACH-000215,0.0639820930929638
ACH-000221,0.2344234832273736
ACH-000222,0.14281392086084746
ACH-000223,0.10299531388972574
ACH-000226,0.07867097806836026
ACH-000227,-0.01760360421863511
ACH-000228,0.09016279865919273
ACH-000231,0.09236785281882436
ACH-000232,0.0938976593565512
ACH-000233,0.1140730640382212
ACH-000234,-0.062374759080266635
ACH-000235,0.034191171750014966
ACH-000237,0.04245701734099532
ACH-000238,0.062400157452341364
ACH-000242,0.1043462092347534
ACH-000243,0.10680285022324984
ACH-000244,0.038170041646596334
ACH-000246,0.03248771719324477
ACH-000248,0.12288759273076863
ACH-000250,0.03630290376525153
ACH-000251,-0.20083924654576046
ACH-000252,-0.009626300645169924
ACH-000253,0.053892059714376765
ACH-000255,0.11864818731676055
ACH-000256,0.09577866964245366
ACH-000257,-0.045102549988989785
ACH-000258,-0.07963262991497566
ACH-000259,0.1187391357293896
ACH-000260,0.08253790444564964
ACH-000261,0.07565054117984367
ACH-000262,0.2615847669393417
ACH-000263,0.06753445979868601
ACH-000264,0.06140571380807312
ACH-000265,0.25312771205314205
ACH-000266,0.06959987431238629
ACH-000272,0.028259218109128126
ACH-000274,-0.04093994580950083
ACH-000277,0.06776823842863915
ACH-000278,0.02333689117407915
ACH-000279,0.07598306953653378
ACH-000280,0.05571544402659008
ACH-000281,0.057371574924394625
ACH-000288,0.045849661471479376
ACH-000291,0.11983268794620545
ACH-000293,0.027577434580914897
ACH-000294,0.04663780861348935
ACH-000295,-0.1282174124161096
ACH-000296,0.19281696121168684
ACH-000302,0.10609773107950693
ACH-000304,0.28104388087134663
ACH-000307,0.04857577645499564
ACH-000308,0.1160748796327681
ACH-000310,-0.03936340149073827
ACH-000311,0.12903342708352247
ACH-000312,0.13851464866515395
ACH-000315,0.18551329218991214
ACH-000316,0.019469726378679744
ACH-000317,-0.016710966812447468
ACH-000318,0.09407334229659063
ACH-000319,0.12548360906873166
ACH-000320,0.0459525563833739
ACH-000322,0.004451681086475192
ACH-000323,0.17628407197513635
ACH-000324,-0.0753145412464479
ACH-000329,-0.035640826230764304
ACH-000330,0.23611374523484324
ACH-000331,0.09014965688900496
ACH-000332,-0.001973151735102137
ACH-000334,0.22999031966453684
ACH-000335,0.17616808473490506
ACH-000336,-0.07970507189928197
ACH-000337,0.2264203251504927
ACH-000338,0.3322460129518696
ACH-000339,0.08160896529195016
ACH-000341,0.16047130029304615
ACH-000348,0.057506912349315126
ACH-000350,-0.011950665598091213
ACH-000352,0.11399307047183822
ACH-000356,0.051673434486149784
ACH-000361,0.059836232667753335
ACH-000362,0.0756072273394894
ACH-000363,0.12226510659091523
ACH-000364,0.21658676591321532
ACH-000365,-0.006861649751692725
ACH-000366,0.060219296763540216
ACH-000368,-0.0020236547224053
ACH-000374,0.0673742693097128
ACH-000375,0.059598250746162526
ACH-000376,0.08030222807440132
ACH-000381,0.16894969850475974
ACH-000383,0.03464059427716805
ACH-000387,0.0338782023708423
ACH-000389,0.14072111180151467
ACH-000390,0.1159315353187906
ACH-000393,0.08641728432553951
ACH-000395,-0.01307682529385015
ACH-000396,0.1843416494228902
ACH-000397,0.12598114238238564
ACH-000401,-0.09708338615562703
ACH-000402,0.055372902062991065
ACH-000403,-0.00576068604915724
ACH-000404,0.2909493876916439
ACH-000406,0.04879376754807992
ACH-000407,0.0264534586239975
ACH-000408,0.1410223824843187
ACH-000410,0.1066381789987844
ACH-000411,-0.01743749752098306
ACH-000414,0.13811184015151065
ACH-000415,0.09676027549597503
ACH-000416,0.007777894309902728
ACH-000420,-0.05643992392970089
ACH-000421,0.00508814078758361
ACH-000424,-0.2060720709174755
ACH-000425,0.09419421508503847
ACH-000426,0.11514082548596008
ACH-000427,0.03866401921584575
ACH-000433,-0.1920806385894432
ACH-000435,0.42122380452384733
ACH-000436,-0.045994934288375096
ACH-000444,0.08687535397659045
ACH-000445,0.04875770455308945
ACH-000448,0.07864331066265369
ACH-000450,-0.011550604087976844
ACH-000452,0.0363279152867881
ACH-000454,0.011388415613826391
ACH-000458,0.00971635953094508
ACH-000459,0.12796784485866086
ACH-000460,0.04745898764035497
ACH-000461,0.0218987275844138
ACH-000463,-0.056479044785343366
ACH-000464,-0.06428539506587078
ACH-000466,0.07896897194000024
ACH-000467,0.12940138600651685
ACH-000468,0.06371315909425332
ACH-000469,0.10119186650201764
ACH-000470,0.11334881552379622
ACH-000471,0.04576004113882552
ACH-000472,0.0458160182794476
ACH-000473,0.025596537521541708
ACH-000475,-0.00877785564100358
ACH-000476,0.008581477636950144
ACH-000477,-0.00568566591763419
ACH-000479,0.0814495138912274
ACH-000480,0.07623438283931007
ACH-000481,0.09683574916548944
ACH-000483,0.08838563474471846
ACH-000484,0.11966266969205185
ACH-000485,-0.04062581508541825
ACH-000486,-0.02160462539834334
ACH-000487,0.10834154068006216
ACH-000488,0.018172538136780502
ACH-000490,0.11523451517160012
ACH-000491,0.0991488270831923
ACH-000495,0.07768431894539513
ACH-000496,0.06462240323385926
ACH-000499,0.3628635878489599
ACH-000500,-0.5766297391314704
ACH-000502,0.04940486246790229
ACH-000503,-0.039333081920486436
ACH-000505,0.07365702657552653
ACH-000507,0.07552261926381379
ACH-000510,0.07624193309079791
ACH-000511,0.046133217268191806
ACH-000512,0.09550463117180198
ACH-000516,0.057012070626090726
ACH-000517,0.038559373373513096
ACH-000518,0.07249751621995087
ACH-000520,0.11165430880365956
ACH-000521,0.127519194560641
ACH-000522,0.09134226024170036
ACH-000524,-0.03590159386488295
ACH-000527,0.016158474623507342
ACH-000528,0.021684054876252808
ACH-000537,-0.06774169232236328
ACH-000541,0.3242711603821508
ACH-000542,0.04736658951944687
ACH-000544,0.1112506303847588
ACH-000545,0.0779149960641854
ACH-000547,0.05595567271382248
ACH-000548,0.020935635965761017
ACH-000549,0.06869572438312138
ACH-000550,-0.03410723482676918
ACH-000552,-0.0017096687578395445
ACH-000556,0.07413817039633712
ACH-000557,0.14329563551663374
ACH-000569,-0.09366728219947812
ACH-000570,0.1197903652416704
ACH-000571,0.10334372345265297
ACH-000573,0.12380894973929052
ACH-000576,-0.03330229019428497
ACH-000579,-0.024156649535819814
ACH-000580,0.14844560144134478
ACH-000584,0.03526972913514683
ACH-000585,0.03990758029031955
ACH-000588,0.21700814437312274
ACH-000589,0.17287961718223824
ACH-000591,0.21780002248131036
ACH-000593,0.09726430775594634
ACH-000600,-0.005212157225890303
ACH-000601,0.036788811626349074
ACH-000605,0.10445529150892426
ACH-000606,-0.015751299000253557
ACH-000608,0.04136263063483369
ACH-000614,0.09468186153647813
ACH-000616,0.011706871704647705
ACH-000618,0.04591957286676855
ACH-000619,0.03802816267504088
ACH-000620,0.12988686222304666
ACH-000621,-0.0012992606531420019
ACH-000622,-0.012659130172637185
ACH-000623,0.0489582955157831
ACH-000624,0.0977009213136452
ACH-000627,0.01801833052990137
ACH-000630,0.09013521159000283
ACH-000631,0.08562470177329701
ACH-000632,0.07339077849973986
ACH-000633,0.0015576134406537533
ACH-000637,0.07371884414104005
ACH-000638,0.06201982353322736
