,MASP2 (10747)
ACH-000356,-0.1900268966856308
ACH-000361,-0.20926075582744935
ACH-000362,-0.10564434597731903
ACH-000363,-0.14201839005184164
ACH-000364,-0.21687703391282048
ACH-000365,-0.2035954802678788
ACH-000366,-0.1895250789640502
ACH-000368,-0.23961246571688946
ACH-000374,-0.2235427850882469
ACH-000375,-0.1983304203915194
ACH-000376,-0.18068122501706246
ACH-000381,-0.2399605727759771
ACH-000383,-0.2348511703265845
ACH-000387,-0.1080514585746458
ACH-000389,-0.2844340811713392
ACH-000390,-0.05183459145138277
ACH-000393,-0.18226356862043813
ACH-000395,-0.28717860620430863
ACH-000396,-0.4063779532818271
ACH-000397,-0.16682549333717706
ACH-000401,-0.10649644705928804
ACH-000402,0.1821531619419764
ACH-000403,-0.13483182806682587
ACH-000404,-0.15385532187919282
ACH-000406,-0.15346356949212955
ACH-000407,-0.19474566747532504
ACH-000408,-0.1853853734948828
ACH-000410,-0.13363904243116745
ACH-000411,-0.2671665386662976
ACH-000414,-0.07820392512086907
ACH-000415,-0.1729213905407838
ACH-000416,-0.11383527000090428
ACH-000420,-0.1493195548790953
ACH-000421,-0.19335761825520847
ACH-000424,-0.07641748810370275
ACH-000425,-0.2278113769875355
ACH-000426,-0.34845709871080544
ACH-000427,-0.3849516409342237
ACH-000433,-0.09433136121340367
ACH-000435,0.14400613864365566
ACH-000436,-0.055764276088302485
ACH-000444,-0.2317578248663953
ACH-000445,-0.2601179097531422
ACH-000448,-0.13147494216957867
ACH-000450,-0.328987855289844
ACH-000452,-0.33882616983004826
ACH-000454,-0.19965317188747972
ACH-000458,-0.2916922458699978
ACH-000459,-0.15590792603424655
ACH-000460,-0.17590152764554667
ACH-000461,-0.007023179038742265
ACH-000463,-0.11262462062286473
ACH-000464,-0.35405704787863884
ACH-000466,-0.2026924731028071
ACH-000467,-0.1117136614249984
ACH-000468,-0.1955111485285035
ACH-000469,-0.1690541098773475
ACH-000470,-0.20631886752730516
ACH-000471,-0.14361931189362584
ACH-000472,-0.1322233066933564
ACH-000473,0.08312356154403137
ACH-000475,-0.17466902760156788
ACH-000476,-0.1780975285236255
ACH-000477,-0.10391204098559023
ACH-000479,-0.057426982459644976
ACH-000480,-0.19294500820696692
ACH-000481,-0.11116227732894676
ACH-000483,0.0080926293240458
ACH-000484,-0.04239227965313675
ACH-000485,-0.19209581208977228
ACH-000486,-0.044287451984228766
ACH-000487,-0.11280611301186838
ACH-000488,-0.11586198354075385
ACH-000490,-0.16872762711661074
ACH-000491,-0.2030475727967337
ACH-000495,-0.00708018984583026
ACH-000496,-0.1998445255632476
ACH-000499,0.0699794854102411
ACH-000500,-0.4635726765546943
ACH-000502,-0.15205537267489794
ACH-000503,-0.015240347358625532
ACH-000505,-0.08319197851425918
ACH-000507,-0.1660293630048891
ACH-000510,-0.14441959433576546
ACH-000511,-0.16214054356699015
ACH-000512,-0.2529009745077532
ACH-000516,-0.0008009017670069184
ACH-000517,-0.2235352991860482
ACH-000518,-0.02001427668479244
ACH-000520,-0.12955749226068994
ACH-000521,-0.1386911707798648
ACH-000522,-0.2546473290712806
ACH-000524,-0.19590503394582726
ACH-000527,-0.19993094520299498
ACH-000528,-0.19916550018585125
ACH-000537,-0.1905042287599468
ACH-000541,0.02551574528096508
ACH-000542,-0.14749801062978515
ACH-000544,-0.016210305144771894
ACH-000545,-0.07295719523880499
ACH-000547,-0.11228993022068874
ACH-000548,-0.2332441686392374
ACH-000549,-0.1747573942943378
ACH-000550,-0.30233289669035074
ACH-000552,0.006036664636956548
ACH-000556,-0.13989839771909693
ACH-000557,-0.1875077564938201
ACH-000569,0.058989713437473376
ACH-000570,-0.17186047515552652
ACH-000571,-0.1372551483536847
ACH-000573,-0.058406054742179477
ACH-000576,-0.3298442995790389
ACH-000579,-0.17434681193781074
ACH-000580,-0.25853972457784674
ACH-000584,-0.15981254511382384
ACH-000585,-0.2178212028839642
ACH-000588,-0.1905265236655621
ACH-000589,-0.22944702955094315
ACH-000591,-0.1830319006355392
ACH-000593,-0.36255372131417424
ACH-000600,-0.1107296564795726
ACH-000601,-0.1757949249560993
ACH-000605,-0.1611419699432179
ACH-000606,-0.2191078554506838
ACH-000608,-0.18817655675631692
ACH-000614,-0.26241912824765984
ACH-000616,0.07745091010928139
ACH-000618,-0.20920464552607898
ACH-000619,-0.13625767777416328
ACH-000620,-0.24791827554945325
ACH-000621,-0.2619205700024039
ACH-000622,-0.28186266543754457
ACH-000623,-0.20276152759319807
ACH-000624,-0.1138553121066687
ACH-000627,-0.20950515968238545
ACH-000630,-0.19221093572363848
ACH-000631,-0.08438004644308
ACH-000632,-0.20292645457425476
ACH-000633,-0.5122005667262008
ACH-000637,-0.1304457327630427
ACH-000638,-0.2149758175948916
ACH-000646,-0.4458834591804726
ACH-000647,-0.11296756743089599
ACH-000648,-0.1478711419678504
ACH-000649,-0.11769311986192085
ACH-000651,-0.19500600356775916
ACH-000652,-0.2276707346586016
ACH-000653,-0.16234291885484975
ACH-000657,-0.20283887902541914
ACH-000658,-0.10736759714189932
ACH-000661,-0.1482005657821461
ACH-000662,-0.2617681185971681
ACH-000663,-0.19990394713046525
ACH-000665,-0.0809265177775153
ACH-000671,-0.12433906824438662
ACH-000672,0.22508723694291305
ACH-000673,-0.15446605070509808
ACH-000676,-0.17929615256960396
ACH-000677,-0.1150637433488606
ACH-000681,-0.20277864722099828
ACH-000683,-0.2944380588837985
ACH-000684,-0.14695058334455754
ACH-000688,-0.3092959590931346
ACH-000693,-0.15057316898368914
ACH-000694,-0.12332618733799175
ACH-000695,-0.2691066317637259
ACH-000696,-0.18307210197722448
ACH-000697,-0.13027443997961266
ACH-000699,-0.17194847617078526
ACH-000701,-0.15488194467845462
ACH-000706,-0.1161118908746906
ACH-000711,-0.17037335377230067
ACH-000713,-0.21508906014144036
ACH-000714,-0.11790909106707108
ACH-000718,-0.1704013404877176
ACH-000720,-0.19773599471681755
ACH-000721,-0.18739340343075506
ACH-000724,-0.05446267949546985
ACH-000725,0.02080827685912195
ACH-000732,-0.06395614509270454
ACH-000734,-0.22010777244019367
ACH-000735,-0.2504412336234097
ACH-000736,-0.03905764434648
ACH-000738,-0.12099588606584973
ACH-000746,-0.21860816970607086
ACH-000747,-0.2498650439948703
ACH-000748,-0.1700244783477702
ACH-000753,-0.19629142468599467
ACH-000756,-0.29443253414418297
ACH-000757,-0.17767537901196753
ACH-000758,-0.16253744330659933
ACH-000760,-0.1639215640393141
ACH-000762,-0.18625049088312506
ACH-000763,-0.13272087085232773
ACH-000764,-0.13675940229975286
ACH-000765,-0.3132640692102629
ACH-000766,-0.10440605818414143
ACH-000767,-0.22192519710389666
ACH-000768,-0.15897644335033292
ACH-000769,-0.21581673747584687
ACH-000770,-0.13865197099257076
ACH-000771,-0.2612371079359591
ACH-000773,-0.14265053679197812
ACH-000776,0.027885268705401433
ACH-000777,-0.2778272343292341
ACH-000778,-0.09993577161949012
ACH-000781,-0.15767087754182038
ACH-000782,-0.35679680853522105
ACH-000783,-0.1933207971753196
ACH-000784,-0.2549011310948837
ACH-000785,-0.3015006807783618
ACH-000787,-0.18473068323354588
ACH-000788,-0.07668691702190923
ACH-000791,-0.21684610444940355
ACH-000792,-0.2427293865287965
ACH-000794,-0.20800023293686856
ACH-000796,-0.259987674312414
ACH-000798,-0.3042391670501923
ACH-000799,-0.02276426341379001
ACH-000800,0.009250069437117949
ACH-000802,-0.13217636788895373
ACH-000804,-0.23633035918748224
ACH-000805,-0.2555358638109748
ACH-000809,-0.002562721684039
ACH-000810,-0.056435333949723374
ACH-000811,-0.1849570653440284
ACH-000817,-0.3895365138576769
ACH-000819,-0.14376280767353758
ACH-000820,-0.14955421665337038
ACH-000821,-0.5591880762424519
ACH-000822,-0.12281101159029953
ACH-000823,-0.17676859247702598
ACH-000824,-0.09446530451601526
ACH-000827,-0.02101321332504726
ACH-000829,-0.3320356742777792
ACH-000831,-0.2136489200091576
ACH-000832,-0.19101700087286688
ACH-000833,0.11173525136247868
ACH-000834,-0.1561401289395697
ACH-000835,-0.14915752705840746
ACH-000836,-0.18255743162456767
ACH-000837,-0.17170682150887198
ACH-000838,-0.14700741754016233
ACH-000839,-0.24723658943040824
ACH-000840,0.062390492780387025
ACH-000841,-0.036736654697188516
ACH-000843,-0.2755438622105941
ACH-000846,-0.066525664092287
ACH-000847,-0.3262229486570369
ACH-000848,-0.19710763524688266
ACH-000849,-0.27778346335519866
ACH-000851,-0.26346770301519995
ACH-000855,-0.08150516697830547
ACH-000856,-0.3835429387077451
ACH-000858,-0.17618647795002929
ACH-000859,-0.16122736187191808
ACH-000861,-0.14245104905902192
ACH-000862,-0.19859916789715948
ACH-000865,-0.13287785660489668
ACH-000866,-0.03614644478753189
ACH-000867,-0.17007652119914007
ACH-000869,-0.07325907719642794
ACH-000872,-0.174705811451138
ACH-000873,-0.2217036976923767
ACH-000876,-0.14315392415548586
ACH-000878,-0.05596708335472303
ACH-000880,-0.3612474540902719
ACH-000881,-0.022074934811874742
ACH-000882,-0.16549742296058598
ACH-000884,-0.21039562002127699
ACH-000885,-0.3074720748528243
ACH-000887,-0.2591622216957309
ACH-000889,-0.25958525762252954
ACH-000896,-0.08857946205064328
ACH-000898,-0.25626508685876337
ACH-000900,-0.020775165522047816
ACH-000901,-0.2671871831848709
ACH-000905,-0.0678396793290041
ACH-000906,-0.20525529868619552
ACH-000907,-0.10174041632948434
ACH-000910,-0.270958938392048
ACH-000911,-0.298995304745303
ACH-000912,-0.11340382324766353
ACH-000913,-0.2319719344601809
ACH-000915,-0.2376822152126361
ACH-000916,0.0729418246369644
ACH-000917,-0.10301821969284007
ACH-000920,-0.3552178782449949
ACH-000921,-0.3101049749358732
ACH-000924,-0.20395428825448206
ACH-000926,-0.17442682075241892
ACH-000928,-0.15034308444656616
ACH-000929,-0.21588454541698604
ACH-000932,-0.0387695518705978
ACH-000935,-0.15706238924831095
ACH-000936,-0.3480124345359975
ACH-000937,-0.2359032818686108
ACH-000938,-0.1578016309816091
ACH-000939,-0.04411789367268405
ACH-000941,-0.15686579408829082
ACH-000943,-0.1915092629595784
ACH-000946,-0.15557633238866195
ACH-000947,-0.3113334813852481
ACH-000948,-0.06956749223120927
ACH-000950,-0.19435762544174887
ACH-000953,-0.16930799430262464
ACH-000954,-0.11361081202852903
ACH-000957,-0.282439226911592
ACH-000958,-0.21864031236538475
ACH-000960,-0.022450386604591692
ACH-000963,0.01898611793866773
ACH-000968,-0.104585153314312
ACH-000969,-0.242034856619458
ACH-000972,-0.2240740657092407
ACH-000973,-0.2002473429462458
ACH-000974,-0.21819497280502229
ACH-000978,-0.16275281941950145
ACH-000984,-0.12169031339619882
ACH-000986,-0.26090961479879937
ACH-000988,-0.22773190621124795
ACH-000993,-0.24008934888675665
ACH-000994,-0.09743153419354517
ACH-000996,-0.0139064931391534
ACH-001001,-0.20030490705970774
ACH-001020,-0.22436743403361395
ACH-001028,-0.07405291904309777
ACH-001031,-0.1087876983634936
ACH-001038,-0.13733287591386595
ACH-001048,-0.2298832416802893
ACH-001050,-0.19972494545330102
ACH-001053,-0.24423911176520324
ACH-001054,-0.15764589982379484
ACH-001061,-0.2787441086704837
ACH-001067,-0.10223456054984653
ACH-001075,-0.21435408080304674
ACH-001096,-0.2783207833557227
ACH-001111,-0.29919313635891115
ACH-001119,-0.0869783917506204
ACH-001128,-0.14015135381533372
ACH-001134,-0.24356968885079425
ACH-001151,-0.1249514654484887
ACH-001163,-0.1404190783428266
ACH-001164,-0.32053769903884405
ACH-001183,0.031746148517508184
ACH-001192,-0.007020277490131617
ACH-001193,-0.30358006121354497
ACH-001196,-0.34463431021342944
ACH-001197,-0.3714299339811555
ACH-001205,-0.1561317118541325
ACH-001211,0.04350325774836829
ACH-001212,0.055996177512362966
ACH-001228,-0.17016765975836778
ACH-001232,-0.220237517533601
ACH-001239,-0.19369292997755205
ACH-001270,-0.2793268430357845
ACH-001274,-0.1349597192041452
ACH-001275,0.06657578635075599
ACH-001277,0.06664615413640107
ACH-001278,0.011850660943015671
ACH-001280,-0.04088256644056705
ACH-001283,0.01699849271279121
ACH-001289,-0.33920674215637464
ACH-001300,-0.21656816088961675
ACH-001301,-0.10595541075454573
ACH-001302,-0.2798197900766786
ACH-001306,-0.18099620745627285
ACH-001318,0.011160851764925756
ACH-001322,-0.35846818765745314
ACH-001328,-0.20652056351367065
ACH-001332,-0.25799901465240244
ACH-001336,-0.19704098287926464
ACH-001346,-0.1053698010356947
ACH-001353,-0.07458226783284988
ACH-001354,-0.32310434554734835
ACH-001367,-0.38785419379847946
ACH-001368,-0.11717473216007016
ACH-001374,-0.07693285110703857
ACH-001377,-0.2114196908894278
ACH-001380,-0.11384415315836745
ACH-001391,-0.22021433293897646
ACH-001408,-0.2561593136370558
ACH-001430,-0.15031268151158544
ACH-001431,-0.25231085662899577
ACH-001450,-0.3884744611550487
ACH-001496,-0.1608333226387102
ACH-001500,-0.2688647898993004
ACH-001523,-0.2452136852981701
ACH-001532,-0.15345254618693654
ACH-001550,-0.18766907841641636
ACH-001552,-0.2400893367624943
ACH-001554,-0.11614902713240233
ACH-001654,-0.2565625931407257
ACH-001735,-0.12102571633871058
ACH-001736,-0.022410620595075325
ACH-001737,0.0292169792093248
ACH-001740,-0.2498894105046324
ACH-001745,-0.13883048950038335
ACH-001765,-0.2948032635173768
