,G6PC3 (92579)
ACH-000004,-0.08471697960058125
ACH-000005,-0.004848933012533293
ACH-000007,-0.111514481113865
ACH-000009,-0.01610582858274929
ACH-000011,-0.031575144281759976
ACH-000012,-0.10028770637473554
ACH-000013,0.044995810435980055
ACH-000014,0.06265055591702652
ACH-000015,0.07066018840546393
ACH-000017,0.08514882412500831
ACH-000018,0.020600708531612683
ACH-000019,0.007085939602414745
ACH-000021,0.009810779793747752
ACH-000022,0.06320877915842048
ACH-000025,0.018955834404712782
ACH-000028,-0.06136065074108284
ACH-000030,-0.02533142355580534
ACH-000035,-0.15612150489321466
ACH-000036,0.03694861503380848
ACH-000037,0.05499621544749851
ACH-000039,0.08320181173315767
ACH-000040,-0.14162982158522336
ACH-000041,-0.007884229480913515
ACH-000042,0.07022192982252745
ACH-000045,-0.0860034216083577
ACH-000047,-0.04942519528707487
ACH-000052,0.12504759616036645
ACH-000053,-0.10333097630285293
ACH-000054,0.033872039464294075
ACH-000055,-0.09535271096585836
ACH-000060,-0.0485067721080082
ACH-000067,-0.012696435019247929
ACH-000070,0.01930865294238588
ACH-000075,-0.0912336631650275
ACH-000078,-0.04035349093275812
ACH-000082,0.02329280236426782
ACH-000085,0.014868980710443047
ACH-000086,-0.0910651364875487
ACH-000087,-0.016206295563221222
ACH-000092,0.033775660367425894
ACH-000095,-0.0979920525043393
ACH-000097,-0.060718623231282076
ACH-000098,0.024297296257950744
ACH-000099,-0.08379121730686517
ACH-000108,0.0002754234827877421
ACH-000113,0.0506212585697006
ACH-000116,-0.07359817986107166
ACH-000118,-0.022663590414389586
ACH-000120,0.034435483042676525
ACH-000123,0.002599878114324986
ACH-000127,-0.05805720096940607
ACH-000128,-0.002546894745791984
ACH-000132,-0.10388368176512884
ACH-000133,-0.03262791622477468
ACH-000137,-0.01183809897097462
ACH-000138,-0.20216708005077585
ACH-000142,-0.07304956904129054
ACH-000143,-0.05889136509495115
ACH-000146,0.022855727212765745
ACH-000148,0.05817519554493844
ACH-000150,-0.04089381031735759
ACH-000152,-0.0923987930884831
ACH-000153,-0.08793149743842422
ACH-000159,-0.022714405110403103
ACH-000160,0.03710255585097655
ACH-000163,-0.05144283891479951
ACH-000167,0.07992419390044045
ACH-000168,0.1674066612421969
ACH-000169,0.029547777796060017
ACH-000178,0.006159921389951842
ACH-000183,-0.030896717325698764
ACH-000188,0.02675631608894845
ACH-000189,-0.19405710981359656
ACH-000190,-0.07504316083819172
ACH-000198,0.01607672587503604
ACH-000203,-0.035200330732529574
ACH-000204,-0.2032604991932728
ACH-000206,0.05849442097642118
ACH-000207,-0.004145025833200706
ACH-000208,-0.10133121333238093
ACH-000210,-0.10833629243635624
ACH-000211,0.044074203655596826
ACH-000215,-0.1009425829379676
ACH-000221,-0.0017261912764740914
ACH-000222,0.02233808586093425
ACH-000223,-0.030351439039533176
ACH-000226,0.0905664534386722
ACH-000227,-0.07125273592464662
ACH-000228,-0.04995397035019652
ACH-000231,-0.0708828489533828
ACH-000232,0.005282046033425151
ACH-000233,0.033410440791861284
ACH-000234,-0.11941333687453012
ACH-000235,-0.06560468868844402
ACH-000237,0.03986228287251317
ACH-000238,-0.03892458468993557
ACH-000242,-0.16450994222773085
ACH-000243,-0.10129869639336683
ACH-000244,-0.060534813620235724
ACH-000246,0.05732099288726473
ACH-000248,0.019796547426313392
ACH-000250,-0.11727606227469843
ACH-000251,-0.14065471656980874
ACH-000252,0.08729695618164438
ACH-000253,0.13973958358118918
ACH-000255,-0.08411748107616687
ACH-000256,-0.03657759178879199
ACH-000257,0.07691464201792206
ACH-000258,0.01837091520313395
ACH-000259,-0.05076540469095971
ACH-000260,-0.009238966559907608
ACH-000261,-0.028308866175483064
ACH-000262,-0.06279705040881765
ACH-000263,0.14517074059639398
ACH-000264,-0.0875225627567256
ACH-000265,0.018407184853013483
ACH-000266,-0.06651086508922828
ACH-000272,0.011238972423250324
