,ACTR1B (10120)
ACH-000160,-0.5337561118978744
ACH-000163,-0.3901470859248371
ACH-000167,-0.3695242102127565
ACH-000168,-0.4289030603417016
ACH-000169,-0.3787061416148609
ACH-000178,-0.4041016362303085
ACH-000183,-0.6888138151732707
ACH-000188,-0.5477772335717739
ACH-000189,-0.4749933845319814
ACH-000190,-0.49413044030146397
ACH-000198,-0.42086581784081023
ACH-000203,0.07416792487523145
ACH-000204,-0.4321564092588949
ACH-000206,-0.5207298657284724
ACH-000207,-0.5641216538327516
ACH-000208,-0.5049408440055423
ACH-000210,-0.5004732977016437
ACH-000211,-0.5120566708086409
ACH-000215,-0.4326418162436006
ACH-000221,-0.5064239051358022
ACH-000222,-0.30110663479011307
ACH-000223,-0.5793265694532813
ACH-000226,-0.3861426838232698
ACH-000227,-0.4001242791328533
ACH-000228,-0.3943938410437253
ACH-000231,-0.4175355081463622
ACH-000232,-0.5327820062449776
ACH-000233,-0.4734828301902637
ACH-000234,-0.4363253017467959
ACH-000235,-0.448629894711792
ACH-000237,-0.3457203186445644
ACH-000238,-0.2899895263287655
ACH-000242,-0.5445276910432375
ACH-000243,-0.3703325265683532
ACH-000244,-0.2793721675450728
ACH-000246,-0.41519604406360977
ACH-000248,-0.6354770782798111
ACH-000250,-0.3799088419260073
ACH-000251,-0.3591068144394358
ACH-000252,-0.4429296028733095
ACH-000253,-0.3235337765002917
ACH-000255,-0.4965285338582511
ACH-000256,-0.4920057428221584
ACH-000257,-0.4537545724805829
ACH-000258,-0.3678842638925264
ACH-000259,-0.3565411005404016
ACH-000260,-0.4168977477380767
ACH-000261,-0.5081173431196212
ACH-000262,-0.4518689769756273
ACH-000263,-0.995272308899624
ACH-000264,-0.5006411282333043
ACH-000265,-0.4673928521367951
ACH-000266,-0.5017033594792275
ACH-000272,-0.525130986198037
ACH-000274,-0.5245632634091123
ACH-000277,-0.3799335931376984
ACH-000278,-0.2417261599485097
ACH-000279,-0.4739683090723745
ACH-000280,-0.6332727906684817
ACH-000281,-0.4945655306220957
ACH-000288,-0.4544562448489391
ACH-000291,-0.577167506169792
ACH-000293,-0.5135667167633817
ACH-000294,-0.4066172718689773
ACH-000295,-0.4376423870606743
ACH-000296,-0.4890505015242882
ACH-000302,-0.5648277705670046
ACH-000304,-0.4989542480563505
ACH-000307,-0.591272192444284
ACH-000308,-0.5556736082841809
ACH-000310,-0.5365824807414397
ACH-000311,-0.4308338601412412
ACH-000312,-0.3957052850742773
ACH-000315,-0.35067003723885765
ACH-000316,-0.2880090879792049
ACH-000317,-0.5091681525956283
ACH-000318,-0.5336817151047218
ACH-000319,-0.4674796799022828
ACH-000320,-0.3943358786061282
ACH-000322,-0.28697925474837643
ACH-000323,-0.5861522164855916
ACH-000324,-0.5272549345468397
ACH-000329,-0.38791703928462296
ACH-000330,-0.5026732295595628
ACH-000331,-0.5885319777129976
ACH-000332,-0.3797136873664466
ACH-000334,-0.5114027115010097
ACH-000335,-0.2938765547624525
ACH-000336,-0.4298010561432744
ACH-000337,-0.4836505386064937
ACH-000338,-0.5932846962965989
ACH-000339,-0.4937943906349406
ACH-000341,-0.6453155094684027
ACH-000348,-0.32671981883919177
ACH-000350,-0.381777448937864
ACH-000352,-0.4894457281738222
ACH-000356,-0.30979715262529123
ACH-000361,-0.3113842136139897
ACH-000362,-0.4774581283247764
ACH-000363,-0.3962240479039837
ACH-000364,-0.6105471120341726
ACH-000365,-0.4913153636915297
ACH-000366,-0.4461620367319859
ACH-000368,-0.1198166578542012
ACH-000374,-0.7125303282004439
ACH-000375,-0.27512890342278484
ACH-000376,-0.33519924237013937
ACH-000381,-0.504884607241127
ACH-000383,-0.4100979234905125
ACH-000387,-0.5753832072764348
ACH-000389,-0.3782216136874934
ACH-000390,-0.5975464049807441
ACH-000393,-0.5852594613267251
ACH-000395,-0.6591153625911556
ACH-000396,-0.4987231861162975
ACH-000397,-0.6304894767585685
ACH-000401,-0.36077598453106136
ACH-000402,-0.5965832306172218
ACH-000403,-0.4723261632251162
ACH-000404,-0.6168189403179527
ACH-000406,-0.477918367160487
ACH-000407,-0.6218929387395871
ACH-000408,-0.4533864200075988
ACH-000410,-0.3533780038735416
ACH-000411,-0.4082932438868938
ACH-000414,-0.4230859445619321
ACH-000415,-0.5679686940827186
ACH-000416,-0.4359049059560838
ACH-000420,-0.3692964964949306
ACH-000421,-0.3730042733241584
ACH-000424,-0.5053688048061205
ACH-000425,-0.4863453865848805
ACH-000426,-0.42950012321372655
ACH-000427,-0.4604428255502129
ACH-000433,-0.4618159385560536
ACH-000435,-0.4672090874591413
ACH-000436,-0.40483019845553053
ACH-000444,-0.2933343371573262
ACH-000445,-0.39938910338678457
ACH-000448,-0.4437044694705092
ACH-000450,-0.4953247133516557
ACH-000452,-0.4516839236118431
ACH-000454,-0.569074105042442
ACH-000458,-0.35831073183023404
ACH-000459,-0.1851645948488543
ACH-000460,-0.5343841777540058
ACH-000461,-0.7008866109568371
ACH-000463,-0.4608585506413462
ACH-000464,-0.3796277464491206
ACH-000466,-0.5866105234910041
ACH-000467,-0.291728618956922
ACH-000468,-0.4879975426625844
ACH-000469,-0.4007419455439039
ACH-000470,-0.5861886502190512
ACH-000471,-0.4086118389600609
ACH-000472,-0.4633491551734445
ACH-000473,-0.4784102465412469
ACH-000475,-0.5147390021258498
ACH-000476,-0.35349554336674666
ACH-000477,-0.3823716064299911
ACH-000479,-0.5030169179206144
ACH-000480,-0.4764792600262914
ACH-000481,-0.4283531366750635
ACH-000483,-0.18575351672894366
ACH-000484,-0.4561653032774081
ACH-000485,-0.3957514449677108
ACH-000486,-0.4623455568898713
ACH-000487,-0.5310420243724389
ACH-000488,-0.4958454838119315
ACH-000490,-0.3991254125640323
ACH-000491,-0.3643344693638085
ACH-000495,-0.4310918588522911
ACH-000496,-0.4841703658128809
ACH-000499,-0.5744138268990726
ACH-000500,-0.5991169262602535
ACH-000502,-0.5142345207104881
ACH-000503,-0.5078591962973846
ACH-000505,-0.42125071159790856
ACH-000507,-0.4969166599657511
ACH-000510,-0.5121273314101944
ACH-000511,-0.34580866983181824
ACH-000512,-0.7401662848916121
ACH-000516,-0.4355365265852397
ACH-000517,-0.4352705779466925
ACH-000518,-0.4721045089758079
ACH-000520,-0.4712127317503943
ACH-000521,-0.5398056274126491
ACH-000522,-0.5246192966674926
ACH-000524,-0.4409261408514337
ACH-000527,-0.33096650191364113
ACH-000528,-0.3396818659895058
ACH-000537,-0.3357889025303798
ACH-000541,-0.2817397570506288
ACH-000542,-0.4279004180168384
ACH-000544,-0.5735267448287171
ACH-000545,-0.5361778013578927
ACH-000547,-0.4044087615061023
ACH-000548,-0.3793769745762933
ACH-000549,-0.4865915867116794
ACH-000550,-0.4762784009866741
ACH-000552,-0.4065265463013095
ACH-000556,-0.5174726537229593
ACH-000557,-0.5276484886973428
ACH-000569,-0.6061867135999128
ACH-000570,-0.3977341549392715
ACH-000571,-0.4976100371638564
ACH-000573,-0.4029245751769958
ACH-000576,-0.436801028095706
ACH-000579,-0.5933759704349042
ACH-000580,-0.4314741055437755
ACH-000584,-0.4229168987593249
ACH-000585,-0.5961807549512762
ACH-000588,-0.2319110181471306
ACH-000589,-0.5273120221115811
ACH-000591,-0.5361549709032408
ACH-000593,-0.4276471681354216
ACH-000600,-0.4623814256060702
ACH-000601,-0.3904766240974557
ACH-000605,-0.5067479966909845
ACH-000606,-0.5049382936797485
ACH-000608,-0.37686689614219504
ACH-000614,-0.5557277524126301
ACH-000616,-0.4721481610244826
ACH-000618,-0.3486249654712044
ACH-000619,-0.5259910818141084
ACH-000620,-0.6228485526000919
ACH-000621,-0.3782693683582218
ACH-000622,-0.5756469296304321
ACH-000623,-0.4836142533598512
ACH-000624,-0.4450495414857879
ACH-000627,-0.365043583596094
ACH-000630,-0.4935710047428159
ACH-000631,-0.37300653742729056
ACH-000632,-0.35897158470780377
ACH-000633,-0.334993683326166
ACH-000637,-0.3873047485699467
ACH-000638,-0.3820670448844467
ACH-000646,-0.3227943825411205
ACH-000647,-0.36788462209582656
ACH-000648,-0.5250342871158107
ACH-000649,-0.4691218570468738
ACH-000651,-0.5695708159992479
ACH-000652,-0.5270289270973598
ACH-000653,-0.5216041100360228
ACH-000657,-0.5163890903930354
ACH-000658,-0.7030937944661388
ACH-000661,-0.2534236882702705
ACH-000662,-0.4831600584416421
ACH-000663,-0.4524768433961159
ACH-000665,-0.5380745342681744
ACH-000671,-0.3409404753528683
ACH-000672,-0.7413182613803762
ACH-000673,-0.5172265485716113
ACH-000676,-0.4074069456801381
ACH-000677,-0.4511335035237526
ACH-000681,-0.3993725228471609
ACH-000683,-0.3779383256716017
ACH-000684,-0.25803250412800993
ACH-000688,-0.425788625701328
ACH-000693,-0.4047013981777754
ACH-000694,-0.5974350382522607
ACH-000695,-0.4872430088479397
ACH-000696,-0.45382050848137
ACH-000697,-0.6112596116453975
ACH-000699,-0.4632193212273411
ACH-000701,-0.3739356126341402
ACH-000706,-0.4146721142575197
ACH-000711,-0.464447111908144
ACH-000713,-0.5246579137177717
ACH-000714,-0.5222531459960847
ACH-000718,-0.432423677679594
ACH-000720,-0.3985025417980858
ACH-000721,-0.8584797469056187
ACH-000724,-0.37887274890205386
ACH-000725,-0.4621649743237775
ACH-000732,-0.10534748176726874
ACH-000734,-0.65621983061335
ACH-000735,-0.5071112519810707
ACH-000736,-0.2782884312829142
ACH-000738,-0.4300799102671521
ACH-000746,-0.2095483405556404
ACH-000747,-0.3492040891756309
ACH-000748,-0.3704627770734402
ACH-000753,-0.3757696516485149
ACH-000756,-0.5480964391994803
ACH-000757,-0.5576426919151877
ACH-000758,-0.22228398812866815
ACH-000760,-0.3477201363879889
ACH-000762,-0.3922693096113104
ACH-000763,-0.5002155457847027
ACH-000764,-0.4853699560787281
ACH-000765,-0.4466393320362308
ACH-000766,-0.5045804623329786
ACH-000767,-0.6051574677642308
ACH-000768,-0.6428102605173186
ACH-000769,-0.4095901260943666
ACH-000770,-0.4555942511969066
ACH-000771,-0.4081171505378389
ACH-000773,-0.5353535860991657
ACH-000776,-0.5489215621239363
ACH-000777,-0.5665356601071403
ACH-000778,-0.4234141059341836
ACH-000781,-0.4145792601052044
ACH-000782,-0.5443179404438584
ACH-000783,-0.3871523405003592
ACH-000784,-0.4507099309123556
ACH-000785,-0.5910499583760448
ACH-000787,-0.3765438910855377
ACH-000788,-0.3322756696748148
ACH-000791,-0.4174419448214407
ACH-000792,-0.28168696145402394
ACH-000794,-0.28942413214603874
ACH-000796,-0.37362397957926347
ACH-000798,-0.27404498775922503
ACH-000799,-0.1323019422160217
ACH-000800,-0.34836219877335634
ACH-000802,-0.4661343069281338
ACH-000804,-0.5385786942349328
ACH-000805,-0.43235393462012894
ACH-000809,-0.3277278721245015
ACH-000810,-0.20260416801712186
ACH-000811,-0.5907229496367078
ACH-000817,-0.4798832194198026
ACH-000819,-0.5309026815912298
ACH-000820,-0.7304829737765929
ACH-000821,-0.3021962344713914
ACH-000822,-0.5945876518282841
ACH-000823,-0.3123354391916642
ACH-000824,-0.4537690029847522
ACH-000827,-0.4895328995535193
ACH-000829,-0.3575419536408852
ACH-000831,-0.4505237559427391
ACH-000832,-0.3096492820110839
ACH-000833,-0.25965702761016185
ACH-000834,-0.5289180532808299
ACH-000835,-0.5750529846258317
ACH-000836,-0.5036431296924887
ACH-000837,-0.4219452140361949
ACH-000838,-0.3787454070886282
ACH-000839,-0.30796481346296306
ACH-000840,-0.3959105703525093
ACH-000841,-0.4117523117758122
ACH-000843,-0.41772387248610215
ACH-000846,-0.4659110654124309
ACH-000847,-0.2545695435713234
ACH-000848,-0.4172464028383484
ACH-000849,-0.5478169389063382
ACH-000851,-0.40340505902948987
ACH-000855,-0.6291911754363747
ACH-000856,-0.3558188440841202
ACH-000858,-0.4856135269913458
ACH-000859,-0.5196397637182177
ACH-000861,-0.3409860446695656
ACH-000862,-0.6093357415624718
ACH-000865,-0.42309144874565385
ACH-000866,-0.6236505179971862
ACH-000867,-0.4419626305990188
ACH-000869,-0.5159317803543952
ACH-000872,-0.4082086093648405
ACH-000873,-0.3382425264019933
ACH-000876,-0.4070364829262201
ACH-000878,-0.5060125904689967
ACH-000880,-0.11134830441618827
ACH-000881,-0.4647274218118468
ACH-000882,-0.3398082587986297
ACH-000884,-0.5070245872442156
ACH-000885,-0.4791164959574138
ACH-000887,-0.4754398370782561
ACH-000889,-0.5448907675411415
ACH-000896,-0.4233834247909327
ACH-000898,-0.4535615092429549
ACH-000900,-0.39835259834039793
ACH-000901,-0.5165823951466236
ACH-000905,-0.45030964389614253
ACH-000906,-0.4779672803789785
ACH-000907,-0.30660810908911057
ACH-000910,-0.4774099824082136
ACH-000911,-0.4421201627947126
ACH-000912,-0.5318211941198949
ACH-000913,-0.5067781993604006
ACH-000915,-0.5052367111242442
ACH-000916,-0.4442118356841756
ACH-000917,-0.5948449796224161
ACH-000920,-0.5920905842876365
ACH-000921,-0.5598995458868635
ACH-000924,-0.5569685333116536
ACH-000926,-0.2673414530326743
ACH-000928,-0.5599319500624147
ACH-000929,-0.5669819079216245
ACH-000932,-0.4327154379608771
ACH-000935,-0.3514722767105082
ACH-000936,-0.3849533195485267
ACH-000937,-0.5655549194355209
ACH-000938,-0.3805095876812061
ACH-000939,-0.499669465594341
ACH-000941,-0.6709036553342398
ACH-000943,-0.3755637440957489
ACH-000946,-0.4339861669985183
ACH-000947,-0.348609528058674
ACH-000948,-0.5240225096579324
ACH-000950,-0.4221610503719327
ACH-000953,-0.4473608718904555
ACH-000954,-0.06049636647324624
ACH-000957,-0.4490550200647165
ACH-000958,-0.3755843688041852
ACH-000960,-0.4357955470572766
ACH-000963,-0.4534812335144624
ACH-000968,-0.3363442917829449
ACH-000969,-0.6283297265932515
ACH-000972,-0.4549744679039298
ACH-000973,-0.40906142225808345
ACH-000974,-0.4916179820543681
ACH-000978,-0.6140540582322869
ACH-000984,-0.5207053436041758
ACH-000986,-0.507164946683873
ACH-000988,-0.4753507274609291
ACH-000993,-0.2995121381841882
ACH-000994,-0.3897800029912889
ACH-000996,-0.2696892353492276
ACH-001001,-0.4450184528112073
ACH-001020,-0.2580836398401796
ACH-001028,-0.4752478729452436
ACH-001031,-0.3619253122314839
ACH-001038,-0.458601208169345
ACH-001048,-0.5442339092163421
ACH-001050,-0.3857194946886141
ACH-001053,-0.3457922840392092
ACH-001054,-0.2836348750825224
ACH-001061,-0.33413836613111
ACH-001067,-0.4292033679828404
ACH-001075,-0.626113915997371
ACH-001096,-0.4090830606404293
ACH-001111,-0.5648699911662479
ACH-001119,-0.5110379962765794
ACH-001128,-0.2624540821698041
ACH-001134,-0.3748044433595754
ACH-001151,-0.5274206139907004
ACH-001163,-0.5170893181036156
ACH-001164,-0.3024576983513321
ACH-001183,-0.5011407011261566
ACH-001192,-0.5990138549995933
ACH-001193,-0.37834295980067983
ACH-001196,-0.3792741575145902
ACH-001197,-0.2307330702613065
ACH-001205,-0.5583340347557865
ACH-001211,-0.44484678104948666
ACH-001212,-0.3593068001855278
ACH-001228,-0.5488295168572307
ACH-001232,-0.32277949924902616
ACH-001239,-0.5575888873107688
ACH-001270,-0.6263569554587107
ACH-001274,-0.3510369340306792
ACH-001275,-0.4351239668491632
ACH-001277,-0.5987489448498351
ACH-001278,-0.4467943603842981
ACH-001280,-0.3799782620710611
ACH-001283,-0.4043628269354055
ACH-001289,-0.3576636340144004
ACH-001300,-0.3361392353822786
ACH-001301,-0.4423751362202944
ACH-001302,-0.424335487315176
ACH-001306,-0.3428270584667873
ACH-001318,-0.6258801455163804
ACH-001322,-0.6370788991874373
ACH-001328,-0.3720746418728101
ACH-001332,-0.4037227705023418
ACH-001336,-0.5503572415664196
ACH-001346,-0.3400539006128036
ACH-001353,-0.4586026508066165
ACH-001354,-0.6094111985807195
ACH-001367,-0.6740362388445401
ACH-001368,-0.5028983109391536
ACH-001374,-0.6733065516160267
ACH-001377,-0.48087094072565
ACH-001380,-0.5274424575356725
ACH-001391,-0.5281378736960262
ACH-001408,-0.4276025178947505
ACH-001430,-0.5208035424057391
ACH-001431,-0.5380359739672924
ACH-001450,-0.2680151935541186
ACH-001496,-0.4607719493176803
ACH-001500,-0.40437126535023854
ACH-001523,-0.4665981520681386
ACH-001532,-0.37198116412432103
ACH-001550,-0.5548800200329431
ACH-001552,-0.3642336790765493
ACH-001554,-0.4755420252039289
ACH-001654,-0.4636556711886348
ACH-001735,-0.4830320004761661
ACH-001736,-0.4822448715631303
ACH-001737,-0.26930956777097315
ACH-001740,-0.4092930321648813
ACH-001745,-0.3786242669802498
ACH-001765,-0.5251639587617994
