,LEPRE1 (64175)
ACH-000448,-0.3216126456142048
ACH-000450,-0.2855647409853409
ACH-000452,-0.1937205096999773
ACH-000454,-0.2526624177445923
ACH-000458,-0.3988370313631714
ACH-000459,-0.1202545332457338
ACH-000460,-0.11665304099124668
ACH-000461,-0.26915290499558514
ACH-000463,-0.15750165550198084
ACH-000464,-0.2924444227435212
ACH-000466,-0.2193584916944568
ACH-000467,-0.22788501727726224
ACH-000468,-0.11823487657639288
ACH-000469,-0.3831036307694676
ACH-000470,0.03056344607326952
ACH-000471,-0.2495707714757297
ACH-000472,-0.15801257809627708
ACH-000473,-0.29126239959949224
ACH-000475,-0.3252759492991
ACH-000476,-0.114842576155423
ACH-000477,-0.09590448431391284
ACH-000479,-0.3768046992248925
ACH-000480,-0.08603051519738604
ACH-000481,-0.15273721821080394
ACH-000483,-0.2526694428539318
ACH-000484,-0.33260065416183343
ACH-000485,-0.2274752908957673
ACH-000486,-0.2753988495418831
ACH-000487,-0.24814217271937866
ACH-000488,-0.17608687723095665
ACH-000490,-0.21243772042788212
ACH-000491,-0.1316873285512853
ACH-000495,-0.4535236544521362
ACH-000496,-0.3147129675091043
ACH-000499,-0.3276270300737016
ACH-000500,-0.3307273921115429
ACH-000502,-0.21249445511513754
ACH-000503,-0.26237485369967056
ACH-000505,-0.16084094852032998
ACH-000507,-0.3127005792349395
ACH-000510,-0.2161166662704825
ACH-000511,-0.349438932881648
ACH-000512,-0.00820904486933112
ACH-000516,-0.2624149794344339
ACH-000517,-0.2210600632280754
ACH-000518,-0.1168767133205742
ACH-000520,-0.2760933815065022
ACH-000521,-0.3790519118539651
ACH-000522,-0.3289221905117322
ACH-000524,-0.21269672296127384
ACH-000527,-0.28532438416506445
ACH-000528,-0.2321028940783478
ACH-000537,-0.34591707626714696
ACH-000541,-0.3582628259576096
ACH-000542,-0.33325441219246305
ACH-000544,-0.11801696717143023
ACH-000545,-0.2967246406127534
ACH-000547,-0.41220753234828733
ACH-000548,-0.3522020342885473
ACH-000549,-0.0006659876163279105
ACH-000550,-0.31509185213766283
ACH-000552,-0.22855593492085116
ACH-000556,-0.2721549459436547
ACH-000557,-0.10523702475220563
ACH-000569,-0.6991395517728323
ACH-000570,-0.28418072624743
ACH-000571,-0.2419633979140276
ACH-000573,-0.3341046227431456
ACH-000576,-0.40035513848279053
ACH-000579,-0.3166600083032051
ACH-000580,-0.34302163659443946
ACH-000584,-0.06670067485875879
ACH-000585,-0.4541127484399921
ACH-000588,-0.3727180647314324
ACH-000589,-0.2206482378031161
ACH-000591,-0.34715250016705124
ACH-000593,-0.2177942649800028
ACH-000600,-0.358087769789457
ACH-000601,-0.3004450323365705
ACH-000605,-0.1233943297613052
ACH-000606,-0.30003982336252866
ACH-000608,-0.20279634842780825
ACH-000614,-0.3677359191562763
ACH-000616,-0.2376710198298764
ACH-000618,-0.23616448583919936
ACH-000619,-0.09113093958652944
ACH-000620,-0.3145015065844449
ACH-000621,-0.2307454161996417
ACH-000622,-0.29556695822702633
ACH-000623,-0.17587878292662848
ACH-000624,-0.2043827135681137
ACH-000627,-0.20337960170193145
ACH-000630,-0.9926522855052671
ACH-000631,-0.14414776922538436
ACH-000632,-0.2375514396120168
ACH-000633,-0.23614987643488775
ACH-000637,-0.4007823138193358
ACH-000638,-0.3259393965825928
ACH-000646,-0.3312801981490207
ACH-000647,-0.2756006390836173
ACH-000648,-0.20027881699829306
ACH-000649,-0.2536343204157145
ACH-000651,-0.2485174329327733
ACH-000652,-0.2747953235596432
ACH-000653,-0.22739410837587995
ACH-000657,-0.28407132560396303
ACH-000658,-0.09715382779999687
ACH-000661,-0.13063919932612827
ACH-000662,-0.10392347200928297
ACH-000663,-0.1695983715527246
ACH-000665,-0.2858012938315617
ACH-000671,-0.30429707603892303
ACH-000672,-0.34525809260420826
ACH-000673,-0.29239560580046875
ACH-000676,-0.2673782067299849
ACH-000677,-0.2648130412716232
ACH-000681,-0.15974769512299844
ACH-000683,-0.3228322908551329
ACH-000684,-0.2905583005137762
ACH-000688,-0.3431891298562792
ACH-000693,-0.40826822023190495
ACH-000694,-0.1393082611839115
ACH-000695,-0.19687910697021624
ACH-000696,-0.3610711375034731
ACH-000697,-0.23796225303162696
ACH-000699,-0.2852825685381586
ACH-000701,-0.2922954561559001
ACH-000706,-0.3141691103525949
ACH-000711,-0.36702910298516256
ACH-000713,-0.38963694310736857
ACH-000714,-0.2088171681120055
ACH-000718,-0.4098377629627338
ACH-000720,-0.3403219518987094
ACH-000721,-0.3900412949217041
ACH-000724,-0.3574842266504419
ACH-000725,-0.2854771636040278
ACH-000732,-0.18136594671932296
ACH-000734,-0.29756814304541906
ACH-000735,-0.2643578538578855
ACH-000736,-0.3495094811681144
ACH-000738,-0.15852219621677696
ACH-000746,-0.25976862096342884
ACH-000747,-0.4021766577930233
ACH-000748,-0.1460614870747844
ACH-000753,-0.3254558706227248
ACH-000756,-0.2517164599477549
ACH-000757,-0.33143260420178194
ACH-000758,-0.4371562413547691
ACH-000760,-0.2961275524263251
ACH-000762,-0.35476057258678223
ACH-000763,-0.18803063396150316
ACH-000764,-0.2452195773096004
ACH-000765,-0.2407571354051489
ACH-000766,-0.3016088203467941
ACH-000767,-0.13959320730643454
ACH-000768,-0.1798961907311023
ACH-000769,-0.24237303906544894
ACH-000770,-0.18846170727248768
ACH-000771,-0.1098121192915724
ACH-000773,-0.15121006046312424
ACH-000776,-0.2810819996524083
ACH-000777,-0.2696520725404497
ACH-000778,-0.20199095264738529
ACH-000781,-0.1944081459276066
ACH-000782,-0.1398252099317381
ACH-000783,-0.1883616158479031
ACH-000784,-0.2733459309127381
ACH-000785,-0.47757292838228
ACH-000787,-0.19350651480737546
ACH-000788,-0.26223035478513035
ACH-000791,-0.3422117195253357
ACH-000792,-0.11707468113996862
ACH-000794,-0.37594408245594585
ACH-000796,-0.2202341295334086
ACH-000798,-0.27405939213631203
ACH-000799,-0.4721406760747538
ACH-000800,-0.024125570651084498
ACH-000802,-0.1639098343519758
ACH-000804,-0.02433243563772597
ACH-000805,-0.061149904651495994
ACH-000809,-0.12528468178774335
ACH-000810,-0.454172593557198
ACH-000811,-0.2946497439443752
ACH-000817,-0.24402208097549294
ACH-000819,-0.1846573433411268
ACH-000820,-0.422991141812947
ACH-000821,-0.07442603776337926
ACH-000822,-0.2098455356251996
ACH-000823,-0.24800253932583444
ACH-000824,-0.21995960056517005
ACH-000827,-0.1996267716682744
ACH-000829,-0.2544742233457514
ACH-000831,-0.20237816954769536
ACH-000832,-0.33746590826870354
ACH-000833,-0.2772025077800405
ACH-000834,-0.1708677483865361
ACH-000835,-0.2544809279533389
ACH-000836,-0.06723547253033499
ACH-000837,-0.2422665248852605
ACH-000838,-0.27531949389600985
ACH-000839,-0.2702523447739155
ACH-000840,-0.14328547099416028
ACH-000841,-0.09831077511809884
ACH-000843,-0.30495535766882426
ACH-000846,-0.5152716465808124
ACH-000847,-0.035936018932609164
ACH-000848,-0.2966585275597145
ACH-000849,-0.20235191372700054
ACH-000851,-0.3527438816653858
ACH-000855,-0.12738513700514953
ACH-000856,-0.1425370018809546
ACH-000858,-0.2633985430126092
ACH-000859,-0.244920587108632
ACH-000861,-0.2819657546243082
ACH-000862,-0.20211759812508845
ACH-000865,-0.19977786962669106
ACH-000866,-0.20678747748568294
ACH-000867,-0.27158909223141875
ACH-000869,-0.3943406495055745
ACH-000872,-0.3129362802232931
ACH-000873,-0.4463071881613585
ACH-000876,-0.2006204489674276
ACH-000878,-0.20856875910278747
ACH-000880,-0.36750414509536994
ACH-000881,-0.21614341797079087
ACH-000882,-0.2579981086893524
ACH-000884,-0.22493907478617906
ACH-000885,-0.4101963635612008
ACH-000887,-0.34105081846857305
ACH-000889,-0.19778544121253966
ACH-000896,-0.1801450832505762
ACH-000898,-0.14441586843342286
ACH-000900,-0.25558369114687113
ACH-000901,-0.3572112255387434
ACH-000905,-0.2803456263771337
ACH-000906,-0.22714998604191855
ACH-000907,-0.2948891396540845
ACH-000910,-0.18436633902712385
ACH-000911,-0.3348868473516149
ACH-000912,-0.32221981942098044
ACH-000913,-0.15984386516687374
ACH-000915,-0.3438943621359522
ACH-000916,-0.35940752176089424
ACH-000917,-0.09464854371346998
ACH-000920,-0.7154971337455468
ACH-000921,-0.3696292185905565
ACH-000924,-0.17740079026796707
ACH-000926,-0.2341670237637767
ACH-000928,-0.18428548421233745
ACH-000929,-0.3765307493402645
ACH-000932,-0.2387872773183581
ACH-000935,-0.08537341191809995
ACH-000936,-0.35747018149426624
ACH-000937,-0.1837206756831247
ACH-000938,-0.1814084611703902
ACH-000939,0.009378618735489038
ACH-000941,-0.1293534177527728
ACH-000943,-0.26829211469066944
ACH-000946,-0.17265130939102946
ACH-000947,-0.25479592160323145
ACH-000948,-0.26858402118911096
ACH-000950,-0.13422992063829828
ACH-000953,-0.3969338037649513
ACH-000954,-0.24626408513297
ACH-000957,-0.3087748979350929
ACH-000958,-0.1555652060557808
ACH-000960,-0.1223174250030794
ACH-000963,-0.186298009370382
ACH-000968,-0.18609541812691868
ACH-000969,-0.2915613584951805
ACH-000972,-0.4283803957121405
ACH-000973,-0.2937214086630216
ACH-000974,-0.39361288396257615
ACH-000978,-0.2299331453910993
ACH-000984,-0.35167873220315754
ACH-000986,-0.2285054325277229
ACH-000988,-0.20540991601469927
ACH-000993,-0.3993099916927071
ACH-000994,-0.5810164352678092
ACH-000996,-0.5535731394838568
ACH-001001,-0.2630220356278099
ACH-001020,0.011250362253096684
ACH-001028,-0.2678290598366821
ACH-001031,-0.4070314475747072
ACH-001038,-0.25333638354431776
ACH-001048,-0.3842186228992846
ACH-001050,-0.3570568681952226
ACH-001053,-0.2215179521634285
ACH-001054,-0.33884773614292685
ACH-001061,-0.25309440179781256
ACH-001067,-0.333821057249156
ACH-001075,-0.22441470257031226
ACH-001096,-0.3531714819671874
ACH-001111,-0.08679482842558503
ACH-001119,-0.20463273451207645
ACH-001128,0.21530344324938727
ACH-001134,-0.3693889082404713
ACH-001151,-0.25506601630374043
ACH-001163,-0.2393628780428385
ACH-001164,-0.22926432216942103
ACH-001183,-0.290159972976378
ACH-001192,-0.231425431558933
ACH-001193,-0.2375929392544177
ACH-001196,-0.4141578816224145
ACH-001197,-0.29236334376335604
ACH-001205,-0.299759858166573
ACH-001211,-0.15949307986419006
ACH-001212,-0.1786526855090497
ACH-001228,-0.3583678441064894
ACH-001232,-0.4140027391774674
ACH-001239,-0.2779070291706319
ACH-001270,-0.12303159965235932
ACH-001274,-0.2886657954892715
ACH-001275,-0.12216491092553255
ACH-001277,-0.2730892018917692
ACH-001278,-0.04330681910564648
ACH-001280,-0.2678376300634874
ACH-001283,-0.2016726403892249
ACH-001289,-0.16390368964948104
ACH-001300,-0.22227733007719316
ACH-001301,-0.44275422382881857
ACH-001302,-0.0861628789948152
ACH-001306,-0.3135994693024545
ACH-001318,-0.3057127241535926
ACH-001322,-0.3160448283445329
ACH-001328,-0.3490534079492859
ACH-001332,-0.30771308789907964
ACH-001336,-0.2936154815461791
ACH-001346,-0.3922015908913329
ACH-001353,-0.2790339541285892
ACH-001354,-0.5609632224307224
ACH-001367,-0.18406065047496534
ACH-001368,-0.2870347212707486
ACH-001374,-0.3983501401435012
ACH-001377,-0.2462375840120452
ACH-001380,-0.2240720557914273
ACH-001391,-0.1832098143979901
ACH-001408,-0.25611725903965804
ACH-001430,-0.2625940717183273
ACH-001431,-0.187699971353272
ACH-001450,-0.22353657948432207
ACH-001496,-0.11790628970593182
ACH-001500,-0.3519820178070636
ACH-001523,-0.15516508967832118
ACH-001532,-0.2651387187218283
ACH-001550,-0.07192654923310443
ACH-001552,-0.44304179854861625
ACH-001554,-0.28362019596199195
ACH-001654,-0.3334785383356177
ACH-001735,-0.16313382622149494
ACH-001736,-0.06670927077899838
ACH-001737,-0.4604246860831303
ACH-001740,-0.2692652784130988
ACH-001745,-0.21309648415794388
ACH-001765,-0.20149560995093133
