,IRGM (345611)
ACH-000004,0.11300539527962596
ACH-000005,-0.12326078471364373
ACH-000007,-0.09011963353024156
ACH-000009,-0.002313660324855117
ACH-000011,0.09006169211517713
ACH-000012,-0.03026279837485653
ACH-000013,0.097907740258301
ACH-000014,0.1341338708789235
ACH-000015,0.02232960560679446
ACH-000017,-0.01672814824128531
ACH-000018,0.06095531242858865
ACH-000019,0.06327095867224082
ACH-000021,0.03166370829731443
ACH-000022,0.11462168948019412
ACH-000025,0.17086457526087687
ACH-000028,0.10323390134623656
ACH-000030,0.1372946587667788
ACH-000035,-0.013909449464978895
ACH-000036,-0.09694726432667818
ACH-000037,0.059115381865524785
ACH-000039,0.08535588508939365
ACH-000040,-0.011659655230828831
ACH-000041,0.11736805437096015
ACH-000042,0.1346778972160762
ACH-000045,0.11939072580233573
ACH-000047,-0.02536827648092784
ACH-000052,0.0644355027905498
ACH-000053,0.12705347611909984
ACH-000054,0.12195590778059673
ACH-000055,0.045704271520189715
ACH-000060,0.10524143581510456
ACH-000067,0.06773949315664451
ACH-000070,0.08239534117149898
ACH-000075,-0.040982067034076725
ACH-000078,0.06285559245154371
ACH-000082,0.16529104572071954
ACH-000085,0.030846383307586482
ACH-000086,0.08045827008980909
ACH-000087,0.10938491231782843
ACH-000092,0.09111970894201814
ACH-000095,0.12647961335824146
ACH-000097,0.1501280444702642
ACH-000098,0.10927813320825604
ACH-000099,0.03192375346091785
ACH-000108,0.09271155474655662
ACH-000113,0.1636636613577387
ACH-000116,-0.005090923398275818
ACH-000118,0.15696559186532874
ACH-000120,0.037379798073486806
ACH-000123,0.1311136406584023
ACH-000127,0.05908929516445655
ACH-000128,0.1765588383429936
ACH-000132,0.01876952070154866
ACH-000133,0.0432735280650729
ACH-000137,0.02844687420298112
ACH-000138,0.12739409153137074
ACH-000142,0.06929190442644632
ACH-000143,0.1952191784365198
ACH-000146,0.19028804920880735
ACH-000148,0.135503391105899
ACH-000150,-0.015259087617733069
ACH-000152,-0.01808338894143984
ACH-000153,-0.0019443158144169948
ACH-000159,0.0942319775167546
ACH-000160,0.0636587366900652
ACH-000163,0.10647645036011047
ACH-000167,0.08357513994456067
ACH-000168,0.1284374417352653
ACH-000169,0.05462580074154694
ACH-000178,0.07462521659840808
ACH-000183,0.06015847637955715
ACH-000188,0.03477716381221553
ACH-000189,0.26151742562425395
ACH-000190,-0.056230049727059084
ACH-000198,0.07913585567449345
ACH-000203,0.02329563272927571
ACH-000204,0.0690718436405613
ACH-000206,0.1487331123469353
ACH-000207,0.24403994939001164
ACH-000208,0.16298837299761118
ACH-000210,0.09524693267661016
ACH-000211,0.02757533968598212
ACH-000215,0.09574764240114347
ACH-000221,0.09865392022882634
ACH-000222,0.009426361216964134
ACH-000223,-0.008623304098199964
ACH-000226,0.02451509950529841
ACH-000227,0.12372154050393774
ACH-000228,0.16133531396515335
ACH-000231,0.10602174778189492
ACH-000232,0.04204644782806781
ACH-000233,0.012088615979541651
ACH-000234,0.09929001903316127
ACH-000235,0.12157560879941708
ACH-000237,0.1854299258848121
ACH-000238,-0.014782844426603456
ACH-000242,0.1335978197783156
ACH-000243,0.059459336686593124
ACH-000244,0.20535993032981853
ACH-000246,0.033076814643887786
ACH-000248,-0.028362763704812364
ACH-000250,0.07929005482209132
ACH-000251,0.0713316417692126
ACH-000252,0.060863935565521374
ACH-000253,0.06701781954469735
ACH-000255,0.16816063885569335
ACH-000256,0.035496102573379436
ACH-000257,-0.04707701123253601
ACH-000258,0.1321657802837003
ACH-000259,0.0264641042735262
ACH-000260,0.12242129467894415
ACH-000261,0.06586318792210206
ACH-000262,0.0311194142259031
ACH-000263,0.10652270172005317
ACH-000264,0.08357780882858644
ACH-000265,0.13592148053987813
ACH-000266,0.09560455780135199
ACH-000272,0.14056588544142976
ACH-000274,0.08637333217332879
ACH-000277,0.12470101119520442
ACH-000278,0.11290339466651632
ACH-000279,0.05465125800466723
ACH-000280,0.055529250669623616
