,LYPLA2 (11313)
ACH-000163,-0.2365006245327065
ACH-000167,0.0023071029344195353
ACH-000168,-0.2379664914548119
ACH-000169,-0.26128496275918617
ACH-000178,-0.15732727510684882
ACH-000183,-0.14207333862665494
ACH-000188,-0.15494126592614896
ACH-000189,-0.1474894998705673
ACH-000190,-0.2657135080890867
ACH-000198,-0.2104930876342224
ACH-000203,-0.04258727523117408
ACH-000204,-0.20699649188204675
ACH-000206,-0.13375067753700698
ACH-000207,-0.026693965385415318
ACH-000208,0.0011056702876051537
ACH-000210,-0.06787625311253989
ACH-000211,-0.03881390142589208
ACH-000215,-0.0853738264877453
ACH-000221,-0.22046848854691967
ACH-000222,-0.2264533214425526
ACH-000223,-0.20492510349425228
ACH-000226,-0.046170571895616894
ACH-000227,-0.30311057580056044
ACH-000228,-0.1825625215522467
ACH-000231,-0.1679594124425829
ACH-000232,-0.03179071891510798
ACH-000233,-0.200634977077782
ACH-000234,-0.18016011822654548
ACH-000235,-0.19296226107889286
ACH-000237,-0.19279502955085834
ACH-000238,-0.10763382427592244
ACH-000242,-0.3904128873183404
ACH-000243,-0.12252494789456975
ACH-000244,-0.07310931410962539
ACH-000246,-0.04959267950556416
ACH-000248,-0.17856369899495295
ACH-000250,-0.11921933473406154
ACH-000251,-0.1571163977966084
ACH-000252,-0.3189837427328109
ACH-000253,-0.2949991606161288
ACH-000255,-0.1561081042537203
ACH-000256,-0.06968501191753211
ACH-000257,0.22106103894642054
ACH-000258,0.028816464146135493
ACH-000259,-0.1242351150835276
ACH-000260,-0.20717580533769744
ACH-000261,-0.05569045711044388
ACH-000262,-0.06878445680090588
ACH-000263,-0.1927090336072446
ACH-000264,-0.2815520293982083
ACH-000265,-0.1323784318009673
ACH-000266,-0.16666659323747154
ACH-000272,-0.08784390036790969
ACH-000274,-0.2741243485852563
ACH-000277,-0.029253446282566282
ACH-000278,-0.13796750654512274
ACH-000279,-0.0630820739249814
ACH-000280,-0.1973105097175715
ACH-000281,-0.11154526172169324
ACH-000288,-0.1887767850598587
ACH-000291,0.010728954660086243
ACH-000293,-0.25322654101788644
ACH-000294,-0.2767678891983449
ACH-000295,-0.11217924773817392
ACH-000296,-0.1528047456802834
ACH-000302,-0.2717169575286611
ACH-000304,-0.21944710423841024
ACH-000307,-0.19977252180170024
ACH-000308,-0.10878594543742656
ACH-000310,-0.17328508068334694
ACH-000311,-0.029335613967234962
ACH-000312,-0.2613330010557466
ACH-000315,-0.06849795735838486
ACH-000316,-0.29460808974101205
ACH-000317,-0.16996357782349428
ACH-000318,-0.14596569294255626
ACH-000319,-0.1217327650184334
ACH-000320,-0.20597043073531288
ACH-000322,-0.3779023763420525
ACH-000323,-0.2018336929759703
ACH-000324,-0.18088740296399866
ACH-000329,-0.1987147516740596
ACH-000330,-0.15744800982757193
ACH-000331,-0.21513824639693846
ACH-000332,-0.10479163648141424
ACH-000334,-0.15935429350936595
ACH-000335,-0.13653066594613966
ACH-000336,-0.2503671914308945
ACH-000337,-0.0768723622513743
ACH-000338,-0.14060702336629835
ACH-000339,-0.05735613375142527
ACH-000341,-0.2549889856741399
ACH-000348,-0.2068381569710994
ACH-000350,-0.040668554643114425
ACH-000352,-0.08956419165846831
ACH-000356,-0.16421940064875018
ACH-000361,0.12890038862007244
ACH-000362,-0.12546831927202876
ACH-000363,-0.1297269301840755
ACH-000364,-0.16381060198210132
ACH-000365,-0.2391062170493992
ACH-000366,-0.05573039282679808
ACH-000368,-0.15625961887971088
ACH-000374,-0.2386840539343821
ACH-000375,0.006173901813250084
ACH-000376,-0.1261425038441118
ACH-000381,-0.049005092872004566
ACH-000383,-0.17528774618008838
ACH-000387,-0.20021670334619826
ACH-000389,-0.3349925474984168
ACH-000390,-0.0770294103613946
ACH-000393,-0.1929449245690311
ACH-000395,-0.4175735475377967
ACH-000396,-0.3692220300015252
ACH-000397,-0.03816921435453021
ACH-000401,-0.23474035540155624
ACH-000402,-0.40339410540225296
ACH-000403,-0.23314424699095826
ACH-000404,-0.1456076137449753
ACH-000406,-0.17125295908465862
ACH-000407,-0.15965810513618925
ACH-000408,-0.13346152482294132
ACH-000410,-0.11915958883943333
ACH-000411,-0.05343474740425032
ACH-000414,0.04024188283561618
ACH-000415,-0.21958266934391987
ACH-000416,-0.2039154065054306
ACH-000420,-0.20464991655671427
ACH-000421,-0.135797968835416
ACH-000424,-0.13957606154949465
ACH-000425,-0.16216169696618174
ACH-000426,0.010619673955137705
ACH-000427,-0.2694398147208688
ACH-000433,-0.2504699996117022
ACH-000435,0.2267451267106396
ACH-000436,0.0004280861236427004
ACH-000444,-0.11365691462288792
ACH-000445,-0.2328776431786035
ACH-000448,-0.17584705372029918
ACH-000450,-0.14986541623649074
ACH-000452,-0.16920494611561532
ACH-000454,-0.2347141213525614
ACH-000458,-0.19349682723343206
ACH-000459,-0.05369781785019621
ACH-000460,-0.22162954234187845
ACH-000461,-0.3295232589585725
ACH-000463,-0.04837512489363996
ACH-000464,-0.15793329274926074
ACH-000466,-0.007202067599882533
ACH-000467,-0.09997666103345527
ACH-000468,-0.15718446625491306
ACH-000469,-0.14894455568994172
ACH-000470,-0.2874076020873216
ACH-000471,-0.19602994853405872
ACH-000472,-0.04354180641307522
ACH-000473,-0.06561884631604804
ACH-000475,-0.109413273640517
ACH-000476,-0.14761807054532006
ACH-000477,-0.10504515529923984
ACH-000479,-0.15088581815661248
ACH-000480,-0.00861777591769015
ACH-000481,-0.25961519408747114
ACH-000483,-0.19740953505530845
ACH-000484,-0.19036918187555832
ACH-000485,-0.16193059705196014
ACH-000486,-0.10471843674583284
ACH-000487,-0.19460061974332168
ACH-000488,-0.2175052741287001
ACH-000490,-0.1847626251613315
ACH-000491,-0.16954649804861152
ACH-000495,-0.15342654035034892
ACH-000496,-0.2994430940784764
ACH-000499,-0.34129077151735143
ACH-000500,0.16431893205940235
ACH-000502,-0.18664617705931302
ACH-000503,-0.0984720288745474
ACH-000505,-0.21947063511117088
ACH-000507,-0.1902670665201396
ACH-000510,-0.10466375771992496
ACH-000511,-0.22579165268599566
ACH-000512,-0.1890640427310883
ACH-000516,-0.18610686331060464
ACH-000517,-0.1874241510954657
ACH-000518,-0.05061585089752043
ACH-000520,-0.20202044957561455
ACH-000521,-0.08435062670656437
ACH-000522,-0.26503319387645136
ACH-000524,-0.2123998907713219
ACH-000527,-0.06500101616081592
ACH-000528,-0.09372566722683504
ACH-000537,-0.1591038459274836
ACH-000541,0.0009356738104613636
ACH-000542,-0.16051113636652062
ACH-000544,-0.15654053535120355
ACH-000545,-0.21290276107479272
ACH-000547,-0.3819101027136921
ACH-000548,-0.06125911401025914
ACH-000549,-0.2560276668926065
ACH-000550,-0.4238182222978667
ACH-000552,-0.30670595692443203
ACH-000556,-0.1365359482563556
ACH-000557,-0.09046540640000088
ACH-000569,-0.2425526772348301
ACH-000570,-0.2649581134207476
ACH-000571,-0.1413606245201354
ACH-000573,-0.09442053468837124
ACH-000576,-0.3123591371090034
ACH-000579,0.015861899897572068
ACH-000580,-0.1335404481778187
ACH-000584,-0.30771371609735515
ACH-000585,-0.20785897893638516
ACH-000588,-0.3579149407856507
ACH-000589,-0.23956401229290555
ACH-000591,-0.3772352152612568
ACH-000593,-0.265000076168498
ACH-000600,-0.3078167254223225
ACH-000601,-0.13873293553901114
ACH-000605,-0.0727481393070853
ACH-000606,-0.2873160683460104
ACH-000608,-0.1780157312459192
ACH-000614,-0.09764514060885736
ACH-000616,-0.2612983543202014
ACH-000618,-0.1529307105051508
ACH-000619,-0.16193191420362552
ACH-000620,-0.1189284330457626
ACH-000621,-0.19109101148767485
ACH-000622,-0.2750502722148569
ACH-000623,-0.16242297130665376
ACH-000624,-0.117870835276239
ACH-000627,-0.247489005010654
ACH-000630,-0.19237735350283586
ACH-000631,0.051055283438375385
ACH-000632,-0.14947682522175995
ACH-000633,-0.11762755427265445
ACH-000637,-0.3597747581297592
ACH-000638,-0.14204988276699862
ACH-000646,-0.115350193934828
ACH-000647,-0.08643456634815624
ACH-000648,-0.07194799652224337
ACH-000649,-0.1313810046570044
ACH-000651,-0.1724201257747106
ACH-000652,-0.22619693150154635
ACH-000653,-0.08259042963816214
ACH-000657,-0.14230655263097394
ACH-000658,-0.09222857944812177
ACH-000661,-0.11473143080967975
ACH-000662,-0.41804541109761534
ACH-000663,9.969335068320488e-05
ACH-000665,-0.19747005181648508
ACH-000671,-0.2458648808579046
ACH-000672,0.13291856847684502
ACH-000673,-0.07087785971574946
ACH-000676,-0.024451386292665456
ACH-000677,-0.19600494869195406
ACH-000681,-0.13319408119332368
ACH-000683,-0.2327130730787723
ACH-000684,-0.15037359745634726
ACH-000688,-0.2462458023641637
ACH-000693,-0.12821138829356918
ACH-000694,-0.0723766525517697
ACH-000695,-0.15995762097810193
ACH-000696,-0.17641717998657586
ACH-000697,-0.1413932679743269
ACH-000699,-0.2527819096832801
ACH-000701,-0.28359097512539244
ACH-000706,-0.13352243736547822
ACH-000711,-0.18278752410213173
ACH-000713,-0.2402042480668664
ACH-000714,-0.035623002001424736
ACH-000718,-0.2068289732359464
ACH-000720,-0.20043070403455565
ACH-000721,-0.2187216602839163
ACH-000724,-0.15265462584962444
ACH-000725,-0.011296955778778092
ACH-000732,-0.1159627746941478
ACH-000734,-0.2055387221259508
ACH-000735,-0.16814350812790285
ACH-000736,-0.2580114123244095
ACH-000738,-0.1650708816138324
ACH-000746,-0.10611357040673207
ACH-000747,0.05368812018038124
ACH-000748,-0.1596819207945257
ACH-000753,-0.038178439385014376
ACH-000756,-0.1426268030156955
ACH-000757,-0.2857724744062789
ACH-000758,-0.071244605738885
ACH-000760,-0.056118937592843546
ACH-000762,0.002050551058435745
ACH-000763,-0.12425500430877225
ACH-000764,-0.4047394706773386
ACH-000765,-0.2903834404664048
ACH-000766,-0.20725844064290133
ACH-000767,-0.12913351397203135
ACH-000768,-0.18941411253495705
ACH-000769,-0.3153944151011977
ACH-000770,-0.1192994817357057
ACH-000771,-0.04496894194769725
ACH-000773,-0.1481344153118327
ACH-000776,-0.20890538850810966
ACH-000777,-0.1148520471526071
ACH-000778,-0.1296547459226966
ACH-000781,-0.2395776286618587
ACH-000782,-0.2607296099601101
ACH-000783,-0.25740494514541085
ACH-000784,-0.12492209843635027
ACH-000785,-0.3790652078937205
ACH-000787,-0.21157564874629
ACH-000788,-0.10029845367136793
ACH-000791,-0.1292982337026328
ACH-000792,-0.17447911885266745
ACH-000794,-0.07081178197201929
ACH-000796,0.040752964609968516
ACH-000798,-0.4813619207847766
ACH-000799,-0.20812366537167007
ACH-000800,-0.21861914318111786
ACH-000802,-0.2507618352108703
ACH-000804,-0.24212671489105475
ACH-000805,-0.16892616089529128
ACH-000809,-0.10025552048373128
ACH-000810,-0.35044823662599883
ACH-000811,-0.2704736898180199
ACH-000817,-0.3018770894004454
ACH-000819,-0.28719765227473754
ACH-000820,0.2292824572970646
ACH-000821,-0.04040011602837075
ACH-000822,-0.08659351084037385
ACH-000823,-0.01526631367031142
ACH-000824,-0.1329923197304464
ACH-000827,-0.2007269419020287
ACH-000829,-0.2415477725935083
ACH-000831,-0.22319520118740888
ACH-000832,-0.24372507961607864
ACH-000833,-0.05712056496790326
ACH-000834,-0.15690355907207482
ACH-000835,-0.14135907902528874
ACH-000836,0.05229992702769725
ACH-000837,-0.09199532014377157
ACH-000838,-0.021419601668719444
ACH-000839,0.01414930564020145
ACH-000840,-0.26442256447485146
ACH-000841,-0.22332505269080688
ACH-000843,-0.21069387250467791
ACH-000846,-0.1690625834590356
ACH-000847,-0.14372068703216614
ACH-000848,-0.11318831821422767
ACH-000849,-0.058310286068624165
ACH-000851,-0.20470005883607492
ACH-000855,-0.12908649736263705
ACH-000856,-0.2936098476117824
ACH-000858,-0.12531400982039775
ACH-000859,-0.17871400439966906
ACH-000861,-0.1906252435636583
ACH-000862,-0.1514602231232488
ACH-000865,-0.17277775798312425
ACH-000866,-0.2838543605830253
ACH-000867,-0.0777132073945558
ACH-000869,-0.23176407302213
ACH-000872,-0.1269238751901066
ACH-000873,-0.12073638694628397
ACH-000876,-0.07453545250524331
ACH-000878,-0.3199468561650371
ACH-000880,-0.1879612177393951
ACH-000881,0.02696054890037792
ACH-000882,-0.1318643823580552
ACH-000884,-0.10169181040644297
ACH-000885,-0.18065968130334348
ACH-000887,-0.16605975959787048
ACH-000889,-0.2876931139117172
ACH-000896,-0.023143261784506517
ACH-000898,-0.08850331860964769
ACH-000900,-0.2400183506751412
ACH-000901,-0.12511863525521902
ACH-000905,-0.049323075312452086
ACH-000906,-0.1193470899860671
ACH-000907,-0.24126726034412935
ACH-000910,-0.05535816737572972
ACH-000911,-0.16988553838373627
ACH-000912,-0.2653781974847452
ACH-000913,-0.16391961998859392
ACH-000915,-0.023488033993696183
ACH-000916,-0.16163651370851562
ACH-000917,-0.23858983597440786
ACH-000920,-0.12586176999943746
ACH-000921,-0.15105770681409678
ACH-000924,-0.07612733245807768
ACH-000926,-0.08764169528972816
ACH-000928,-0.18542415804254112
ACH-000929,-0.35726127181531714
ACH-000932,0.008648849569922224
ACH-000935,-0.191202971018252
ACH-000936,-0.2893283946337285
ACH-000937,-0.16250047060811434
ACH-000938,-0.044780402482513366
ACH-000939,-0.2639226659186024
ACH-000941,-0.3127340797638101
ACH-000943,-0.2771839586410719
ACH-000946,-0.01316295179698904
ACH-000947,-0.014339047162671703
ACH-000948,-0.1030316906829112
ACH-000950,-0.024460118863924137
ACH-000953,-0.3146546093607695
ACH-000954,-0.15299811713218814
ACH-000957,-0.2878487648675743
ACH-000958,-0.1214346942483054
ACH-000960,-0.0976384809867079
ACH-000963,-0.27071169389932004
ACH-000968,-0.15307589501522792
ACH-000969,-0.2085252941546112
ACH-000972,-0.03270603741452673
ACH-000973,-0.17762605944245993
ACH-000974,-0.08013214565935288
ACH-000978,-0.13358429129622446
ACH-000984,-0.2293085535169915
ACH-000986,-0.211957387322369
ACH-000988,-0.1576756241689602
ACH-000993,-0.06930924055396942
ACH-000994,-0.2071791494308325
ACH-000996,-0.31450681637780104
ACH-001001,-0.1005157697013779
ACH-001020,-0.2786652647728628
ACH-001028,-0.051663273725748166
ACH-001031,-0.2978276181476459
ACH-001038,0.018685981663466304
ACH-001048,-0.03273590305742458
ACH-001050,-0.04848545925576863
ACH-001053,-0.22311464140556156
ACH-001054,-0.18049378069267
ACH-001061,-0.08319836978103078
ACH-001067,-0.212196150107492
ACH-001075,-0.09010381062414204
ACH-001096,-0.2864605607914145
ACH-001111,-0.2772782016437861
ACH-001119,-0.2132444533571866
ACH-001128,-0.2934208256670654
ACH-001134,-0.14237895549399707
ACH-001151,-0.2184081760489609
ACH-001163,-0.12685400750193146
ACH-001164,-0.0853121469528836
ACH-001183,-0.08834586817184592
ACH-001192,-0.3130517916697093
ACH-001193,-0.39925120661312014
ACH-001196,-0.30934728158007685
ACH-001197,-0.16975346413883394
ACH-001205,-0.2606885133867011
ACH-001211,-0.09073384833945923
ACH-001212,-0.2397766716592368
ACH-001228,-0.2407696660226324
ACH-001232,-0.2634640478470082
ACH-001239,-0.21104808047175108
ACH-001270,-0.10542014639167592
ACH-001274,-0.2811881062470904
ACH-001275,0.06937798182832902
ACH-001277,-0.12973891620573658
ACH-001278,-0.10670861447878142
ACH-001280,-0.0694667788796781
ACH-001283,-0.2223550627975312
ACH-001289,-0.13517981120704067
ACH-001300,-0.24014982370714955
ACH-001301,-0.14840070614023032
ACH-001302,-0.1457976352860212
ACH-001306,-0.4454490688203821
ACH-001318,-0.14489610745851672
ACH-001322,-0.16336238022269198
ACH-001328,-0.09540094166588804
ACH-001332,-0.1324630748353716
ACH-001336,-0.15405608173949145
ACH-001346,-0.0619782438653449
ACH-001353,0.035398568382308766
ACH-001354,-0.29732907697505795
ACH-001367,0.11710614839706435
ACH-001368,-0.12115882615751505
ACH-001374,-0.4521750134983637
ACH-001377,-0.04610778051508462
ACH-001380,-0.08815680240161093
ACH-001391,-0.1275920262212735
ACH-001408,-0.13290692747021676
ACH-001430,-0.2656939878656272
ACH-001431,-0.23368888780293515
ACH-001450,-0.32539782367680176
ACH-001496,-0.004820748362522031
ACH-001500,-0.1860260056597828
ACH-001523,-0.15695414931858273
ACH-001532,-0.02133547860291416
ACH-001550,-0.01010208322853105
ACH-001552,-0.18824061473067105
ACH-001554,-0.11692362322869125
ACH-001654,-0.28815756550896365
ACH-001735,-0.15532376972950407
ACH-001736,-0.03548182567934638
ACH-001737,-0.09407793043805783
ACH-001740,-0.30404846279408426
ACH-001745,-0.2448449374512048
ACH-001765,-0.4616004864739261
