,NCAPH2 (29781)
ACH-000198,-0.7493238562378086
ACH-000203,-0.9342627081039672
ACH-000204,-0.5389214476859394
ACH-000206,-0.5137459499830901
ACH-000207,-0.5891810973303696
ACH-000208,-0.8892697795165524
ACH-000210,-0.944176814152788
ACH-000211,-0.8034601134991293
ACH-000215,-0.6096671299101823
ACH-000221,-1.1274259135684277
ACH-000222,-0.7535389855965343
ACH-000223,-0.5105146417065957
ACH-000226,-0.8720912866197705
ACH-000227,-0.4748850467466315
ACH-000228,-1.027567696442465
ACH-000231,-0.6659003377099245
ACH-000232,-0.9263252772543384
ACH-000233,-0.6695259087746674
ACH-000234,-0.7763483134035454
ACH-000235,-0.7751460358677543
ACH-000237,-0.7564410409532175
ACH-000238,-0.8579350084001487
ACH-000242,-1.0406806546452871
ACH-000243,-0.7315263041161112
ACH-000244,-0.9259865706431012
ACH-000246,-0.9501517966695316
ACH-000248,-1.0087874365167253
ACH-000250,-0.6933173170356449
ACH-000251,-0.6471015119231458
ACH-000252,-1.2039272742833156
ACH-000253,-0.910317939446744
ACH-000255,-0.9710424136482944
ACH-000256,-0.4308087360282325
ACH-000257,-0.3744890369270699
ACH-000258,-1.1884667597116498
ACH-000259,-0.6891400767928354
ACH-000260,-0.8237740160864483
ACH-000261,-0.9723011285108608
ACH-000262,-0.7815004656365527
ACH-000263,-0.6761496262704764
ACH-000264,-0.2973742824057272
ACH-000265,-0.663699094863717
ACH-000266,-0.9724089016365308
ACH-000272,-1.1750166468323022
ACH-000274,-0.9581041644262192
ACH-000277,-0.8363422903773778
ACH-000278,-0.6058989249371506
ACH-000279,-0.2806239953657573
ACH-000280,-0.8972025413878585
ACH-000281,-0.5947407485716228
ACH-000288,-1.017219304972255
ACH-000291,-0.9056033331870164
ACH-000293,-0.5838211209393162
ACH-000294,-0.3594793637405278
ACH-000295,-0.9229004688343868
ACH-000296,-0.9994783314304472
ACH-000302,-0.5476891931026985
ACH-000304,-0.7293382435354882
ACH-000307,-0.9425537251414308
ACH-000308,-0.967535202373788
ACH-000310,-0.4997915691914186
ACH-000311,-0.8517211676668315
ACH-000312,-0.4075636443674504
ACH-000315,-1.1565568160284534
ACH-000316,-1.2143873311599371
ACH-000317,-0.911021123860258
ACH-000318,-0.6920090093940079
ACH-000319,-0.7706217251722227
ACH-000320,-0.741544548987887
ACH-000322,-0.7104251990654069
ACH-000323,-0.9851744622162484
ACH-000324,-0.9428062585964404
ACH-000329,-0.6863553956633723
ACH-000330,-1.1085418699262397
ACH-000331,-0.8704740971733212
ACH-000332,-1.0011501749519816
ACH-000334,-0.5233534268105046
ACH-000335,-0.9952788680216637
ACH-000336,-1.0637881657927504
ACH-000337,-0.8203503515300975
ACH-000338,-0.7908758058091284
ACH-000339,-0.8552500345356303
ACH-000341,-0.5800168509382974
ACH-000348,-0.6627274004969236
ACH-000350,-0.6028827886235876
ACH-000352,-0.33181330072949083
ACH-000356,-0.7862316780126388
ACH-000361,-0.8046044805376049
ACH-000362,-0.8748232176386909
ACH-000363,-0.6930995337185721
ACH-000364,-0.749439692723521
ACH-000365,-0.8956370759849266
ACH-000366,-0.6000789978747888
ACH-000368,-0.9966652425215172
ACH-000374,-1.010622916124979
ACH-000375,-0.9337491167566306
ACH-000376,-0.6558009850524372
ACH-000381,-0.4918677237422488
ACH-000383,-0.6139055620712764
ACH-000387,-0.8014480771223423
ACH-000389,-0.6848901936352804
ACH-000390,-0.6964469947358457
ACH-000393,-0.3610960101251128
ACH-000395,-0.7912519441382124
ACH-000396,-0.8682328781111398
ACH-000397,-0.6439454172569945
ACH-000401,-0.770813779376792
ACH-000402,-0.5480521965572782
ACH-000403,-0.6865203335225512
ACH-000404,-0.8677471545582461
ACH-000406,-0.7866527414740572
ACH-000407,-0.18165041188584868
ACH-000408,-0.9402023522935021
ACH-000410,-0.9417601435314101
ACH-000411,-0.7487744043194197
ACH-000414,-0.7113782202123967
ACH-000415,-0.6282532432730624
ACH-000416,-1.0422054780082175
ACH-000420,-0.8256615063741499
ACH-000421,-0.9592248772048058
ACH-000424,-0.73277350856437
ACH-000425,-1.1048439769355778
ACH-000426,-0.7471046636898268
ACH-000427,-0.7396636494741279
ACH-000433,-0.9084428596573806
ACH-000435,-0.9157788275584116
ACH-000436,-0.7099945196328843
ACH-000444,-0.6478455973683391
ACH-000445,-0.9113925364736842
ACH-000448,-1.0360243570183831
ACH-000450,-0.8108457037648392
ACH-000452,-0.5894701942553081
ACH-000454,-0.6790336504966843
ACH-000458,-0.8162869729305348
ACH-000459,-0.6920347683672103
ACH-000460,-0.809227487301755
ACH-000461,-0.9815798055122836
ACH-000463,-0.9006758755444404
ACH-000464,-0.8318761488023935
ACH-000466,-1.043170087029102
ACH-000467,-0.9281452116403274
ACH-000468,-0.6369613514016459
ACH-000469,-0.8438247950581311
ACH-000470,-0.5057593063236956
ACH-000471,-0.7923833133948103
ACH-000472,-0.22642866117763824
ACH-000473,-0.8267494034784291
ACH-000475,-0.6656366050615057
ACH-000476,-0.5587307191407311
ACH-000477,-0.9151077953936168
ACH-000479,-0.9604033971272716
ACH-000480,-0.6722823697376016
ACH-000481,-0.2995382534145526
ACH-000483,-0.7098432733449308
ACH-000484,-1.157783352272893
ACH-000485,-1.1908617863300008
ACH-000486,-1.0137267292908012
ACH-000487,-0.6419580048141618
ACH-000488,-0.796076267466442
ACH-000490,-0.9887444352240654
ACH-000491,-0.5328355325122194
ACH-000495,-0.7686035070639335
ACH-000496,-0.9040056510446438
ACH-000499,-0.8120549736635447
ACH-000500,-0.5292997129495116
ACH-000502,-0.2995664886001869
ACH-000503,-0.9960601454250754
ACH-000505,-0.4839556679990765
ACH-000507,-0.857991397400919
ACH-000510,-0.6817933576573215
ACH-000511,-1.0284055339632518
ACH-000512,-0.7440738449471356
ACH-000516,-1.2131544258377571
ACH-000517,-0.4409463581147917
ACH-000518,-0.714995403233035
ACH-000520,-0.9556433906426725
ACH-000521,-0.8312550011460164
ACH-000522,-0.8751561735798614
ACH-000524,-0.5458495722791439
ACH-000527,-0.8456121290819444
ACH-000528,-1.092336884019754
ACH-000537,-1.0346530110086882
ACH-000541,-0.5283687218119422
ACH-000542,-0.8867746848378021
ACH-000544,-0.7536583962027845
ACH-000545,-0.905525895134766
ACH-000547,-0.5789691098709773
ACH-000548,-0.28468505754364365
ACH-000549,-0.7178718577245542
ACH-000550,-0.9157136735605179
ACH-000552,-0.6854272427884183
ACH-000556,-0.10312462522888367
ACH-000557,-0.9706083880132218
ACH-000569,-1.2341776962073117
ACH-000570,-0.9799311945643456
ACH-000571,-0.4386760104107159
ACH-000573,-0.43723196020662425
ACH-000576,-0.5813859784079037
ACH-000579,-0.4645457283781658
ACH-000580,-0.9518115429523648
ACH-000584,-0.3312888168778196
ACH-000585,-0.7285436838136313
ACH-000588,-0.8520341529448145
ACH-000589,-1.0320361933444362
ACH-000591,-1.0764337520088925
ACH-000593,-0.5419038117007464
ACH-000600,-0.6419651388857653
ACH-000601,-0.5131040270025614
ACH-000605,-0.8180254718032176
ACH-000606,-0.7420992619145893
ACH-000608,-0.4593039964668936
ACH-000614,-0.5649721942285262
ACH-000616,-0.9853615052758006
ACH-000618,-0.5898917568734366
ACH-000619,-0.5400227715469269
ACH-000620,-0.5291257171457825
ACH-000621,-0.6359168212604883
ACH-000622,-0.7185713419695837
ACH-000623,-1.0034873373577595
ACH-000624,-0.4778472955724623
ACH-000627,-0.6725898138758706
ACH-000630,-0.9370767329765964
ACH-000631,-0.7116620567259624
ACH-000632,-1.0168660127779188
ACH-000633,-0.5201833336731142
ACH-000637,-1.06123122738186
ACH-000638,-0.7536032987229819
ACH-000646,-0.6548205792200913
ACH-000647,-0.6723552898963558
ACH-000648,-0.6771298159493134
ACH-000649,-0.6601023584366175
ACH-000651,-0.769396036523035
ACH-000652,-0.4247303486542819
ACH-000653,-0.21506168236209924
ACH-000657,-0.8102184441601441
ACH-000658,-0.8641080299427689
ACH-000661,-0.8373561919594429
ACH-000662,-0.8962520525891547
ACH-000663,-0.5534693473907083
ACH-000665,-0.7177299445938752
ACH-000671,-0.6735653330066574
ACH-000672,-0.8853043411389182
ACH-000673,-0.9696225076406556
ACH-000676,-0.8364777068749243
ACH-000677,-1.0903771977671488
ACH-000681,-0.95041905107763
ACH-000683,-0.3005033205060469
ACH-000684,-0.8615228836819008
ACH-000688,-1.0001661299922744
ACH-000693,-0.5795815485990284
ACH-000694,-0.8408008350503918
ACH-000695,-0.5853944028912393
ACH-000696,-0.9291353225407192
ACH-000697,-0.6218897489928581
ACH-000699,-0.9474853140646532
ACH-000701,-0.6247246791726637
ACH-000706,-0.9187254219417084
ACH-000711,-0.2510287837590656
ACH-000713,-0.7384471298861763
ACH-000714,-0.9079866835509464
ACH-000718,-0.503270191591707
ACH-000720,-0.8086927146580943
ACH-000721,-1.192601352646484
ACH-000724,-0.5690183899567645
ACH-000725,-1.0722698259707488
ACH-000732,-0.9795998031982708
ACH-000734,-0.30612793783263537
ACH-000735,-0.9188431975554674
ACH-000736,-0.5049875640333503
ACH-000738,-0.4764822249886108
ACH-000746,-0.4623609008373648
ACH-000747,-0.7696960412792386
ACH-000748,-0.8954966866114873
ACH-000753,-0.8988997414619742
ACH-000756,-0.9458548664253252
ACH-000757,-0.663758884229962
ACH-000758,-0.5913824021374899
ACH-000760,-1.0845675632007088
ACH-000762,-0.8579394728503131
ACH-000763,-0.85858697924136
ACH-000764,-0.7703720804167391
ACH-000765,-0.6490040077311823
ACH-000766,-0.8657724297856803
ACH-000767,-0.7956932430197868
ACH-000768,-0.7316679273684533
ACH-000769,-0.9286488454729384
ACH-000770,-0.6973266624086868
ACH-000771,-0.8666125141086699
ACH-000773,-0.7398659717939136
ACH-000776,-0.8666531145210764
ACH-000777,-1.0845159486509222
ACH-000778,-0.8575001292947286
ACH-000781,-0.9291454674408964
ACH-000782,-0.4562030231644091
ACH-000783,-0.9713560040490524
ACH-000784,-1.0610187697480449
ACH-000785,-0.7473808301827595
ACH-000787,-1.1089858685482168
ACH-000788,-0.9909767581984252
ACH-000791,-0.7998720124421762
ACH-000792,-0.6217016509587183
ACH-000794,-0.8988481613160203
ACH-000796,-0.8437191483216073
ACH-000798,-0.8881433558430043
ACH-000799,-0.6675189564381191
ACH-000800,-0.9498535977146914
ACH-000802,-0.9619249547852041
ACH-000804,-0.7177214268500489
ACH-000805,-0.5945263402232669
ACH-000809,-0.3639422954176053
ACH-000810,-0.999960167392504
ACH-000811,-0.8729759129547472
ACH-000817,-0.4499513358284741
ACH-000819,-0.7610272456334591
ACH-000820,-0.6569042347469968
ACH-000821,-0.4293206525565826
ACH-000822,-0.648943587759194
ACH-000823,-0.743482232732341
ACH-000824,-0.8238981385875271
ACH-000827,-1.0912464033076
ACH-000829,-0.8514526721101219
ACH-000831,-0.7584582530561933
ACH-000832,-0.7734990587649
ACH-000833,-0.4254584594595196
ACH-000834,-0.4602557540338308
ACH-000835,-0.9841770059689736
ACH-000836,-0.946727715091742
ACH-000837,-0.8920949899978053
ACH-000838,-0.9064769490310064
ACH-000839,-1.0180878812920573
ACH-000840,-0.7862088211846687
ACH-000841,-0.7636269812490644
ACH-000843,-0.8084146017795119
ACH-000846,-0.8010446224068442
ACH-000847,-0.7648581244591036
ACH-000848,-0.5506890193869803
ACH-000849,-0.8425574669529358
ACH-000851,-0.9473366774632676
ACH-000855,-0.5180951118392454
ACH-000856,-0.8962529398424434
ACH-000858,-0.38482683687213204
ACH-000859,-0.9046317210842779
ACH-000861,-0.6798602328443465
ACH-000862,-0.5682731078639008
ACH-000865,-0.9790525377379976
ACH-000866,-0.6846753836237568
ACH-000867,0.000281543211160237
ACH-000869,-0.7334112368273601
ACH-000872,-1.0423821421168944
ACH-000873,-0.7062549557851346
ACH-000876,-0.7439302139842526
ACH-000878,-0.8718586994193728
ACH-000880,-0.9202449022520709
ACH-000881,-0.9659496667157584
ACH-000882,-0.7991827481969053
ACH-000884,-0.945762364444662
ACH-000885,-0.7128800569932839
ACH-000887,-0.7203497073575714
ACH-000889,-0.14866756760100674
ACH-000896,-0.3614397003356078
ACH-000898,-0.9813750469380728
ACH-000900,-0.7114952497154979
ACH-000901,-1.0232335272842894
ACH-000905,-0.4853323177885501
ACH-000906,-1.078950244973783
ACH-000907,-1.2692755064613483
ACH-000910,-0.6359047662955616
ACH-000911,-0.899696615930624
ACH-000912,-1.1308852642095153
ACH-000913,-0.9688730955985096
ACH-000915,-1.0612309952467809
ACH-000916,-0.8720939487469914
ACH-000917,-0.9947390980254112
ACH-000920,-0.5237484743721689
ACH-000921,-0.9306461737455004
ACH-000924,-1.130856348750911
ACH-000926,-1.0904628136698462
ACH-000928,-0.8303721338468064
ACH-000929,-0.7706404714735032
ACH-000932,-1.0575177916337044
ACH-000935,-0.8083198585422453
ACH-000936,-0.7885031066264055
ACH-000937,-0.1242480060761761
ACH-000938,-0.8038880272575306
ACH-000939,-0.32708279719529976
ACH-000941,-0.3424463603592831
ACH-000943,-0.6303049274029201
ACH-000946,-0.5808911446132039
ACH-000947,-0.9831243692590682
ACH-000948,-0.6262908412580509
ACH-000950,-0.9715715504124244
ACH-000953,0.045180292066445006
ACH-000954,-0.6533250925310964
ACH-000957,-0.9193180021866444
ACH-000958,-0.7219796557642062
ACH-000960,-0.8567987174344028
ACH-000963,-0.6824886038782613
ACH-000968,-0.8656079439139673
ACH-000969,-0.5206602930489029
ACH-000972,-0.7226068529181627
ACH-000973,-0.5359094463744184
ACH-000974,-0.5997644829679256
ACH-000978,-0.7867405859200738
ACH-000984,-0.3797495020075095
ACH-000986,-0.7310886922652557
ACH-000988,-0.4578185330061384
ACH-000993,-0.8754431420134232
ACH-000994,-0.4529618218154415
ACH-000996,-0.6976030453685361
ACH-001001,-0.5404758408952842
ACH-001020,-0.8477495753508757
ACH-001028,-1.026030814963246
ACH-001031,-0.9144703280237608
ACH-001038,-0.5199943921330531
ACH-001048,-0.3480540820004618
ACH-001050,-0.6856669223673294
ACH-001053,-0.6498663888564983
ACH-001054,-0.4045755952112273
ACH-001061,-0.7857596550850475
ACH-001067,-1.0202230318834395
ACH-001075,-1.1690178542169936
ACH-001096,-0.9096432364649472
ACH-001111,-0.535900949813552
ACH-001119,-0.8392139297089715
ACH-001128,-0.6763665319899314
ACH-001134,-0.6727515877861576
ACH-001151,-1.1818894779212277
ACH-001163,-0.7239951503335145
ACH-001164,-0.9503853381059922
ACH-001183,-0.6334990062207686
ACH-001192,-0.5548376684633047
ACH-001193,-0.6293599241824104
ACH-001196,-0.7022111880317738
ACH-001197,-0.7489982814143527
ACH-001205,-0.8051687210234753
ACH-001211,-0.9415573632130542
ACH-001212,-0.9834041224151676
ACH-001228,-0.6303867932683238
ACH-001232,-1.0490840091203606
ACH-001239,-0.8763922165240302
ACH-001270,-0.5691583463556863
ACH-001274,-0.8131734203027605
ACH-001275,-0.9437773320075642
ACH-001277,-0.7784852756854953
ACH-001278,-0.8665828569520678
ACH-001280,-1.0447421964867547
ACH-001283,-0.4391881406117996
ACH-001289,-0.8078300799594968
ACH-001300,-0.7576926075828774
ACH-001301,-0.8382860075600551
ACH-001302,-0.9604857455469034
ACH-001306,-0.9125583681706094
ACH-001318,-0.7260798542897777
ACH-001322,-0.79642720346902
ACH-001328,-0.6973389414994484
ACH-001332,-0.4084012677510016
ACH-001336,-0.6271785055206235
ACH-001346,-1.023182163231798
ACH-001353,-0.5878225793717385
ACH-001354,-0.9275028232246436
ACH-001367,-0.4205969380159107
ACH-001368,-0.9526185721040052
ACH-001374,-0.9873361710526618
ACH-001377,-0.6633572142794614
ACH-001380,-0.6302059282290126
ACH-001391,-0.8169677429163225
ACH-001408,-0.8551850942787228
ACH-001430,-0.7300281283661114
ACH-001431,-0.8774956131568701
ACH-001450,-0.6796491635707971
ACH-001496,-1.0066417372186958
ACH-001500,-0.8564739054451672
ACH-001523,-0.17400605786399373
ACH-001532,-0.8963404419273113
ACH-001550,-0.7553165438657593
ACH-001552,-0.7305997525670196
ACH-001554,-0.8176257494099478
ACH-001654,-0.9670109180865768
ACH-001735,-0.3416449893126401
ACH-001736,-0.2667649832686494
ACH-001737,-0.9264702347477544
ACH-001740,-0.6424119203286845
ACH-001745,-0.6517927272800544
ACH-001765,-0.28963810781707944
