,HSD17B7 (51478)
ACH-000004,0.09803238346115442
ACH-000005,0.34790151783966233
ACH-000007,0.4410467943375681
ACH-000009,0.020579327583429303
ACH-000011,0.05334063374998864
ACH-000012,0.0648958579488698
ACH-000013,0.14341221552676284
ACH-000014,0.0972055821131844
ACH-000015,0.3323696438983737
ACH-000017,0.12245569401617627
ACH-000018,0.12311949556443165
ACH-000019,0.10789004357945944
ACH-000021,0.21756280705893327
ACH-000022,0.16799971249642928
ACH-000025,0.1677089763271903
ACH-000028,0.1720065900035627
ACH-000030,0.30837150762427
ACH-000035,0.2872321856280321
ACH-000036,0.15756301377010576
ACH-000037,0.15436400212467516
ACH-000039,-0.03139655703452776
ACH-000040,0.4242335727938296
ACH-000041,0.1959362642305328
ACH-000042,0.4195973830677808
ACH-000045,0.2452126213299594
ACH-000047,0.21408286845376856
ACH-000052,0.2457247395489188
ACH-000053,0.16044210819754764
ACH-000054,0.2380876150233888
ACH-000055,-0.013932312993904078
ACH-000060,0.4518538221695477
ACH-000067,0.3927232578855048
ACH-000070,0.31719162085032754
ACH-000075,0.340394739904567
ACH-000078,0.227134903443121
ACH-000082,0.2641273902665806
ACH-000085,0.26961795349983964
ACH-000086,0.08935301292148072
ACH-000087,0.3251139824287669
ACH-000092,0.06986923396819543
ACH-000095,0.2666847415884909
ACH-000097,0.2913136329324861
ACH-000098,0.4579126171378026
ACH-000099,0.1424916542450012
ACH-000108,0.31654736798196736
ACH-000113,0.4946027284455386
ACH-000116,0.3161852158637263
ACH-000118,0.25365115527720283
ACH-000120,0.0362265277755076
ACH-000123,-0.0028539167850934605
ACH-000127,0.16700429531833064
ACH-000128,0.13748740098458254
ACH-000132,0.07990466932258132
ACH-000133,0.17752340261257885
ACH-000137,0.2992147168859509
ACH-000138,0.3272817636272755
ACH-000142,0.2654058089638266
ACH-000143,0.08556804156179441
ACH-000146,0.3352881136421929
ACH-000148,0.08336749600542245
ACH-000150,0.14086663479334893
ACH-000152,0.20978229531022816
ACH-000153,0.2262424286084849
ACH-000159,0.3070674417807025
ACH-000160,0.35070656573931835
ACH-000163,0.14459945001950028
ACH-000167,0.2899210659899432
ACH-000168,0.2425081477935285
ACH-000169,0.4436529328307712
ACH-000178,0.1018314617775392
ACH-000183,0.2717850684534549
ACH-000188,0.2848519921199831
ACH-000189,0.402475974975946
ACH-000190,0.3837907099773511
ACH-000198,0.4036339163795967
ACH-000203,-0.03381110118614105
ACH-000204,0.047522424035551625
ACH-000206,0.03614891228849526
ACH-000207,0.40659236108277613
ACH-000208,-0.1165394193197437
ACH-000210,0.2197639499673574
ACH-000211,0.2371766527892873
ACH-000215,0.15696398235897766
ACH-000221,0.06779832067951941
ACH-000222,0.1473870952555633
ACH-000223,0.15673988294710742
ACH-000226,0.2764545865479038
ACH-000227,0.3027393792687513
ACH-000228,0.13144256650508612
ACH-000231,0.270618770512838
ACH-000232,0.17122111462542494
ACH-000233,0.4176160150787764
ACH-000234,0.02191746095199132
ACH-000235,0.14327223119604948
ACH-000237,0.14684261841932564
ACH-000238,0.2746633414228917
ACH-000242,0.4502028472761405
ACH-000243,0.2960595484915972
ACH-000244,0.13617797737043252
ACH-000246,0.2288761038088296
ACH-000248,0.2874994282950771
ACH-000250,0.40918081314037424
ACH-000251,0.4572313834629056
ACH-000252,0.3375139008095249
ACH-000253,0.05657392426343065
ACH-000255,-0.05069551501577639
