,HBM (3042)
ACH-000004,0.03163828909486816
ACH-000005,-0.02117128979214049
ACH-000007,-0.11935395808810514
ACH-000009,0.034183484144201616
ACH-000011,0.07413571271479226
ACH-000012,0.03320613836239589
ACH-000013,0.03884685664364358
ACH-000014,0.05423511606148945
ACH-000015,-0.04263945981694494
ACH-000017,0.06955148622275495
ACH-000018,0.17565789238068066
ACH-000019,-0.12449627154167432
ACH-000021,-0.07868438661328568
ACH-000022,-0.02252526524142953
ACH-000025,-0.10029090929182692
ACH-000028,0.11645802154350887
ACH-000030,0.02053946770198593
ACH-000035,0.042165428466118905
ACH-000036,-0.13734011787344408
ACH-000037,-0.0058017936810502106
ACH-000039,-0.19177887060171891
ACH-000040,-0.05384163930163874
ACH-000041,-0.10922364290473097
ACH-000042,0.049887363274153884
ACH-000045,-0.04411864488883692
ACH-000047,-0.2001384029968616
ACH-000052,0.1370756977743645
ACH-000053,-0.03873947234513999
ACH-000054,-0.16948851603009665
ACH-000055,-0.03336765696011264
ACH-000060,-0.2627366074106615
ACH-000067,0.060392819002545714
ACH-000070,-0.041774498299547776
ACH-000075,0.03221305175977537
ACH-000078,-0.04596610303880515
ACH-000082,0.06510484534708429
ACH-000085,-0.17202771586415622
ACH-000086,-0.10278721362948458
ACH-000087,0.009185665536602862
ACH-000092,-0.017247850962958066
ACH-000095,-0.03000137442680297
ACH-000097,-0.005028756232532431
ACH-000098,-0.11537489794762065
ACH-000099,0.03460769340200847
ACH-000108,0.03344681957460905
ACH-000113,-0.09141986973201728
ACH-000116,-0.08210293868105516
ACH-000118,0.005817213107789125
ACH-000120,-0.037187941520064716
ACH-000123,-0.010289091159822942
ACH-000127,0.02189329973947113
ACH-000128,-0.025035546321896696
ACH-000132,-0.1372767552819913
ACH-000133,-0.14069587206959314
ACH-000137,-0.09376444651305814
ACH-000138,-0.029112400085971057
ACH-000142,-0.049802221681872996
ACH-000143,-0.09386854918453193
ACH-000146,-0.031153797073127806
ACH-000148,-0.11423921883003794
ACH-000150,0.21629903481667845
ACH-000152,-0.05008317232998548
ACH-000153,0.1684645889939918
ACH-000159,-0.09974377446317677
ACH-000160,-0.08777748008920695
ACH-000163,-0.0010960565421656732
ACH-000167,0.133347219254238
ACH-000168,0.03151129699920917
ACH-000169,-0.014638565793131384
ACH-000178,2.1686367626019415e-05
ACH-000183,-0.03985040863192259
ACH-000188,0.0334163311973967
ACH-000189,0.03415219705403063
ACH-000190,-0.11165035519433293
ACH-000198,-0.0360629506911718
ACH-000203,0.2348615658097264
