,ENTPD6 (955)
ACH-000004,0.11399776146937025
ACH-000005,0.3753292613860683
ACH-000007,-0.09537586905668703
ACH-000009,0.1214075766915631
ACH-000011,0.09090369110086773
ACH-000012,0.036949126956515685
ACH-000013,0.10662292077981997
ACH-000014,-0.01818461092218503
ACH-000015,0.048045469877218416
ACH-000017,0.0619701911280499
ACH-000018,0.1595914717783822
ACH-000019,0.052488502129670524
ACH-000021,0.03746949277133016
ACH-000022,0.07385013274641337
ACH-000025,0.08800432663004168
ACH-000028,-0.07932993545541085
ACH-000030,0.13105827757199898
ACH-000035,0.0032539518440573845
ACH-000036,0.016092957450416646
ACH-000037,0.09055205049953134
ACH-000039,-0.05673183342073514
ACH-000040,0.050727819652687516
ACH-000041,0.09348781873784463
ACH-000042,0.04368224003241089
ACH-000045,-0.015838383584805125
ACH-000047,0.013577143886858364
ACH-000052,-0.027994500283051785
ACH-000053,0.09509186711844156
ACH-000054,0.0650339665516024
ACH-000055,0.020790655083165046
ACH-000060,0.12892270919915824
ACH-000067,-0.13256911549005554
ACH-000070,0.05110229039599761
ACH-000075,0.019432403354552163
ACH-000078,0.09160900584138973
ACH-000082,0.03699877283970937
ACH-000085,0.20760906959877232
ACH-000086,0.07530489947053214
ACH-000087,0.1466509509590785
ACH-000092,0.13978846705071354
ACH-000095,0.004731039354437683
ACH-000097,-0.03411295116760317
ACH-000098,0.1083161060109688
ACH-000099,0.12163689932537194
ACH-000108,-0.032380706892404465
ACH-000113,0.006295294298786003
ACH-000116,0.15918072391226126
ACH-000118,0.04066558706891958
ACH-000120,0.12623566097111893
ACH-000123,-0.020190844089619988
ACH-000127,0.03167210336710398
ACH-000128,0.14809248743047845
ACH-000132,0.025649382552398875
ACH-000133,-0.056066263327274005
ACH-000137,-0.0730216429147404
ACH-000138,0.2295234988016716
ACH-000142,0.08122744757447019
ACH-000143,0.07486831100739648
ACH-000146,0.05917526891996934
ACH-000148,0.09482578791555828
ACH-000150,0.04670069136309977
ACH-000152,0.1666253641286964
ACH-000153,-0.08944124432816458
ACH-000159,0.10153481901589692
ACH-000160,0.0031406126082590296
ACH-000163,0.14005748113876587
