,SNRNP35 (11066)
ACH-000004,-0.972836372337212
ACH-000005,-0.533676471255618
ACH-000007,-0.6798495700229923
ACH-000009,-0.7010700045610957
ACH-000011,-0.6011585546317929
ACH-000012,-1.102086828941968
ACH-000013,-0.8126049130314129
ACH-000014,-0.917826019787642
ACH-000015,-0.9058025544325125
ACH-000017,-0.8679979195620919
ACH-000018,-1.064711281239863
ACH-000019,-0.9179063752252478
ACH-000021,-0.9689022463600984
ACH-000022,-0.7418555155888106
ACH-000025,-1.0566253247404618
ACH-000028,-0.7631208345977781
ACH-000030,-0.9672897763170472
ACH-000035,-1.010292102602664
ACH-000036,-0.9309153346077124
ACH-000037,-0.6694486306018862
ACH-000039,-1.0048676959382226
ACH-000040,-1.1055586391405032
ACH-000041,-0.8492677565363862
ACH-000042,-0.9036468070903948
ACH-000045,-0.9251961629805828
ACH-000047,-1.0709870743516992
ACH-000052,-0.9607584888356756
ACH-000053,-0.9196654341717972
ACH-000054,-1.0492040801991738
ACH-000055,-0.8688098373641255
ACH-000060,-0.7614035035100081
ACH-000067,-0.9795512802788102
ACH-000070,-0.9213486679656848
ACH-000075,-0.9836935581425726
ACH-000078,-0.9493373294806972
ACH-000082,-1.1009265263756591
ACH-000085,-1.1537943477399395
ACH-000086,-0.9778471943417792
ACH-000087,-1.2118696763345
ACH-000092,-1.0272255919671405
ACH-000095,-1.005202778251504
ACH-000097,-0.901974151092412
ACH-000098,-1.0324988809544966
ACH-000099,-1.0675543073974925
ACH-000108,-0.8745919153656551
ACH-000113,-0.8576108636203722
ACH-000116,-0.8633937519811508
ACH-000118,-0.7797355518295355
ACH-000120,-1.0130106480154666
ACH-000123,-0.9208159040405168
ACH-000127,-0.8681578306540998
ACH-000128,-0.9567705040406412
ACH-000132,-0.9803622552559692
ACH-000133,-1.02672237513636
ACH-000137,-1.0728799784849112
ACH-000138,-0.7732775162032101
ACH-000142,-0.7957247127270624
ACH-000143,-1.0682191214744012
ACH-000146,-0.8123519018946942
ACH-000148,-0.8107773386588242
ACH-000150,-0.9100175037292194
ACH-000152,-1.0683492947278286
