,FAM122A (116224)
ACH-000004,-0.2777379297114376
ACH-000005,-0.1534660192281109
ACH-000007,-0.37726484100694896
ACH-000009,-0.26966598951551746
ACH-000011,-0.15113071121920008
ACH-000012,-0.4639468944700372
ACH-000013,-0.3852910080148793
ACH-000014,-0.3732498761156868
ACH-000015,-0.12454775491465883
ACH-000017,-0.5591263780895396
ACH-000018,-0.3881923898628621
ACH-000019,-0.12534953186881392
ACH-000021,-0.398871874665934
ACH-000022,-0.1552965596707257
ACH-000025,-0.2913277978968529
ACH-000028,-0.4218054240480592
ACH-000030,-0.19464600226203807
ACH-000035,-0.3140541728172221
ACH-000036,-0.4874142315433621
ACH-000037,-0.5249199186613573
ACH-000039,-0.5830950768932465
ACH-000040,-0.6187607090514946
ACH-000041,-0.2744041110340669
ACH-000042,-0.3415625585729881
ACH-000045,-0.2756270979710301
ACH-000047,-0.2267995930373375
ACH-000052,-0.6672318366978675
ACH-000053,-0.1698701821466721
ACH-000054,-0.5133255444450681
ACH-000055,-0.7384290746245925
ACH-000060,-0.4611832669528963
ACH-000067,-0.4730515377249758
ACH-000070,-0.4435864528926663
ACH-000075,-0.01823990732030171
ACH-000078,-0.1287866445677216
ACH-000082,-0.5334315104025238
ACH-000085,-0.7102925106151113
ACH-000086,-0.2929584592545392
ACH-000087,-0.35232759636031163
ACH-000092,-0.4742648022616907
ACH-000095,-0.31112414709907343
ACH-000097,-0.3236166265027034
ACH-000098,-0.34251501919039024
ACH-000099,-0.1915122253000596
ACH-000108,-0.2404212501491739
ACH-000113,-0.2317896033625819
ACH-000116,-0.5355400684973984
ACH-000118,-0.5314901327668667
ACH-000120,-0.2597816940680352
ACH-000123,-0.18406414988271488
ACH-000127,-0.3973427634302266
ACH-000128,-0.31201069138973925
ACH-000132,-0.3286962868829089
ACH-000133,-0.5068780065087636
ACH-000137,-0.4593419778245224
ACH-000138,-0.24068236758626
ACH-000142,-0.5670862599983905
ACH-000143,-0.4731147150025024
ACH-000146,-0.3463837340347367
ACH-000148,-0.3947365872703793
ACH-000150,-0.5206328768190391
ACH-000152,-0.3161248552240344
ACH-000153,-0.31878973373017155
ACH-000159,-0.2278479535229289
ACH-000160,-0.4960284753353247
ACH-000163,-0.3569771964187259
ACH-000167,-0.4887868203362519
ACH-000168,-0.586387840369398
ACH-000169,-0.4068673500328181
ACH-000178,-0.4991140176856308
ACH-000183,-0.32627405836563395
ACH-000188,-0.3772738736662102
ACH-000189,-0.21145069007832507
ACH-000190,-0.6265866294700365
ACH-000198,-0.2465649622575354
ACH-000203,-0.15459315032205806
ACH-000204,-0.7183509585505861
ACH-000206,-0.2775410216829974
ACH-000207,-0.3169386695947026
ACH-000208,-0.7453847525165797
ACH-000210,-0.3648291356437003
ACH-000211,-0.24031828607937575
ACH-000215,-0.2231327187792491
ACH-000221,-0.5529065136372733
ACH-000222,0.2949318891419617
ACH-000223,-0.31126234055799723
ACH-000226,-0.1074367891636884
ACH-000227,-0.3694128042399531
ACH-000228,-0.41660867400109625
ACH-000231,-0.379986878875904
ACH-000232,-0.3168440605344051
ACH-000233,-0.2926736742886261
ACH-000234,-0.2940756625806197
ACH-000235,-0.24282875846839674
ACH-000237,-0.7418863706720616
ACH-000238,-0.56780285234725
ACH-000242,-0.4732637112435696
ACH-000243,-0.4082086579425037
ACH-000244,-0.6205704223883454
ACH-000246,-0.5099339994112722
ACH-000248,-0.34177481955590816
ACH-000250,-0.1285684397899213
ACH-000251,-0.4353704753409196
ACH-000252,-0.08760553893441854
ACH-000253,-0.1046226264666458
ACH-000255,-0.4432158058777794
ACH-000256,-0.5283145837451001
ACH-000257,-0.4320342252313161
ACH-000258,-0.17507470457701008
ACH-000259,-0.36037352509952986
ACH-000260,-0.17446039015866616
ACH-000261,-0.26411397256308233
ACH-000262,-0.8255188844157286
ACH-000263,-0.2776663182728992
ACH-000264,-0.12996322674551036
