,GDF15 (9518)
ACH-000004,0.13566595046540558
ACH-000005,-0.3638208207921324
ACH-000007,0.15191296214440975
ACH-000009,0.2190752641033975
ACH-000011,-0.0021293434461063963
ACH-000012,0.2419293999507489
ACH-000013,0.07883923532704247
ACH-000014,0.047748955839045724
ACH-000015,-0.04829300089360793
ACH-000017,-0.04558839280855274
ACH-000018,0.2600845518920372
ACH-000019,0.1280570436866251
ACH-000021,-0.033752709375933436
ACH-000022,0.0471196826487607
ACH-000025,0.14054912664636174
ACH-000028,0.125202502771876
ACH-000030,0.009084598216864524
ACH-000035,0.2347868089335172
ACH-000036,0.09976711330228227
ACH-000037,0.17561461330975314
ACH-000039,0.049932380568264184
ACH-000040,0.20986090240670585
ACH-000041,-0.0017982416814747925
ACH-000042,-0.02410238596130429
ACH-000045,0.13217701983500094
ACH-000047,0.05200252073471051
ACH-000052,-0.03038258016112473
ACH-000053,0.10554156340623788
ACH-000054,0.13690842503012082
ACH-000055,0.19999058817387624
ACH-000060,-0.04934202520611194
ACH-000067,0.06516916245924216
ACH-000070,0.3621822782358021
ACH-000075,-0.00936499125369558
ACH-000078,0.20097488109719264
ACH-000082,0.1204008019423434
ACH-000085,0.3332915224708836
ACH-000086,0.21099735685102894
ACH-000087,0.028796267228739538
ACH-000092,0.06155347323727805
ACH-000095,0.2012310208534362
ACH-000097,0.08579472241667302
ACH-000098,0.07955973606853685
ACH-000099,0.16825841082350587
ACH-000108,-0.013659680721404244
ACH-000113,0.2384186007374859
ACH-000116,0.09619809190428363
ACH-000118,0.11695282971419628
ACH-000120,0.2665712807116933
ACH-000123,0.05596733837884011
ACH-000127,0.11639778676766467
ACH-000128,0.18243316920691224
ACH-000132,-0.010233855167037849
ACH-000133,0.06522229497050856
ACH-000137,-0.13382561838965146
ACH-000138,0.2078517964558192
ACH-000142,0.011281061093512495
ACH-000143,0.1295760405813349
ACH-000146,0.09618886890175128
ACH-000148,0.1110986992351776
ACH-000150,0.0751378778371055
ACH-000152,0.03082276614574855
ACH-000153,0.05176196736708312
ACH-000159,0.1568022977677303
ACH-000160,0.1532387678136742
ACH-000163,0.20326935837904533
ACH-000167,0.3535969478078218
ACH-000168,0.1039540937211087
ACH-000169,0.09380000884885513
ACH-000178,0.22041314984544103
ACH-000183,0.05593348039295
ACH-000188,-0.008158107016429711
ACH-000189,0.0974871369147675
ACH-000190,0.17511801760356985
ACH-000198,0.2109345507368148
ACH-000203,-0.16394000299885586
ACH-000204,-0.2760705796355493
ACH-000206,0.022813467850066826
ACH-000207,0.1855260586861213
ACH-000208,-0.15337028518275175
ACH-000210,0.2385482234949045
ACH-000211,0.10499663557654916
ACH-000215,0.21959472603391889
ACH-000221,0.13003404416338452
ACH-000222,0.22504085576861732
ACH-000223,0.007735966542675128
ACH-000226,0.1772495768996788
ACH-000227,0.19087419168811612
ACH-000228,0.10355029234980567
ACH-000231,0.1666675002013198
ACH-000232,0.17222406789214822
ACH-000233,0.06190504077677793
ACH-000234,-0.075871444090267
ACH-000235,0.11173160787617176
ACH-000237,-0.018463867252802156
ACH-000238,0.022611733576940376
ACH-000242,0.2337952932269815
ACH-000243,0.06666704829056612
ACH-000244,0.0733295462443446
ACH-000246,0.20955021242294095
ACH-000248,-0.08150954353695024
ACH-000250,-0.01751179157327673
ACH-000251,0.26182260411456754
ACH-000252,0.12569127477225442
ACH-000253,-0.019257712791057667
ACH-000255,0.005438421941064123
ACH-000256,0.2278088603480295
ACH-000257,0.18241840448953656
ACH-000258,0.06470301691298952
ACH-000259,0.1465362950726426
ACH-000260,0.0376932527725349
ACH-000261,0.06101612363421165
ACH-000262,0.31811494481169456
ACH-000263,0.4282542382587693
ACH-000264,0.12892916165222698
ACH-000265,0.030784147427592976
ACH-000266,0.061745244627192636
ACH-000272,0.15956960349511418
ACH-000274,0.10010822927925273
ACH-000277,0.13240979073480053
ACH-000278,-0.06880341927427927
ACH-000279,0.2832915273939132
ACH-000280,0.16347471333525113
ACH-000281,0.2682889237456446
ACH-000288,0.19479951890897207
ACH-000291,0.017021858647613696
ACH-000293,-0.03077359689035732
ACH-000294,0.06864384724566645
ACH-000295,0.07054783331519407
ACH-000296,0.1732228011252245
ACH-000302,0.07723732524914742
ACH-000304,0.03907318307823277
ACH-000307,0.10089120782643173
ACH-000308,0.08341348732251032
ACH-000310,0.12405814572089036
ACH-000311,0.04215914309607322
ACH-000312,0.04192594546800386
ACH-000315,0.1476498660192171
ACH-000316,0.04876849667623977
ACH-000317,0.28192009233245985
ACH-000318,0.12009631525716973
ACH-000319,0.07628389411883912
ACH-000320,0.08663602428814934
ACH-000322,0.06816475347365895
ACH-000323,-0.02507462113331561
ACH-000324,0.1508489279431822
ACH-000329,0.14299724186406487
ACH-000330,0.07681689670236777
ACH-000331,0.026134653835651583
ACH-000332,0.1877209213639752
ACH-000334,0.06844810408784617
ACH-000335,0.05836680664157092
ACH-000336,-0.1726742672630609
ACH-000337,0.03820695056217987
ACH-000338,-0.08262244737243334
ACH-000339,0.15810596251283132
ACH-000341,0.112023382080809
ACH-000348,-0.023518979691543433
ACH-000350,0.1360477488516325
ACH-000352,0.2120529407908837
ACH-000356,0.10656697832859684
ACH-000361,-0.03399547674683151
ACH-000362,0.08847845267735081
ACH-000363,0.12330734282193748
ACH-000364,-0.1227545220599012
ACH-000365,0.2632897610409209
ACH-000366,0.06665958568992271
ACH-000368,0.058665863479707175
ACH-000374,0.08917061497359015
ACH-000375,-0.18874878416040214
ACH-000376,0.28090073604746785
ACH-000381,0.2775679341651505
ACH-000383,0.035796172672054816
ACH-000387,0.17868990609144514
ACH-000389,0.10955703030440186
ACH-000390,-0.08229790685315673
ACH-000393,0.08883148467217605
ACH-000395,0.07862662559126245
ACH-000396,0.2411141633213571
ACH-000397,0.18236896272267664
ACH-000401,0.016796637123162345
ACH-000402,0.016723195148936058
ACH-000403,0.196041502077758
ACH-000404,0.18653033413576628
ACH-000406,0.11596836293501722
ACH-000407,0.2513063314327618
ACH-000408,0.14101500576488313
ACH-000410,0.1252640679645283
ACH-000411,0.062438362080136416
ACH-000414,0.12370924131590512
ACH-000415,0.1992897621300497
ACH-000416,0.18510821609541
ACH-000420,0.1022964435860612
ACH-000421,0.13116022145846148
ACH-000424,0.06686428147659353
ACH-000425,0.044853985632281934
ACH-000426,0.009225212513519434
ACH-000427,0.15253711543892332
ACH-000433,-0.04754456422939008
ACH-000435,0.016705514951201306
ACH-000436,0.08326981250375083
ACH-000444,0.11568235460627115
ACH-000445,0.1916959626143431
ACH-000448,0.12381079527987846
ACH-000450,0.010563056909652577
ACH-000452,0.06139086446760489
ACH-000454,-0.10433174766203236
ACH-000458,0.14275077843907927
ACH-000459,0.10576571297090744
ACH-000460,0.10370091465192664
ACH-000461,0.14925071884772398
ACH-000463,0.027008122771752345
ACH-000464,0.2517244800480776
ACH-000466,0.14586397620006816
ACH-000467,0.17023693305842538
ACH-000468,0.11105802132513108
ACH-000469,0.07980791568435278
ACH-000470,0.15186618171363742
ACH-000471,0.14233031049470032
ACH-000472,0.16556092585629148
ACH-000473,0.1095176285648919
ACH-000475,0.1272406445122005
ACH-000476,0.17439805062510844
ACH-000477,0.03711010057842866
