,TCEA1 (6917)
ACH-000004,-0.14688262270143915
ACH-000005,0.10975687772877928
ACH-000007,0.1499875243705111
ACH-000009,-0.04533797989364311
ACH-000011,-0.05303681757159247
ACH-000012,-0.1155461106355864
ACH-000013,0.011120619843594892
ACH-000014,-0.033373073967392385
ACH-000015,-0.035735886286480466
ACH-000017,0.08695887476997265
ACH-000018,-0.07962960273069637
ACH-000019,-0.054351007627976115
ACH-000021,0.06496389503753874
ACH-000022,-0.0078853819813527
ACH-000025,-0.2782544841571585
ACH-000028,0.044154836819245716
ACH-000030,-0.1125837198191722
ACH-000035,0.01367675609534215
ACH-000036,-0.04735218958672725
ACH-000037,-0.019036245867493702
ACH-000039,-0.1397158631817589
ACH-000040,-0.03817765705799512
ACH-000041,-0.009964162343561879
ACH-000042,-0.013827229283848854
ACH-000045,-0.18387949725347932
ACH-000047,-0.07013977227321354
ACH-000052,-0.15766860946672198
ACH-000053,-0.12685049353758315
ACH-000054,-0.0005180010421155396
ACH-000055,-0.08344586125965202
ACH-000060,-0.16659954076804967
ACH-000067,-0.00731681954998623
ACH-000070,-0.25377734830838283
ACH-000075,-0.2756809945270858
ACH-000078,0.018121229122320615
ACH-000082,-0.1244758689292862
ACH-000085,-0.08113504893154573
ACH-000086,0.13958041659389547
ACH-000087,0.03451934420404612
ACH-000092,-0.2563321069803463
ACH-000095,-0.1347945078974371
ACH-000097,-0.13345431797625987
ACH-000098,0.006509112671220474
ACH-000099,-0.010416657460526856
ACH-000108,-0.07429012290941328
ACH-000113,-0.14697960364398227
ACH-000116,-0.09192518845546577
ACH-000118,0.1578553744077044
ACH-000120,-0.052883838744417364
ACH-000123,-0.07063310279391039
ACH-000127,0.018066876298186804
ACH-000128,-0.12447524562884076
ACH-000132,0.04005336193223289
ACH-000133,0.0176471563655946
ACH-000137,0.0007652946108541133
ACH-000138,-0.060194740417280276
ACH-000142,0.09241042251819012
ACH-000143,-0.16172428248838586
ACH-000146,-0.05840207680652641
ACH-000148,0.050510538575807735
