,OR51B6 (390058)
ACH-000004,-0.049349162750756036
ACH-000005,0.3428610946470877
ACH-000007,0.17398034214086722
ACH-000009,0.1375318154372093
ACH-000011,0.13020099587546893
ACH-000012,-0.009634436951439193
ACH-000013,0.10077232643255768
ACH-000014,-0.0626092970429165
ACH-000015,0.026850064097992902
ACH-000017,0.15256099175732304
ACH-000018,0.09502867647064699
ACH-000019,-0.001187007842361912
ACH-000021,0.025593947157845444
ACH-000022,0.05303855835698723
ACH-000025,-0.05311844724135487
ACH-000028,-0.151336551526075
ACH-000030,0.010807587575629869
ACH-000035,-0.05902201798853088
ACH-000036,0.21910909407752016
ACH-000037,0.06113670848365677
ACH-000039,-0.05601687705202898
ACH-000040,-0.0037227783641421226
ACH-000041,-0.016527182483226398
ACH-000042,-0.09463959164389632
ACH-000045,0.010837235270990573
ACH-000047,0.032484031389650884
ACH-000052,-0.08619529179904571
ACH-000053,-0.0531746251585092
ACH-000054,-0.0896743366430032
ACH-000055,0.08782824188008659
ACH-000060,-0.039185190406833215
ACH-000067,-0.12764816213303
ACH-000070,-0.1087054955802407
ACH-000075,-0.14147446171929629
ACH-000078,-0.06807186894267837
ACH-000082,0.03488677032645481
ACH-000085,0.23451013050037586
ACH-000086,0.0037726433716137346
ACH-000087,-0.05979710429309435
ACH-000092,0.122439194974005
ACH-000095,-0.09149689512405118
ACH-000097,-0.019611135727405277
ACH-000098,0.03499126338131225
ACH-000099,-0.02325221251646721
ACH-000108,0.12025022217461186
ACH-000113,0.11875957203328386
ACH-000116,-0.14412710290219355
ACH-000118,0.018501004646359096
ACH-000120,0.016126536584011992
ACH-000123,0.043520572475254635
ACH-000127,0.032658542943988865
ACH-000128,0.1859732522445277
ACH-000132,0.046922634474087135
ACH-000133,0.014407357760297597
ACH-000137,-0.1487225728249313
ACH-000138,-0.03608459347762116
ACH-000142,-0.04559226499040767
ACH-000143,0.04396031797473606
ACH-000146,-0.1300946584971153
ACH-000148,0.029157870640817693
ACH-000150,0.10040131304510508
ACH-000152,0.1527383742949112
ACH-000153,-0.019112193314357682
ACH-000159,0.03620184719834935
ACH-000160,-0.11244544894993128
ACH-000163,0.1032254676114824
ACH-000167,0.02229485318737267
ACH-000168,0.05293573919762192
ACH-000169,-0.07269110797088771
ACH-000178,0.03141306038763371
ACH-000183,-0.033518212787349316
ACH-000188,-0.11475881692851048
ACH-000189,-0.1818880032559504
ACH-000190,-0.17495743143609646
ACH-000198,-0.027188932940317198
ACH-000203,-0.018004950372955873
ACH-000204,0.042678491179412636
ACH-000206,-0.08701098504596873
ACH-000207,0.14664729372699342
ACH-000208,0.1670081186013428
ACH-000210,0.14652386624815852
ACH-000211,-0.019356525548150053
ACH-000215,-0.0013925936141146265
ACH-000221,0.00909072852188521
ACH-000222,0.11478125987794564
ACH-000223,-0.05797749192068335
ACH-000226,0.0967643550700738
ACH-000227,-0.08922956858087201
ACH-000228,0.056418705257819377
ACH-000231,-0.0531706222452883
ACH-000232,-0.06370490727584345
ACH-000233,-0.0093891202067453
ACH-000234,-0.07745460874946541
ACH-000235,-0.034430843978364885
ACH-000237,-0.0028265715859777845
ACH-000238,0.0019091764562875835
ACH-000242,0.14054206048871454
ACH-000243,0.0076662540159323795
ACH-000244,0.09769107535120028
ACH-000246,0.022054545947948062
ACH-000248,0.30544756379649346
ACH-000250,0.017978726492527044
ACH-000251,0.016336991056666018
ACH-000252,-0.1815632988435994
ACH-000253,0.13715618258701726
ACH-000255,0.044888866105334484
ACH-000256,-0.14269828365354953
ACH-000257,0.056450925909815236
ACH-000258,0.011410432769151782
ACH-000259,0.08948791457653353
ACH-000260,-0.06051558309498805
ACH-000261,-0.06658264559767373
ACH-000262,-0.07656501629293214
ACH-000263,-0.3459048172944344
ACH-000264,0.012915654858504226
ACH-000265,-0.055662349635311775
ACH-000266,0.020473383779903112
ACH-000272,-0.13019509583377042
ACH-000274,-0.049342229114992
