,PRPF3 (9129)
ACH-000004,-1.1682302376279323
ACH-000005,-1.0751884513173204
ACH-000007,-0.7897494411060184
ACH-000009,-0.963418738247758
ACH-000011,-0.825789313661583
ACH-000012,-0.7107125952018613
ACH-000013,-0.796260247357761
ACH-000014,-0.6593263001226961
ACH-000015,-0.7646562041073046
ACH-000017,-0.8452284752525167
ACH-000018,-0.5968746009361395
ACH-000019,-0.6254746539144327
ACH-000021,-0.8300587513200224
ACH-000022,-0.728151631309208
ACH-000025,-0.7318834259209649
ACH-000028,-0.6698962691115906
ACH-000030,-0.7981838682785659
ACH-000035,-0.8280778771620945
ACH-000036,-0.6753440466773171
ACH-000037,-1.0326092621620409
ACH-000039,-0.7728794728126536
ACH-000040,-0.7378323423939878
ACH-000041,-0.5270176667489366
ACH-000042,-0.8784710111856759
ACH-000045,-0.9877939634401244
ACH-000047,-0.7658692275907366
ACH-000052,-0.9026609149905092
ACH-000053,-0.6490032902662757
ACH-000054,-0.8750973448681213
ACH-000055,-0.6848383863251463
ACH-000060,-0.6904876519885753
ACH-000067,-0.6124098244210446
ACH-000070,-0.8861821869125753
ACH-000075,-0.7496218013094698
ACH-000078,-0.6519052503124194
ACH-000082,-0.8259879277919392
ACH-000085,-0.9301526989717328
ACH-000086,-0.8179024729569571
ACH-000087,-0.7218097050267168
ACH-000092,-0.985063745275784
ACH-000095,-0.6503314563184995
ACH-000097,-0.9451602428264194
ACH-000098,-0.8776369757775224
ACH-000099,-0.6076581565893421
ACH-000108,-0.7229150785984854
ACH-000113,-0.6639358784726745
ACH-000116,-0.722035996710576
ACH-000118,-0.8567345357182587
ACH-000120,-0.7950284233401861
ACH-000123,-1.0795114423627374
ACH-000127,-0.7426049383439359
ACH-000128,-0.6572876848524257
ACH-000132,-0.7748303369929993
ACH-000133,-0.8121252011477745
ACH-000137,-1.059048216734152
ACH-000138,-0.8500579875524239
ACH-000142,-0.7090097158108526
ACH-000143,-0.9620438929197744
ACH-000146,-0.6475563354476386
ACH-000148,-1.071483535279288
ACH-000150,-0.6057267305445003
ACH-000152,-0.7957003115020038
ACH-000153,-0.8162976239293267
ACH-000159,-0.8586252067321422
ACH-000160,-0.9078690458115825
ACH-000163,-0.9266114685602106
ACH-000167,-1.2555229250262516
ACH-000168,-0.9723185473639456
ACH-000169,-0.8853838262053367
ACH-000178,-0.8602112612353943
ACH-000183,-0.8891150077775078
ACH-000188,-0.6915758488412679
ACH-000189,-0.7272978766498014
ACH-000190,-0.7410045324720638
ACH-000198,-0.9341266080998132
ACH-000203,-0.8341051041033255
ACH-000204,-0.910734332754516
ACH-000206,-0.9742785705010572
ACH-000207,-0.8183579434610191
ACH-000208,-1.0928360440915763
ACH-000210,-0.7600299235738789
ACH-000211,-0.791991523828534
ACH-000215,-0.7551896710506436
ACH-000221,-0.7220909243670234
ACH-000222,-0.7106345890571717
ACH-000223,-1.1926705591885685
ACH-000226,-0.7514609127891374
ACH-000227,-0.9002912904662899
ACH-000228,-0.9440783148406234
ACH-000231,-0.8137213508389383
ACH-000232,-0.7297000336193951
ACH-000233,-0.9836298094256756
ACH-000234,-0.7523799734299296
ACH-000235,-0.8939378517926877
ACH-000237,-0.8879115542727539
ACH-000238,-0.9496163233226704
ACH-000242,-0.840712094977545
ACH-000243,-0.910986994059474
ACH-000244,-1.1003012107329422
ACH-000246,-0.7385993383322946
ACH-000248,-0.6648212641149059
ACH-000250,-0.7617009938379706
ACH-000251,-0.8606857570430906
ACH-000252,-0.7721948918754205
ACH-000253,-0.6338889382101147
ACH-000255,-0.6931126963885293
ACH-000256,-0.8066235876281326
ACH-000257,-0.7861955846037185
ACH-000258,-0.640322218464223
ACH-000259,-0.9200044268513246
ACH-000260,-0.8656487672591682
ACH-000261,-0.7149417808753727
ACH-000262,-0.6365077892976144
ACH-000263,-0.7955605355006079
ACH-000264,-0.6506798397671588
ACH-000265,-0.8179690441114872
ACH-000266,-0.893525048700131
ACH-000272,-0.8105429063283586
ACH-000274,-0.5689756277171675
ACH-000277,-0.8195643031768883
ACH-000278,-0.6645776269453945
ACH-000279,-0.5654475053509831
ACH-000280,-0.6846214808117757
ACH-000281,-0.6015973983154165
ACH-000288,-0.6625898330324372
ACH-000291,-0.8679017248456541
ACH-000293,-0.9277261438378808
ACH-000294,-0.9063240952424476
ACH-000295,-0.9447106870262421
ACH-000296,-1.0641754038667888
ACH-000302,-0.6852214631588207
ACH-000304,-0.9235986251521004
ACH-000307,-0.7081961768925018
ACH-000308,-0.7481305982635047
ACH-000310,-0.6632427149515825
ACH-000311,-0.7902515181400354
ACH-000312,-0.7503265548019483
ACH-000315,-1.0972251243503452
ACH-000316,-1.039655624360153
ACH-000317,-1.0443633522652902
ACH-000318,-0.9326715503135524
ACH-000319,-0.7344502120601132
ACH-000320,-0.7392642139062229
ACH-000322,-0.7376953734606555
ACH-000323,-0.6015537420779498
ACH-000324,-0.6850590479484373
ACH-000329,-0.7201119403487277
ACH-000330,-0.7846985825644994
ACH-000331,-0.923300730655946
ACH-000332,-0.842456717197214
ACH-000334,-0.8818013772652479
ACH-000335,-1.0236025079512927
ACH-000336,-1.012754072550787
ACH-000337,-0.8051014866821719
ACH-000338,-0.8467759247522855
ACH-000339,-0.8166302978383547
ACH-000341,-0.680620095549504
ACH-000348,-0.8554800327672133
ACH-000350,-0.7630414601602641
ACH-000352,-0.7268788432644328
ACH-000356,-0.6275500998135151
ACH-000361,-0.7492399224981998
ACH-000362,-0.7263594856455109
ACH-000363,-0.8346583627844686
ACH-000364,-0.8829037776110953
ACH-000365,-0.932974670564447
ACH-000366,-0.7083776080991152
ACH-000368,-0.951045469787952
ACH-000374,-0.7971649166207122
ACH-000375,-0.6648779521171718
ACH-000376,-0.7333875260011855
ACH-000381,-0.7472720398656
ACH-000383,-0.7558830314964398
ACH-000387,-0.903469636378598
ACH-000389,-0.40623333214073604
ACH-000390,-0.8280601216458828
ACH-000393,-0.7726767642991329
ACH-000395,-0.6464398017113234
ACH-000396,-0.6043229577014756
ACH-000397,-1.078587068863455
ACH-000401,-0.9693000545180359
ACH-000402,-0.7629920856102731
ACH-000403,-0.6195251125184866
ACH-000404,-0.6203735434073503
ACH-000406,-0.7813011637518298
ACH-000407,-0.7336417274229348
ACH-000408,-0.7649284151838336
ACH-000410,-0.7803072166570024
ACH-000411,-0.6466030731653771
ACH-000414,-0.7051323561771732
ACH-000415,-0.7909312023038708
ACH-000416,-0.8051368706103613
ACH-000420,-0.7998002900648412
ACH-000421,-0.7628816682824302
ACH-000424,-0.6456406158459862
ACH-000425,-0.8404279527990394
ACH-000426,-0.5192869919166149
ACH-000427,-0.7855294777567503
ACH-000433,-0.8484711516021088
ACH-000435,-0.7481930653465967
ACH-000436,-0.7575565313383467
ACH-000444,-0.8173132114131496
ACH-000445,-0.9377194899519354
ACH-000448,-0.6095802371559824
ACH-000450,-0.6422843335509201
ACH-000452,-0.8061916296137659
ACH-000454,-1.0284795521301882
ACH-000458,-0.7982851909621884
ACH-000459,-0.6485385426446695
ACH-000460,-1.074659268513005
ACH-000461,-0.4695067750078672
ACH-000463,-0.7545625788188579
ACH-000464,-0.8235793746584458
ACH-000466,-0.8351486803158221
ACH-000467,-0.7142979935331446
ACH-000468,-0.8018451646687845
ACH-000469,-0.647865441958293
ACH-000470,-0.7161201388141029
ACH-000471,-0.6385775396175044
ACH-000472,-0.6547904421961191
ACH-000473,-0.9345634456398972
ACH-000475,-0.6420040313429056
ACH-000476,-0.8103492319027349
ACH-000477,-0.6418470156989599
ACH-000479,-0.5414062117067939
ACH-000480,-1.0108827317770004
ACH-000481,-0.9150776768775426
ACH-000483,-0.8668488699172974
ACH-000484,-0.6571831416790662
ACH-000485,-0.8058290182651667
ACH-000486,-0.6814191277151733
ACH-000487,-0.8721022195445988
ACH-000488,-0.8221235919336622
ACH-000490,-0.8761176994912047
ACH-000491,-0.8769347981565518
ACH-000495,-0.8373725393519655
ACH-000496,-0.8902239673927387
ACH-000499,-0.8269295175114162
ACH-000500,-0.9829265367693892
ACH-000502,-0.8732396666928995
ACH-000503,-1.167230940900894
ACH-000505,-0.7290520322343617
ACH-000507,-0.7596025198456162
ACH-000510,-0.932214624257263
ACH-000511,-0.6565588937524428
ACH-000512,-1.0012165177876635
ACH-000516,-0.8095611890424771
ACH-000517,-0.9377615496254582
ACH-000518,-0.9267636405349459
ACH-000520,-0.8736160737915497
ACH-000521,-0.8702431290774972
ACH-000522,-0.8335462884798952
ACH-000524,-0.7658994491667651
ACH-000527,-0.779558141832207
ACH-000528,-0.8230294365972052
ACH-000537,-0.8976237368316357
ACH-000541,-0.7957103573679346
ACH-000542,-0.8210418032706589
ACH-000544,-0.8219995009867991
ACH-000545,-0.7252889659141855
ACH-000547,-1.1184885479528794
ACH-000548,-1.001580712094705
ACH-000549,-0.6558742198919685
ACH-000550,-0.7617700155194889
ACH-000552,-0.7066564154671532
ACH-000556,-0.6011854312783647
ACH-000557,-0.8280098851191814
ACH-000569,-0.8913844882169123
ACH-000570,-0.7303635401652429
ACH-000571,-0.7538196846729821
ACH-000573,-0.696737560266522
ACH-000576,-0.5639284351390316
ACH-000579,-0.6770552580994632
ACH-000580,-0.6966280051547307
ACH-000584,-0.8107973892461551
ACH-000585,-0.8011044582772021
ACH-000588,-0.834154826268876
ACH-000589,-0.7202705923439313
ACH-000591,-0.5269941789672349
ACH-000593,-0.7246064329218465
ACH-000600,-0.6735330606149428
ACH-000601,-0.814446693585037
ACH-000605,-0.810480100618496
ACH-000606,-0.8307220897954383
ACH-000608,-0.8785574478193376
ACH-000614,-0.8626113498635428
ACH-000616,-0.7595975041228725
ACH-000618,-0.9274817919222724
ACH-000619,-0.8938479634946098
ACH-000620,-0.8733031247685347
ACH-000621,-0.8888280220319196
ACH-000622,-0.6313331836812157
ACH-000623,-0.7305963613911469
ACH-000624,-0.755441308733705
ACH-000627,-0.6967892803085789
ACH-000630,-0.6358511449119811
ACH-000631,-0.7449883971346715
ACH-000632,-0.707990996973218
ACH-000633,-0.7333470912437271
ACH-000637,-0.907969791615594
ACH-000638,-0.7940984079219056
ACH-000646,-1.2793756413633828
ACH-000647,-0.7195099690632818
ACH-000648,-0.5279395794747168
ACH-000649,-0.7692628026284207
ACH-000651,-0.8766959282811809
ACH-000652,-0.6338222569251897
ACH-000653,-0.7805385762446346
ACH-000657,-0.7509331968456111
ACH-000658,-0.7025777847852218
ACH-000661,-0.7667390206811081
ACH-000662,-0.6527600232298391
ACH-000663,-0.8565422117755089
ACH-000665,-0.7015130668894078
ACH-000671,-0.7569665897189135
ACH-000672,-0.9152325619765984
ACH-000673,-0.6648570461652067
ACH-000676,-0.7555710868606051
ACH-000677,-0.7930994476958029
ACH-000681,-0.6638457719375651
ACH-000683,-0.9789380371169528
ACH-000684,-0.6783161519760339
ACH-000688,-1.1748832993382052
ACH-000693,-0.7856392371021615
ACH-000694,-1.0323618897296858
ACH-000695,-0.8194008644802437
ACH-000696,-0.8775249665395684
ACH-000697,-0.6613725395308397
ACH-000699,-0.8724729446292948
ACH-000701,-0.9448065722064573
ACH-000706,-0.8160483895869132
ACH-000711,-0.7196277110820456
ACH-000713,-0.8327869261411774
ACH-000714,-0.7876065979784688
ACH-000718,-0.7094299725429543
ACH-000720,-0.6909636938262314
ACH-000721,-0.8845289307481314
ACH-000724,-0.8895902425214647
ACH-000725,-0.63263794341258
ACH-000732,-0.8445103490477514
ACH-000734,-0.7671600150520347
ACH-000735,-0.8645029904842287
ACH-000736,-0.8459871055464037
ACH-000738,-0.7819710757984518
ACH-000746,-0.8955800796054679
ACH-000747,-0.9270527790204844
ACH-000748,-0.7269479683879616
ACH-000753,-0.614310914060233
ACH-000756,-0.6143868278577834
ACH-000757,-1.0409856642991608
ACH-000758,-0.8623361630419423
ACH-000760,-0.8130938973978089
ACH-000762,-0.7094566285697878
ACH-000763,-0.6989524597825063
ACH-000764,-1.0048455783368673
ACH-000765,-0.8906693380789386
ACH-000766,-0.9075952645237144
ACH-000767,-0.8553028035004596
ACH-000768,-0.7650728061870384
ACH-000769,-0.7790606232677094
ACH-000770,-0.8832873042282744
ACH-000771,-0.8606957724854284
ACH-000773,-0.6886141393954469
ACH-000776,-0.7983422005585324
ACH-000777,-0.889788853951585
ACH-000778,-1.029112040386452
ACH-000781,-0.8312416080591589
ACH-000782,-0.7456046374261251
ACH-000783,-0.7550975532652171
ACH-000784,-0.7759003059281102
ACH-000785,-0.8046714347164655
