,REEP2 (51308)
ACH-000004,-0.18610664933617224
ACH-000005,-0.2080068491349416
ACH-000007,-0.1086690467917895
ACH-000009,-0.20311505998321347
ACH-000011,0.04870386068444622
ACH-000012,-0.2426936225386513
ACH-000013,-0.21461529533492796
ACH-000014,-0.2499582985746981
ACH-000015,-0.17205242453151512
ACH-000017,-0.2274929708820231
ACH-000018,-0.3920200000232646
ACH-000019,-0.1514008801597777
ACH-000021,-0.2389210055645913
ACH-000022,-0.2109663952526668
ACH-000025,-0.23232392592430176
ACH-000028,-0.15842383126764026
ACH-000030,-0.1416005994491781
ACH-000035,-0.28279995377959866
ACH-000036,-0.3152429854496373
ACH-000037,-0.3232202883190969
ACH-000039,-0.2663586588564182
ACH-000040,-0.10940467164293063
ACH-000041,-0.17512001316485676
ACH-000042,-0.22413065936995769
ACH-000045,-0.2283818867602326
ACH-000047,-0.19055629275984387
ACH-000052,-0.2621549849455886
ACH-000053,-0.2872172471383607
ACH-000054,-0.2184197668383366
ACH-000055,-0.255020661123566
ACH-000060,-0.11986177020368195
ACH-000067,-0.1669134523496498
ACH-000070,-0.08228959057714512
ACH-000075,-0.12811776004660494
ACH-000078,-0.15064249703009602
ACH-000082,-0.07879110427060827
ACH-000085,-0.254276849894037
ACH-000086,-0.16475960340989695
ACH-000087,-0.1551153398750557
ACH-000092,-0.12500182595294754
ACH-000095,-0.1184419782928034
ACH-000097,-0.20375479809208616
ACH-000098,-0.1461120618281372
ACH-000099,-0.2161413200576708
ACH-000108,-0.14492731253750787
ACH-000113,-0.14140807027176278
ACH-000116,-0.09939534185733616
ACH-000118,-0.2071020430280805
ACH-000120,-0.21533825667205936
ACH-000123,-0.128923415438698
ACH-000127,-0.10647140592770088
ACH-000128,-0.2676915273423537
ACH-000132,-0.07790197868618906
ACH-000133,-0.11694300307517118
ACH-000137,-0.045665507398747064
ACH-000138,-0.2192371859416128
ACH-000142,-0.2320297410134634
ACH-000143,-0.2625912944561638
ACH-000146,-0.21511381770250768
ACH-000148,-0.1852444242802432
ACH-000150,-0.3196726751200754
ACH-000152,-0.2687089909949933
ACH-000153,-0.37398320795721
ACH-000159,-0.12255979102106553
ACH-000160,-0.1727022068588127
ACH-000163,-0.10413195802889123
ACH-000167,-0.09738781078839212
ACH-000168,-0.3487960760523188
ACH-000169,-0.2486922616855964
ACH-000178,-0.15554429699326774
ACH-000183,-0.2529299203871016
ACH-000188,-0.2445105317664819
ACH-000189,-0.22789650172045714
ACH-000190,-0.0606284865916077
ACH-000198,-0.15640802111147206
ACH-000203,-0.5199724859920739
ACH-000204,-0.06014083779255521
ACH-000206,-0.18979111954065234
ACH-000207,-0.1411376706598777
ACH-000208,-0.4148929518889196
ACH-000210,-0.33100572898689873
ACH-000211,-0.15067359013444356
ACH-000215,-0.19951474186853715
ACH-000221,-0.2333407499892529
ACH-000222,-0.2716501757824313
ACH-000223,-0.10888475812288076
ACH-000226,-0.3591229265043986
ACH-000227,-0.11012444080642124
ACH-000228,-0.0477410078786264
ACH-000231,-0.2958029634276182
ACH-000232,-0.2698222514151739
ACH-000233,-0.32726913447813666
ACH-000234,-0.13795487701904313
ACH-000235,-0.14284336263462574
