,DPYS (1807)
ACH-000004,-0.2932422887376692
ACH-000005,0.03572396594241351
ACH-000007,0.03905968757227877
ACH-000009,0.03870605322328111
ACH-000011,-0.09893806294025556
ACH-000012,0.0015132955977042572
ACH-000013,0.07530523692556851
ACH-000014,0.02419366552102232
ACH-000015,0.11241383163116343
ACH-000017,0.10657951787586112
ACH-000018,-0.07426452299090185
ACH-000019,-0.13202282318724975
ACH-000021,0.04209347983949091
ACH-000022,0.17724212703779174
ACH-000025,-0.004523704825642368
ACH-000028,-0.14623805270414644
ACH-000030,-0.044202342163050884
ACH-000035,-0.18824651854578128
ACH-000036,-0.08101866321744865
ACH-000037,-0.052497926585555264
ACH-000039,-0.0939001534536605
ACH-000040,0.13956078768251376
ACH-000041,-0.04746807551212875
ACH-000042,-0.04595397170797684
ACH-000045,-0.06474633486517288
ACH-000047,0.0906882061457593
ACH-000052,-0.0030544508339536733
ACH-000053,0.004635083651009865
ACH-000054,0.0026564896179941677
ACH-000055,-0.03912166222369098
ACH-000060,-0.2572635259555927
ACH-000067,-0.1030810067134
ACH-000070,-0.20630063831606524
ACH-000075,0.00509071286062161
ACH-000078,0.06527730623592286
ACH-000082,0.027497241825397933
ACH-000085,-0.061513757929642525
ACH-000086,-0.11537983070737595
ACH-000087,0.2078993435954036
ACH-000092,-0.05402392395185869
ACH-000095,0.06618862410959553
ACH-000097,0.09960759970153428
ACH-000098,-0.08027269208450502
ACH-000099,-0.015255322747027124
ACH-000108,-0.030768693855273137
ACH-000113,-0.14499883019127505
ACH-000116,-0.04503053829779835
ACH-000118,-0.011985748719218082
ACH-000120,-0.0017725333953273789
ACH-000123,0.08786968690571262
ACH-000127,-0.039073029644632405
ACH-000128,-0.00011086444044466987
ACH-000132,0.07895105965977148
ACH-000133,0.015091046427071684
ACH-000137,0.0279515087167402
ACH-000138,-0.07533983282257194
ACH-000142,0.01493970020249946
ACH-000143,-0.33758768487501506
ACH-000146,0.08017466751318879
ACH-000148,-0.009967735142592858
ACH-000150,-0.20718231275528973
ACH-000152,0.061637859002614724
ACH-000153,-0.07240893672632735
ACH-000159,-0.06067653395235473
ACH-000160,0.0748886323742447
ACH-000163,0.05613852386479879
ACH-000167,-0.31774689268487755
ACH-000168,-0.030029334945074686
ACH-000169,0.012561507247743471
ACH-000178,-0.03695236564471902
ACH-000183,-0.028651633620387182
ACH-000188,0.17004461901477347
ACH-000189,0.1262436147461965
ACH-000190,0.15547233113315306
ACH-000198,-0.013047125935836092
ACH-000203,0.1478636673720018
ACH-000204,-0.22282722442783406
ACH-000206,0.03178709542663562
ACH-000207,0.0070162446262548115
ACH-000208,0.16964499597241842
ACH-000210,-0.27882661662941155
ACH-000211,0.09115039586006993
ACH-000215,0.04737486706726226
ACH-000221,-0.07706922742009786
ACH-000222,-0.029504540289897144
ACH-000223,0.04422447724545933
ACH-000226,0.01851447531517316
ACH-000227,0.007459525843036189
ACH-000228,0.02748741798399017
ACH-000231,-0.08095713782313578
ACH-000232,0.03050946824411444
ACH-000233,-0.07698508149140451
ACH-000234,-0.12441601927057667
ACH-000235,-0.02456274168108236
ACH-000237,0.06578136484735511
ACH-000238,-0.0653899292952812
ACH-000242,0.054194919506757935
ACH-000243,-0.05223559283513536
ACH-000244,0.09842685975265356
ACH-000246,-0.0009926067091062458
ACH-000248,0.0064428465525587725
ACH-000250,-0.012466226973043705
ACH-000251,0.038057490085446115
ACH-000252,0.062305939606825324
ACH-000253,0.012507190377838987
ACH-000255,0.15642063922795774
ACH-000256,0.05800560319531605
ACH-000257,-0.3902599935553465
ACH-000258,0.08254166440936768
ACH-000259,-0.052168223016065836
ACH-000260,-0.037142490150078214
ACH-000261,-0.014666384064559815
ACH-000262,0.04186290648864524
ACH-000263,0.12616902470641306
ACH-000264,0.01214236480995245
ACH-000265,0.04339592264814037
ACH-000266,0.020898713907231668
ACH-000272,-0.03046017015544952
ACH-000274,-0.013377541484276565
ACH-000277,0.13187353899770274
ACH-000278,0.14473933125924035
ACH-000279,0.07831783180993232
ACH-000280,0.0816071219274851
ACH-000281,-0.13093869277824666
ACH-000288,0.1119086203990058
ACH-000291,-0.06642941796837035
ACH-000293,-0.03791564597474601
ACH-000294,-0.20801589065152495
ACH-000295,0.0020644722985878427
ACH-000296,0.08398235389037764
ACH-000302,0.01689742174288765
ACH-000304,0.02838919964443333
ACH-000307,-0.1139942618938676
ACH-000308,-0.03254715174652376
ACH-000310,0.01943719961015706
ACH-000311,-0.06482650057764999
ACH-000312,0.0068957337823363045
ACH-000315,0.05368782084034003
ACH-000316,0.02429290870617282
ACH-000317,-0.050867308634638585
ACH-000318,0.1346251166720417
ACH-000319,0.12193583202611415
ACH-000320,0.04664608847382882
ACH-000322,0.0636560354004835
ACH-000323,0.0033389251784131184
ACH-000324,0.08829110920948564
ACH-000329,-0.0710124979313952
ACH-000330,0.0650771497022779
ACH-000331,0.01768291369165318
ACH-000332,0.06132250920737716
ACH-000334,0.15083270072814497
ACH-000335,0.1465034160202028
