,RLTPR (146206)
ACH-000004,0.10263192952121042
ACH-000005,0.017138425877921516
ACH-000007,-0.016325103028765383
ACH-000009,-0.007600837465104188
ACH-000011,-0.18678187331895374
ACH-000012,-0.047248476393769084
ACH-000013,0.040369433926698006
ACH-000014,-0.046649562251836266
ACH-000015,0.05544416940375307
ACH-000017,0.07542759355403215
ACH-000018,-0.040450946743603895
ACH-000019,0.03626515849125224
ACH-000021,-0.08831556639574292
ACH-000022,-0.007700285937452035
ACH-000025,-0.11730950662218716
ACH-000028,0.07844205123592657
ACH-000030,-0.0795755296438714
ACH-000035,-0.00973089083395732
ACH-000036,-0.11239534813808033
ACH-000037,-0.17493821762587658
ACH-000039,-0.031747835931665996
ACH-000040,-0.06562831719524706
ACH-000041,0.15575377932753146
ACH-000042,-0.09094448953093323
ACH-000045,-0.12407532563841195
ACH-000047,-0.028797144613816307
ACH-000052,0.2271948412367445
ACH-000053,-0.0011661787730656956
ACH-000054,-0.07040699671117955
ACH-000055,0.08322449964139228
ACH-000060,-0.1622093686164914
ACH-000067,0.0507556316659041
ACH-000070,-0.16377989644161955
ACH-000075,-0.35119314619237885
ACH-000078,0.20739324920406396
ACH-000082,0.0055916569528085365
ACH-000085,0.19288645773371715
ACH-000086,-0.06964784243191649
ACH-000087,0.0522108535294237
ACH-000092,-0.059478565115510224
ACH-000095,-0.07466032572160779
ACH-000097,-0.021570145665228784
ACH-000098,-0.030980838454277064
ACH-000099,0.055938288744253065
ACH-000108,-0.050542536848520565
ACH-000113,-0.0798354328393394
ACH-000116,0.033418859042192724
ACH-000118,-0.15799531951883225
ACH-000120,-0.0948379032541078
ACH-000123,0.0730875238438086
ACH-000127,-0.07559474167626769
ACH-000128,0.12475343734874172
ACH-000132,-0.07700679373640255
ACH-000133,-0.10895718439282358
ACH-000137,0.06371583605728823
ACH-000138,-0.012875356886285787
ACH-000142,-0.07694108226066171
ACH-000143,-0.1987128826551908
ACH-000146,-0.01316656414737543
ACH-000148,-0.03090328212830225
ACH-000150,0.10321135824516063
ACH-000152,-0.17238428435924386
ACH-000153,-0.01886367276377178
ACH-000159,-0.08909525488956034
ACH-000160,-0.010105059461829505
ACH-000163,0.005501268873312182
ACH-000167,-0.016624441738871044
ACH-000168,-0.06665271269595839
ACH-000169,-0.0008525802647314887
ACH-000178,0.05423870085440344
ACH-000183,-0.11246399739770647
ACH-000188,-0.05649328701680501
ACH-000189,-0.010843737079948184
ACH-000190,0.22563380673574376
ACH-000198,-0.009884531753901077
ACH-000203,0.4441116985363168
ACH-000204,-0.04820669209379039
ACH-000206,0.06999890659188482
ACH-000207,0.07617521952922701
ACH-000208,0.032625692068106324
ACH-000210,0.19587523969197226
ACH-000211,-0.02992096927292425
ACH-000215,-0.004016829785900795
ACH-000221,-0.1032850501379336
ACH-000222,0.11107128669228604
ACH-000223,0.15095954597513614
ACH-000226,-0.016983791634463858
ACH-000227,-0.044753274519575
ACH-000228,0.02487525304112348
ACH-000231,8.906552238482603e-05
