,CX3CR1 (1524)
ACH-000198,0.07670832196947483
ACH-000203,0.09019306506243606
ACH-000204,0.20323021685149606
ACH-000206,0.1459838234968876
ACH-000207,-0.05496517112228957
ACH-000208,0.037425694732684034
ACH-000210,0.2659162599122075
ACH-000211,0.17200789972242253
ACH-000215,0.16506143965404171
ACH-000221,0.22403420624725065
ACH-000222,0.0485821201088198
ACH-000223,0.15349452941382966
ACH-000226,0.154591756013895
ACH-000227,0.09052354561035374
ACH-000228,0.07879529856703847
ACH-000231,0.0777502615315286
ACH-000232,0.18611740935646373
ACH-000233,0.1640219058946542
ACH-000234,0.09945946146121312
ACH-000235,0.11627854856271425
ACH-000237,-0.024987903247104024
ACH-000238,0.16367060331577968
ACH-000242,-0.08742694503771685
ACH-000243,0.1837928715427122
ACH-000244,0.2785932602348765
ACH-000246,0.14567596220136178
ACH-000248,0.08921979504629357
ACH-000250,0.0456921572531601
ACH-000251,-0.01622155338694844
ACH-000252,-0.14745563117272725
ACH-000253,0.14764313150868347
ACH-000255,0.09742562329060823
ACH-000256,0.21120585492238966
ACH-000257,0.17506536508547246
ACH-000258,0.2165313305737014
ACH-000259,0.05472268174580293
ACH-000260,0.11187612518563267
ACH-000261,0.1641815260119134
ACH-000262,0.01811244334378801
ACH-000263,0.12651224555276458
ACH-000264,0.0929476200661957
ACH-000265,0.2770243336952558
ACH-000266,0.13231651683800158
ACH-000272,0.10795403331159716
ACH-000274,0.10174091317147058
ACH-000277,0.22773377828475824
ACH-000278,0.05038946686984607
ACH-000279,0.09288355237279644
ACH-000280,0.15489885450199908
ACH-000281,0.16883212996798536
ACH-000288,0.18957166702051945
ACH-000291,0.2055919324714068
ACH-000293,0.04184244002838305
ACH-000294,0.12104837509842485
ACH-000295,-0.06001743885976464
ACH-000296,-0.06178947778198825
ACH-000302,0.1415775760878856
ACH-000304,0.19698113015816615
ACH-000307,0.18964591110038567
ACH-000308,0.09969883604930767
ACH-000310,0.12643322094835946
ACH-000311,0.20264314822642013
ACH-000312,-0.020657371542003998
ACH-000315,0.16832683543673566
ACH-000316,0.02272933937491343
ACH-000317,0.20028764250836806
ACH-000318,0.064540929500142
ACH-000319,0.2114278163475891
ACH-000320,-0.015132082116089591
ACH-000322,0.06829759068921773
ACH-000323,0.20784607661423649
ACH-000324,0.10850663550136384
ACH-000329,0.09085813005552887
ACH-000330,0.08210196401631972
ACH-000331,0.14830935557239402
ACH-000332,0.09619871449660382
ACH-000334,0.10674136588276012
ACH-000335,0.22446420531717726
ACH-000336,0.2356435397105228
ACH-000337,0.0806016902285936
ACH-000338,0.5008303729981283
ACH-000339,0.17056820316094595
ACH-000341,0.18446119527653948
ACH-000348,0.180193279908776
ACH-000350,0.14078216655963502
ACH-000352,0.08952901099523364
ACH-000356,0.2932313755699013
ACH-000361,0.17011625122643845
ACH-000362,0.2022704223064926
ACH-000363,0.18870553482043914
ACH-000364,0.13071023209725802
ACH-000365,0.18666603668324225
ACH-000366,0.17815850387757542
ACH-000368,0.10470450350982202
ACH-000374,0.2346423059740226
ACH-000375,0.07565071985258004
ACH-000376,0.198676521526472
ACH-000381,0.02074509907055
ACH-000383,0.11513078869719848
ACH-000387,0.1446389349508274
ACH-000389,0.2328912552949845
ACH-000390,0.14650333857833855
ACH-000393,0.19074679572274308
ACH-000395,0.16241277416631794
ACH-000396,0.35210982178212225
ACH-000397,0.0016034876184165651
ACH-000401,-0.0947177487783557
ACH-000402,0.1763821358749748
ACH-000403,0.08983921794703828
ACH-000404,0.1905381555486326
ACH-000406,0.01925116843835872
ACH-000407,0.033747288635973816
ACH-000408,0.23331633947030855
ACH-000410,0.2759246925142409
ACH-000411,0.06177970765001513
ACH-000414,0.12297239922647152
ACH-000415,0.09949171173522893
ACH-000416,0.1039567521822397
ACH-000420,0.19278159216571186
ACH-000421,0.1413956636895175
ACH-000424,0.026334565427744032
ACH-000425,0.10722147499736333
ACH-000426,0.06238353573517464
ACH-000427,0.1662396617014616
ACH-000433,0.09181925884895237
ACH-000435,0.19168392070895804
ACH-000436,0.1177940459579872
ACH-000444,0.07700903068650687
ACH-000445,0.2347175782347107
ACH-000448,0.03372042611293248
ACH-000450,0.03236349126136489
ACH-000452,0.1832571922194248
ACH-000454,-0.047523690504093316
ACH-000458,0.07957965641536355
ACH-000459,0.12549058093437762
ACH-000460,0.1686310897042714
ACH-000461,-0.016326657155377372
ACH-000463,0.1602987003250801
ACH-000464,0.04290142182656435
ACH-000466,0.16766502948265471
ACH-000467,0.08660067182908293
ACH-000468,0.1292949467302937
ACH-000469,0.08431548931345129
ACH-000470,0.039725542434990116
ACH-000471,0.11024417996201508
ACH-000472,0.1419278562506668
ACH-000473,0.2248518303095444
ACH-000475,0.14433899722593202
ACH-000476,0.017534177076423137
ACH-000477,0.03936744857500927
ACH-000479,0.07823535516336275
ACH-000480,0.16509987622520395
ACH-000481,0.09776490782488004
ACH-000483,0.0753186609173833
ACH-000484,0.12758899616960906
ACH-000485,0.035761499999390205
ACH-000486,0.1035323920680515
ACH-000487,0.16059803462470382
ACH-000488,0.14852054897546166
ACH-000490,0.08101520548177607
ACH-000491,0.2125536286280062
ACH-000495,-0.02242217334484348
ACH-000496,0.2272043531284796
ACH-000499,0.2959799068239483
ACH-000500,0.6175596768142196
ACH-000502,0.13751659473068056
ACH-000503,0.25446094825215915
ACH-000505,0.0698164081773299
ACH-000507,0.02999165051243937
ACH-000510,0.15371874052160095
ACH-000511,0.17706496654666976
ACH-000512,0.19333043590434826
ACH-000516,0.1430926703675003
ACH-000517,0.11141082306754428
ACH-000518,0.10323882731853512
ACH-000520,0.09119848172013686
ACH-000521,0.03925785542847996
ACH-000522,0.17086729798356956
ACH-000524,0.09708831256028508
ACH-000527,0.1250792068599865
ACH-000528,0.11966428173374223
ACH-000537,0.22270571364447272
ACH-000541,0.2632173033947418
ACH-000542,0.23297825992330576
ACH-000544,-0.04961829612881583
ACH-000545,0.10064117350047272
ACH-000547,0.10984290505291784
ACH-000548,0.07547700581054301
ACH-000549,0.08451315538433636
ACH-000550,0.09223036768150332
ACH-000552,0.1375567971965715
ACH-000556,0.01368746721529697
ACH-000557,0.05378562223942473
ACH-000569,0.028671572503023542
ACH-000570,0.2111938044964224
ACH-000571,0.22007614427683167
ACH-000573,0.19960386361648494
ACH-000576,0.021492442482703933
ACH-000579,-0.07236282400208123
ACH-000580,0.40815881131277293
ACH-000584,0.10481149558071452
ACH-000585,0.17606889960351493
ACH-000588,0.053669426437633054
ACH-000589,0.07400795449433213
ACH-000591,-0.05312284521440426
ACH-000593,0.09405826244338823
ACH-000600,0.12588855501159155
ACH-000601,0.06473548187700041
ACH-000605,0.01827336237489586
ACH-000606,0.10006292207758584
ACH-000608,0.13356254837327072
ACH-000614,0.017015361161062673
ACH-000616,0.12430136137116135
ACH-000618,0.08766972924578538
ACH-000619,0.14552198931321833
ACH-000620,0.14193481864070046
ACH-000621,0.19875931808286945
ACH-000622,0.1252503048941129
ACH-000623,0.2378261407730964
ACH-000624,0.09462137898553716
ACH-000627,0.06847621407994035
ACH-000630,0.03517407053935059
ACH-000631,0.42402459321221575
ACH-000632,0.1739969289118684
ACH-000633,0.041951900233830296
ACH-000637,0.1750242290314959
ACH-000638,0.1075239292045324
ACH-000646,0.08739969594384267
ACH-000647,0.09491861590293478
ACH-000648,0.13551625146718402
ACH-000649,0.16961993391806982
ACH-000651,0.11119714732419464
ACH-000652,0.10718556096754334
ACH-000653,0.18095932211395932
ACH-000657,0.1633076814702606
ACH-000658,0.12688002252891167
ACH-000661,0.17683624775745882
ACH-000662,0.030081251507991274
ACH-000663,0.1979630493247128
ACH-000665,0.06495969131269708
ACH-000671,0.1797821036902219
ACH-000672,-0.2754974875503249
ACH-000673,0.18953635993252824
ACH-000676,0.18069393876603476
ACH-000677,0.1973200371896794
ACH-000681,0.1957267293855352
ACH-000683,0.1338278440125742
ACH-000684,0.17005680669994827
ACH-000688,0.2813501879635315
ACH-000693,0.16493614897707445
ACH-000694,0.17513868524684195
ACH-000695,0.2275367459563364
ACH-000696,0.1612330398531226
ACH-000697,0.14100261537768374
ACH-000699,0.1694297363973227
ACH-000701,0.14582607035757422
ACH-000706,0.1318104636249618
ACH-000711,0.1937881726913641
ACH-000713,0.13338602673939898
ACH-000714,0.022464578782263663
ACH-000718,0.008353814062688215
ACH-000720,0.08863903225810517
ACH-000721,0.08365689842193674
ACH-000724,0.15785252722881898
ACH-000725,0.052611978484767216
ACH-000732,0.06933016846246044
ACH-000734,0.07237444049881077
ACH-000735,0.07441559354479929
ACH-000736,0.13977211148526922
ACH-000738,0.09469867019320637
ACH-000746,0.01869483525286348
ACH-000747,0.17168756403190435
ACH-000748,0.24972669062884345
ACH-000753,0.12478550259867052
ACH-000756,0.0279014366818696
ACH-000757,0.22631837599492546
ACH-000758,0.22891675974726586
ACH-000760,0.0746978368350302
ACH-000762,0.20162945126846946
ACH-000763,0.08244220117438568
ACH-000764,0.02031458785890685
ACH-000765,0.17546302237556266
ACH-000766,0.19333343719660215
ACH-000767,0.12819469978877251
ACH-000768,0.1500237020461578
ACH-000769,0.10476481902055867
ACH-000770,0.22238947773252865
ACH-000771,0.12311586241510727
ACH-000773,0.2333217095103713
ACH-000776,0.23072575659857905
ACH-000777,0.06622125566730852
ACH-000778,0.11514174379472387
ACH-000781,0.07539439838499568
ACH-000782,0.003815750125788426
ACH-000783,0.12808187831957046
ACH-000784,0.08179797379461765
ACH-000785,0.026221386716108942
ACH-000787,0.15156229979593833
ACH-000788,0.12093063798019504
ACH-000791,-0.030368368091565463
ACH-000792,0.10318698142482367
ACH-000794,0.054306008073750085
ACH-000796,0.18642410004304086
ACH-000798,0.102357451055301
ACH-000799,-0.0077215237194861955
ACH-000800,0.12254879220140302
ACH-000802,0.06440025896122523
ACH-000804,0.04332070674721604
ACH-000805,0.02055222654272292
ACH-000809,0.2552794707904604
ACH-000810,0.42560282065017896
ACH-000811,0.09635479420432676
ACH-000817,-0.12910225862122254
ACH-000819,-0.10046556668647644
ACH-000820,-0.2883443662039865
ACH-000821,0.2400684517489282
ACH-000822,0.08843630771284168
ACH-000823,0.028002885346166646
ACH-000824,0.18332678669312194
ACH-000827,0.2101345304755136
ACH-000829,0.010604120108455723
ACH-000831,0.11022618106287736
ACH-000832,0.2201656221951961
ACH-000833,0.16533609519345593
ACH-000834,0.17318580235359926
ACH-000835,0.19571660354115836
ACH-000836,0.18138175901507575
ACH-000837,0.08766655765567448
ACH-000838,0.16438834534947835
ACH-000839,0.2167650631008812
ACH-000840,0.16620350601503606
ACH-000841,0.16725660085563931
ACH-000843,0.20398411089814386
ACH-000846,0.029021817722700436
ACH-000847,0.21004494739434965
ACH-000848,0.02097339758773227
ACH-000849,0.2911272995276736
ACH-000851,0.21340294743706475
ACH-000855,0.04066579807918159
ACH-000856,0.1208898992430258
ACH-000858,0.1682284571724279
ACH-000859,0.16285492609905802
ACH-000861,0.17448212820188164
ACH-000862,0.21505250144420435
ACH-000865,0.11034036814458896
ACH-000866,0.14708853172080671
ACH-000867,0.14245962214423066
ACH-000869,0.09859729099560892
ACH-000872,0.2921614633158903
ACH-000873,0.24531202797274884
ACH-000876,0.1590557221562134
ACH-000878,0.05968129980203898
ACH-000880,0.22920479941915986
ACH-000881,0.2680452758644836
ACH-000882,0.14866866154881145
ACH-000884,0.0944313990511416
ACH-000885,0.2507736558115031
ACH-000887,0.12928112161730704
ACH-000889,0.12500451292260548
ACH-000896,0.21146305980071586
ACH-000898,0.1088924859388069
ACH-000900,0.14118898800124846
ACH-000901,0.12632338370110535
ACH-000905,0.16287293673407907
ACH-000906,0.17737663151537011
ACH-000907,0.17411978326664446
ACH-000910,0.1654956902039016
ACH-000911,0.1482321440598326
ACH-000912,0.08945508876194083
ACH-000913,0.1332029124132379
ACH-000915,0.11919533400692092
ACH-000916,0.373018873729906
ACH-000917,0.08970217780371043
ACH-000920,0.3665771541474348
ACH-000921,0.015741728344051936
ACH-000924,0.25296958858481955
ACH-000926,0.1897761030814871
ACH-000928,0.18755862973338405
ACH-000929,0.07552559967916384
ACH-000932,0.11031069061817472
ACH-000935,0.14134957689944114
ACH-000936,0.13895558697086152
ACH-000937,0.09033395508580662
ACH-000938,0.1078362954684121
ACH-000939,-0.0030932024758658994
ACH-000941,0.03476678287166692
ACH-000943,0.1303231879589138
ACH-000946,0.11986598474104185
ACH-000947,0.14061845583496144
ACH-000948,0.2254290621258423
ACH-000950,-0.0034981352059723727
ACH-000953,0.06876165158215786
ACH-000954,0.2531518719016031
ACH-000957,0.3618423224139398
ACH-000958,0.2633824333369781
ACH-000960,0.139928166656663
ACH-000963,0.1560595337956629
ACH-000968,0.19847572369168004
ACH-000969,0.2420497307959544
ACH-000972,0.29111225604906266
ACH-000973,0.1639009349506824
ACH-000974,0.06649439287323951
ACH-000978,0.2603676041872833
ACH-000984,0.0984727702476322
ACH-000986,0.060258087389892426
ACH-000988,0.12332012622172064
ACH-000993,0.21089119373197612
ACH-000994,0.13501234845199747
ACH-000996,0.14116246644488992
ACH-001001,0.1369632397449011
ACH-001020,0.08855239489208883
ACH-001028,0.04205237172463533
ACH-001031,0.1466229411782648
ACH-001038,0.24750603412114125
ACH-001048,0.10621581789536884
ACH-001050,0.2284570425123037
ACH-001053,0.03551881425189159
ACH-001054,0.20542159981325303
ACH-001061,0.08018091850746928
ACH-001067,0.2345242901509884
ACH-001075,0.20250917803825147
ACH-001096,0.19196516266798166
ACH-001111,-0.010628152991113029
ACH-001119,0.4606770692024498
ACH-001128,0.06001913467237
ACH-001134,0.15136778244223414
ACH-001151,0.05647056916338007
ACH-001163,0.09208831997329436
ACH-001164,0.2545513154151816
ACH-001183,0.07076727695318374
ACH-001192,0.020338968532597267
ACH-001193,0.20494578856796106
ACH-001196,0.14824415104602512
ACH-001197,-0.01341268361678137
ACH-001205,0.13067435446186576
ACH-001211,0.16590461980880686
ACH-001212,0.1596658929924366
ACH-001228,0.022803812420119796
ACH-001232,0.1730898707929338
ACH-001239,0.08459657895674733
ACH-001270,0.15707641525963786
ACH-001274,0.1563602108675924
ACH-001275,0.08839353790194186
ACH-001277,-0.023315584239999312
ACH-001278,0.1183157106308445
ACH-001280,0.15200468980265702
ACH-001283,0.18115577817705805
ACH-001289,0.22541603293548804
ACH-001300,0.07190781660759488
ACH-001301,0.14868813917094134
ACH-001302,0.255122169457695
ACH-001306,0.1901617479260176
ACH-001318,0.1329729945204022
ACH-001322,0.2149550102285423
ACH-001328,0.025707406678295408
ACH-001332,0.025686454687917547
ACH-001336,0.13447279760822484
ACH-001346,0.051973880186207085
ACH-001353,0.2365148335715889
ACH-001354,0.2271969343653445
ACH-001367,0.3050856313480072
ACH-001368,0.11770054200948435
ACH-001374,-0.10122052414926763
ACH-001377,0.15075544277554415
ACH-001380,0.12271703194271025
ACH-001391,0.3012084744700171
ACH-001408,0.15158884540654186
ACH-001430,0.20585296480303986
ACH-001431,0.0746646968414496
ACH-001450,0.2478006428749072
ACH-001496,0.09698319378557456
ACH-001500,0.056942107218225936
ACH-001523,0.03277983927972217
ACH-001532,0.1938697950114818
ACH-001550,0.06812253849544714
ACH-001552,-0.024007300885540327
ACH-001554,0.09085425818685806
ACH-001654,0.04659958911170139
ACH-001735,0.14867394666348396
ACH-001736,0.1422269397701461
ACH-001737,0.02065886239688398
ACH-001740,0.21144837310142245
ACH-001745,0.2699882150736969
ACH-001765,0.19001010615074426
