,ATP5B (506)
ACH-000198,-0.6718759246353709
ACH-000203,-0.8234232829652198
ACH-000204,-0.8696532985369855
ACH-000206,-0.655574144342824
ACH-000207,-0.6508651154665853
ACH-000208,-0.5279860249537067
ACH-000210,-1.2153353707091714
ACH-000211,-0.7093882407770006
ACH-000215,-0.7386103836688681
ACH-000221,-0.8697254657237157
ACH-000222,-0.8520807185136273
ACH-000223,-0.7905245380835437
ACH-000226,-0.2597084051227904
ACH-000227,-0.5979660090521631
ACH-000228,-0.4765563765714833
ACH-000231,-0.3649326499130342
ACH-000232,-0.8979110953858486
ACH-000233,-0.7370756845093998
ACH-000234,-0.5874865722916764
ACH-000235,-0.3980076706887795
ACH-000237,-0.3798052841232831
ACH-000238,-0.6781091402172529
ACH-000242,-0.8089098696617562
ACH-000243,-0.549769886158343
ACH-000244,-0.8031266205788614
ACH-000246,-0.7293763961913456
ACH-000248,-0.7951832010860352
ACH-000250,-0.33719026597963314
ACH-000251,-0.8889393011640206
ACH-000252,-0.8349724345505373
ACH-000253,-0.5079374891977317
ACH-000255,-0.689985791137552
ACH-000256,-0.5851256825461987
ACH-000257,-0.7470684145574426
ACH-000258,-0.4220830547385624
ACH-000259,-0.828886525484958
ACH-000260,-0.5125691104281591
ACH-000261,-0.6819427524500139
ACH-000262,-0.6192002506597004
ACH-000263,-0.7665342070560509
ACH-000264,-0.662742974016765
ACH-000265,-0.8371875021872528
ACH-000266,-0.3679732628889275
ACH-000272,-0.4383842295645896
ACH-000274,-0.6595823447464694
ACH-000277,-1.0086688133534352
ACH-000278,-0.7274329126369813
ACH-000279,-0.6178088059054172
ACH-000280,-0.6628955925629012
ACH-000281,-0.7201441323052822
ACH-000288,-0.9476240009685816
ACH-000291,-0.7742823605366675
ACH-000293,-0.8961258134660738
ACH-000294,-0.2263810701363197
ACH-000295,-0.6144566666398876
ACH-000296,-0.8252515448771482
ACH-000302,-0.8197685050608075
ACH-000304,-1.0677534816737348
ACH-000307,-0.5105640751422086
ACH-000308,-0.8149640704385397
ACH-000310,-0.4700295659999738
ACH-000311,-0.8110070687821984
ACH-000312,-0.5882977750050212
ACH-000315,-0.4111261360795664
ACH-000316,-0.5782953224272889
ACH-000317,-0.7850239553360618
ACH-000318,-0.6835074067971522
ACH-000319,-0.8459946053249723
ACH-000320,-0.763651219064696
ACH-000322,-0.9422726314294836
ACH-000323,-0.6527722910354722
ACH-000324,-0.30896940023838904
ACH-000329,-0.9002890841700849
ACH-000330,-0.8138046595559068
ACH-000331,-0.6187214367056786
ACH-000332,-0.433500706693522
ACH-000334,-0.6403372037535288
ACH-000335,-0.8019091843781715
ACH-000336,-0.7760647842542772
ACH-000337,-0.5554389075730227
ACH-000338,-0.7996805543884387
ACH-000339,-0.441148410984454
ACH-000341,-0.5338761778602499
ACH-000348,-0.7990945410130079
ACH-000350,-0.5401657331489857
ACH-000352,-0.6979063595037542
ACH-000356,-0.6793003609558559
ACH-000361,-0.7258883864770602
ACH-000362,-0.5518656437193411
ACH-000363,-0.7784856766544261
ACH-000364,-0.8614068325356525
ACH-000365,-0.5518629942290693
ACH-000366,-0.5560690217133878
ACH-000368,-0.7853457081372023
ACH-000374,-1.050390171243848
ACH-000375,-0.4301357620963726
ACH-000376,-0.9225260567392644
ACH-000381,-0.38998437023479693
ACH-000383,-0.6937843847562449
ACH-000387,-0.5642398134207515
ACH-000389,-0.2870284288904047
ACH-000390,-0.6958394618768377
ACH-000393,-0.3593669153076469
ACH-000395,-0.4924636201382076
ACH-000396,-0.777445723930981
ACH-000397,-0.5127096463405776
ACH-000401,-0.6034835588738835
ACH-000402,-0.5137003806578587
ACH-000403,-0.5991871263285242
ACH-000404,-0.9215038669011302
ACH-000406,-0.6722715173626393
ACH-000407,-0.5224359826409021
ACH-000408,-0.7551866624996988
ACH-000410,-0.9457449546187512
ACH-000411,-0.8143898536337504
ACH-000414,-0.8073123672550873
ACH-000415,-0.6806837204502539
ACH-000416,-0.4560878177437765
ACH-000420,-0.6891204945731418
ACH-000421,-0.5198247100637938
ACH-000424,-0.8217653780410842
ACH-000425,-0.5548722381007968
ACH-000426,-0.661124097402147
ACH-000427,-0.7380940985889564
ACH-000433,-0.7374218624239327
ACH-000435,-0.2601992640622395
ACH-000436,-0.4949288458178064
ACH-000444,-0.6033186342168906
ACH-000445,-1.041204491094981
ACH-000448,-0.4846712605673416
ACH-000450,-0.40985069961717335
ACH-000452,-0.7617750881789624
ACH-000454,-0.9355108609836732
ACH-000458,-0.3523500164892451
ACH-000459,-0.6723173794728651
ACH-000460,-0.8139103084740459
ACH-000461,-0.6272638206532476
ACH-000463,-0.7500727788592846
ACH-000464,-0.600340950024928
ACH-000466,-0.7529245538335849
ACH-000467,-0.8564558199025941
ACH-000468,-0.6856760413554742
ACH-000469,-0.9023462263100216
ACH-000470,-0.4561133775918277
ACH-000471,-0.4722389098783451
ACH-000472,-0.6162667978349217
ACH-000473,-0.8500377941622668
ACH-000475,-0.8425632330699745
ACH-000476,-0.7973990595865099
ACH-000477,-0.6074913659864121
ACH-000479,-1.1366163216786245
ACH-000480,-0.9931832859187636
ACH-000481,-0.6272255256919745
ACH-000483,-1.005212022530634
ACH-000484,-0.3351260010528801
ACH-000485,-0.5751334353242988
ACH-000486,-0.6038741851464791
ACH-000487,-0.8233596655461477
ACH-000488,-0.8915718494653766
ACH-000490,-0.6762422961096176
ACH-000491,-0.8562014110948993
ACH-000495,-0.3360225227933213
ACH-000496,-0.5507402582694387
ACH-000499,-0.6585874328120456
ACH-000500,-0.4749498449402112
ACH-000502,-0.6550566705504045
ACH-000503,-0.8078421957880615
ACH-000505,-0.4838262585284389
ACH-000507,-0.6540871468819583
ACH-000510,-0.6547717465788253
ACH-000511,-0.5002501914394724
ACH-000512,-0.5957023755513338
ACH-000516,-0.5817826867432657
ACH-000517,-0.6387809944606916
ACH-000518,-0.7853877219493024
ACH-000520,-0.5774729816308597
ACH-000521,-0.5249320364448394
ACH-000522,-0.8002505320445344
ACH-000524,-0.6532227645806805
ACH-000527,-0.7630906298684317
ACH-000528,-0.8632863884686509
ACH-000537,-0.9418402826291908
ACH-000541,-0.6561007454699516
ACH-000542,-0.5842476323859421
ACH-000544,-0.8129699206242484
ACH-000545,-0.69358483991005
ACH-000547,-0.5328860545404213
ACH-000548,-0.3862606392197307
ACH-000549,-0.931793604177772
ACH-000550,-0.6534731330108013
ACH-000552,-0.911461843733522
ACH-000556,-0.8824280825366626
ACH-000557,-0.3341405654528786
ACH-000569,-0.7415072917297888
ACH-000570,-0.7933164656719495
ACH-000571,-0.3941673301278151
ACH-000573,-0.6437098694522629
ACH-000576,-0.3812919330028134
ACH-000579,-1.0346774948937247
ACH-000580,-0.4755073978843674
ACH-000584,-0.7306157606006284
ACH-000585,-0.6345589375660997
ACH-000588,-0.8134662237887436
ACH-000589,-0.9764242288653188
ACH-000591,-0.9318721696287018
ACH-000593,-0.9242733636616824
ACH-000600,-0.7639163131483564
ACH-000601,-0.522283457580233
ACH-000605,-0.9093761759205272
ACH-000606,-0.9075755161677141
ACH-000608,-0.5785095545533854
ACH-000614,-1.0310130330871954
ACH-000616,-0.6030304329114238
ACH-000618,-0.9801586901382848
ACH-000619,-0.5703420858957493
ACH-000620,-0.7122136503118579
ACH-000621,-0.468664056712065
ACH-000622,-0.5787707410650278
ACH-000623,-0.6735782547370249
ACH-000624,-0.494708299135134
ACH-000627,-0.5115358842500282
ACH-000630,-0.965163131795353
ACH-000631,-0.814067262166962
ACH-000632,-0.8192531181318266
ACH-000633,-0.7551764782975866
ACH-000637,-0.6998005513122446
ACH-000638,-0.6887142231857778
ACH-000646,-0.6499905144316284
ACH-000647,-0.8667682727967422
ACH-000648,-0.8202145785531725
ACH-000649,-0.5856307233630336
ACH-000651,-0.858055764839876
ACH-000652,-0.6829585580506684
ACH-000653,-0.5346746684461767
ACH-000657,-0.6275154510035331
ACH-000658,-0.5329174918548739
ACH-000661,-0.5889696310461476
ACH-000662,-0.9342834953409126
ACH-000663,-0.6612792615067754
ACH-000665,-0.438993377871504
ACH-000671,-0.7784334116557874
ACH-000672,-1.4135650862800582
ACH-000673,-0.3901931975282912
ACH-000676,-0.8078289500284549
ACH-000677,-1.0798127252128085
ACH-000681,-0.7848074407394723
ACH-000683,-0.8076223500084463
ACH-000684,-0.4966359108839551
ACH-000688,-0.4242306527650251
ACH-000693,-0.8600969077428109
ACH-000694,-0.7939004044389002
ACH-000695,-0.5209103814427338
ACH-000696,-0.7855961455186831
ACH-000697,-0.7284326961355259
ACH-000699,-0.8580718481641048
ACH-000701,-0.6445694251719465
ACH-000706,-0.8858634620499295
ACH-000711,-0.4745266531663747
ACH-000713,-0.6348736764478431
ACH-000714,-0.5318491564278078
ACH-000718,-0.6114544913731982
ACH-000720,-0.8996711964671221
ACH-000721,-0.7382589104692427
ACH-000724,-0.9040690177138496
ACH-000725,-0.7729787748689577
ACH-000732,-0.7322959437571662
ACH-000734,-0.9315620419982176
ACH-000735,-0.7264789501157112
ACH-000736,-0.6515049419523351
ACH-000738,-0.6521049892500176
ACH-000746,-0.948620867713242
ACH-000747,-0.8747355344468071
ACH-000748,-0.5366006736760079
ACH-000753,-0.7593903305794106
ACH-000756,-0.6143117982337801
ACH-000757,-0.9427624506815908
ACH-000758,-0.9851807297733955
ACH-000760,-0.6573984115852339
ACH-000762,-0.4599376305151179
ACH-000763,-0.7019326635933545
ACH-000764,-0.5030505575324857
ACH-000765,-0.8686502512671833
ACH-000766,-0.6640103105975882
ACH-000767,-0.692696059300586
ACH-000768,-0.5716155223251823
ACH-000769,-0.816657701259504
ACH-000770,-0.6107086382001338
ACH-000771,-0.6501769257719173
ACH-000773,-0.5236657126244573
ACH-000776,-0.6132296737388088
ACH-000777,-0.394363567277589
ACH-000778,-0.6264879579598596
ACH-000781,-0.8605086379685813
ACH-000782,-0.6513456132409812
ACH-000783,-0.6509166347376888
ACH-000784,-0.8139826101826934
ACH-000785,-0.5882494375374173
ACH-000787,-0.7410589597400343
ACH-000788,-0.5164609837299581
ACH-000791,-0.5188482069639428
ACH-000792,-0.4699103088603078
ACH-000794,-0.3269525159700704
ACH-000796,-0.7908587430044213
ACH-000798,-0.7700915614325778
ACH-000799,-0.7922386585940944
ACH-000800,-0.8208275668750513
ACH-000802,-0.6203848824607411
ACH-000804,-0.7504003610456259
ACH-000805,-0.6382126566870483
ACH-000809,-0.6568022646873987
ACH-000810,-0.5141581871743804
ACH-000811,-0.5052986484832749
ACH-000817,-0.7829585058462081
ACH-000819,-0.6192562584312816
ACH-000820,-0.5506556409401494
ACH-000821,-0.9408534667986652
ACH-000822,-0.6486872000790901
ACH-000823,-0.7076342419442537
ACH-000824,-0.8425547118078069
ACH-000827,-0.4918390055038821
ACH-000829,-0.7042700012953425
ACH-000831,-0.8291684135371108
ACH-000832,-0.7166055003472357
ACH-000833,-0.8974274661881653
ACH-000834,-0.8488374083282585
ACH-000835,-0.811472534846081
ACH-000836,-0.447611494220131
ACH-000837,-0.4578524411035051
ACH-000838,-0.5512595208593863
ACH-000839,-0.4125739012328079
ACH-000840,-0.7906729349390584
ACH-000841,-0.5945157621514476
ACH-000843,-0.7991977863264119
ACH-000846,-0.8520847171657796
ACH-000847,-0.5972195060387762
ACH-000848,-0.8872192069121516
ACH-000849,-0.9023249153736446
ACH-000851,-0.6665740692476798
ACH-000855,-0.9376114386913448
ACH-000856,-0.510291006539783
ACH-000858,-0.6997059072439265
ACH-000859,-0.5240021706079177
ACH-000861,-0.8644656165433054
ACH-000862,-1.0207237294451648
ACH-000865,-0.7037887130389041
ACH-000866,-0.8921461656308741
ACH-000867,-0.8884399787731132
ACH-000869,-0.7611575057372831
ACH-000872,-0.2670557870953771
ACH-000873,-0.5661044735070878
ACH-000876,-0.8670086677876876
ACH-000878,-0.9096479304729936
ACH-000880,-0.7959458301492132
ACH-000881,-0.714726152840782
ACH-000882,-0.5106596102203081
ACH-000884,-0.688660725574793
ACH-000885,-0.9351071416855063
ACH-000887,-0.8857285254105858
ACH-000889,-0.7770351339647816
ACH-000896,-0.4877560198488349
ACH-000898,-0.9144329553206024
ACH-000900,-0.7988748639573303
ACH-000901,-0.6837470508720954
ACH-000905,-0.745720813827073
ACH-000906,-0.6916748968017553
ACH-000907,-0.5794056503858526
ACH-000910,-0.9881865058105176
ACH-000911,-0.8732392717773949
ACH-000912,-0.5107417459413278
ACH-000913,-0.7104488556504008
ACH-000915,-1.1378660990636058
ACH-000916,-0.5120653090530256
ACH-000917,-0.7960208783950045
ACH-000920,-0.5329771997950622
ACH-000921,-0.8141142572039249
ACH-000924,-0.7723465484371939
ACH-000926,-0.8096948443742853
ACH-000928,-0.7282628173491204
ACH-000929,-0.5096496614079821
ACH-000932,-0.6330788947825925
ACH-000935,-0.6199876984374828
ACH-000936,-0.8285445960251769
ACH-000937,-0.27528723924453863
ACH-000938,-0.7418129358170169
ACH-000939,-0.5506489165332418
ACH-000941,-0.6739684528345276
ACH-000943,-0.9458193498519304
ACH-000946,-0.553693167134986
ACH-000947,-0.8805626879681441
ACH-000948,-0.7712725164724991
ACH-000950,-0.5337663569547458
ACH-000953,-0.31942249566849484
ACH-000954,-0.9974650566904388
ACH-000957,-0.7284777925705095
ACH-000958,-0.775873766095144
ACH-000960,-0.7436143573180893
ACH-000963,-0.6835098496542621
ACH-000968,-0.961851391124654
ACH-000969,-0.836341431266136
ACH-000972,-0.7955240669429651
ACH-000973,-0.3635319223780333
ACH-000974,-0.4219807226864354
ACH-000978,-0.35704075392375817
ACH-000984,-0.8114151460062421
ACH-000986,-0.5113984530248856
ACH-000988,-0.5181728402150838
ACH-000993,-0.4420025649396975
ACH-000994,-0.9183612251245464
ACH-000996,-0.6938381763736592
ACH-001001,-0.7954905198458079
ACH-001020,-0.7725636694443971
ACH-001028,-0.8482811462201574
ACH-001031,-0.6759703970164926
ACH-001038,-0.7685799635414431
ACH-001048,-0.7478679145381656
ACH-001050,-0.568542417713179
ACH-001053,-0.6069109903283701
ACH-001054,-0.4411020173518861
ACH-001061,-0.8876784129142276
ACH-001067,-0.6350758788338167
ACH-001075,-0.7178637222354781
ACH-001096,-0.6633438458323544
ACH-001111,-0.7842217757303124
ACH-001119,-0.5561372081114891
ACH-001128,-0.2979180066590903
ACH-001134,-0.31727398519464994
ACH-001151,-0.6177630637067373
ACH-001163,-0.8891872090499935
ACH-001164,-0.4732824629398902
ACH-001183,-0.25862606263256266
ACH-001192,-0.5353485877934057
ACH-001193,-1.0303439354787216
ACH-001196,-0.7327494504552954
ACH-001197,-0.7317257852614951
ACH-001205,-0.6262546855379134
ACH-001211,-0.4571861340939806
ACH-001212,-0.4478791102951633
ACH-001228,-0.7662390628317997
ACH-001232,-0.5356778535822333
ACH-001239,-0.8239954109394548
ACH-001270,-0.5866114743371128
ACH-001274,-0.6777178004807408
ACH-001275,-0.7382213056104138
ACH-001277,-0.7296209872087426
ACH-001278,-0.8460195885434281
ACH-001280,-0.7072380298423595
ACH-001283,-0.8742227492866584
ACH-001289,-0.6558240270413858
ACH-001300,-0.4721943325736339
ACH-001301,-0.5569242834668392
ACH-001302,-0.4160080088863493
ACH-001306,-0.4911503333713424
ACH-001318,-0.9384420455336476
ACH-001322,-0.6033885804588508
ACH-001328,-0.5326522818715579
ACH-001332,-1.028452007690683
ACH-001336,-0.8315854918816818
ACH-001346,-0.6621127045821277
ACH-001353,-0.2772257052650533
ACH-001354,-0.5058265793127223
ACH-001367,-0.5273557918771686
ACH-001368,-0.6357338598065712
ACH-001374,-0.6184605838314012
ACH-001377,-0.7111540825205813
ACH-001380,-0.8207004183925244
ACH-001391,-0.4186700303101692
ACH-001408,-0.5216163120568091
ACH-001430,-0.4008374381551341
ACH-001431,-0.4372003460324656
ACH-001450,-0.7718145440184928
ACH-001496,-1.1153845746931268
ACH-001500,-0.5125447003793513
ACH-001523,-0.8773593424058037
ACH-001532,-0.6148779418966477
ACH-001550,-0.9050169960889342
ACH-001552,-0.5225619955250927
ACH-001554,-0.6679132907826013
ACH-001654,-0.8874324612019706
ACH-001735,-0.4875305889350135
ACH-001736,-0.5901095314745642
ACH-001737,-0.2566505388547716
ACH-001740,-0.8030102126842865
ACH-001745,-0.5992092470573795
ACH-001765,-0.6144651395936949
