,PTK7 (5754)
ACH-000004,0.012080099244724238
ACH-000005,0.1524227937981408
ACH-000007,0.035081346412588615
ACH-000009,-0.012200310802490578
ACH-000011,-0.09202615910868504
ACH-000012,0.011235569436671328
ACH-000013,0.00505341863789037
ACH-000014,-0.008530782188003272
ACH-000015,-0.04480373413448335
ACH-000017,-0.010260577965249418
ACH-000018,-0.1027064520333386
ACH-000019,0.06265418691592944
ACH-000021,0.06500453978926611
ACH-000022,-0.09364078909729867
ACH-000025,-0.08279697377909022
ACH-000028,0.03919273597498491
ACH-000030,-0.0579732657528183
ACH-000035,-0.039578989097729986
ACH-000036,0.1547114759975764
ACH-000037,0.015827763958095792
ACH-000039,-0.023493121428764915
ACH-000040,-0.1478829020002304
ACH-000041,0.16438471215344674
ACH-000042,-0.09775451798345668
ACH-000045,-0.04424232773755126
ACH-000047,0.03098167330477668
ACH-000052,0.03967807594344151
ACH-000053,-0.02690758698463269
ACH-000054,0.009550937582171615
ACH-000055,-0.0917169105584214
ACH-000060,-0.06395806446320605
ACH-000067,0.0047182336079502505
ACH-000070,0.24778755709520825
ACH-000075,0.06094245687025561
ACH-000078,-0.03397470564788496
ACH-000082,0.07782966015820106
ACH-000085,-0.0040725333580754934
ACH-000086,0.02693091872446703
ACH-000087,0.06275026547376966
ACH-000092,-0.026685510642149468
ACH-000095,0.01979922760768672
ACH-000097,-0.02269523957880197
ACH-000098,0.012605609696048726
ACH-000099,0.06127668666492881
ACH-000108,-0.07923081968948296
ACH-000113,0.11527689935920685
ACH-000116,0.03968600552206895
ACH-000118,-0.062012996341536036
ACH-000120,-0.03263870082012417
ACH-000123,-0.14550835192884334
ACH-000127,-0.08456964850548322
ACH-000128,0.11211741242938296
ACH-000132,0.011399616956069437
ACH-000133,-0.04115301389328156
ACH-000137,0.006539257471988482
ACH-000138,0.003743781504100455
ACH-000142,-0.04555431877124953
ACH-000143,-0.09549071244037466
ACH-000146,-0.044557837725304285
ACH-000148,0.07800028685471833
ACH-000150,-0.08354074991560508
ACH-000152,-0.2334913872012888
ACH-000153,-0.06103337147509445
ACH-000159,-0.06882117308841522
ACH-000160,-0.056468342372163735
ACH-000163,0.06396127059768103
ACH-000167,-0.2798780392416365
ACH-000168,-0.005204081786179813
ACH-000169,-0.038456951452494434
ACH-000178,0.016867674984017776
ACH-000183,0.020331823559737488
ACH-000188,-0.04658168006729856
ACH-000189,-0.0026437188872209787
ACH-000190,0.0009251661333520484
ACH-000198,0.03217554347759331
ACH-000203,0.004251288403854752
ACH-000204,-0.15839828361517613
ACH-000206,-0.0036253521183150813
ACH-000207,-0.2825650690800005
ACH-000208,-0.15856771213705134
ACH-000210,0.07331394603097477
ACH-000211,0.05763377715361252
ACH-000215,0.04032820449310618
ACH-000221,-0.005011684731348387
ACH-000222,-0.07454600286667816
ACH-000223,-0.11359180779471935
ACH-000226,0.04864302312165431
ACH-000227,0.038930088797172864
ACH-000228,-0.001977718221394538
ACH-000231,-0.06709016281269371
ACH-000232,-0.013523718869186878
ACH-000233,-0.07363101857031062
ACH-000234,-0.026608284910089812
ACH-000235,-0.058876172786918576
ACH-000237,-0.034508742977816684
ACH-000238,-0.10794531276129572
ACH-000242,0.2543700569825706
ACH-000243,-0.0829868491993605
ACH-000244,0.0919866786849458
ACH-000246,-0.0008847651613462648
ACH-000248,-0.06700833618978648
ACH-000250,-0.09017808791844656
ACH-000251,-0.028856703462912137
ACH-000252,0.14094372965939614
ACH-000253,0.08670048076365842
ACH-000255,0.0023482600403344355
ACH-000256,-0.04440180628990648
ACH-000257,0.10036398983053743
ACH-000258,0.04045006623288936
ACH-000259,0.016390438507644187
ACH-000260,0.02141016551890362
ACH-000261,0.005370873125519491
ACH-000262,0.0964900885272138
ACH-000263,0.039902362850062455
ACH-000264,-0.01584383132530877
ACH-000265,0.014478692428247371
ACH-000266,-0.02499502800126156
ACH-000272,-0.05548771308116763
ACH-000274,-0.006087979502312329
ACH-000277,0.06226962817361821
ACH-000278,0.037708616614556566
ACH-000279,0.038401884083800714
ACH-000280,-0.04307138269588003
ACH-000281,-0.012117771074797898
ACH-000288,0.027988926230288626
ACH-000291,0.00271233818130338
ACH-000293,-0.1342561207240124
ACH-000294,0.02181065370941024
ACH-000295,-0.1741523648151347
ACH-000296,0.060114233424384524
ACH-000302,0.047222346003775
ACH-000304,-0.058828866156698176
