,SRFBP1 (153443)
ACH-000159,-0.708700439098203
ACH-000160,-1.0341077073013445
ACH-000163,-1.1133592865081854
ACH-000167,-1.1888053967733154
ACH-000168,-0.6720908508119902
ACH-000169,-0.9398511531466236
ACH-000178,-0.7019132658603591
ACH-000183,-0.5798922568646274
ACH-000188,-0.7452585128182033
ACH-000189,-0.7490216590659461
ACH-000190,-1.0250904966706371
ACH-000198,-0.7488448580180936
ACH-000203,-0.17533116850769015
ACH-000204,-0.8044124120279152
ACH-000206,-0.7148900578083093
ACH-000207,-0.6613865892379036
ACH-000208,-0.916097792528756
ACH-000210,-0.8568638997570291
ACH-000211,-0.7601349268708804
ACH-000215,-0.9236889672517564
ACH-000221,-0.7250147234508219
ACH-000222,-0.5623531057115082
ACH-000223,-0.6103395668578089
ACH-000226,-0.8720127709914419
ACH-000227,-0.5965313564930216
ACH-000228,-0.7078784400851611
ACH-000231,-0.8900538553446264
ACH-000232,-0.8829170245929121
ACH-000233,-0.6441251910255419
ACH-000234,-0.7543624243994028
ACH-000235,-0.8820562717031982
ACH-000237,-0.9394341704652192
ACH-000238,-0.8117168637774533
ACH-000242,-0.4720167538831685
ACH-000243,-0.9071185588097032
ACH-000244,-0.7364211731026926
ACH-000246,-0.7971857845451972
ACH-000248,-0.6957386131880713
ACH-000250,-0.8460030979676209
ACH-000251,-0.6585600164433568
ACH-000252,-0.6557993081648544
ACH-000253,-0.6039324996130067
ACH-000255,-0.8859648873674357
ACH-000256,-0.8015374858814892
ACH-000257,-0.6417748823684182
ACH-000258,-1.35678654646575
ACH-000259,-0.8345030049379932
ACH-000260,-0.9297286292283572
ACH-000261,-0.7118051378123037
ACH-000262,-0.6276526012699299
ACH-000263,-0.33617446905130893
ACH-000264,-0.6669182062728299
ACH-000265,-0.8768124579591179
ACH-000266,-0.5615834117657055
ACH-000272,-0.6878005345643053
ACH-000274,-0.8484454906415211
ACH-000277,-0.5998450829054747
ACH-000278,-0.976761619836649
ACH-000279,-0.4295733100961404
ACH-000280,-0.6527926912073659
ACH-000281,-0.7263514833179731
ACH-000288,-0.7102712722265936
ACH-000291,-0.9495339505154032
ACH-000293,-0.7485183681095327
ACH-000294,-0.6786771330711359
ACH-000295,-0.4000399917388897
ACH-000296,-0.8693470823825198
ACH-000302,-0.6186162989622156
ACH-000304,-0.9658064085986924
ACH-000307,-0.6209390846965535
ACH-000308,-0.37324585937109656
ACH-000310,-0.5931051986602213
ACH-000311,-1.0369807498716903
ACH-000312,-0.6422538113147012
ACH-000315,-0.8511851040981533
ACH-000316,-1.0015540047807483
ACH-000317,-0.9163648923821864
ACH-000318,-0.841537034851484
ACH-000319,-0.8842980236359296
ACH-000320,-0.8412506827148821
ACH-000322,-0.6434437067052801
ACH-000323,-0.6341582408873904
ACH-000324,-0.720759199119631
ACH-000329,-0.7584643504365114
ACH-000330,-0.7464877708911871
ACH-000331,-1.0273985120553977
ACH-000332,-0.7443637263895861
ACH-000334,-0.4633147172114258
ACH-000335,-0.7890575940836553
ACH-000336,-0.8230406429592452
ACH-000337,-0.6933126433524529
ACH-000338,-1.0789723460125398
ACH-000339,-0.8892738686780434
ACH-000341,-0.8652574769095718
ACH-000348,-0.7632885223625608
ACH-000350,-0.5368516238490494
ACH-000352,-0.7055129570311197
ACH-000356,-0.9836703515977836
ACH-000361,-0.8992789876723964
ACH-000362,-0.8666864123077872
ACH-000363,-0.2725890282016252
ACH-000364,-0.9026189576907994
ACH-000365,-0.7567234847120011
ACH-000366,-0.7786066935571816
ACH-000368,-0.7240905278717418
ACH-000374,-0.4980745244630205
ACH-000375,-0.8486505367945418
ACH-000376,-0.8191464013523978
ACH-000381,-0.5584979029148952
ACH-000383,-0.6083187686637441
ACH-000387,-0.5806038124611983
ACH-000389,-0.8973313164696799
ACH-000390,-0.6567472035708456
ACH-000393,-0.6865305618591265
ACH-000395,-0.8029897031747516
ACH-000396,-0.6150829653840457
ACH-000397,-0.423108897545586
ACH-000401,-0.7613416871177912
ACH-000402,-0.4485110760478032
ACH-000403,-0.4072628355858789
ACH-000404,-0.6884344037514464
ACH-000406,-0.9294311587653832
ACH-000407,-0.8893018947198336
ACH-000408,-1.0984220280095776
ACH-000410,-0.9937035916013666
ACH-000411,-1.0609078421077691
ACH-000414,-0.8900758161333345
ACH-000415,-0.8855487603731688
ACH-000416,-1.0149618009751284
ACH-000420,-0.9363485229387736
ACH-000421,-0.7324391432593285
ACH-000424,-0.99164890120884
ACH-000425,-0.9163477458252284
ACH-000426,-0.5179922362026826
ACH-000427,-0.5527834802821239
ACH-000433,-0.6224492406240394
ACH-000435,-0.7001896366921189
ACH-000436,-0.4354364247900487
ACH-000444,-0.8215451552142845
ACH-000445,-0.4892434751706632
ACH-000448,-0.9550140788360778
ACH-000450,-0.9715691357035012
ACH-000452,-0.7573003450388642
ACH-000454,-0.8573972346852411
ACH-000458,-0.6042200177779058
ACH-000459,-1.043577103759604
ACH-000460,-0.8015993902641037
ACH-000461,-0.6878567300231807
ACH-000463,-0.8354780621715342
ACH-000464,-0.7254132490377077
ACH-000466,-0.5485930356292524
ACH-000467,-0.3231436387820134
ACH-000468,-0.6474028659106518
ACH-000469,-0.9344587609549648
ACH-000470,-0.4905872453057575
ACH-000471,-0.930910791585408
ACH-000472,-0.4563281311357907
ACH-000473,-0.6714694596022122
ACH-000475,-0.7060679722295926
ACH-000476,-0.5731622619739585
ACH-000477,-1.1635089457877297
ACH-000479,-0.7942634722928413
ACH-000480,-0.8945411450786166
ACH-000481,-0.5807601108889265
ACH-000483,-0.7512262925653785
ACH-000484,-0.671346524410419
ACH-000485,-0.7003406198551818
ACH-000486,-1.0040752833606803
ACH-000487,-0.3161857777603512
ACH-000488,-0.7872614339279426
ACH-000490,-0.8219080370787182
ACH-000491,-0.9082066436844674
ACH-000495,-0.8936218956094383
ACH-000496,-0.7481498556078751
ACH-000499,-1.0176211189970583
ACH-000500,-1.3309386528216405
ACH-000502,-0.9285388804601414
ACH-000503,-0.9116658233151109
ACH-000505,-0.6925288882191185
ACH-000507,-0.8104106878211818
ACH-000510,-0.7034492063161576
ACH-000511,-0.7418997229280649
ACH-000512,-0.34922804494569626
ACH-000516,-0.6998868622778032
ACH-000517,-0.8737025214252069
ACH-000518,-0.7750645651933111
ACH-000520,-0.665557230661692
ACH-000521,-0.8271329496273392
ACH-000522,-0.6214201915877872
ACH-000524,-1.0693494455501964
ACH-000527,-0.7981522281769231
ACH-000528,-0.9550761242870088
ACH-000537,-0.9018800044628908
ACH-000541,-0.8574122056802477
ACH-000542,-0.9380470833474236
ACH-000544,-0.7635358391296836
ACH-000545,-0.964453628466139
ACH-000547,-0.9260092877917808
ACH-000548,-0.414808991694936
ACH-000549,-0.8636002913590355
ACH-000550,-0.8598586229285236
ACH-000552,-0.5065318998316859
ACH-000556,-0.8001257048015119
ACH-000557,-0.461686401469581
ACH-000569,-0.7757108990534152
ACH-000570,-0.952567381885677
ACH-000571,-0.4412897718618235
ACH-000573,-0.8880171496520635
ACH-000576,-0.25987418212248586
ACH-000579,-0.9935354253345576
ACH-000580,-0.9802460820727779
ACH-000584,-0.8103268974352288
ACH-000585,-0.8349690704519195
ACH-000588,-0.9443671007994678
ACH-000589,-0.6386103028387071
ACH-000591,-0.7380538004515999
ACH-000593,-1.0030669690509426
ACH-000600,-0.7980162667988041
ACH-000601,-0.7127553107671493
ACH-000605,-0.8453817872493304
ACH-000606,-0.9016783294844134
ACH-000608,-0.7358325235112676
ACH-000614,-0.9652562913028444
ACH-000616,-1.0360073271287666
ACH-000618,-1.147763048320949
ACH-000619,-0.5287023291875348
ACH-000620,-0.5367675838232231
ACH-000621,-0.679904098548764
ACH-000622,-0.9890302081467118
ACH-000623,-0.8507581968419847
ACH-000624,-0.961465240689052
ACH-000627,-0.833896440279608
ACH-000630,-0.9343436053560764
ACH-000631,-0.7796844550749318
ACH-000632,-0.8611399570992788
ACH-000633,-0.5510245452044744
ACH-000637,-1.0806832801090889
ACH-000638,-0.7668909927067141
ACH-000646,-0.6627994991051688
ACH-000647,-1.0157552875559166
ACH-000648,-0.5365888562576768
ACH-000649,-0.7762357600147011
ACH-000651,-0.7175889004637476
ACH-000652,-0.8158029755702896
ACH-000653,-0.4829639608954784
ACH-000657,-0.8362226368587035
ACH-000658,-0.3709862978362448
ACH-000661,-1.1463949180827229
ACH-000662,-0.7820746380466291
ACH-000663,-1.0832005687675352
ACH-000665,-1.007174639458422
ACH-000671,-0.7635085220123883
ACH-000672,-0.8956441246110615
ACH-000673,-0.5631954738517255
ACH-000676,-0.8098548259500257
ACH-000677,-0.7543450051365564
ACH-000681,-0.8568386537828063
ACH-000683,-0.7373559860697527
ACH-000684,-0.9402995307282134
ACH-000688,-0.818517447862307
ACH-000693,-1.0374692685862466
ACH-000694,-0.7488294459017549
ACH-000695,-0.4198936617410245
ACH-000696,-0.9151991422016004
ACH-000697,-0.8087224545966292
ACH-000699,-0.7860164797161578
ACH-000701,-0.8546160353977661
ACH-000706,-1.1665169140604157
ACH-000711,-0.6740492538041255
ACH-000713,-0.8340944422253488
ACH-000714,-0.6696644645445492
ACH-000718,-0.9129260514683128
ACH-000720,-0.8571097327179392
ACH-000721,-0.6422690104829408
ACH-000724,-0.7779212453746263
ACH-000725,-0.8641146524351357
ACH-000732,-1.0862392508786782
ACH-000734,-0.8296529109478313
ACH-000735,-0.6385458845698904
ACH-000736,-0.5026894678065343
ACH-000738,-0.9545805082506504
ACH-000746,-0.4820179488331211
ACH-000747,-0.9833489059750408
ACH-000748,-1.1686369418220175
ACH-000753,-0.7295451900333559
ACH-000756,-0.7945604760105799
ACH-000757,-0.8291230360876489
ACH-000758,-0.8662783957394155
ACH-000760,-0.7927934059332454
ACH-000762,-0.8330809514683288
ACH-000763,-0.284771923064932
ACH-000764,-0.6956233515226605
ACH-000765,-0.9072922330388744
ACH-000766,-0.7620552688606791
ACH-000767,-0.6664224815379528
ACH-000768,-0.8633283800044883
ACH-000769,-1.0204834611569529
ACH-000770,-0.6718869764246775
ACH-000771,-0.9378199536865242
ACH-000773,-0.658328114306755
ACH-000776,-0.736249073675336
ACH-000777,-0.9036146874953148
ACH-000778,-0.601368664018225
ACH-000781,-1.18129227749438
ACH-000782,-0.7684221817007469
ACH-000783,-0.6914156859156808
ACH-000784,-0.7947504617885618
ACH-000785,-0.6972518024088761
ACH-000787,-0.7763436778583025
ACH-000788,-0.9198629927624188
ACH-000791,-0.6030750922191188
ACH-000792,-0.8872227277391013
ACH-000794,-0.8047841033266866
ACH-000796,-0.6201682951086676
ACH-000798,-0.6689742739902399
ACH-000799,-0.8298346586359717
ACH-000800,-1.021609533498234
ACH-000802,-0.8687742426792859
ACH-000804,-0.8439450374767071
ACH-000805,-0.7934345074492236
ACH-000809,-0.7813486479707299
ACH-000810,-1.0533812636574909
ACH-000811,-0.5912748787277631
ACH-000817,-0.5958409671541217
ACH-000819,-0.7931769617897775
ACH-000820,-0.7674687260473078
ACH-000821,-0.6920538326025191
ACH-000822,-0.4717956388589993
ACH-000823,-0.8925356665220278
ACH-000824,-0.7798076063300691
ACH-000827,-1.0287360238260783
ACH-000829,-0.6455567908819042
ACH-000831,-0.8095853124418957
ACH-000832,-0.9038311866205528
ACH-000833,-0.8795416264924755
ACH-000834,-0.6072742225743554
ACH-000835,-0.6390386274377337
ACH-000836,-0.7117682397973525
ACH-000837,-0.7741380487953146
ACH-000838,-1.0859324062277402
ACH-000839,-0.9170865941002376
ACH-000840,-0.6524254588588893
ACH-000841,-0.4614914900832162
ACH-000843,-1.1612629281982076
ACH-000846,-0.835013909450451
ACH-000847,-0.8233925713382959
ACH-000848,-0.8999222177592671
ACH-000849,-0.5546132552468799
ACH-000851,-0.4530525228462754
ACH-000855,-1.1094071232676597
ACH-000856,-0.849586085980683
ACH-000858,-0.8911728060467173
ACH-000859,-1.0491066687551096
ACH-000861,-0.6560658906918787
ACH-000862,-0.4753361563338565
ACH-000865,-1.1844741537984151
ACH-000866,-0.7717414062839345
ACH-000867,-0.6713496492251944
ACH-000869,-0.6446639971576534
ACH-000872,-1.1999606914532042
ACH-000873,-0.6973519232487725
ACH-000876,-0.7547264328052564
ACH-000878,-0.7485586075300896
ACH-000880,-0.8460809619155593
ACH-000881,-0.8998784506511566
ACH-000882,-0.9510594224229504
ACH-000884,-0.8664029791534731
ACH-000885,-0.7600794751465645
ACH-000887,-0.9856259748073642
ACH-000889,-0.5992754901233772
ACH-000896,-0.962242882713013
ACH-000898,-0.5565597390392687
ACH-000900,-0.6413336352679265
ACH-000901,-0.8190019484319854
ACH-000905,-0.7837507599324959
ACH-000906,-0.9456923273023862
ACH-000907,-0.702199485168802
ACH-000910,-0.7696289678005906
ACH-000911,-0.6475888064410422
ACH-000912,-0.909360900856896
ACH-000913,-0.7185315721968866
ACH-000915,-0.8706663713570272
ACH-000916,-0.7435339184460316
ACH-000917,-0.9394436841591888
ACH-000920,-0.7565234236734797
ACH-000921,-0.9338912521088444
ACH-000924,-0.8344108153056368
ACH-000926,-0.6450025042682007
ACH-000928,-0.7682927419798132
ACH-000929,-0.9584830046546782
ACH-000932,-0.6024827849458769
ACH-000935,-0.7662517927817153
ACH-000936,-0.9408055424133748
ACH-000937,-0.7964178542863509
ACH-000938,-0.7405760273549841
ACH-000939,-0.5963351906775689
ACH-000941,-0.4074020671125138
ACH-000943,-0.4939829353319269
ACH-000946,-0.7471913932112962
ACH-000947,-1.1372556132118266
ACH-000948,-0.9538141950066312
ACH-000950,-1.111715442147836
ACH-000953,-0.6544516289519334
ACH-000954,-0.7675097888378448
ACH-000957,-0.4825647208928777
ACH-000958,-1.0351415950590788
ACH-000960,-0.5368436582596617
ACH-000963,-0.9977943766398516
ACH-000968,-0.8251860351836935
ACH-000969,-0.6478692954363704
ACH-000972,-0.6687656071789215
ACH-000973,-0.7917807051383556
ACH-000974,-0.7828749341080788
ACH-000978,-1.111468042746645
ACH-000984,-0.7280561824892721
ACH-000986,-0.6152407489992671
ACH-000988,-1.2449924721228391
ACH-000993,-0.8034321143879173
ACH-000994,-0.7070054923632959
ACH-000996,-0.335266069437625
ACH-001001,-0.8593371744245163
ACH-001020,-0.7729028738593182
ACH-001028,-0.8428109031526738
ACH-001031,-0.8637546218730869
ACH-001038,-0.7613656792623674
ACH-001048,-0.8027524469850101
ACH-001050,-0.8151103380882752
ACH-001053,-0.6748592757570666
ACH-001054,-0.9827773510026642
ACH-001061,-1.0858530418063637
ACH-001067,-0.5706613530052826
ACH-001075,-0.9342152233483272
ACH-001096,-0.8456929228587343
ACH-001111,-0.5157281594362546
ACH-001119,-0.8877679779860339
ACH-001128,-0.7828364322545383
ACH-001134,-0.7426835780222869
ACH-001151,-0.4055971813873909
ACH-001163,-0.463693630653714
ACH-001164,-0.8892197941931932
ACH-001183,-0.7744288399569149
ACH-001192,-0.6738871120725349
ACH-001193,-0.9091555207621931
ACH-001196,-1.0734994355738792
ACH-001197,-0.5410123865926896
ACH-001205,-0.977406677310016
ACH-001211,-0.8468343859339391
ACH-001212,-0.6118510259618144
ACH-001228,-0.7354235935199739
ACH-001232,-1.1395774619718295
ACH-001239,-0.8252443778773195
ACH-001270,-0.9273318050732836
ACH-001274,-0.6484642610607079
ACH-001275,-0.6271522385589219
ACH-001277,-1.2174763178472046
ACH-001278,-0.7712481110724554
ACH-001280,-1.090240013918283
ACH-001283,-0.7954304200872815
ACH-001289,-0.7553029532716351
ACH-001300,-1.0418523850665655
ACH-001301,-1.059839179345846
ACH-001302,-0.9293825956067764
ACH-001306,-0.6677027841319134
ACH-001318,-0.9485244849051808
ACH-001322,-0.8151915321515183
ACH-001328,-0.9529053421949198
ACH-001332,-1.1264126455270365
ACH-001336,-0.9402012099842498
ACH-001346,-0.8013675309319871
ACH-001353,-0.7049519938713059
ACH-001354,-0.4773806963969943
ACH-001367,-0.6579369343369437
ACH-001368,-0.7446795363877188
ACH-001374,-0.9152038541797536
ACH-001377,-0.9067552490209368
ACH-001380,-0.6297526989198547
ACH-001391,-0.7506598799117324
ACH-001408,-0.8333806630903657
ACH-001430,-0.5084514919519005
ACH-001431,-0.938899652727868
ACH-001450,-0.7283508230691716
ACH-001496,-1.2173667469850613
ACH-001500,-0.5948156507140704
ACH-001523,-0.9436409070955488
ACH-001532,-0.8349052093169471
ACH-001550,-0.9631275163360784
ACH-001552,-0.8188988075121146
ACH-001554,-0.8295908781044521
ACH-001654,-0.9180113967292532
ACH-001735,-0.5512134219066962
ACH-001736,-0.6182799677936449
ACH-001737,-0.7411772235784391
ACH-001740,-1.0120493826634698
ACH-001745,-0.4663228978289912
ACH-001765,-0.7225563012324769
