,HIBCH (26275)
ACH-000233,-0.09067330269581253
ACH-000234,-0.0006386387986929745
ACH-000235,-0.05518911449697028
ACH-000237,-0.20133821369596214
ACH-000238,-0.06872845769176215
ACH-000242,0.10486297703609987
ACH-000243,-0.060299167353264085
ACH-000244,0.04534883937120335
ACH-000246,-0.10756353139028928
ACH-000248,-0.10353411748667024
ACH-000250,-0.10658312513103263
ACH-000251,0.09559818465633706
ACH-000252,-0.2002215538404311
ACH-000253,-0.0620126808563796
ACH-000255,0.015261082610889825
ACH-000256,-0.06343356229671239
ACH-000257,0.1756834195236773
ACH-000258,0.019694599122073508
ACH-000259,0.012053546665166785
ACH-000260,-0.1508495046469691
ACH-000261,-0.08918186935078064
ACH-000262,-0.0516770525390619
ACH-000263,-0.015646005917864633
ACH-000264,-0.12530154561441512
ACH-000265,-0.08460696897897743
ACH-000266,-0.05614428881659656
ACH-000272,-0.14145960710540958
ACH-000274,-0.1553572912416128
ACH-000277,-0.1387823736869256
ACH-000278,-0.2515970102654028
ACH-000279,-0.11891667355359463
ACH-000280,-0.08409625093497483
ACH-000281,-0.09009095855848992
ACH-000288,-0.14466015445890934
ACH-000291,-0.12439298553158085
ACH-000293,-0.10910601904494703
ACH-000294,0.009314741338954857
ACH-000295,-0.11429151172513174
ACH-000296,-0.1749585439897166
ACH-000302,-0.049814524213444816
ACH-000304,-0.113159320388247
ACH-000307,-0.1454964062457291
ACH-000308,-0.13943849990317067
ACH-000310,-0.006749720125107256
ACH-000311,0.07730941415191764
ACH-000312,-0.014161647469199963
ACH-000315,-0.0011687218604965446
ACH-000316,-0.03880442216318157
ACH-000317,-0.0601401421439117
ACH-000318,-0.17629250541033345
ACH-000319,-0.06906792843185376
ACH-000320,0.01845282912780673
ACH-000322,0.061893188768103964
ACH-000323,-0.07610264619607612
ACH-000324,-0.030247370295916374
ACH-000329,-0.062112960158787936
ACH-000330,0.0504600107949546
ACH-000331,-0.0943380879345956
ACH-000332,-0.06967016006021784
ACH-000334,-0.123402209922969
ACH-000335,-0.37015452310783786
ACH-000336,-0.17356474883881784
ACH-000337,-0.3879018655998774
ACH-000338,0.2042169611079768
ACH-000339,-0.033240452494857874
ACH-000341,-0.09042832119190043
ACH-000348,-0.07841871407925219
ACH-000350,0.04124219766479882
ACH-000352,-0.07406663265815322
ACH-000356,0.05400507559853433
ACH-000361,-0.07885510677688111
ACH-000362,0.007036710934211771
ACH-000363,-0.0058722296998031396
ACH-000364,-0.17065668892083338
ACH-000365,-0.17537281988821954
ACH-000366,-0.06128968991563372
ACH-000368,-0.139914841312842
ACH-000374,-0.042979359046962484
ACH-000375,-0.14666062556274229
ACH-000376,-0.029517708785313512
ACH-000381,-0.046690381101645036
ACH-000383,-0.1724643317833988
ACH-000387,-0.1759265253689911
ACH-000389,-0.06377327854279423
ACH-000390,-0.07262084792685093
ACH-000393,-0.3401539990209745
ACH-000395,-0.14717975049974874
ACH-000396,-0.09835882762191277
ACH-000397,-0.14381146066776626
ACH-000401,-0.1115431634685148
ACH-000402,-0.11943234699902484
ACH-000403,-0.10152499453545273
ACH-000404,-0.0787187884891943
ACH-000406,-0.07371810317759155
ACH-000407,-0.1939150918824784
ACH-000408,-0.06559722594960647
ACH-000410,-0.10590902090646567
ACH-000411,-0.1962645914586454
ACH-000414,-0.03964291860544188
ACH-000415,-0.0874765589751935
ACH-000416,-0.0758008684228363
ACH-000420,-0.10512864793870927
ACH-000421,-0.008075788397781673
ACH-000424,-0.10262122668354008
ACH-000425,-0.11322307143429175
ACH-000426,-0.1552027669759285
ACH-000427,-0.18926539274295145
ACH-000433,-0.04699645207662381
ACH-000435,-0.13618226818980894
ACH-000436,-0.13259197802869194
ACH-000444,-0.09274232096900888
ACH-000445,-0.09255259138370237
ACH-000448,-0.16570880511331024
ACH-000450,0.0028109917309514444
ACH-000452,-0.11558511874838627
ACH-000454,-0.017367285029171987
ACH-000458,0.08174207769655836
ACH-000459,-0.08452305687130586
ACH-000460,-0.12595027587019306
ACH-000461,-0.06046048686882308
ACH-000463,-0.2981390037093695
ACH-000464,-0.08534997880587432
ACH-000466,-0.06667430025905859
ACH-000467,-0.01934509042415193
ACH-000468,-0.057191183575496726
ACH-000469,-0.10995801187807204
ACH-000470,-0.03377495858644815
ACH-000471,-0.07287791940328045
ACH-000472,-0.07438659046334704
ACH-000473,-0.15466959890856635
ACH-000475,-0.12653544778951925
ACH-000476,-0.018324188220417058
ACH-000477,-0.061010624168673123
ACH-000479,0.07379704934902034
ACH-000480,-0.2253477310862632
ACH-000481,-0.006156348402102782
ACH-000483,-0.08705427368497419
ACH-000484,-0.1387884360733094
ACH-000485,-0.0818304044861021
ACH-000486,-0.12358925334996658
ACH-000487,-0.17909496405630307
ACH-000488,-0.07617976870872008
ACH-000490,-0.12810320892692634
ACH-000491,-0.011109800344874222
ACH-000495,-0.1703354589103188
ACH-000496,-0.09376025360128436
ACH-000499,-0.18892692195701047
ACH-000500,0.2768812050560769
ACH-000502,0.010120703202389204
ACH-000503,-0.07480595278341219
ACH-000505,-0.07543724363462463
ACH-000507,-0.09599376128400404
ACH-000510,-0.1265161878162175
ACH-000511,-0.08010168335970558
ACH-000512,-0.08542378634988948
ACH-000516,-0.17484915614345073
ACH-000517,0.01441075805438081
ACH-000518,0.00617106237552794
ACH-000520,-0.08209358363367439
ACH-000521,-0.04971904326793434
ACH-000522,-0.10760535860818493
ACH-000524,0.03175725153347884
ACH-000527,-0.08285041289116736
ACH-000528,-0.19037674681143965
ACH-000537,-0.08872022554579193
ACH-000541,0.1429827110398414
ACH-000542,-0.07782522978017417
ACH-000544,0.01143707113319594
ACH-000545,-0.10708183114361827
ACH-000547,-0.19878569198633075
ACH-000548,-0.15443745742175774
ACH-000549,-0.019296840637764767
ACH-000550,-0.20891715803761216
ACH-000552,-0.07650899934734354
ACH-000556,-0.17541060347837562
ACH-000557,0.03957099354356125
ACH-000569,-0.2865490341411676
ACH-000570,-0.17817251348055455
ACH-000571,-0.14487593619881126
ACH-000573,0.0041860594846322005
ACH-000576,-0.17439800787379175
ACH-000579,-0.04387177350592051
ACH-000580,-0.2551025826101454
ACH-000584,-0.06143213062772361
ACH-000585,-0.05995281055064027
ACH-000588,0.05602577146023949
ACH-000589,0.011730790187745015
ACH-000591,-0.14734883650111774
ACH-000593,-0.11345464959011713
ACH-000600,0.012937911751549895
ACH-000601,-0.1357820772327802
ACH-000605,-0.18228101420496967
ACH-000606,-0.20574845313905565
ACH-000608,-0.05768637945318289
ACH-000614,0.0804334160978336
ACH-000616,-0.1886261817551569
ACH-000618,-0.08052028555465912
ACH-000619,-0.1647362581493359
ACH-000620,-0.04932787794006923
ACH-000621,-0.06567962632964705
ACH-000622,-0.10392960436291153
ACH-000623,-0.020439151816655274
ACH-000624,-0.13427929020457766
ACH-000627,-0.16306628665473175
ACH-000630,-0.08208267521894726
ACH-000631,0.03199703475700082
ACH-000632,-0.00038188372681823723
ACH-000633,-0.04698955093529225
ACH-000637,-0.03795551213284444
ACH-000638,0.09544296974972877
ACH-000646,-0.0014616161309427885
ACH-000647,-0.10401865509027944
ACH-000648,-0.20724181744458792
ACH-000649,-0.13110268247931955
ACH-000651,-0.047273200582265605
ACH-000652,-0.10188151045094912
ACH-000653,-0.09309594661193868
ACH-000657,-0.056136408364189185
ACH-000658,-0.032588181558285495
ACH-000661,-0.028199485185052307
ACH-000662,-0.03786094770174595
ACH-000663,-0.15250349174281547
ACH-000665,-0.16043251651367282
ACH-000671,-0.17218703626473011
ACH-000672,-0.03625524917168532
ACH-000673,-0.022429287316533947
ACH-000676,-0.09050900161723197
ACH-000677,-0.019014947494343612
ACH-000681,-0.09611757230660567
ACH-000683,-0.10165135053602732
ACH-000684,-0.03790720709241048
ACH-000688,-0.20001816388490648
ACH-000693,-0.06817322150865887
ACH-000694,-0.17252339708576248
ACH-000695,-0.2778244553998981
ACH-000696,-0.13869020547821115
ACH-000697,-0.1446791642913061
ACH-000699,-0.05526502677560571
ACH-000701,-0.08258345933197626
ACH-000706,-0.028937665122506524
ACH-000711,-0.21659384162122192
ACH-000713,-0.054185350904247497
ACH-000714,-0.06910564184387898
ACH-000718,0.09531163669005878
ACH-000720,-0.047702206012355586
ACH-000721,-0.1474074323694344
ACH-000724,-0.09212154337952903
ACH-000725,-0.07247649203037645
ACH-000732,-0.08610850322869955
ACH-000734,-0.14153812074906344
ACH-000735,-0.05224602076109236
ACH-000736,-0.09386375374127197
ACH-000738,-0.08731946633905775
ACH-000746,0.006099508529810373
ACH-000747,-0.094317759274642
ACH-000748,-0.059335683699709915
ACH-000753,-0.10399793733882932
ACH-000756,-0.062048991258149326
ACH-000757,-0.1698090532141702
ACH-000758,-0.026731869000694918
ACH-000760,-0.11479665275322755
ACH-000762,-0.08829403153207144
ACH-000763,-0.034857246798250294
ACH-000764,-0.1286095843154327
ACH-000765,-0.05674850421624188
ACH-000766,-0.008904446895132586
ACH-000767,-0.06896245947254316
ACH-000768,-0.04909056850699674
ACH-000769,-0.039823631637635915
ACH-000770,-0.05826381228090945
ACH-000771,-0.18221424283070356
ACH-000773,-0.1325040569850195
ACH-000776,-0.23542490374179575
ACH-000777,-0.2433950186490379
ACH-000778,-0.0622161705194109
ACH-000781,-0.13314729182067722
ACH-000782,-0.1084132696353938
ACH-000783,-0.06427100716459562
ACH-000784,-0.08628484301428564
ACH-000785,-0.1082221312523133
ACH-000787,-0.14608000770961105
ACH-000788,-0.0716737919442138
ACH-000791,-0.05633507470714
ACH-000792,0.047707228988517585
ACH-000794,-0.07545251588072864
ACH-000796,-0.2004226263931741
ACH-000798,-0.20499533097910375
ACH-000799,-0.16364931104598004
ACH-000800,-0.12907113703364664
ACH-000802,-0.08532999434954419
ACH-000804,-0.035247773551006084
ACH-000805,-0.062023092084458324
ACH-000809,-0.15223098496459553
ACH-000810,0.015071438455609737
ACH-000811,-0.023381186660891968
ACH-000817,-0.1446327484396071
ACH-000819,-0.10382065931822017
ACH-000820,-0.04878056559126801
ACH-000821,-0.11051996506679523
ACH-000822,-0.1245231591561647
ACH-000823,-0.058811018520714374
ACH-000824,-0.16196387642626292
ACH-000827,-0.1176212566768033
ACH-000829,-0.01596741626725887
ACH-000831,-0.20156275494649448
ACH-000832,-0.16717836730812002
ACH-000833,0.08813475569302458
ACH-000834,-0.18139229747552768
ACH-000835,0.007770882340750413
ACH-000836,-0.08041153331153587
ACH-000837,-0.040039944133925934
ACH-000838,0.07264420816129966
ACH-000839,0.0065052430635266405
ACH-000840,-0.2650732972454708
ACH-000841,-0.031992655265013915
ACH-000843,-0.22503893405931127
ACH-000846,-0.23632848129910144
ACH-000847,-0.11461093674121076
ACH-000848,-0.08983536170888738
ACH-000849,-0.2461986459221337
ACH-000851,-0.12498332174813954
ACH-000855,-0.02590375715435237
ACH-000856,-0.15193373683554262
ACH-000858,-0.0371767874121034
ACH-000859,-0.20725421250611695
ACH-000861,-0.12652801636281286
ACH-000862,-0.15871740298620826
ACH-000865,-0.08356749383324164
ACH-000866,-0.04788764467722106
ACH-000867,-0.07772856784570681
ACH-000869,0.05920149109965344
ACH-000872,-0.2603880759115708
ACH-000873,0.007055282819890967
ACH-000876,0.05638322249974358
ACH-000878,-0.01696161425076954
ACH-000880,-0.016611323710182244
ACH-000881,-0.054617632709789456
ACH-000882,-0.038394313017924765
ACH-000884,-0.03835248984124785
ACH-000885,-0.1311914552457259
ACH-000887,-0.052256292605032124
ACH-000889,-0.13357369821110396
ACH-000896,-0.1197712807262755
ACH-000898,-0.09919011506469573
ACH-000900,-0.06979617979019644
ACH-000901,-0.06372709629653303
ACH-000905,-0.23724971333034486
ACH-000906,-0.06035178634792796
ACH-000907,-0.1435784421034833
ACH-000910,-0.029870413084885087
ACH-000911,-0.07265214239276259
ACH-000912,-0.12481464410468393
ACH-000913,-0.0622115021187301
ACH-000915,-0.020688876929361
ACH-000916,-0.1628513311133372
ACH-000917,-0.06854162546601922
ACH-000920,-0.003088509872427329
ACH-000921,-0.08032342922026707
ACH-000924,-0.1905895157643155
ACH-000926,-0.06430824833170287
ACH-000928,-0.060987058692616364
ACH-000929,0.010088919820449243
ACH-000932,-0.12642554054511393
ACH-000935,-0.14126967650093702
ACH-000936,-0.2199282799028005
ACH-000937,0.051215175712421714
ACH-000938,0.20543874738205026
ACH-000939,0.06676654266075294
ACH-000941,-0.20973733787418145
ACH-000943,-0.17833134085258462
ACH-000946,-0.2214273741257774
ACH-000947,-0.2306468049720849
ACH-000948,-0.12069821759825013
ACH-000950,0.01664578435214788
ACH-000953,-0.006869353997740047
ACH-000954,-0.1075896438969079
ACH-000957,-0.113368784880022
ACH-000958,-0.01476031242083054
ACH-000960,-0.060852982219019865
ACH-000963,-0.2270555976317162
ACH-000968,-0.07527808600416408
ACH-000969,-0.20703531959828456
ACH-000972,-0.031223459295421363
ACH-000973,-0.05757977805414768
ACH-000974,-0.10387150575966084
ACH-000978,-0.26536132049858124
ACH-000984,-0.14857236213535086
ACH-000986,-0.15487698285030202
ACH-000988,-0.01977450043618398
ACH-000993,-0.11993787709765424
ACH-000994,-0.03981454339912008
ACH-000996,-0.16871663007278678
ACH-001001,-0.1352769099904345
ACH-001020,-0.2925307257467901
ACH-001028,-0.0866340174868588
ACH-001031,-0.2092538018159764
ACH-001038,-0.016281418726974913
ACH-001048,-0.08453614587682856
ACH-001050,-0.09988635006596172
ACH-001053,-0.13175354041660647
ACH-001054,-0.03500628678216797
ACH-001061,-0.12085739238974474
ACH-001067,-0.05975778408110882
ACH-001075,-0.14241964536792168
ACH-001096,-0.06471319066777666
ACH-001111,-0.15706370360817898
ACH-001119,-0.11521432912818312
ACH-001128,-0.10702342829279554
ACH-001134,-0.05191485256589976
ACH-001151,-0.04585547809490604
ACH-001163,-0.11323788766967816
ACH-001164,-0.12348092886864885
ACH-001183,-0.13581427367991908
ACH-001192,0.012671526534313984
ACH-001193,0.024134618399445258
ACH-001196,-0.03905509261879099
ACH-001197,-0.04919025472202464
ACH-001205,-0.050667484246424026
ACH-001211,-0.1222895488236593
ACH-001212,-0.19938403641656666
ACH-001228,0.043747996574433866
ACH-001232,-0.0874825546963381
ACH-001239,-0.08790764045442677
ACH-001270,-0.24431767660162115
ACH-001274,-0.10925902187172068
ACH-001275,-0.1605079841479867
ACH-001277,-0.012485801184085763
ACH-001278,-0.2936465010540968
ACH-001280,-0.1991300050833069
ACH-001283,0.04877934318057342
ACH-001289,-0.05641172977383239
ACH-001300,-0.029714940101257067
ACH-001301,0.0490242554068859
ACH-001302,-0.1348319170861778
ACH-001306,-0.18077676565959236
ACH-001318,-0.19411770988377927
ACH-001322,-0.2000109650185876
ACH-001328,-0.02929161608966018
ACH-001332,-0.12327801967638805
ACH-001336,-0.1812936064412044
ACH-001346,-0.0704566739519219
ACH-001353,-0.15566275977768962
ACH-001354,-0.09559120983049696
ACH-001367,-0.2179008819697648
ACH-001368,-0.013981009362467182
ACH-001374,-0.08115655305052402
ACH-001377,-0.05723223479934403
ACH-001380,-0.12717900404143073
ACH-001391,-0.01282642637916835
ACH-001408,-0.05311855272294251
ACH-001430,0.12072812235016615
ACH-001431,-0.11255229078754783
ACH-001450,-0.1822010081600361
ACH-001496,-0.021265318285080992
ACH-001500,-0.0930470864980482
ACH-001523,-0.02038522951483835
ACH-001532,-0.10005303155456904
ACH-001550,-0.17057745802416738
ACH-001552,-0.1314208651543539
ACH-001554,-0.07715204568593613
ACH-001654,-0.04607824429244205
ACH-001735,-0.06829063678372346
ACH-001736,0.08201538759486197
ACH-001737,-0.062234744208329286
ACH-001740,-0.20396416354993047
ACH-001745,-0.044607250600885
ACH-001765,-0.07158568400801603
