,SLC18A3 (6572)
ACH-000004,-0.22297239144269054
ACH-000005,-0.5124934346989852
ACH-000007,-0.1886983199784232
ACH-000009,-0.02746234278365621
ACH-000011,-0.20875183662671254
ACH-000012,-0.12811840532382732
ACH-000013,-0.09439207217907628
ACH-000014,-0.223416700601232
ACH-000015,-0.2016824991732883
ACH-000017,-0.10058661130155128
ACH-000018,-0.17846433954131458
ACH-000019,-0.09393586617844883
ACH-000021,-0.01563254890346908
ACH-000022,-0.18324760073652535
ACH-000025,-0.2386541055338843
ACH-000028,-0.22615811813707656
ACH-000030,-0.40329597205542345
ACH-000035,-0.22054698518629065
ACH-000036,-0.22481284704744106
ACH-000037,-0.19856186754879152
ACH-000039,-0.19449044194438644
ACH-000040,-0.29974182757690104
ACH-000041,-0.19428613230317834
ACH-000042,-0.16564523392532648
ACH-000045,-0.2961874551264112
ACH-000047,-0.15686349444340122
ACH-000052,-0.1777259518118583
ACH-000053,-0.11427014566835085
ACH-000054,-0.11460964129192723
ACH-000055,-0.1986711948837828
ACH-000060,-0.16945722204005534
ACH-000067,0.05039746632130563
ACH-000070,-0.01794772070533293
ACH-000075,-0.03037108526268172
ACH-000078,-0.13477607048317164
ACH-000082,-0.19597248720804566
ACH-000085,-0.021492128390778426
ACH-000086,-0.20044230418623768
ACH-000087,-0.20089031880194652
ACH-000092,-0.2176929958659192
ACH-000095,-0.15479898713371756
ACH-000097,-0.2022971181857246
ACH-000098,-0.2343859070232616
ACH-000099,-0.1390005360530412
ACH-000108,-0.2366054789703172
ACH-000113,-0.2366496069930026
ACH-000116,-0.18239251371229775
ACH-000118,-0.11000526937885513
ACH-000120,-0.1068308052527204
ACH-000123,-0.18132931862106685
ACH-000127,-0.24038516775088414
ACH-000128,-0.2567596574374361
ACH-000132,-0.1629267170167682
ACH-000133,-0.13891670070095594
ACH-000137,-0.19289297858761395
ACH-000138,-0.06915837204430651
ACH-000142,-0.07725634634740128
ACH-000143,-0.15221934879634444
ACH-000146,-0.11341269566745915
ACH-000148,-0.2432596417403891
ACH-000150,-0.1157467840908494
ACH-000152,-0.25810247456760577
ACH-000153,-0.019843439471833115
ACH-000159,-0.2478061879141681
ACH-000160,-0.16622233956333046
ACH-000163,-0.25719545643844943
ACH-000167,-0.10021380022535263
ACH-000168,-0.22050398503239552
ACH-000169,-0.26072108795910776
ACH-000178,-0.07669103981802644
ACH-000183,-0.14692801550357776
ACH-000188,-0.2269534741319197
ACH-000189,-0.20095394693949398
ACH-000190,-0.08216816140445889
ACH-000198,-0.1362658900369343
ACH-000203,0.03855497123629464
ACH-000204,-0.13678760225999376
ACH-000206,-0.0906407009737699
ACH-000207,-0.00786589636932397
ACH-000208,-0.3700011232971297
ACH-000210,0.039381472986626
ACH-000211,-0.2529694063301593
ACH-000215,-0.2571039774366143
ACH-000221,-0.12074373271056292
ACH-000222,-0.14678569856674187
ACH-000223,-0.11809624959736124
ACH-000226,-0.2771207920583548
ACH-000227,-0.19097851886060974
ACH-000228,-0.23670781527518425
ACH-000231,-0.23681099030219985
ACH-000232,-0.11203012291807588
ACH-000233,-0.2481946750278745
ACH-000234,-0.13479154431346213
ACH-000235,-0.2371983403905068
ACH-000237,-0.16510443058507335
ACH-000238,-0.14859810176536084
ACH-000242,-0.15429988118295984
ACH-000243,-0.14321858945125895
ACH-000244,-0.3152868851535753
ACH-000246,-0.1123667254963755
ACH-000248,-0.13763938488168914
ACH-000250,-0.16789346609110042
ACH-000251,-0.18687796650660013
ACH-000252,-0.22946046286914415
ACH-000253,-0.08972909975961124
ACH-000255,-0.4437889280751867
ACH-000256,0.030954977008339032
ACH-000257,-0.0718030765829783
ACH-000258,-0.03430486249834856
ACH-000259,-0.15246370024849748
ACH-000260,-0.09842758704773223
ACH-000261,-0.23947983652605115
ACH-000262,-0.2217636459633381
ACH-000263,-0.2416478535881844
ACH-000264,-0.13561523138199189
ACH-000265,-0.18930899671465368
ACH-000266,-0.11730951725578402
ACH-000272,-0.11135899582582418
ACH-000274,-0.07014507871193812
ACH-000277,-0.09634513385782344
ACH-000278,-0.043232964840579265
ACH-000279,-0.1532084843483149
ACH-000280,-0.32972498654787125
ACH-000281,-0.0651313566333218
ACH-000288,-0.15256787690845172
ACH-000291,-0.05287762455952732
ACH-000293,-0.21298951918734724
ACH-000294,-0.11262938621043833
ACH-000295,-0.14982118824881352
ACH-000296,-0.024061735839897302
ACH-000302,-0.20211761062489525
ACH-000304,-0.10758710584647327
ACH-000307,-0.09126091324458636
ACH-000308,-0.16559333358855982
ACH-000310,-0.3664421794399755
ACH-000311,-0.2618356689832404
ACH-000312,-0.18914674192700767
ACH-000315,-0.4160731574054152
ACH-000316,-0.3474189493769145
ACH-000317,-0.19265646210104284
ACH-000318,-0.1754347940551929
ACH-000319,-0.2224187046141688
ACH-000320,-0.02137121525987342
ACH-000322,-0.16639674230813226
ACH-000323,-0.381245349410664
ACH-000324,-0.1823015577995795
ACH-000329,-0.09207029712061683
ACH-000330,-0.28913832775099624
ACH-000331,-0.17048598321519146
ACH-000332,-0.16835377721013622
ACH-000334,-0.09385744735595944
ACH-000335,-0.4736993605224777
ACH-000336,-0.061645819117155824
ACH-000337,-0.24448200345735102
ACH-000338,0.09220024713872307
ACH-000339,-0.19846534453305292
ACH-000341,-0.19452234076621386
ACH-000348,-0.14927525373186296
ACH-000350,-0.2300037924777579
ACH-000352,-0.17635513334092898
ACH-000356,-0.12746430135785605
ACH-000361,0.15195137465533254
ACH-000362,-0.200540833067072
ACH-000363,-0.1257783372951463
ACH-000364,-0.19248518714445675
ACH-000365,-0.116095214895691
ACH-000366,-0.2734429950623454
ACH-000368,-0.07193116140701719
ACH-000374,-0.2856394555384821
ACH-000375,-0.14955969693123097
ACH-000376,-0.23513230981844085
ACH-000381,-0.2287721744862597
ACH-000383,-0.16511760228942274
ACH-000387,-0.15575228802892818
ACH-000389,-0.040324215603353
ACH-000390,-0.18568709684175644
ACH-000393,-0.20641618026679606
ACH-000395,-0.20129232770266653
ACH-000396,-0.37076966670075495
ACH-000397,-0.12907873794865982
ACH-000401,-0.06587847729290626
ACH-000402,-0.10015736994685163
ACH-000403,-0.07287884368927926
ACH-000404,-0.021135828468816863
ACH-000406,-0.17548312771802232
ACH-000407,-0.16008076587518158
ACH-000408,-0.25654927680949496
ACH-000410,-0.15880721411872653
ACH-000411,-0.15599585981261185
ACH-000414,-0.13500629551130922
ACH-000415,-0.4010440682060081
ACH-000416,-0.15970139540874506
ACH-000420,-0.3216179971993552
ACH-000421,-0.16986720543589492
ACH-000424,-0.17041246071168548
ACH-000425,-0.1224232581775645
ACH-000426,-0.07473106487591066
ACH-000427,-0.2449530751398236
ACH-000433,-0.03037593397707321
ACH-000435,-0.3495346353527517
ACH-000436,-0.03444441765107553
ACH-000444,-0.17138768909011096
ACH-000445,-0.0911925765506752
ACH-000448,-0.10125651472661204
ACH-000450,-0.14061664531532464
ACH-000452,-0.2664320134810661
ACH-000454,-0.2539852729847342
ACH-000458,-0.4167376564116737
ACH-000459,-0.1787272618712303
ACH-000460,-0.19146306587687695
ACH-000461,-0.14314532590354134
ACH-000463,-0.18262123654508497
ACH-000464,-0.2431465482969117
ACH-000466,-0.25015468638158844
ACH-000467,-0.14500256954773075
ACH-000468,-0.21301140647601294
ACH-000469,-0.2797034341564354
ACH-000470,-0.13565976019142814
ACH-000471,-0.1400646863497911
ACH-000472,-0.2414817316963965
ACH-000473,-0.2485643492221869
ACH-000475,-0.06829656858062502
ACH-000476,-0.2512267219248868
ACH-000477,-0.0943981396932372
ACH-000479,-0.09982515339717192
ACH-000480,-0.12502213733679407
ACH-000481,-0.2502712348000537
ACH-000483,-0.1968034348315358
ACH-000484,0.02556608474616376
ACH-000485,-0.1476875369803552
ACH-000486,-0.2701711227089407
ACH-000487,-0.16459672115621468
ACH-000488,-0.1098700261462654
ACH-000490,-0.25684433753769725
ACH-000491,-0.2859921997665319
ACH-000495,-0.3601511689278152
ACH-000496,-0.19161767431349794
ACH-000499,-0.23780163390665515
ACH-000500,0.02423707486587771
ACH-000502,-0.22369638178237367
ACH-000503,-0.02768816557968147
ACH-000505,-0.15498741003543426
ACH-000507,-0.2846325172243417
ACH-000510,-0.1875713522816433
ACH-000511,-0.15954983252723512
ACH-000512,-0.22328277845467695
ACH-000516,0.038257659740733634
ACH-000517,-0.15802700662753552
ACH-000518,-0.2345940407694253
ACH-000520,-0.16147107980688702
ACH-000521,-0.14396993072508069
ACH-000522,-0.2415658728202323
ACH-000524,-0.200163829810066
ACH-000527,-0.14492600029025224
ACH-000528,-0.11748254350599635
ACH-000537,-0.13536720966473093
ACH-000541,-0.16179254575661756
ACH-000542,-0.1052229819176787
