,NUP160 (23279)
ACH-000004,-0.6824811716877148
ACH-000005,-0.6623729632814237
ACH-000007,-0.5872944705080316
ACH-000009,-0.6381453097486863
ACH-000011,-0.7122156505394959
ACH-000012,-0.6378935607750583
ACH-000013,-0.6554518509971814
ACH-000014,-0.6836022796579636
ACH-000015,-0.6973928315304124
ACH-000017,-0.7948851253705649
ACH-000018,-0.6475856639078016
ACH-000019,-0.8320355757042531
ACH-000021,-0.5971784417362302
ACH-000022,-0.7032568607750846
ACH-000025,-0.8058555285468701
ACH-000028,-0.5190308732157696
ACH-000030,-0.6631889837376098
ACH-000035,-0.7511720319842835
ACH-000036,-0.6835116846265573
ACH-000037,-0.5658224209136202
ACH-000039,-0.8633284365849936
ACH-000040,-0.6633876218867386
ACH-000041,-0.5770719996516839
ACH-000042,-0.7939155996696159
ACH-000045,-0.5590954855735463
ACH-000047,-0.9799389328306928
ACH-000052,-0.4045236844628933
ACH-000053,-0.6562048964664138
ACH-000054,-0.5553742449367934
ACH-000055,-0.6775018428107826
ACH-000060,-0.7771525944338789
ACH-000067,-0.572081945347993
ACH-000070,-0.5530432388783403
ACH-000075,-0.7181268418354192
ACH-000078,-0.71412091153274
ACH-000082,-0.9514109459606014
ACH-000085,-0.5777922431708901
ACH-000086,-0.9186942319894748
ACH-000087,-0.7140131314091268
ACH-000092,-0.8206460950676252
ACH-000095,-0.7722088293129854
ACH-000097,-0.971039971349726
ACH-000098,-0.6241570708974636
ACH-000099,-0.7476801300865263
ACH-000108,-0.7448168620155958
ACH-000113,-0.7564020938079229
ACH-000116,-0.7780462738617364
ACH-000118,-0.6620673192446638
ACH-000120,-0.6663813240147071
ACH-000123,-0.6229803939017277
ACH-000127,-0.7535253973532968
ACH-000128,-0.7627805451698245
ACH-000132,-0.8228240304395146
ACH-000133,-0.6125053015555247
ACH-000137,-0.5573633644957448
ACH-000138,-0.5934411664621679
ACH-000142,-0.6994316721337995
ACH-000143,-0.6327491514610348
ACH-000146,-0.6371475447315222
ACH-000148,-0.5885660510581935
ACH-000150,-0.7346410120750418
ACH-000152,-0.7521279941143691
ACH-000153,-0.7768642027737057
ACH-000159,-0.5701585460416639
ACH-000160,-0.7176088315061637
ACH-000163,-0.6549586136255764
ACH-000167,-1.3064831447374248
ACH-000168,-0.4800532431418933
ACH-000169,-0.6813085774833396
ACH-000178,-0.5626592335169239
ACH-000183,-0.5605575386938483
ACH-000188,-0.3705003403764673
ACH-000189,-0.6900840035163313
ACH-000190,-0.9525201288954396
ACH-000198,-0.6441377627710813
ACH-000203,-0.5918406390710325
ACH-000204,-0.6333576960710382
ACH-000206,-0.6416196876054658
ACH-000207,-0.6552501584263162
ACH-000208,-0.5399652615506659
ACH-000210,-0.5880101118264336
ACH-000211,-0.5954533446242546
ACH-000215,-0.6796664182500767
ACH-000221,-0.6362582216700403
ACH-000222,-0.6304035191738784
ACH-000223,-0.7637586250735536
ACH-000226,-0.6580807183695572
ACH-000227,-0.7057725282905986
ACH-000228,-0.6827168679513569
ACH-000231,-0.7877566411897804
ACH-000232,-0.4953260717441189
ACH-000233,-0.7229867575712547
ACH-000234,-0.5912678554253069
ACH-000235,-0.7762315334120398
ACH-000237,-0.6831022429188218
ACH-000238,-0.768179786000218
ACH-000242,-0.377860070647112
ACH-000243,-0.7126800707996691
ACH-000244,-0.3678250720870285
ACH-000246,-0.6357314275324053
ACH-000248,-0.7206235178616206
ACH-000250,-0.5634935618398443
ACH-000251,-1.0083326657417755
ACH-000252,-0.6669117502654965
ACH-000253,-0.7995157990004739
ACH-000255,-0.7417162406534916
ACH-000256,-0.8659245338848047
ACH-000257,-0.7603645408032601
ACH-000258,-0.7069896761900626
ACH-000259,-0.7384203807773283
ACH-000260,-0.6972140499145504
ACH-000261,-0.8255239670717781
ACH-000262,-0.5740321382070561
ACH-000263,-1.0293038548397426
ACH-000264,-0.5866194794115744
ACH-000265,-0.7466309607521733
ACH-000266,-0.6979822095477196
ACH-000272,-0.5277322883459987
ACH-000274,-0.7627651436672052
ACH-000277,-0.7160612795664425
ACH-000278,-0.6798005170073026
ACH-000279,-0.7914574155749514
ACH-000280,-0.5210412654689432
ACH-000281,-0.5890981180608608
ACH-000288,-0.7703651796872301
ACH-000291,-0.5941140963256522
ACH-000293,-0.710629713865505
ACH-000294,-0.4751550333012155
ACH-000295,-0.7135044506367193
ACH-000296,-0.4709548839790992
ACH-000302,-0.8385500739670388
ACH-000304,-0.572059767763277
ACH-000307,-0.5898497479590398
ACH-000308,-0.9245860702895894
ACH-000310,-0.8184820284598048
ACH-000311,-0.6415305572573726
ACH-000312,-0.6936409930950679
ACH-000315,-0.8093952498123597
ACH-000316,-0.9710759478345558
ACH-000317,-0.6813171974734251
ACH-000318,-0.8301046284260775
ACH-000319,-0.7045130534679147
ACH-000320,-0.5486737440740581
ACH-000322,-0.7696568724405063
ACH-000323,-0.8364288750361447
ACH-000324,-0.7883106647724012
ACH-000329,-0.5449730673908955
ACH-000330,-0.8194447042272429
ACH-000331,-0.8722860025262194
ACH-000332,-0.6504224951626557
ACH-000334,-0.8588510503051752
ACH-000335,-0.4929622018355572
ACH-000336,-0.7227091717154265
ACH-000337,-1.0383098859549726
ACH-000338,-0.6682680410283994
ACH-000339,-0.8369418009377442
ACH-000341,-0.6271238286158387
ACH-000348,-0.7390408476344029
ACH-000350,-0.8301655478172373
ACH-000352,-0.683037675599222
ACH-000356,-0.7887702215605071
ACH-000361,-1.0488910711901085
ACH-000362,-0.4781975055992386
ACH-000363,-0.7537114882781997
ACH-000364,-0.609818376014693
ACH-000365,-0.9714484957090266
ACH-000366,-0.6856467679179347
ACH-000368,-0.8394166211925957
ACH-000374,-0.6773085252806741
ACH-000375,-0.7119318744393512
ACH-000376,-0.6262931302872085
ACH-000381,-0.5975485161091801
ACH-000383,-0.698694439693841
ACH-000387,-0.8566830720161281
ACH-000389,-0.6795126589341857
ACH-000390,-0.7666547719184834
ACH-000393,-0.6676856263099262
ACH-000395,-0.6985441038253807
ACH-000396,-0.8484948796419101
ACH-000397,-0.662509586673081
ACH-000401,-0.4978886713092303
ACH-000402,-0.4964484247215158
ACH-000403,-0.7279362225614529
ACH-000404,-0.5155761978097471
ACH-000406,-0.7482498307139045
ACH-000407,-0.624762014882193
ACH-000408,-0.8333794119955072
ACH-000410,-0.8294288277718183
ACH-000411,-0.7089620861655365
ACH-000414,-0.5914143562174976
ACH-000415,-0.6164424778265069
ACH-000416,-0.8057235100932523
ACH-000420,-0.5693872797001608
ACH-000421,-0.6395913502627355
ACH-000424,-0.8686989431998214
ACH-000425,-0.7746777722655428
ACH-000426,-0.7618933924681851
ACH-000427,-0.8162345345326556
ACH-000433,-0.6904059027075092
ACH-000435,-0.7934710306310959
ACH-000436,-0.7983518926010603
ACH-000444,-0.7498617219725038
ACH-000445,-0.8291106739318242
ACH-000448,-0.7562637015352983
ACH-000450,-0.6794430742201335
ACH-000452,-0.6552249087275125
ACH-000454,-0.6340739429283886
ACH-000458,-0.6656370238489472
ACH-000459,-0.7182431334829875
ACH-000460,-0.7046022668529178
ACH-000461,-0.4985055152001509
ACH-000463,-0.7075540436294304
ACH-000464,-0.7146178722845985
ACH-000466,-0.5820579357903728
ACH-000467,-0.6402171674184045
ACH-000468,-1.0146123678713836
ACH-000469,-0.6858196788669637
ACH-000470,-0.9018805312075414
ACH-000471,-0.8142217631920551
ACH-000472,-0.7054248364184215
ACH-000473,-0.8633848879841448
ACH-000475,-0.5465059414482765
ACH-000476,-0.7010145944297155
ACH-000477,-0.5166905685411646
ACH-000479,-0.7728682878123266
ACH-000480,-0.7690939736978389
ACH-000481,-0.5713137142032381
ACH-000483,-0.9714988203856288
ACH-000484,-0.6947616215467126
ACH-000485,-0.6391951994195545
ACH-000486,-0.7314109538760492
ACH-000487,-0.5058010658564153
ACH-000488,-0.6303190416903782
ACH-000490,-0.5804903104368841
ACH-000491,-0.6064656499999307
ACH-000495,-0.6930790376362701
ACH-000496,-0.6677095167511696
ACH-000499,-0.6758224106061811
ACH-000500,-0.9681757114018292
ACH-000502,-0.770045422589239
ACH-000503,-0.4648125946899328
ACH-000505,-0.6592581928172014
ACH-000507,-0.54531435964197
ACH-000510,-0.7793005133268354
ACH-000511,-0.8123508719769178
ACH-000512,-0.5687531658170012
ACH-000516,-0.8084276907742327
ACH-000517,-0.6185051924370429
ACH-000518,-0.7604942323415821
ACH-000520,-0.6896360809522853
ACH-000521,-0.6610857920248776
ACH-000522,-0.7402892127647099
ACH-000524,-0.7216721415435122
ACH-000527,-0.7354085633282522
ACH-000528,-0.6813308978612642
ACH-000537,-1.0670430502687986
ACH-000541,-0.6132634006408844
ACH-000542,-0.5404000251862445
ACH-000544,-0.6433316668826038
ACH-000545,-0.799430187757479
ACH-000547,-0.7356212156176178
ACH-000548,-0.6606143149137969
ACH-000549,-0.4908635064986116
ACH-000550,-0.8887916220467316
ACH-000552,-0.6899659701705233
ACH-000556,-0.7609301302924834
ACH-000557,-0.5438440722562915
ACH-000569,-0.655018749297343
ACH-000570,-0.6828283091545975
ACH-000571,-0.4131921509424344
ACH-000573,-0.8157714616689169
ACH-000576,-0.7587180544685923
ACH-000579,-0.8185562351099918
ACH-000580,-0.5172826126900121
ACH-000584,-0.6910413263496186
ACH-000585,-0.6688188692673749
ACH-000588,-1.0466776240765396
ACH-000589,-0.8468429839225675
ACH-000591,-0.6787929313637318
ACH-000593,-0.4861423797910661
ACH-000600,-0.6349303232728141
ACH-000601,-0.8060087210350493
ACH-000605,-0.7637764090720185
ACH-000606,-0.6840365701790226
ACH-000608,-0.4893829909082473
ACH-000614,-1.0327996535023007
ACH-000616,-0.7859192097211398
ACH-000618,-0.5904955472800567
ACH-000619,-0.6289923124767566
ACH-000620,-0.8716043580407811
ACH-000621,-0.8869249813566217
ACH-000622,-0.6871607521191873
ACH-000623,-0.4636530147892996
ACH-000624,-0.6081307708514041
ACH-000627,-0.8502264219120171
ACH-000630,-0.7038190767710462
ACH-000631,-0.8081532375298129
ACH-000632,-0.7193534323207522
ACH-000633,-0.8464275933468218
ACH-000637,-0.6666474214815593
ACH-000638,-0.6824925988775334
ACH-000646,-0.762790456209283
ACH-000647,-0.6752986704865044
ACH-000648,-0.3351465802784576
ACH-000649,-0.6762666634582563
ACH-000651,-0.6530842538320372
ACH-000652,-0.8119412096714801
ACH-000653,-0.7310570006112029
