,WBP4 (11193)
ACH-000004,-0.3920189615823169
ACH-000005,0.024872261887411325
ACH-000007,-0.3544146412649303
ACH-000009,-0.0829863981012917
ACH-000011,-0.1414584060989856
ACH-000012,-0.5035003116664525
ACH-000013,-0.33387696145447465
ACH-000014,-0.18428144456284865
ACH-000015,-0.4585904055768493
ACH-000017,-0.3504108872578538
ACH-000018,-0.21851327787764133
ACH-000019,-0.03326520204669765
ACH-000021,-0.13511812360680694
ACH-000022,-0.2695627598447558
ACH-000025,-0.16648520613088966
ACH-000028,-0.13134339427395064
ACH-000030,-0.3084225663507099
ACH-000035,-0.3712603729673764
ACH-000036,-0.3166109294952877
ACH-000037,-0.526485901151011
ACH-000039,-0.21463210434257007
ACH-000040,-0.2596582214384692
ACH-000041,-0.3801778345904585
ACH-000042,-0.5154269857842864
ACH-000045,-0.10670065759476388
ACH-000047,-0.4131665570407492
ACH-000052,-0.3149018508018482
ACH-000053,-0.1812417625647499
ACH-000054,-0.11938518710896127
ACH-000055,-0.1668530011191747
ACH-000060,-0.5283456033252028
ACH-000067,-0.16211012263963087
ACH-000070,-0.024469215724337908
ACH-000075,-0.4069727878955808
ACH-000078,-0.08182778905181398
ACH-000082,-0.5037158866656671
ACH-000085,-0.17370649856801865
ACH-000086,-0.40342823936004063
ACH-000087,-0.3509514608797042
ACH-000092,-0.2994898123598736
ACH-000095,-0.0881358079581819
ACH-000097,-0.23496432772749
ACH-000098,-0.19126050040051512
ACH-000099,-0.3002246442863009
ACH-000108,-0.3132519652074661
ACH-000113,-0.3009849285607333
ACH-000116,-0.2934040930021536
ACH-000118,-0.3450064766002813
ACH-000120,-0.3376443936859302
ACH-000123,-0.3189114060713997
ACH-000127,-0.22842903870030895
ACH-000128,-0.08994346968256994
ACH-000132,-0.3511196696483922
ACH-000133,-0.4889561165906746
ACH-000137,-0.06937873879446968
ACH-000138,-0.2907718753590573
ACH-000142,-0.3761461488957999
ACH-000143,-0.4580351159397849
ACH-000146,-0.22212614668496344
ACH-000148,-0.3486149950507435
ACH-000150,-0.3557521099617951
ACH-000152,-0.3852307676254039
ACH-000153,-0.3196919651474825
ACH-000159,-0.3488230791038805
ACH-000160,-0.18233164138071373
ACH-000163,-0.3230367846151863
ACH-000167,-0.6675118775436905
ACH-000168,-0.07411797666258428
ACH-000169,-0.06763698981128523
ACH-000178,-0.07446820081764291
ACH-000183,-0.009538840241855013
ACH-000188,-0.4900230943053906
ACH-000189,0.08544908775406905
ACH-000190,-0.37318556106829504
ACH-000198,-0.2674505248539168
ACH-000203,-0.57364706247379
ACH-000204,-0.10872073099964027
ACH-000206,-0.3865680146664777
ACH-000207,-0.3256411403701132
ACH-000208,-0.455584528376952
ACH-000210,-0.11985390941384486
ACH-000211,-0.3469815217955735
ACH-000215,-0.3778415019969963
ACH-000221,-0.1960812844006181
ACH-000222,-0.30471628074401635
ACH-000223,-0.32683831714385303
ACH-000226,-0.411461952166451
ACH-000227,-0.2757976578997565
ACH-000228,-0.415710947898919
ACH-000231,-0.3056250423801949
ACH-000232,-0.25677028560968024
ACH-000233,-0.4440171869040671
ACH-000234,-0.025053059754763667
ACH-000235,-0.18718963120683071
ACH-000237,-0.4151362159640224
ACH-000238,-0.31198118591796264
ACH-000242,-0.3477894688898432
ACH-000243,-0.31536391111968953
ACH-000244,-0.4547946979317048
ACH-000246,-0.405454233967964
ACH-000248,-0.3008365140747203
ACH-000250,-0.3494871214021002
ACH-000251,-0.3504900555936733
ACH-000252,-0.012142051919988149
ACH-000253,-0.2053203043691302
ACH-000255,-0.4540094802807334
ACH-000256,-0.4032258983386859
ACH-000257,-0.1035849354395664
ACH-000258,-0.24985236840542066
ACH-000259,-0.13506038692159955
ACH-000260,-0.3408919521825522
ACH-000261,-0.2557319053554452
ACH-000262,-0.12130346834356902
ACH-000263,0.09106301306890864
ACH-000264,-0.3443257157434157
ACH-000265,-0.3446371043455015
ACH-000266,-0.16415650311767285
ACH-000272,-0.17401515948483262
ACH-000274,-0.310363988386121
ACH-000277,-0.31653168891871386
ACH-000278,-0.5226268792592944
ACH-000279,-0.3093213705426151
ACH-000280,-0.4005996182630217
ACH-000281,-0.23266325691668585
ACH-000288,-0.29249260081683354
ACH-000291,-0.22138159507926602
ACH-000293,-0.3837975995563532
ACH-000294,-0.023788098844010102
ACH-000295,-0.1394259238460402
ACH-000296,-0.2516069867385368
ACH-000302,-0.3478150179042297
ACH-000304,-0.4064520256754953
ACH-000307,-0.39273835907908666
ACH-000308,-0.23857664386816765
ACH-000310,-0.2982000335875575
ACH-000311,-0.2869420284391912
ACH-000312,-0.2293731085926059
ACH-000315,-0.19675568814497751
ACH-000316,-0.2136788664054775
ACH-000317,-0.3655130173064354
ACH-000318,-0.32752520967898124
ACH-000319,-0.2522909565993984
ACH-000320,-0.4462986166968543
ACH-000322,-0.2287412775208829
ACH-000323,-0.4341934917095664
ACH-000324,-0.3471284831333782
ACH-000329,-0.20691685040142568
ACH-000330,-0.4624291838306067
ACH-000331,-0.4179314853025543
ACH-000332,-0.3551119522251045
ACH-000334,-0.3409397884528176
ACH-000335,-0.2356541026426735
ACH-000336,-0.6143292579289725
ACH-000337,-0.04444747215836296
ACH-000338,0.13514641991593435
ACH-000339,-0.27294163138962474
ACH-000341,-0.15717197379471226
ACH-000348,-0.16309626529387586
ACH-000350,0.0002780648968354918
ACH-000352,-0.4943963464317263
ACH-000356,-0.29554671227030993
ACH-000361,-0.192651868184024
ACH-000362,-0.09287642972299867
ACH-000363,-0.2553941303416004
ACH-000364,-0.39616995432483104
ACH-000365,-0.3911589283600245
ACH-000366,-0.26483196179881024
ACH-000368,-0.2321493115902281
ACH-000374,-0.3766682266476896
ACH-000375,-0.2084426092784666
ACH-000376,-0.2361042485425181
ACH-000381,-0.6186852068934396
ACH-000383,-0.28978184997417283
ACH-000387,-0.2934744001814983
ACH-000389,-0.4515460976383433
ACH-000390,-0.2649669831854817
ACH-000393,-0.1014928028002192
ACH-000395,-0.2627760889259603
ACH-000396,-0.246375117789798
ACH-000397,-0.34594396162666546
ACH-000401,-0.06295026152865249
ACH-000402,0.031537259481483886
ACH-000403,-0.1948622911174279
ACH-000404,-0.17091387629057372
ACH-000406,-0.2739758398253964
ACH-000407,-0.08208157639478972
ACH-000408,-0.3904286604839182
ACH-000410,-0.32501798500056084
ACH-000411,-0.3328983962574117
ACH-000414,-0.4034260448892791
ACH-000415,-0.4061105133059044
ACH-000416,-0.23141608543631784
ACH-000420,-0.29996476223393104
ACH-000421,-0.35757350160878304
ACH-000424,-0.3386277430383885
ACH-000425,-0.19576118838187406
ACH-000426,-0.4140465397916625
ACH-000427,-0.3045470966686525
ACH-000433,-0.5456302139496411
ACH-000435,-0.5473679859951976
ACH-000436,-0.2720170753060229
ACH-000444,-0.2785765317315533
ACH-000445,-0.6191082521915682
ACH-000448,-0.3248264480859224
ACH-000450,-0.19915164788824552
ACH-000452,-0.4213102112507597
ACH-000454,-0.169441735627241
ACH-000458,-0.2231557929104351
ACH-000459,-0.017659670392142068
ACH-000460,-0.12373616041842445
ACH-000461,-0.31373614189491084
ACH-000463,-0.5058351284914308
ACH-000464,-0.40359866045759785
ACH-000466,-0.29255022056385177
ACH-000467,-0.049344473272426234
ACH-000468,-0.3951418558810141
ACH-000469,-0.2383480421238021
ACH-000470,-0.09131102183825374
ACH-000471,-0.4471086657286184
ACH-000472,-0.23991719322433974
ACH-000473,-0.3540255946182723
ACH-000475,-0.16699627869737474
ACH-000476,-0.05917961344600645
ACH-000477,-0.2980802978989719
ACH-000479,-0.470675860111676
ACH-000480,-0.4064654934901053
ACH-000481,-0.28356668133487034
ACH-000483,-0.4055603371724198
ACH-000484,-0.2061957819927172
ACH-000485,-0.24094655087991504
ACH-000486,-0.1799644959948763
ACH-000487,-0.221439984035593
ACH-000488,-0.5201554006612173
ACH-000490,-0.28572202054893114
ACH-000491,-0.2634189153547948
ACH-000495,0.11309707361066905
ACH-000496,-0.2881253086883046
ACH-000499,-0.4719806545919138
ACH-000500,-0.3620534447661834
ACH-000502,-0.4929023982855084
ACH-000503,-0.6644392462397258
ACH-000505,-0.3949427877854061
ACH-000507,-0.2392338263127244
ACH-000510,-0.2291302205195274
ACH-000511,-0.3501717216530765
ACH-000512,-0.1992264031772805
ACH-000516,-0.3486550825856699
ACH-000517,-0.3186001894911202
ACH-000518,-0.2857613451460813
ACH-000520,-0.2601275077866124
ACH-000521,-0.2573089285134173
ACH-000522,-0.15031186302164012
ACH-000524,-0.21335179573145666
ACH-000527,-0.2649012764635187
ACH-000528,-0.6387824990444396
ACH-000537,-0.3698882313968523
ACH-000541,-0.4681116061262089
ACH-000542,-0.3074783231025995
ACH-000544,-0.32166298956534783
ACH-000545,-0.2591552469163812
ACH-000547,-0.5399491415093224
ACH-000548,-0.16126288093568952
ACH-000549,-0.21743542662033025
ACH-000550,-0.1599035901459663
ACH-000552,-0.2117889560800178
ACH-000556,-0.2652289546948657
ACH-000557,-0.26760338216523444
ACH-000569,0.10992062313626544
ACH-000570,-0.3209760549398733
ACH-000571,-0.15014236977610554
ACH-000573,-0.2901350584349188
ACH-000576,-0.23940222086601115
ACH-000579,-0.17516775300196602
ACH-000580,-0.3292757623324286
ACH-000584,-0.2885081155291106
ACH-000585,-0.3830658634816236
ACH-000588,-0.07025699930721954
ACH-000589,-0.18289907023301408
ACH-000591,-0.16128136081730146
ACH-000593,-0.19812376518527045
ACH-000600,-0.23225876467143355
ACH-000601,-0.22522411768228476
ACH-000605,0.003572700630629376
ACH-000606,-0.34606121393363226
ACH-000608,-0.3709150628832164
ACH-000614,-0.23832503383207085
ACH-000616,-0.5743174848666663
ACH-000618,-0.3290364214315856
ACH-000619,-0.010194420772217449
ACH-000620,-0.20164285082221728
ACH-000621,-0.2997076117981081
ACH-000622,0.04547577009466704
ACH-000623,-0.5113168960520852
