,BDKRB2 (624)
ACH-000004,0.036352325564697835
ACH-000005,0.024063207678793955
ACH-000007,-0.018177152187958318
ACH-000009,-0.14641989433564526
ACH-000011,0.2115973427806973
ACH-000012,-0.01630756039770015
ACH-000013,0.003725658005261442
ACH-000014,0.11750790907904587
ACH-000015,0.03876328110866732
ACH-000017,0.014419321077559954
ACH-000018,0.10506919439348146
ACH-000019,-0.052819619115477966
ACH-000021,0.007037220386403308
ACH-000022,-0.1170403660087138
ACH-000025,-0.03231268115769452
ACH-000028,-0.05487590280577133
ACH-000030,-0.08846851741466559
ACH-000035,-0.012560422900866407
ACH-000036,-0.048577009104460535
ACH-000037,0.02539941635790388
ACH-000039,0.13645854521292533
ACH-000040,-0.06283062749428933
ACH-000041,0.030093667537563238
ACH-000042,-0.04248993472835258
ACH-000045,-0.09108849369388393
ACH-000047,-0.004720075019489799
ACH-000052,-0.04816172742296057
ACH-000053,-0.03322372000435899
ACH-000054,-0.023267774807656724
ACH-000055,-0.07097487520381894
ACH-000060,-0.2674659580052693
ACH-000067,0.14839766002945534
ACH-000070,0.13114556643112618
ACH-000075,-0.15590929266110018
ACH-000078,0.02729483978851977
ACH-000082,-0.10421293183221836
ACH-000085,-0.15359817788957764
ACH-000086,-0.08253021712329202
ACH-000087,0.10529091579361677
ACH-000092,0.011399373852247627
ACH-000095,-0.10420065513892958
ACH-000097,-0.11010940876088122
ACH-000098,-0.2412291744791833
ACH-000099,-0.046309087308232064
ACH-000108,-0.09826818433376423
ACH-000113,0.04660786217029963
ACH-000116,-0.042688366736319316
ACH-000118,0.02600618883776748
ACH-000120,-0.13931411148777034
ACH-000123,-0.14197224698088062
ACH-000127,-0.1719305844194257
ACH-000128,0.09413100378643464
ACH-000132,0.011505271544278566
ACH-000133,0.09262659698760203
ACH-000137,0.07036531758711341
ACH-000138,-0.1486077568568121
ACH-000142,-0.02299164773077489
ACH-000143,-0.0538281223725418
ACH-000146,-0.052659723182632255
ACH-000148,-0.0750815512707901
ACH-000150,0.08548514887967049
ACH-000152,0.10573115816085632
