,ONECUT1 (3175)
ACH-000004,0.07181874489032085
ACH-000005,0.15600940415104564
ACH-000007,0.14483682619430133
ACH-000009,0.056646219586294726
ACH-000011,0.10452571927903134
ACH-000012,0.08741303808326756
ACH-000013,0.1287209706109984
ACH-000014,0.060182493792946115
ACH-000015,0.0589558416132791
ACH-000017,0.11832912138217028
ACH-000018,0.2348585028570053
ACH-000019,0.2648796659995632
ACH-000021,0.2156136423940042
ACH-000022,0.09767247441701606
ACH-000025,0.10790574618880684
ACH-000028,0.2530004216757549
ACH-000030,0.15358311839008582
ACH-000035,0.10612678358982876
ACH-000036,0.1965684321299956
ACH-000037,0.13089952003387406
ACH-000039,0.021577264967423643
ACH-000040,0.17178196622907627
ACH-000041,0.03186476788430464
ACH-000042,0.21511369802066968
ACH-000045,0.1889255890791429
ACH-000047,0.19482191250965164
ACH-000052,-0.1384788046892313
ACH-000053,0.12048919701647465
ACH-000054,0.0986158422291914
ACH-000055,0.04189330476943489
ACH-000060,0.12918069729093284
ACH-000067,0.09968758076379716
ACH-000070,0.04812542684440558
ACH-000075,0.11887710047314524
ACH-000078,0.11290759418776565
ACH-000082,0.13299247415092233
ACH-000085,0.08479892775938737
ACH-000086,0.16026544887636454
ACH-000087,0.0593153517733224
ACH-000092,0.10931283890763747
ACH-000095,0.054308303073535666
ACH-000097,0.10549494705948106
ACH-000098,0.1775555871770419
ACH-000099,0.16481074112219915
ACH-000108,0.1989517938857192
ACH-000113,0.2534299561777308
ACH-000116,0.1511594367237312
ACH-000118,0.10758375850480804
ACH-000120,0.21417777844604385
ACH-000123,0.12524920001644718
ACH-000127,0.17521246092396892
ACH-000128,0.07699025080704679
ACH-000132,0.06537512413173867
ACH-000133,0.1291439734746962
ACH-000137,0.18092303883226
ACH-000138,0.2574253210792359
ACH-000142,0.1536798356569505
ACH-000143,0.1053831212196011
ACH-000146,0.047479866884663186
ACH-000148,0.2318100120082169
ACH-000150,0.17167833699757526
ACH-000152,0.17743281299495622
ACH-000153,0.0875940735647947
ACH-000159,0.14201501948108974
ACH-000160,0.15346047856169787
ACH-000163,0.03590696993775246
ACH-000167,-0.050569584436741366
ACH-000168,0.08600709927842569
ACH-000169,0.036203677826729036
ACH-000178,0.16125227728035574
ACH-000183,0.11335178454327365
ACH-000188,0.07150342554742246
ACH-000189,0.05282186199843997
ACH-000190,0.11228116557436764
ACH-000198,0.15340579111974256
ACH-000203,0.1947495543253528
ACH-000204,-0.171888878985398
ACH-000206,0.09037430620363583
ACH-000207,0.19729528785259895
ACH-000208,0.2436499521497535
ACH-000210,0.25461622517670474
ACH-000211,0.12900065307190922
ACH-000215,0.18824444379050065
ACH-000221,0.1625409120026904
ACH-000222,0.12793083276021505
ACH-000223,0.08573028953676208
ACH-000226,-0.12915519940351106
ACH-000227,0.13109208106981168
ACH-000228,0.01273662427621047
ACH-000231,0.11720588284722068
ACH-000232,0.19870847023578428
ACH-000233,0.10855743085089913
ACH-000234,0.06710290806850215
ACH-000235,0.08026921285082596
ACH-000237,0.12518967011386115
ACH-000238,0.11346724240887902
ACH-000242,0.22470720768046307
ACH-000243,0.13702516205504872
ACH-000244,0.08835043311735269
ACH-000246,0.07495409705322696
ACH-000248,0.17904288604022062
ACH-000250,0.1031750382439346
ACH-000251,-0.004448531232281349
ACH-000252,0.2601001700232467
ACH-000253,0.07642246916564226
ACH-000255,-0.002682168392892044
ACH-000256,0.052080654221268084
ACH-000257,0.2269962544128792
ACH-000258,0.1769038275997357
ACH-000259,0.13275345116960344
ACH-000260,0.052706232760005536
ACH-000261,0.08666713357231333
ACH-000262,0.11381844736440586
ACH-000263,0.07714213475617136
ACH-000264,0.10031913528809416
ACH-000265,0.10044734644138872
ACH-000266,0.08184435148950453
ACH-000272,0.17630856029428302
ACH-000274,0.1043066398489451
ACH-000277,0.1652938537032757
ACH-000278,0.1603006048240563
ACH-000279,0.08399704479569027
ACH-000280,0.2160904234191996
ACH-000281,0.17556989790818725
ACH-000288,0.121179942396214
ACH-000291,0.18455600899427246
ACH-000293,0.12093349847125892
ACH-000294,0.06053454857363742
ACH-000295,0.3925252646549328
ACH-000296,0.003754372527545725
ACH-000302,0.13120021556321693
ACH-000304,0.06003696854635556
ACH-000307,0.07875617974163959
ACH-000308,0.10544153644869098
ACH-000310,0.05096059436626453
ACH-000311,0.23551502187019924
ACH-000312,0.16205308602616528
ACH-000315,-0.057087089514387485
ACH-000316,0.17890745497140853
ACH-000317,0.2135378249234924
ACH-000318,0.14878496764251378
ACH-000319,0.003782143407705061
ACH-000320,0.1230364463139402
ACH-000322,0.1695049031242153
ACH-000323,0.13046409180500826
ACH-000324,0.19304268707627714
ACH-000329,0.15308673722936816
ACH-000330,0.0993244611584944
ACH-000331,0.042531541768202216
ACH-000332,0.15988785467557887
ACH-000334,0.05261296777140651
ACH-000335,0.27239854986522666
ACH-000336,0.2648195979487987
ACH-000337,0.2244426523804193
ACH-000338,0.3705171383646057
ACH-000339,0.0929794190517878
ACH-000341,0.119378220975643
ACH-000348,0.1046177975495807
ACH-000350,0.05080675130487018
ACH-000352,0.07146391773926589
ACH-000356,0.11941739967580685
ACH-000361,0.2081175822316677
ACH-000362,0.15046724923193291
ACH-000363,0.06811692436178231
ACH-000364,0.1909890015622524
ACH-000365,0.16301133340771365
ACH-000366,0.13901854105566844
ACH-000368,0.1443009602132663
ACH-000374,0.14866896554738265
ACH-000375,0.16397862089217252
ACH-000376,0.09825900995834703
ACH-000381,0.09658927442747284
ACH-000383,0.08439731744147415
ACH-000387,0.08182515370767184
ACH-000389,0.120966335511594
ACH-000390,0.08194648042331698
ACH-000393,0.14242638333429236
ACH-000395,0.17360937716804956
ACH-000396,-0.031862682262442626
ACH-000397,0.13467344659309033
ACH-000401,0.17447881186235994
ACH-000402,0.09779295923128367
ACH-000403,0.10545635670995676
