,SPN (6693)
ACH-000004,-0.19494152228432451
ACH-000005,0.01510349534451567
ACH-000007,0.1667963203519193
ACH-000009,0.04619241646166772
ACH-000011,0.04432348648481778
ACH-000012,-0.041170982594954116
ACH-000013,-0.11036297864788376
ACH-000014,-0.08309215070254307
ACH-000015,-0.029989511297790993
ACH-000017,-0.09695129520688577
ACH-000018,0.0016056345862618408
ACH-000019,0.01865205427620074
ACH-000021,-0.05683751628635704
ACH-000022,0.023151123240232097
ACH-000025,-0.08071178753253529
ACH-000028,0.0007979993716642668
ACH-000030,0.05455534057475563
ACH-000035,0.03440087660242012
ACH-000036,0.06849791546480667
ACH-000037,-0.03499970572354786
ACH-000039,-0.010890999151660164
ACH-000040,0.018042488701436217
ACH-000041,0.08837300311805828
ACH-000042,0.02401144765256671
ACH-000045,0.01889807356036907
ACH-000047,-0.09797411246776974
ACH-000052,0.06705844488077052
ACH-000053,0.029307435004798644
ACH-000054,0.04867605671846261
ACH-000055,0.01663021197855774
ACH-000060,0.15727410184140525
ACH-000067,-0.22741103601008775
ACH-000070,0.0706442622321457
ACH-000075,-0.12333180430906444
ACH-000078,0.05225854645273808
ACH-000082,0.0198836126089877
ACH-000085,-0.06136730282674537
ACH-000086,0.06791245444024968
ACH-000087,0.08338991652118398
ACH-000092,0.009943943484930785
ACH-000095,-0.07311207396922444
ACH-000097,-0.06229213679328403
ACH-000098,-0.03491776100756628
ACH-000099,0.013009350509638416
ACH-000108,0.04761642673601674
ACH-000113,0.016863618134191818
ACH-000116,0.11006879844850743
ACH-000118,-0.04186722111931385
ACH-000120,-0.03967453607333386
ACH-000123,-0.09660923517445814
ACH-000127,-0.1086854765270368
ACH-000128,0.10359435116436147
ACH-000132,0.019338555391926512
ACH-000133,0.03224576437363308
ACH-000137,-0.07978912652518394
ACH-000138,0.09447537463775434
ACH-000142,-0.03924027580020175
ACH-000143,0.02048646881072647
ACH-000146,0.05516154850845177
ACH-000148,-0.08000916788763995
ACH-000150,0.04937969039157387
ACH-000152,-0.06982940142024249
ACH-000153,0.0679921466182769
ACH-000159,-0.0567664902629547
ACH-000160,-0.01921165626621317
ACH-000163,0.07182345676126224
ACH-000167,-0.0015765865892013876
ACH-000168,0.14078565671142912
ACH-000169,-0.056725738173446776
ACH-000178,-0.06062860678987385
ACH-000183,-0.06433375991975787
ACH-000188,0.1378633277687665
ACH-000189,0.09964570162465053
ACH-000190,-0.0799118212342539
ACH-000198,-0.1524109403285319
ACH-000203,0.20092465540892612
ACH-000204,-0.31458208824460193
ACH-000206,0.04150512398938973
ACH-000207,0.014525725956765994
ACH-000208,-0.12806696699323816
ACH-000210,-0.127107905265079
ACH-000211,0.00532986819403304
ACH-000215,-0.009715781464228137
ACH-000221,-0.030231224598352868
ACH-000222,0.014902318131357202
ACH-000223,0.10647545432508773
ACH-000226,0.10357705542324064
ACH-000227,-0.15271177386215185
ACH-000228,-0.05315499501002508
ACH-000231,-0.09939487795970788
ACH-000232,-0.016583644837791484
ACH-000233,-0.15079302288302418
ACH-000234,-0.01062523641854984
ACH-000235,0.06116214396904416
ACH-000237,-0.042508054747234764
ACH-000238,0.12482550948401736
ACH-000242,-0.21975956607062452
ACH-000243,-0.11055270808614852
ACH-000244,-0.05567623698156847
ACH-000246,-0.06431633601989033
ACH-000248,0.0019379037688147535
ACH-000250,-0.0648779910100184
ACH-000251,0.002685232825001113
ACH-000252,0.1777357884280062
ACH-000253,-0.035249123779080765
ACH-000255,0.007686294201729933
ACH-000256,0.05909001437401822
ACH-000257,0.1784912605811244
ACH-000258,-0.013435671666608846
ACH-000259,0.09659620683590374
ACH-000260,0.009311876670177731
ACH-000261,-0.012946803378035216
ACH-000262,-0.18593587573967646
ACH-000263,0.01928015608750257
ACH-000264,0.05494664166304837
ACH-000265,-0.049100218182596515
ACH-000266,0.12809282567346933
ACH-000272,-0.0013053404480780082
ACH-000274,0.03608946533782556
ACH-000277,0.07269988256098955
ACH-000278,0.0674521683243098
ACH-000279,0.039427512534729064
ACH-000280,0.01257893177606237
ACH-000281,0.1055809568531921
ACH-000288,0.050482094873009135
ACH-000291,0.023767265536753755
ACH-000293,0.014965504024456419
ACH-000294,-0.16805047441880033
ACH-000295,0.06941474629127801
ACH-000296,-0.016673871156620383
ACH-000302,-0.08473293444668188
ACH-000304,0.102779406793869
ACH-000307,0.05895626994397225
ACH-000308,0.05117888678027504
ACH-000310,-0.09123231098651977
ACH-000311,0.008895543607014006
ACH-000312,0.09902158527982856
ACH-000315,0.056405207159409436
ACH-000316,-0.1235941053802604
ACH-000317,-0.02506717660948777
ACH-000318,-0.18786197193928048
ACH-000319,-0.0466678337764072
ACH-000320,0.07310285116204585
ACH-000322,-0.14521374078267896
ACH-000323,-0.07810919057008818
ACH-000324,-0.12960746626705827
ACH-000329,-0.029459186850378676
ACH-000330,-0.1520978376324956
ACH-000331,-0.04986783634230384
ACH-000332,-0.08313638395362075
ACH-000334,0.029809220834242738
ACH-000335,-0.13826512523324214
ACH-000336,0.2444794787867739
ACH-000337,0.015394116622838159
ACH-000338,0.13709658668607114
ACH-000339,-0.014692513272505
ACH-000341,-0.017160683667260968
ACH-000348,0.026876528727885547
ACH-000350,-0.044793433474477215
ACH-000352,-0.0420063268521777
ACH-000356,-0.2718638686965386
ACH-000361,-0.00890073285558225
ACH-000362,0.5752935570039791
ACH-000363,-0.06212198240312991
ACH-000364,0.04181982386625335
ACH-000365,-0.09361930925375413
ACH-000366,0.11421018860437107
ACH-000368,-0.11240552382744587
ACH-000374,0.028623626057724175
ACH-000375,0.06656374075143909
ACH-000376,0.0670104693383132
ACH-000381,0.0770970637846311
ACH-000383,0.029723641264119787
ACH-000387,-0.17106189353579893
ACH-000389,0.03949224441337653
ACH-000390,-0.07842177918433478
ACH-000393,-0.09136740060481532
ACH-000395,-0.0018407805642054762
ACH-000396,0.0002497048601984698
