,CXCR1 (3577)
ACH-000004,0.16535386416293307
ACH-000005,-0.10391084386573032
ACH-000007,0.014138939103415054
ACH-000009,-0.06967653694423911
ACH-000011,0.16209778679721026
ACH-000012,-0.0013363864894214502
ACH-000013,0.1147261253638234
ACH-000014,-0.12494139549828776
ACH-000015,-0.05064421126597857
ACH-000017,-0.06845244441477172
ACH-000018,0.14152647302929586
ACH-000019,-0.2868348865432988
ACH-000021,-0.03407379096067872
ACH-000022,-0.17996173844013522
ACH-000025,0.002571086862155809
ACH-000028,0.023262856130217672
ACH-000030,0.028823287513450976
ACH-000035,0.08643283211337656
ACH-000036,-0.04377522050275347
ACH-000037,-0.1968860211277275
ACH-000039,-0.0914532872169572
ACH-000040,-0.01705859879681881
ACH-000041,0.13115944566924026
ACH-000042,-0.01394250641048834
ACH-000045,0.0468625612004028
ACH-000047,0.15181281702641058
ACH-000052,-0.11802680461647808
ACH-000053,0.07418802857991813
ACH-000054,0.029422175092865044
ACH-000055,-0.13760382126172108
ACH-000060,-0.06455432799839751
ACH-000067,0.1074998486995362
ACH-000070,-0.07912134162468754
ACH-000075,-0.20949985895901227
ACH-000078,-0.18352433710711952
ACH-000082,-0.09276683087297073
ACH-000085,0.2213554871048958
ACH-000086,-0.008361389856564433
ACH-000087,-0.1383984168055475
ACH-000092,-0.0347402281032182
ACH-000095,0.04802175839189878
ACH-000097,-0.03789996853738553
ACH-000098,-0.11247319479227456
ACH-000099,0.02678444893322213
ACH-000108,-0.0672822820819049
ACH-000113,0.05290337489893415
ACH-000116,0.025238522784952797
ACH-000118,0.02916725627390303
ACH-000120,0.10965830715139367
ACH-000123,-0.014503132030350325
ACH-000127,-0.07619606470630788
ACH-000128,-0.090643324362163
ACH-000132,-0.005700750056017528
ACH-000133,-0.0580727419595161
ACH-000137,-0.013995778584993521
ACH-000138,0.07629853967090804
ACH-000142,0.26425445127408803
ACH-000143,-0.16525241702134202
ACH-000146,0.0941685368747265
ACH-000148,-0.06233784229375021
ACH-000150,-0.19807531130318407
ACH-000152,-0.11157259278420506
ACH-000153,-0.28183473055024755
ACH-000159,-0.04287262685116043
ACH-000160,0.23945444227442134
ACH-000163,-0.15375749296387214
ACH-000167,0.23646584827822464
ACH-000168,-0.10938361730328808
ACH-000169,0.07932454172163128
ACH-000178,0.0012547192451348864
ACH-000183,0.029394519387770962
ACH-000188,-0.02097020752427412
ACH-000189,-0.14233547921092735
ACH-000190,-0.001885376987796859
ACH-000198,0.06722591809210221
ACH-000203,-0.2407895802202177
ACH-000204,-0.10558303665724512
ACH-000206,-0.04964613395037715
ACH-000207,0.07210263936802988
ACH-000208,0.07329308788157693
ACH-000210,-0.3645781011689439
ACH-000211,-0.0014401510736883234
ACH-000215,0.06888224963071836
ACH-000221,0.07530010199009363
ACH-000222,-0.0915212791669312
ACH-000223,0.04197721173914407
ACH-000226,-0.037374857926309964
ACH-000227,0.09235448389249236
ACH-000228,0.14677173788298614
ACH-000231,-0.0994274306201894
ACH-000232,0.06738618946419668
ACH-000233,-0.005719713529166361
ACH-000234,-0.0511377559310013
ACH-000235,-0.04859859313420873
ACH-000237,-0.0025783617599746773
ACH-000238,0.034335348909117006
ACH-000242,0.36248612412558057
ACH-000243,0.03886223560316324
ACH-000244,-0.017974749120642626
ACH-000246,0.013648622299097288
ACH-000248,0.16607061331748188
ACH-000250,0.03636248990258468
ACH-000251,0.15403746587379016
ACH-000252,0.019405231920558385
ACH-000253,0.0991707648240374
ACH-000255,-0.011794258919386666
ACH-000256,0.101282190852586
ACH-000257,0.08964994721149377
ACH-000258,0.2520130441757057
ACH-000259,-0.036916930654303286
ACH-000260,0.0022277051543677477
ACH-000261,0.02454282124983917
ACH-000262,0.1534485374749329
ACH-000263,0.13446534335689508
ACH-000264,-0.05095772138619378
ACH-000265,-0.007928890818220659
ACH-000266,0.021251918082651908
ACH-000272,-0.02394768486570465
ACH-000274,-0.04382003939525345
ACH-000277,0.005156865691254993
ACH-000278,0.11111455876100984
ACH-000279,-0.04902712848247474
ACH-000280,0.20753883186786365
ACH-000281,0.02339741247348951
ACH-000288,-0.16934351743078438
ACH-000291,-0.15717856502722702
ACH-000293,-0.10155583668146677
ACH-000294,0.041303992460500295
ACH-000295,0.1429422030301454
ACH-000296,-0.24453275512764794
ACH-000302,0.1102959111233046
ACH-000304,-0.0035156997521849425
ACH-000307,0.052933552488689486
ACH-000308,0.022328168932916816
ACH-000310,-0.0919384845930376
ACH-000311,0.030238908080765806
ACH-000312,-0.08974641899871466
ACH-000315,-0.2989806404970551
ACH-000316,0.04993272996417105
ACH-000317,-0.0956484833730062
ACH-000318,-0.13263103802487786
ACH-000319,0.03738593839624997
ACH-000320,0.012655466089082364
ACH-000322,0.06041671341819476
ACH-000323,0.03824125272826999
ACH-000324,0.04730421322935975
ACH-000329,0.006975203167432858
ACH-000330,-0.015428576697057718
ACH-000331,0.07083084904967704
ACH-000332,-0.04418184510360501
ACH-000334,0.028532180466618155
ACH-000335,-0.128207780801045
ACH-000336,-0.2196578085352395
ACH-000337,0.14344715089342933
ACH-000338,0.2282079143408829
ACH-000339,-0.011141680405386848
ACH-000341,0.2407304064730056
ACH-000348,0.033878814679406954
ACH-000350,-0.021384121891477013
ACH-000352,0.053322387373687066
ACH-000356,0.09990450310672323
ACH-000361,-0.11745029717935188
ACH-000362,0.005057469714917428
ACH-000363,0.15525314435234142
ACH-000364,0.22106274322866853
ACH-000365,0.06620834673235249
ACH-000366,0.003998981180401875
ACH-000368,-0.06331896131110372
ACH-000374,-0.05969223889858285
ACH-000375,-0.08363500408406632
