,LXN (56925)
ACH-000004,0.14455911763893697
ACH-000005,-0.01622020855682365
ACH-000007,0.19025256966794826
ACH-000009,-0.033225149098341365
ACH-000011,0.19699577203827404
ACH-000012,0.0453543565583015
ACH-000013,0.2040511237453365
ACH-000014,0.17366336072278296
ACH-000015,0.09572716143732067
ACH-000017,0.14142983457156005
ACH-000018,-0.018151832698329325
ACH-000019,0.0445377702193475
ACH-000021,0.07187409885080538
ACH-000022,0.23526296665595264
ACH-000025,0.051178465321626565
ACH-000028,0.18565048175400586
ACH-000030,0.078710816976923
ACH-000035,-0.02160550809609441
ACH-000036,0.03399000804125943
ACH-000037,0.1820209518689572
ACH-000039,-0.01794622038811156
ACH-000040,0.1464230147853368
ACH-000041,0.12224246243132575
ACH-000042,0.1591505603832729
ACH-000045,0.08849293618257956
ACH-000047,0.04783593855753309
ACH-000052,-0.00047743738448135744
ACH-000053,0.04672366152202073
ACH-000054,-0.069232061135644
ACH-000055,0.2288195167400571
ACH-000060,-0.04388066135008945
ACH-000067,0.17442623426168166
ACH-000070,0.017639279676613384
ACH-000075,0.13876100536259306
ACH-000078,-0.09756269953382267
ACH-000082,0.2192365174223043
ACH-000085,-0.0039161839327037365
ACH-000086,0.019881676733077558
ACH-000087,-0.07609779837351997
ACH-000092,0.12427563608615552
ACH-000095,-0.007695796772674748
ACH-000097,0.09191879178745198
ACH-000098,0.20345879335300468
ACH-000099,0.0952274543347237
ACH-000108,0.1428831110337077
ACH-000113,-0.002292431848156744
ACH-000116,0.1690784425900846
ACH-000118,0.17102176719786302
ACH-000120,0.020580014006533018
ACH-000123,0.057354003289922996
ACH-000127,0.12297001108532075
ACH-000128,0.08925520849375518
ACH-000132,0.07948479586930289
ACH-000133,0.04781378667069329
ACH-000137,0.19765678578189552
ACH-000138,0.07696353893161811
ACH-000142,0.04275985208284908
ACH-000143,0.1319456917588692
ACH-000146,0.15682443075961264
ACH-000148,0.1939922183323672
ACH-000150,0.13096000472355707
ACH-000152,0.17610853806138518
ACH-000153,-0.08905677155001725
ACH-000159,-0.05946469404694801
ACH-000160,0.20036423035272746
ACH-000163,0.16206975222477335
ACH-000167,-0.13835709796580606
ACH-000168,-0.1394341324276477
ACH-000169,0.03245596709160276
ACH-000178,0.10114631595777998
ACH-000183,0.02269244386063384
ACH-000188,0.08636192726921517
ACH-000189,0.1431365806961175
ACH-000190,0.2110465709068763
ACH-000198,0.08053106461451208
ACH-000203,-0.0028362104086269106
ACH-000204,0.3720840117117555
ACH-000206,0.1875065002532923
ACH-000207,-0.04122720014652364
ACH-000208,0.07832706448751484
ACH-000210,-0.31640543643997043
ACH-000211,0.13815461341165367
ACH-000215,0.0835840290428007
ACH-000221,0.2209398362123077
ACH-000222,0.3530469206628826
ACH-000223,-0.007289085573135051
ACH-000226,0.07374997907017329
ACH-000227,-0.028788491940284107
ACH-000228,0.061354643764934234
ACH-000231,0.050188422790290566
ACH-000232,0.10656879947462602
ACH-000233,0.2517336302111772
ACH-000234,-0.015392894076579497
ACH-000235,0.08298821041073287
ACH-000237,0.04686380230075028
ACH-000238,0.1662566088970965
ACH-000242,0.1745338485845888
ACH-000243,0.15417742160755962
ACH-000244,0.2362763383336977
ACH-000246,0.14109975975447303
ACH-000248,-0.006172587279129633
ACH-000250,0.057199095995114385
ACH-000251,0.10180767009061233
ACH-000252,0.161929701595611
ACH-000253,0.1028902959901946
ACH-000255,0.1381143230579277
ACH-000256,-0.1305932108996786
ACH-000257,-0.038900586197647996
ACH-000258,0.14486431597816407
ACH-000259,0.1321082274062138
ACH-000260,0.1286188435011652
ACH-000261,0.0373848521287346
ACH-000262,-0.02376900851635109
ACH-000263,0.038930546673038
ACH-000264,0.09713699428843643
ACH-000265,0.06859589040461027
ACH-000266,0.13736101297638775
ACH-000272,0.1590370075684438
ACH-000274,0.014230879812726372
ACH-000277,0.16476723988039393
ACH-000278,0.09219778539221367
ACH-000279,0.1706642221742756
ACH-000280,0.06906363216134896
ACH-000281,0.22581511659269946
ACH-000288,0.19919997659114316
ACH-000291,0.18533384978706816
ACH-000293,0.036178558691572126
ACH-000294,0.16436462611905872
ACH-000295,0.11118876258769664
ACH-000296,-0.08628342613039935
ACH-000302,0.10189832185636796
ACH-000304,-0.08592520803250947
ACH-000307,0.1382291741553846
ACH-000308,0.2224201083961154
ACH-000310,0.17043368375625645
ACH-000311,0.2196909583731192
ACH-000312,0.163171228281895
ACH-000315,0.1393413792521575
ACH-000316,0.09521073850769836
ACH-000317,0.1715594476162566
ACH-000318,0.21093818303015932
ACH-000319,0.14943616175420654
ACH-000320,0.12312573888862526
ACH-000322,0.06176599602867091
ACH-000323,0.11147219163861163
ACH-000324,0.07885870845733603
ACH-000329,0.0551555124309518
ACH-000330,0.03399798266469986
ACH-000331,0.020872246220274726
ACH-000332,0.15587021706271545
ACH-000334,0.10905980860021973
ACH-000335,0.03929512009922853
ACH-000336,-0.2472102120504654
ACH-000337,-0.02194908025863718
ACH-000338,-0.08856746343956556
ACH-000339,0.05879729560586686
ACH-000341,0.29678282086565816
ACH-000348,0.08448986462764531
ACH-000350,0.007914164664416743
ACH-000352,0.0589589361461048
ACH-000356,0.18751197528954086
ACH-000361,0.010919870301086664
ACH-000362,0.08628795570967572
ACH-000363,0.2038964819273772
ACH-000364,0.09673505582811973
ACH-000365,0.13186755163290526
ACH-000366,0.044298290076094086
ACH-000368,0.10628357106521666
ACH-000374,0.16477550700106453
ACH-000375,0.13097497480008635
ACH-000376,0.16960719523298207
ACH-000381,0.2854872942873229
ACH-000383,0.14539929878675625
ACH-000387,0.0831958355318741
ACH-000389,-0.04463153419964843
ACH-000390,0.14769724069981485
ACH-000393,0.18391603621863464
ACH-000395,0.21350777901801535
ACH-000396,0.0656339394246326
ACH-000397,0.10435298050672367
ACH-000401,-0.06969961477534183
ACH-000402,0.28943791747031666
ACH-000403,0.0943010003802403
ACH-000404,-0.005677738934486169
ACH-000406,0.1015009692890323
ACH-000407,0.13599899966111104
ACH-000408,0.2234267468429605
ACH-000410,0.026758485152895948
ACH-000411,0.06930582564364601
ACH-000414,0.2141250981011885
ACH-000415,0.15007683189453064
ACH-000416,0.1241695286901535
ACH-000420,0.12391900206332734
ACH-000421,0.003299759881154809
ACH-000424,0.1026099442420386
ACH-000425,0.13477797401662056
ACH-000426,0.16206305039895627
ACH-000427,0.1801653230099625
ACH-000433,0.18425934385911602
ACH-000435,-0.014473554346841163
ACH-000436,0.0959001609211178
ACH-000444,0.22477033169499475
ACH-000445,0.012404973563118538
ACH-000448,0.07318435980998034
ACH-000450,-0.04682569855108827
ACH-000452,0.13104936583960514
ACH-000454,0.15383096982477704
ACH-000458,0.2715989357044829
ACH-000459,0.2462686091981452
ACH-000460,0.028771289174518964
ACH-000461,0.18097608380225988
ACH-000463,0.12308588784033048
ACH-000464,0.14091585917469965
ACH-000466,0.2337776373976181
ACH-000467,0.0388707470591318
ACH-000468,0.13646314696571515
ACH-000469,0.21942935664413546
ACH-000470,-0.038865499775870484
ACH-000471,0.08028988544810163
ACH-000472,0.08637493535759043
ACH-000473,0.2199712800928567
ACH-000475,0.07876805285665606
ACH-000476,0.0017989126273552129
ACH-000477,0.03705599590011895
ACH-000479,0.18439610404226006
ACH-000480,0.02111212802074481
ACH-000481,0.04732301351900376
ACH-000483,0.17575561746771468
ACH-000484,0.3079943100394694
ACH-000485,0.19293364580159084
ACH-000486,0.08054714491532551
ACH-000487,0.2502105745834388
ACH-000488,0.09541797719878628
ACH-000490,0.16336437689208153
ACH-000491,0.055547721505582674
ACH-000495,-0.05382006897664197
ACH-000496,-0.03687936230317778
ACH-000499,0.16373092929459432
ACH-000500,0.017199671462125317
ACH-000502,0.1349819197388286
ACH-000503,0.31878120475101324
ACH-000505,0.0027426282156956107
ACH-000507,0.14004410539350684
ACH-000510,0.06122042882781902
ACH-000511,0.02424623807264145
ACH-000512,0.15181786665815605
ACH-000516,0.07116937852814592
ACH-000517,0.08594899562466676
ACH-000518,0.11025663854835614
ACH-000520,0.10523948568116563
ACH-000521,0.10959359510469054
ACH-000522,0.06643280610675709
ACH-000524,0.05747412223655402
ACH-000527,0.15514310125889474
ACH-000528,0.01598000062814739
ACH-000537,0.11279478751161448
ACH-000541,0.2020201928615573
ACH-000542,0.061938745652157436
ACH-000544,0.01528570449520774
ACH-000545,0.1815251886491404
ACH-000547,0.3787233760199852
ACH-000548,0.029538462144411238
ACH-000549,0.047166091138044784
ACH-000550,0.16201319664094355
ACH-000552,0.06831953279123615
ACH-000556,0.12487361870035255
ACH-000557,0.16610928934431846
ACH-000569,0.24713423737431056
ACH-000570,0.08308817402207641
ACH-000571,0.027872363100058115
ACH-000573,-0.03656847764891039
ACH-000576,0.09410056322745528
ACH-000579,0.2855686055441468
ACH-000580,0.1732321272441238
ACH-000584,0.0014171424304763864
ACH-000585,0.09947110635136867
ACH-000588,-0.029937356010251662
ACH-000589,0.1581745834291589
ACH-000591,0.05361049754229414
ACH-000593,0.0037860446978920546
ACH-000600,0.1813885108760454
ACH-000601,0.1843873286203702
ACH-000605,0.19640342353138504
ACH-000606,0.22550426025718626
ACH-000608,0.06813659717687379
ACH-000614,0.07899139959863401
ACH-000616,0.15104997368012218
ACH-000618,0.11272718929590367
ACH-000619,0.06111009817894043
ACH-000620,0.08314309034613505
ACH-000621,0.05478557397697771
ACH-000622,0.19221422094293966
ACH-000623,0.09208784281848516
ACH-000624,0.08101607987013441
ACH-000627,0.12257754737282035
ACH-000630,0.01602435602877941
ACH-000631,0.2856167673551003
ACH-000632,0.21081542680791554
ACH-000633,-0.009367494857005837
ACH-000637,0.008430159963214041
ACH-000638,0.12213082355775474
ACH-000646,-0.02110817536096897
ACH-000647,0.1370723649854066
ACH-000648,0.07713379428423267
ACH-000649,0.17910459934682413
ACH-000651,0.12381236840447254
ACH-000652,0.06669678111042758
ACH-000653,0.17198467478832175
ACH-000657,0.13458533769854722
ACH-000658,0.048304379998263404
ACH-000661,0.2602735842688629
ACH-000662,0.1079644379940361
ACH-000663,0.08234584198208952
ACH-000665,0.06463434407310674
ACH-000671,0.07262538146673181
ACH-000672,0.29455011613949256
ACH-000673,0.08896229658370051
ACH-000676,0.24275200480871795
ACH-000677,0.11481642410496452
ACH-000681,0.18180825082485555
ACH-000683,0.14373607081268966
ACH-000684,-0.03256777799557547
ACH-000688,0.08218836958255804
ACH-000693,0.11672998665032297
ACH-000694,0.15389205633948466
ACH-000695,0.06512536964457441
ACH-000696,-0.06489614170998753
ACH-000697,0.2692667423765326
ACH-000699,0.12245281013488454
ACH-000701,0.2362308249739887
ACH-000706,0.1448277431901942
ACH-000711,0.14044527366827475
ACH-000713,0.14481819701333395
ACH-000714,0.0931950379335164
ACH-000718,0.006578873858769278
ACH-000720,0.12946514982586035
ACH-000721,0.13750069534528836
ACH-000724,0.259921380324242
ACH-000725,0.09603073802933264
ACH-000732,0.1933039688135803
ACH-000734,0.06792877549541612
ACH-000735,0.07736736952414837
ACH-000736,0.14838183706126126
ACH-000738,0.1679377340631296
ACH-000746,0.2090710422622162
ACH-000747,0.14744452542675726
ACH-000748,0.2815407018121007
ACH-000753,0.12237113130997808
ACH-000756,0.040247138888747834
ACH-000757,0.003305864245852866
ACH-000758,0.14394976908467833
ACH-000760,0.023452723213723846
ACH-000762,0.08624156510718381
ACH-000763,-0.048370667701321736
ACH-000764,0.05069384720148792
ACH-000765,0.07876515351806755
ACH-000766,0.2578759242320881
ACH-000767,0.08571926588262176
ACH-000768,0.049753805184450516
ACH-000769,-0.0025454646306790523
ACH-000770,0.10753267354681352
ACH-000771,0.0011573901198270258
ACH-000773,0.0069867765973876395
ACH-000776,0.2121755008718301
ACH-000777,0.06743976099970342
ACH-000778,0.2469347502173461
ACH-000781,0.20773400119279825
ACH-000782,0.31702086968979265
ACH-000783,0.13018236511126602
ACH-000784,0.1224376099036356
ACH-000785,0.021944673381368664
ACH-000787,0.036499091262089486
ACH-000788,0.04078543735821328
ACH-000791,0.13446465950785905
ACH-000792,0.016234812504250684
ACH-000794,-0.004112393646120821
ACH-000796,0.008677366883136809
ACH-000798,0.08920180645662101
ACH-000799,0.31037041025315165
ACH-000800,0.109839538531952
ACH-000802,0.16547668942622926
ACH-000804,0.2297915419613897
ACH-000805,0.03698728995192815
ACH-000809,0.03089910865689945
ACH-000810,-0.4117901760413791
ACH-000811,0.14515684617186045
ACH-000817,0.15049920810245915
ACH-000819,0.18671809251952887
ACH-000820,0.2658475097579444
ACH-000821,0.06522237255471522
ACH-000822,0.11524494595491468
ACH-000823,0.13938803871460528
ACH-000824,0.08022124827616088
ACH-000827,0.10052379132816512
ACH-000829,-0.03388566152453112
ACH-000831,0.07885218399125621
ACH-000832,0.17476740108861802
ACH-000833,0.048912975849204746
ACH-000834,0.17057585856363927
ACH-000835,0.05954083658459265
ACH-000836,0.002586577903601428
ACH-000837,0.18393203257634091
ACH-000838,0.024295582693529126
ACH-000839,0.15305529195201828
ACH-000840,0.3490746605404481
ACH-000841,-0.041551473352089634
ACH-000843,0.14617360262309492
ACH-000846,0.03050309749773921
ACH-000847,0.17680809631024272
ACH-000848,0.09638365816100633
ACH-000849,0.13461095367773118
ACH-000851,0.12325134385469624
ACH-000855,0.3132466338710507
ACH-000856,0.117344023046613
ACH-000858,0.1504677894651826
ACH-000859,0.010236790353620255
ACH-000861,0.15889061305661653
ACH-000862,0.12753411477000606
ACH-000865,0.04573820410982897
ACH-000866,0.13560889467065426
ACH-000867,0.10776074041073452
ACH-000869,0.1942503730734564
ACH-000872,0.13996790514192176
ACH-000873,-0.0752289312420537
ACH-000876,0.04437966439502964
ACH-000878,-0.07311767309020738
ACH-000880,0.2664957382674671
ACH-000881,0.14181992874404314
ACH-000882,0.08956687869995085
ACH-000884,0.11059839536550896
ACH-000885,-0.002984485431613709
ACH-000887,0.04805041173537565
ACH-000889,0.14060000969863307
ACH-000896,0.04582855725961875
ACH-000898,0.060749455844820076
ACH-000900,0.17236925370631262
ACH-000901,0.004810959312664414
ACH-000905,0.017213452524553047
ACH-000906,0.006463716091667914
ACH-000907,0.13407532189864546
ACH-000910,0.07695412085826525
ACH-000911,0.02312522646236661
ACH-000912,0.056950220735004026
ACH-000913,0.15728664897213898
ACH-000915,0.002406113488456341
ACH-000916,-0.23456223927869266
ACH-000917,0.08169008483782607
ACH-000920,0.18523453822821587
ACH-000921,0.10424766248952283
ACH-000924,0.14706551252393218
ACH-000926,0.13826926497724082
ACH-000928,0.14176643340926404
ACH-000929,0.2103212260956583
ACH-000932,0.16358551581674954
ACH-000935,0.07504509629608759
ACH-000936,-0.05464126288409657
ACH-000937,0.17506528162739007
ACH-000938,0.18994749991317894
ACH-000939,0.11747170087233645
ACH-000941,0.06985262502852653
ACH-000943,0.04167350518153296
ACH-000946,0.03799738910222624
ACH-000947,0.09810350560595507
ACH-000948,0.17729972573292388
ACH-000950,0.05323937921360045
ACH-000953,0.0836580274968632
ACH-000954,0.08350721868718664
ACH-000957,0.1784453203274616
ACH-000958,0.1344045925756692
ACH-000960,0.10255903729159366
ACH-000963,-0.17621999516831907
ACH-000968,0.14818704908066646
ACH-000969,0.06738227243187445
ACH-000972,-0.034998203027443935
ACH-000973,0.1138924129166238
ACH-000974,0.18133187782647908
ACH-000978,0.18631182266699228
ACH-000984,0.19659942952482176
ACH-000986,0.1838733893910249
ACH-000988,0.1840374680602876
ACH-000993,0.2578438660554639
ACH-000994,0.1076692668814076
ACH-000996,0.2398787840070879
ACH-001001,-0.01621670555066058
ACH-001020,0.04850436051226212
ACH-001028,0.02749011510134029
ACH-001031,0.08083012072471939
ACH-001038,0.10691790254884866
ACH-001048,0.09437850993958907
ACH-001050,0.12696653706394698
ACH-001053,-0.019903151240044045
ACH-001054,0.19832664247045606
ACH-001061,0.1328315229084006
ACH-001067,0.22930559460399103
ACH-001075,0.268215563828347
ACH-001096,0.19172502476045306
ACH-001111,0.03236732293639248
ACH-001119,0.13748822729566434
ACH-001128,0.2038101406610304
ACH-001134,0.20439792614688648
ACH-001151,0.19423995089918386
ACH-001163,0.12294575132637688
ACH-001164,0.10237580454877836
ACH-001183,0.018176145483540386
ACH-001192,0.1940941593071044
ACH-001193,0.24565864471503798
ACH-001196,0.176855744100633
ACH-001197,0.13256444230258302
ACH-001205,-0.16801597594522355
ACH-001211,0.15774670869000956
ACH-001212,0.3030518085052517
ACH-001228,0.15267156745646301
ACH-001232,0.02977837405148435
ACH-001239,0.12328737838083448
ACH-001270,0.17003764340422167
ACH-001274,0.21569569531612384
ACH-001275,0.20913388869224048
ACH-001277,0.07772845905781928
ACH-001278,0.15254966324494235
ACH-001280,0.3285461383740426
ACH-001283,0.10031594707625896
ACH-001289,0.2158109539398245
ACH-001300,0.17549195605087858
ACH-001301,0.26169154893212165
ACH-001302,0.17907786657125846
ACH-001306,0.047322604763654665
ACH-001318,0.0826647594515267
ACH-001322,0.1345407124944934
ACH-001328,0.11741572729242825
ACH-001332,-0.02488517879088328
ACH-001336,-0.006207761331566535
ACH-001346,0.1603732567649416
ACH-001353,0.0755757109102841
ACH-001354,0.3343856877902046
ACH-001367,-0.2168738871981905
ACH-001368,0.15678229002611396
ACH-001374,0.4710920685442375
ACH-001377,-0.008546059860628974
ACH-001380,0.055459377069399234
ACH-001391,-0.08253381349566162
ACH-001408,0.002050911191384397
ACH-001430,0.2817241198659877
ACH-001431,0.2479344835357287
ACH-001450,0.12490088619442448
ACH-001496,-0.011626304038381228
ACH-001500,0.1798122169072088
ACH-001523,0.24340107971922795
ACH-001532,0.1375731511330945
ACH-001550,0.1695185965065914
ACH-001552,0.15694582595165366
ACH-001554,0.2782042174423171
ACH-001654,0.10996987127536872
ACH-001735,0.16319652887170472
ACH-001736,0.09625601517719136
ACH-001737,-0.2680765891107721
ACH-001740,0.10022095259711468
ACH-001745,0.07527000702444113
ACH-001765,0.1349316118968719
