,API5 (8539)
ACH-000167,-0.4592815981136152
ACH-000168,-0.3855031998050929
ACH-000169,0.00687763480091609
ACH-000178,-0.35436838536810755
ACH-000183,-0.290529321687962
ACH-000188,-0.27590465711713114
ACH-000189,-0.0784615613751366
ACH-000190,-0.3991611663945561
ACH-000198,-0.396437214105828
ACH-000203,-0.4001108377568396
ACH-000204,-0.42524302055283736
ACH-000206,-0.11552659189261465
ACH-000207,-0.26040963911429515
ACH-000208,-0.07341277795457213
ACH-000210,-0.0017067650900113712
ACH-000211,-0.34992178117986983
ACH-000215,-0.2726678950281525
ACH-000221,-0.1863208066450492
ACH-000222,-0.3855622510222384
ACH-000223,-0.3272900769585211
ACH-000226,-0.7052916659937444
ACH-000227,-0.4041645421485645
ACH-000228,-0.1080007807488289
ACH-000231,-0.2659387678332293
ACH-000232,-0.29192506536958424
ACH-000233,-0.226975906142272
ACH-000234,-0.11971220261177462
ACH-000235,-0.3475744557441323
ACH-000237,-0.130265480350885
ACH-000238,-0.48890636753685796
ACH-000242,-0.4949794954875477
ACH-000243,-0.15952082863324307
ACH-000244,-0.22715882233370474
ACH-000246,-0.2090209382521824
ACH-000248,-0.350254579274716
ACH-000250,-0.3770634090516229
ACH-000251,-0.5650552894041831
ACH-000252,0.1539772085142632
ACH-000253,-0.05129777978209903
ACH-000255,-0.29940060165608673
ACH-000256,-0.5810749284438749
ACH-000257,-0.07735605629183523
ACH-000258,-0.29123496736088345
ACH-000259,-0.2070346807635196
ACH-000260,-0.3999428448620327
ACH-000261,-0.18420239324142332
ACH-000262,-0.08945896439917089
ACH-000263,-0.7694981550251755
ACH-000264,-0.4739352322184371
ACH-000265,-0.3065596654717761
ACH-000266,-0.34980664741372985
ACH-000272,-0.25915060656991423
ACH-000274,-0.23531526628297306
ACH-000277,-0.1958602799737217
ACH-000278,-0.2238365692898929
ACH-000279,-0.34032714337928666
ACH-000280,-0.06435611728972464
ACH-000281,-0.21514804689652853
ACH-000288,-0.12424010769842453
ACH-000291,-0.16043843899691218
ACH-000293,-0.4930686201233486
ACH-000294,0.049786622865810135
ACH-000295,-0.4918606037470287
ACH-000296,-0.18743619356355168
ACH-000302,-0.255002188090931
ACH-000304,-0.6985199661085537
ACH-000307,-0.3906138961447658
ACH-000308,-0.3361081689217933
ACH-000310,-0.2584463117382124
ACH-000311,-0.33106469152656665
ACH-000312,-0.10244234312011788
ACH-000315,-0.4275639139528846
ACH-000316,-0.4073627608699504
ACH-000317,-0.13686154983758803
ACH-000318,-0.33036960429469403
ACH-000319,-0.2793352354974411
ACH-000320,-0.2791522831185437
ACH-000322,-0.28545763034079485
ACH-000323,-0.26426956568135224
ACH-000324,-0.24727630455146196
ACH-000329,-0.10958600410005627
ACH-000330,-0.4191803279249111
ACH-000331,-0.4220480249797726
ACH-000332,-0.28315207511872426
ACH-000334,-0.08244130875235607
ACH-000335,-0.5206624722875747
ACH-000336,-0.3753710439161416
ACH-000337,-0.13738621250181593
ACH-000338,-0.5009110764178014
ACH-000339,-0.2974320895889685
ACH-000341,-0.07193261141937732
ACH-000348,-0.30526185380216003
ACH-000350,-0.23933287223770144
ACH-000352,-0.21421878237967773
ACH-000356,-0.40339895978770096
ACH-000361,-0.5689484230786911
ACH-000362,-0.21633578433428285
ACH-000363,-0.5207533058881999
ACH-000364,-0.31401997758856176
ACH-000365,-0.2809053527979183
ACH-000366,-0.2995245359135106
ACH-000368,-0.2759305881114117
ACH-000374,-0.3776925980314687
ACH-000375,-0.2975207036776118
ACH-000376,-0.2393927695236136
ACH-000381,-0.2763862589872491
ACH-000383,-0.3316674499701623
ACH-000387,-0.34786981310645665
ACH-000389,-0.1258123716787139
ACH-000390,-0.3194432086213289
ACH-000393,-0.22738422202659736
ACH-000395,-0.17075922975059254
ACH-000396,-0.2574326635202767
ACH-000397,-0.20528028114678853
ACH-000401,-0.21088482798581745
ACH-000402,-0.5138142125392182
ACH-000403,-0.4032418532567394
ACH-000404,-0.06189746682836059
ACH-000406,-0.2479019363864756
ACH-000407,-0.2150053475166003
ACH-000408,-0.4653005753425573
ACH-000410,-0.3903953031292105
ACH-000411,-0.11607150366698685
ACH-000414,-0.14022578258050972
ACH-000415,-0.1983249242849429
ACH-000416,-0.2081553095634597
ACH-000420,-0.1575950011825557
ACH-000421,-0.23315731372738024
ACH-000424,-0.09345851652857164
ACH-000425,-0.3596117623354928
ACH-000426,-0.5381014202369893
ACH-000427,-0.2726808103890688
ACH-000433,-0.23652647992218825
ACH-000435,-0.3231169983862398
ACH-000436,-0.28121917772515803
ACH-000444,-0.4158550075739168
ACH-000445,-0.452932161971485
ACH-000448,-0.10338107687577792
ACH-000450,-0.27467837504130904
ACH-000452,-0.2978183800921293
ACH-000454,-0.15794726340298118
ACH-000458,-0.2758333613966343
ACH-000459,-0.4044339138883257
ACH-000460,-0.43432979826465395
ACH-000461,-0.2753756499480615
ACH-000463,-0.06862182520546284
ACH-000464,-0.2762026011633768
ACH-000466,-0.13233798396813762
ACH-000467,-0.03190557045578777
ACH-000468,-0.17531785537250072
ACH-000469,-0.2955922222648101
ACH-000470,-0.3703930730508684
ACH-000471,-0.3821735603784412
ACH-000472,-0.16166208287491038
ACH-000473,-0.4590639180519214
ACH-000475,-0.5574143368771575
ACH-000476,-0.3196722544775038
ACH-000477,-0.17494498194523378
ACH-000479,-0.3773976874024583
ACH-000480,-0.2232435267874264
ACH-000481,-0.2038682949541592
ACH-000483,-0.3588676582801223
ACH-000484,-0.2872493669249488
ACH-000485,-0.18465605839921645
ACH-000486,-0.22504982281952904
ACH-000487,-0.3130525653350317
ACH-000488,-0.18842733680477955
ACH-000490,-0.3740914648475231
ACH-000491,-0.2627019471372796
ACH-000495,-0.45528833297553706
ACH-000496,-0.470225706977697
ACH-000499,-0.3428887236845249
ACH-000500,-0.6440727994073531
ACH-000502,-0.393125402597418
ACH-000503,-0.22370806313904687
ACH-000505,-0.3364023024315269
ACH-000507,-0.3440112636378937
ACH-000510,-0.2730248526171435
ACH-000511,-0.20571041894755013
ACH-000512,-0.28239117824741106
ACH-000516,-0.14551729907545738
ACH-000517,-0.2903200689413599
ACH-000518,-0.3906522103299596
ACH-000520,-0.28712012568855844
ACH-000521,-0.265795024461532
ACH-000522,-0.3757069183615995
ACH-000524,-0.3998453265316718
ACH-000527,-0.21188515077732645
ACH-000528,-0.2133653630585328
ACH-000537,-0.3934910381116693
ACH-000541,-0.3847078542437952
ACH-000542,-0.1898327177815873
ACH-000544,-0.4819722371747637
ACH-000545,-0.1863461703419333
ACH-000547,-0.01636688914899176
ACH-000548,-0.15830439420139966
ACH-000549,-0.25683958223048275
ACH-000550,-0.25055091977347704
ACH-000552,-0.1825007652633126
ACH-000556,-0.4090652846538522
ACH-000557,-0.13895955988489547
ACH-000569,-0.13887185503481314
ACH-000570,-0.2325460843223085
ACH-000571,-0.3484768006219149
ACH-000573,-0.21939451737709045
ACH-000576,-0.24756308457558235
ACH-000579,-0.2628927460178705
ACH-000580,-0.4127096765222837
ACH-000584,-0.531339768837123
ACH-000585,-0.3600890774875401
ACH-000588,-0.6182330808411354
ACH-000589,0.0011458893586045744
ACH-000591,-0.17126879620336746
ACH-000593,-0.2311773224060597
ACH-000600,-0.08221963257166087
ACH-000601,-0.3732260318677049
ACH-000605,-0.4249197653330084
ACH-000606,-0.3401107082848123
ACH-000608,-0.35796617203460274
ACH-000614,-0.3815143601835404
ACH-000616,-0.3856690296731651
ACH-000618,-0.26929955287841306
ACH-000619,-0.3768076730529513
ACH-000620,-0.2819374260716585
ACH-000621,-0.3604254733028501
ACH-000622,-0.2779637548914864
ACH-000623,-0.4775616185721605
ACH-000624,-0.3246327022749885
ACH-000627,-0.28982725006106763
ACH-000630,-0.3006926483494398
ACH-000631,-0.2939208928563104
ACH-000632,-0.19557553289371127
ACH-000633,-0.8197394926416472
ACH-000637,0.10087243726830324
ACH-000638,-0.19910489273551107
ACH-000646,-0.17003564880345778
ACH-000647,-0.2442275318073135
ACH-000648,-0.2519333281480177
ACH-000649,-0.11218467276103476
ACH-000651,-0.20821443505467468
ACH-000652,-0.2189916559017918
ACH-000653,-0.4135287493488947
ACH-000657,-0.15247254555293874
ACH-000658,-0.26884394505388964
ACH-000661,-0.26961096176511345
ACH-000662,-0.0645994702202524
ACH-000663,-0.1479269202266314
ACH-000665,-0.303726552141006
ACH-000671,-0.5056391763538368
ACH-000672,-0.2048829282977941
ACH-000673,-0.15630569192450722
ACH-000676,-0.2718057226673896
ACH-000677,-0.1521019954149811
ACH-000681,-0.13118716005514153
ACH-000683,-0.29450513494437586
ACH-000684,-0.2935874388245696
ACH-000688,-0.2773819474772229
ACH-000693,-0.3197635503693281
ACH-000694,-0.1888079313758478
ACH-000695,0.015597511214861668
ACH-000696,-0.1254218900259823
ACH-000697,-0.26004876491573403
ACH-000699,-0.4447304891968579
ACH-000701,-0.08570916200824058
ACH-000706,-0.33463260379208914
ACH-000711,-0.3274623091127864
ACH-000713,-0.3761804763127168
ACH-000714,-0.5832820403372591
ACH-000718,-0.2960518996555852
ACH-000720,-0.4028342066621103
ACH-000721,-0.21168859828333533
ACH-000724,-0.4709413855439717
ACH-000725,-0.32340394025511937
ACH-000732,-0.2679255746327129
ACH-000734,-0.32526513738803925
ACH-000735,-0.1685230257173713
ACH-000736,-0.21356618714894476
ACH-000738,-0.2583350810955618
ACH-000746,-0.22083044153813794
ACH-000747,-0.6547823934780942
ACH-000748,-0.030765913932189345
ACH-000753,-0.256570292176798
ACH-000756,-0.18896401936197085
ACH-000757,-0.3464584190424518
ACH-000758,-0.24181811649425305
ACH-000760,-0.3290292358250235
ACH-000762,-0.3758781967213382
ACH-000763,-0.4693035990262271
ACH-000764,-0.38424972529190293
ACH-000765,-0.17642259546207026
ACH-000766,-0.2373329315980129
ACH-000767,-0.12867349971147735
ACH-000768,-0.2536000206129527
ACH-000769,-0.43839949575075204
ACH-000770,-0.3088568663277653
ACH-000771,-0.5901637900496043
ACH-000773,-0.4820115775856269
ACH-000776,-0.14442841834299466
ACH-000777,-0.11016146372662797
ACH-000778,-0.1844769040261
ACH-000781,-0.13399183269325188
ACH-000782,-0.19961476825929372
ACH-000783,-0.07158789077871372
ACH-000784,-0.31454110150195624
ACH-000785,-0.15411676754188336
ACH-000787,-0.25202680287788776
ACH-000788,-0.2205780921392488
ACH-000791,-0.18049529322911514
ACH-000792,-0.4094865931091158
ACH-000794,-0.4011519059407115
ACH-000796,-0.2519784755888576
ACH-000798,-0.1949909764752293
ACH-000799,-0.4072695352519369
ACH-000800,-0.2931866906746885
ACH-000802,-0.3743045354221755
ACH-000804,-0.19963862175707325
ACH-000805,-0.008839775949055903
ACH-000809,-0.32450371828882224
ACH-000810,-0.5585455696082585
ACH-000811,-0.2297943663867129
ACH-000817,-0.4760649740702634
ACH-000819,-0.2842494136230302
ACH-000820,-0.1229551709354114
ACH-000821,-0.6029834433750721
ACH-000822,-0.3096845797624004
ACH-000823,-0.22105249779709812
ACH-000824,-0.18827253136952987
ACH-000827,-0.24954715391594715
ACH-000829,-0.4589332829242006
ACH-000831,-0.19932642767350625
ACH-000832,-0.3661942892391943
ACH-000833,-0.426614573306824
ACH-000834,-0.18865400448806527
ACH-000835,-0.1666290776213139
ACH-000836,-0.2357718459653939
ACH-000837,-0.19398259683940527
ACH-000838,-0.2423759710118803
ACH-000839,-0.3154292718127555
ACH-000840,0.009949247184882284
ACH-000841,-0.2658532942139728
ACH-000843,-0.07003369541939611
ACH-000846,-0.19005851910655408
ACH-000847,-0.2194210282707748
ACH-000848,-0.08776618778977302
ACH-000849,-0.370903526065522
ACH-000851,-0.3491996835210731
ACH-000855,-0.1488758075173025
ACH-000856,-0.2826764773856665
ACH-000858,-0.19686691586239005
ACH-000859,-0.2160735604386462
ACH-000861,-0.2714627649227975
ACH-000862,-0.2819502591019001
ACH-000865,-0.05345154733130903
ACH-000866,-0.4112828278313912
ACH-000867,-0.3315764234896743
ACH-000869,-0.3389756838969398
ACH-000872,-0.3733279574044438
ACH-000873,-0.34453232365368336
ACH-000876,-0.2346131910933873
ACH-000878,-0.29121404329091005
ACH-000880,-0.5060455775665788
ACH-000881,-0.2471605676581062
ACH-000882,-0.2835044626935726
ACH-000884,-0.5752462578936248
ACH-000885,-0.2295422521353983
ACH-000887,-0.2406664886042178
ACH-000889,-0.2828465739464353
ACH-000896,-0.17393287748506014
ACH-000898,-0.2511018018183064
ACH-000900,-0.2911261392755539
ACH-000901,-0.18138983779500592
ACH-000905,-0.37982319984794943
ACH-000906,-0.33112818204283645
ACH-000907,-0.3784430366274528
ACH-000910,-0.25504209451978593
ACH-000911,-0.1388603738715936
ACH-000912,-0.35862446799190606
ACH-000913,-0.31194779424937624
ACH-000915,-0.383618325892112
ACH-000916,-0.6060137539237785
ACH-000917,-0.276709545731171
ACH-000920,-0.19972352174021715
ACH-000921,-0.3342697383140526
ACH-000924,-0.2673690327804921
ACH-000926,-0.3933582727781623
ACH-000928,-0.224211285339326
ACH-000929,-0.2184456434464056
ACH-000932,-0.236052427604482
ACH-000935,-0.32467163528392345
ACH-000936,-0.18995244540706602
ACH-000937,-0.0986732716519133
ACH-000938,-0.09907239432743499
ACH-000939,-0.3324292546051157
ACH-000941,-0.3351046980221438
ACH-000943,-0.20119652541371646
ACH-000946,-0.2096555840364598
ACH-000947,-0.17970163157788968
ACH-000948,-0.15073080699830674
ACH-000950,-0.3734364888819849
ACH-000953,-0.13709085413786348
ACH-000954,-0.0860732110359003
ACH-000957,-0.36422819942729545
ACH-000958,-0.6173201292116447
ACH-000960,-0.1112712598306531
ACH-000963,-0.2265438864017943
ACH-000968,-0.4953694237426308
ACH-000969,-0.1775077896642758
ACH-000972,-0.3782574867492952
ACH-000973,-0.25904443005622224
ACH-000974,-0.07718096005208556
ACH-000978,-0.021324265730280532
ACH-000984,-0.19390024346772586
ACH-000986,-0.33213790946305144
ACH-000988,-0.3195485792994183
ACH-000993,-0.09519962329835223
ACH-000994,-0.10855639657454412
ACH-000996,-0.25537398193505484
ACH-001001,-0.25552501902785685
ACH-001020,0.036469655315311975
ACH-001028,-0.23553949440992225
ACH-001031,-0.2881391448035491
ACH-001038,-0.20795781089357132
ACH-001048,-0.2672204923408387
ACH-001050,-0.17754400654110528
ACH-001053,-0.34234144305756553
ACH-001054,-0.12349722872143475
ACH-001061,-0.15998911686199532
ACH-001067,-0.2419093405833791
ACH-001075,-0.1803847398178479
ACH-001096,-0.2156479877501873
ACH-001111,-0.4156643163993928
ACH-001119,-0.6436317538097179
ACH-001128,-0.36550829845687416
ACH-001134,-0.27173748504441725
ACH-001151,-0.2318135206701897
ACH-001163,-0.04008892461326318
ACH-001164,-0.2346373912970328
ACH-001183,-0.2188515392136121
ACH-001192,-0.04021725756322415
ACH-001193,0.0440758710075784
ACH-001196,-0.3990867330799562
ACH-001197,-0.29502668950903604
ACH-001205,-0.294549832475487
ACH-001211,-0.1082831067680274
ACH-001212,-0.23684242775798245
ACH-001228,-0.2640889045386079
ACH-001232,-0.2451281128672142
ACH-001239,-0.21136996598789667
ACH-001270,-0.241414695025208
ACH-001274,-0.30272605475782266
ACH-001275,-0.03346556844626653
ACH-001277,-0.20624222050162755
ACH-001278,-0.2383214234766039
ACH-001280,-0.33693174720765995
ACH-001283,-0.2567400120330872
ACH-001289,-0.3395892249124965
ACH-001300,-0.2222268141627256
ACH-001301,-0.2608887862942413
ACH-001302,-0.2793721125079556
ACH-001306,-0.2869408516448924
ACH-001318,-0.16816919567703142
ACH-001322,-0.12158554434210128
ACH-001328,-0.4025446880111632
ACH-001332,-0.4403150505820334
ACH-001336,-0.17570981769635766
ACH-001346,-0.43915774382491984
ACH-001353,-0.3539291936531055
ACH-001354,-0.28703655112108617
ACH-001367,-0.3340340717824474
ACH-001368,-0.3057996636368014
ACH-001374,-0.11456739791726467
ACH-001377,-0.05508492390180282
ACH-001380,-0.1533031169439934
ACH-001391,-0.22279227846955532
ACH-001408,-0.2991769618839031
ACH-001430,-0.3242981847926207
ACH-001431,-0.3584579835595609
ACH-001450,-0.5640537045923779
ACH-001496,-0.06371612903510257
ACH-001500,-0.2996562126640673
ACH-001523,-0.2609157743437007
ACH-001532,-0.047763334165564685
ACH-001550,-0.1689848901069229
ACH-001552,-0.5076793217041088
ACH-001554,-0.4233636340595703
ACH-001654,-0.25656168091118675
ACH-001735,-0.20371835329677648
ACH-001736,-0.3765588933070759
ACH-001737,-0.030197662400155676
ACH-001740,-0.15518379878391764
ACH-001745,-0.28948050629536565
ACH-001765,-0.2562017926029438
