,NR4A1 (3164)
ACH-000695,-0.12747794675938176
ACH-000696,-0.12518342729352258
ACH-000697,-0.2450637567015693
ACH-000699,-0.07175131535523263
ACH-000701,-0.16128565174238005
ACH-000706,-0.4421038254610429
ACH-000711,-0.17043583608627744
ACH-000713,-0.04562009590176112
ACH-000714,-0.19174723711057956
ACH-000718,-0.058155266418716864
ACH-000720,0.0157575473760692
ACH-000721,-0.048521708349842665
ACH-000724,-0.028778517053519314
ACH-000725,-0.20660256066424684
ACH-000732,-0.003428471288092307
ACH-000734,-0.14448107562542709
ACH-000735,-0.1173360015954247
ACH-000736,-0.12173591978495925
ACH-000738,-0.20669073351575631
ACH-000746,-0.27943406452258257
ACH-000747,-0.27693587749201626
ACH-000748,-0.14837168680850107
ACH-000753,-0.21519015126078275
ACH-000756,-0.1815650141648855
ACH-000757,-0.2273308252962799
ACH-000758,-0.15718319165970607
ACH-000760,-0.030451209679363617
ACH-000762,-0.18312618053162985
ACH-000763,-0.04126777190865226
ACH-000764,-0.3393845417530918
ACH-000765,-0.2640813146133955
ACH-000766,-0.14814665515732234
ACH-000767,-0.23777134662932198
ACH-000768,-0.09515458901032328
ACH-000769,-0.08919486618283272
ACH-000770,-0.1087826549901902
ACH-000771,0.05459476430595663
ACH-000773,-0.061655861052756236
ACH-000776,-0.4471069583403177
ACH-000777,-0.07419972298040968
ACH-000778,0.02699876120639276
ACH-000781,-0.33828203130309586
ACH-000782,-0.242434684253294
ACH-000783,-0.16616168805296394
ACH-000784,-0.23448779581947865
ACH-000785,-0.002926325573558092
ACH-000787,-0.11965651362941668
ACH-000788,-0.14848359841643058
ACH-000791,-0.042588038255710316
ACH-000792,-0.1676887315863299
ACH-000794,0.0671417309216731
ACH-000796,-0.10768818743913852
ACH-000798,-0.1692395545671041
ACH-000799,-0.17031558405417455
ACH-000800,-0.1979786441944041
ACH-000802,-0.08458759278298901
ACH-000804,-0.0994123829435624
ACH-000805,-0.3936791248234966
ACH-000809,-0.19577075671168145
ACH-000810,0.1366453391812453
ACH-000811,-0.17067017628950815
ACH-000817,-0.2211500029498631
ACH-000819,-0.2543642030483181
ACH-000820,0.0957991597424351
ACH-000821,-0.16428579757953052
ACH-000822,-0.10418599859547767
ACH-000823,-0.19698057261815927
ACH-000824,-0.036738823217519964
ACH-000827,-0.07766404911175
ACH-000829,0.02385379548904633
ACH-000831,-0.36687391262490665
ACH-000832,-0.10227433487289166
ACH-000833,-0.1667140986465087
ACH-000834,-0.12753087431171586
ACH-000835,-0.1624951575563399
ACH-000836,-0.00358802846291838
ACH-000837,-0.10304268365280866
ACH-000838,-0.11786930029643244
ACH-000839,-0.10257251527400332
ACH-000840,-0.10165123886976687
ACH-000841,-0.1478174960570635
ACH-000843,-0.07271769191180444
ACH-000846,-0.3141558856540137
ACH-000847,-0.5604438367998616
ACH-000848,-0.1975996899288256
ACH-000849,-0.19209146572782151
ACH-000851,-0.2050775775828476
ACH-000855,-0.0547170457876153
ACH-000856,-0.2116992349810879
ACH-000858,-0.1046741772300572
ACH-000859,-0.15624954881176334
ACH-000861,-0.0816843861105855
ACH-000862,-0.06988015188543645
ACH-000865,-0.22697301805513664
ACH-000866,-0.10556147326219896
ACH-000867,-0.17041488909771815
ACH-000869,-0.13732713505224334
ACH-000872,-0.0699171375635381
ACH-000873,-0.002843372216215696
ACH-000876,-0.20760805046954472
ACH-000878,-0.24964914881117056
ACH-000880,-0.2331407308039672
ACH-000881,-0.07727708501475762
ACH-000882,-0.08964909992778929
ACH-000884,-0.032387830954650185
ACH-000885,-0.1854649450666888
ACH-000887,-0.10450419865187292
ACH-000889,-0.17947506808714428
ACH-000896,0.011315995129872587
ACH-000898,-0.11001801791862896
ACH-000900,-0.3820788821515356
ACH-000901,-0.08388446165077718
ACH-000905,-0.11627296663468588
ACH-000906,-0.2430167808350508
ACH-000907,0.08102337317910521
ACH-000910,-0.08041031555686501
ACH-000911,-0.23155899843927466
ACH-000912,-0.13805687321963694
ACH-000913,-0.2423936428446204
ACH-000915,-0.3332179774085973
ACH-000916,-0.0968606994815612
ACH-000917,-0.2429657799673773
ACH-000920,-0.20475300158854912
ACH-000921,-0.11093132867662386
ACH-000924,-0.13028316322610525
ACH-000926,-0.22191255627071302
ACH-000928,-0.2413334059753005
ACH-000929,-0.13657299860104655
ACH-000932,-0.1395705106272463
ACH-000935,-0.1304206879469982
ACH-000936,-0.07523660685674048
ACH-000937,-0.15992249544410633
ACH-000938,-0.09541106094125572
ACH-000939,-0.13204096902252135
ACH-000941,-0.12476536700220905
ACH-000943,-0.1899323437640249
ACH-000946,-0.042894782760909515
ACH-000947,-0.07350611295487199
ACH-000948,0.024969817019351408
ACH-000950,-0.11704690005884527
ACH-000953,-0.14562830946071434
ACH-000954,-0.1703110725462622
ACH-000957,-0.12421869390239165
ACH-000958,-0.017418614580763568
ACH-000960,-0.008972039895173948
ACH-000963,-0.1530772145472591
ACH-000968,-0.13682130391126054
ACH-000969,-0.08826259371462385
ACH-000972,-0.09781283272087744
ACH-000973,-0.13652795876742482
ACH-000974,-0.13639914075078854
ACH-000978,0.10606017066055157
ACH-000984,-0.27393277026583035
ACH-000986,-0.14994211410529426
ACH-000988,-0.018121926036232527
ACH-000993,-0.08743862994456485
ACH-000994,-0.12131853562244367
ACH-000996,0.08621857219574718
ACH-001001,-0.19765785228603436
ACH-001020,-0.1483948700078642
ACH-001028,-0.12852098154378744
ACH-001031,-0.2518678258982407
ACH-001038,-0.1437749480764442
ACH-001048,-0.2542661816067532
ACH-001050,-0.3325454417530166
ACH-001053,-0.2933702397431674
ACH-001054,-0.11320655994433887
ACH-001061,-0.12868260473165474
ACH-001067,-0.20646378326657253
ACH-001075,-0.12894185060504526
ACH-001096,-0.05444556396792846
ACH-001111,-0.03192560098045083
ACH-001119,-0.14588774600727308
ACH-001128,0.051911186254384345
ACH-001134,-0.2482775025471061
ACH-001151,-0.14232563801145048
ACH-001163,-0.21764026771978626
ACH-001164,0.18881415779519714
ACH-001183,-0.07169901537532329
ACH-001192,-0.0262547483980593
ACH-001193,-0.17091518927174698
ACH-001196,-0.15219070219101608
ACH-001197,-0.18453112793658905
ACH-001205,-0.19120448948651805
ACH-001211,-0.09186225911804496
ACH-001212,-0.10123311324625796
ACH-001228,0.06437759889446408
ACH-001232,-0.22337313659506447
ACH-001239,-0.17288898273375655
ACH-001270,0.013714481537339894
ACH-001274,-0.10364762491852997
ACH-001275,-0.25126368841548885
ACH-001277,-0.29895137371949554
ACH-001278,-0.02453094088649445
ACH-001280,-0.10140472114131603
ACH-001283,-0.11956774322444295
ACH-001289,-0.023029762823359647
ACH-001300,-0.3163521951513344
ACH-001301,0.028488784161708587
ACH-001302,-0.2645287067019714
ACH-001306,-0.07963674651151734
ACH-001318,-0.035659920612685116
ACH-001322,-0.3102911303899113
ACH-001328,-0.13016508541578187
ACH-001332,-0.18574030493635246
ACH-001336,-0.2367894746377884
ACH-001346,-0.06165643173591105
ACH-001353,-0.10743152467844913
ACH-001354,0.2201528023815793
ACH-001367,-0.010575148874778272
ACH-001368,-0.2148280847425518
ACH-001374,-0.21667101364919855
ACH-001377,-0.20669740993858995
ACH-001380,-0.011349788352798354
ACH-001391,-0.0071301579907366965
ACH-001408,-0.16967369107272415
ACH-001430,-0.08533940356027392
ACH-001431,-0.0348497462104144
ACH-001450,-0.17867160087616388
ACH-001496,-0.16172012299356014
ACH-001500,-0.13388470401382288
ACH-001523,-0.2335613714053865
ACH-001532,-0.09970060545543534
ACH-001550,-0.19199613411827973
ACH-001552,-0.2067669212693467
ACH-001554,-0.16892966418311078
ACH-001654,-0.14247373977463673
ACH-001735,-0.08475135004518547
ACH-001736,-0.07703939194186249
ACH-001737,-0.004328539505032659
ACH-001740,-0.22157156681771786
ACH-001745,-0.14102398468998234
ACH-001765,-0.045784587603547616
