,AP4E1 (23431)
ACH-000004,-0.14429095063448544
ACH-000005,-0.10198314223467447
ACH-000007,-0.07137811577806856
ACH-000009,-0.0736500469345672
ACH-000011,-0.11644612892927254
ACH-000012,0.030927384674544717
ACH-000013,-0.005291273910868518
ACH-000014,-0.1077457924109629
ACH-000015,0.014321667365063184
ACH-000017,-0.08778965940829322
ACH-000018,0.09143567843043612
ACH-000019,0.16671436046573707
ACH-000021,0.022918786400198645
ACH-000022,-0.047511366185576116
ACH-000025,-0.16456758590149892
ACH-000028,0.02531299714499322
ACH-000030,-0.02086499180386607
ACH-000035,-0.1402367772211743
ACH-000036,0.050552710697735335
ACH-000037,-0.031091720126319968
ACH-000039,0.18543034528005686
ACH-000040,-0.15774890470949235
ACH-000041,0.061160259006329126
ACH-000042,-0.09734958523501093
ACH-000045,-0.07271205566826014
ACH-000047,-0.0045682178378811614
ACH-000052,-0.0883715496550728
ACH-000053,-0.13804522875105227
ACH-000054,-0.07095820909566178
ACH-000055,0.14195153126172835
ACH-000060,0.0531449489223428
ACH-000067,-0.1990079932163069
ACH-000070,-0.03219936106651766
ACH-000075,0.01846798082188481
ACH-000078,-0.07822232707378515
ACH-000082,-0.0182674900183874
ACH-000085,-0.18361214449171054
ACH-000086,-0.046256313333383016
ACH-000087,-0.35067256180549633
ACH-000092,-0.0959528002408956
ACH-000095,-0.06737232911156688
ACH-000097,-0.07026320612615716
ACH-000098,0.08267444224342374
ACH-000099,-0.09505713874354606
ACH-000108,0.05674468106167992
ACH-000113,0.02024010050413908
ACH-000116,0.004704092726492496
ACH-000118,-0.035730234089294516
ACH-000120,-0.07040926584924248
ACH-000123,-0.0526132906758433
ACH-000127,-0.04126072818389727
ACH-000128,-0.0897890630672845
ACH-000132,-0.19854922587405854
ACH-000133,-0.17309475955563186
ACH-000137,-0.14602279321367725
ACH-000138,0.06653537584843093
ACH-000142,-0.1658100394419799
ACH-000143,-0.10038205721226152
ACH-000146,0.0232402091945697
ACH-000148,0.04172626542831988
ACH-000150,-0.17320362888285526
ACH-000152,-0.018620825712567502
ACH-000153,0.06255974928233649
ACH-000159,-0.08464558406222794
ACH-000160,-0.15238956164876793
ACH-000163,-0.06014354489679325
ACH-000167,0.19942050053075694
ACH-000168,-0.03233015234550397
ACH-000169,-0.20267728759846934
ACH-000178,-0.04051263418093614
ACH-000183,-0.07566229265739108
ACH-000188,-0.041260031867330085
ACH-000189,-0.2268524040353788
ACH-000190,0.02275868950034812
ACH-000198,-0.006738671504463065
ACH-000203,-0.08661734969008199
ACH-000204,-0.14935907790236566
ACH-000206,-0.018295935263545792
ACH-000207,-0.14011397835364522
ACH-000208,-0.2333957653798212
ACH-000210,-0.030494053275446967
ACH-000211,-0.02001062608823082
ACH-000215,-0.0142939784546291
ACH-000221,-0.08315712402266508
ACH-000222,-0.1824109372320177
ACH-000223,-0.15798761744293735
ACH-000226,-0.06857352365296891
ACH-000227,-0.12483577914772165
ACH-000228,-0.060682071383878634
ACH-000231,-0.0615074881428225
ACH-000232,0.0197658807962131
ACH-000233,-0.1660413149089749
ACH-000234,-0.04577257267529816
ACH-000235,-0.09013472308776647
ACH-000237,-0.0224344737238193
ACH-000238,-0.00474961720756196
ACH-000242,-0.11382492238594055
ACH-000243,-0.01844452930839465
ACH-000244,0.059423468826584024
ACH-000246,0.030392167008303918
ACH-000248,0.08027662447217468
ACH-000250,-0.05014583561832752
ACH-000251,0.034879893929360785
ACH-000252,-0.03510481485365022
ACH-000253,-0.028600973952594262
ACH-000255,-0.1557055785637428
ACH-000256,-0.08835434205256835
ACH-000257,-0.21264604707556006
ACH-000258,-0.038322507323796086
ACH-000259,-0.06229281135306219
ACH-000260,-0.060445873020106684
ACH-000261,-0.022721798151195537
ACH-000262,0.014873873406856482
ACH-000263,-0.046785529611987016
ACH-000264,-0.05072678685019915
ACH-000265,-0.02648800170960306
ACH-000266,-0.09122500572265148
ACH-000272,-0.003912875035207323
ACH-000274,-0.1400628809421818
ACH-000277,-0.19833224931747948
ACH-000278,-0.01884211831695384
ACH-000279,0.0144753652268968
ACH-000280,0.08712366080291474
ACH-000281,-0.01977003631963491
ACH-000288,-0.03500704676131052
ACH-000291,0.011100074625852586
ACH-000293,0.014102067828408631
ACH-000294,-0.09075547425745173
ACH-000295,-0.14649323635520325
ACH-000296,-0.07109857945561329
ACH-000302,-0.06649755557430671
ACH-000304,-0.4132519690742632
ACH-000307,0.10343915071678146
ACH-000308,-0.03822864841374675
ACH-000310,-0.049505086171266
ACH-000311,-0.16232184511374906
ACH-000312,-0.12820740192544258
ACH-000315,-0.3106882544009077
ACH-000316,0.08290422379057634
ACH-000317,0.044345952318664165
ACH-000318,0.01903384608552769
ACH-000319,-0.14445495092914482
ACH-000320,-0.16906049518463295
ACH-000322,-0.18131645505798516
ACH-000323,-0.14987381342324693
ACH-000324,0.03516383144549853
ACH-000329,-0.01948927545156935
ACH-000330,-0.08199025035039316
ACH-000331,-0.15577000544827
ACH-000332,-0.049624056483056345
ACH-000334,-0.08670815415525973
ACH-000335,-0.06252667500368206
ACH-000336,-0.12555772968616535
ACH-000337,0.057915592379780424
ACH-000338,-0.7377517245369255
ACH-000339,-0.07346499344256914
ACH-000341,0.0805295614203975
ACH-000348,-0.1959526268713967
ACH-000350,-0.07437700742139411
ACH-000352,-0.010260065629376636
ACH-000356,-0.06799036861816724
ACH-000361,0.15815970551575712
ACH-000362,0.004540688398651533
ACH-000363,0.00716851530098733
ACH-000364,-0.08180531085642125
ACH-000365,-0.07495198631731773
ACH-000366,-0.08986844580165129
ACH-000368,-0.07957809547771305
ACH-000374,0.01114632850829795
ACH-000375,-0.027502027470609786
ACH-000376,0.015402084750616971
ACH-000381,-0.05013562416364483
ACH-000383,-0.028190095952171812
ACH-000387,-0.15008690804373145
ACH-000389,-0.07184952839143176
ACH-000390,-0.037519549705413734
ACH-000393,0.07428439163527427
ACH-000395,-0.07715592532570531
ACH-000396,-0.04880114175834814
ACH-000397,-0.07824963946336252
ACH-000401,-0.0690722319297118
ACH-000402,0.039466676047408375
ACH-000403,-0.11286076161181922
ACH-000404,0.11824721440016225
ACH-000406,-0.03693914592575987
ACH-000407,-0.15562440142934686
ACH-000408,-0.18363693421746932
ACH-000410,-0.0785453608220775
ACH-000411,0.16392775656845654
ACH-000414,-0.08942653160802365
ACH-000415,-0.026334269300522614
ACH-000416,-0.019927401546420292
ACH-000420,0.08694589364948183
ACH-000421,-0.03510029749196846
ACH-000424,-0.05592333764759118
ACH-000425,-0.0756894846346673
ACH-000426,-0.06676856237532898
ACH-000427,-0.16450307111060875
ACH-000433,0.02700689911455648
ACH-000435,-0.13371082762699715
ACH-000436,-0.15025067348911608
ACH-000444,-0.05762021976088805
ACH-000445,-0.06279781819094098
ACH-000448,-0.016528876035942133
ACH-000450,0.034811346680016064
ACH-000452,-0.047657511511338166
ACH-000454,-0.21658367199497988
ACH-000458,-0.0890277405188621
ACH-000459,0.018763172992318302
ACH-000460,-0.07324368992321748
ACH-000461,0.0007250956168618763
ACH-000463,-0.03515871420125194
ACH-000464,-0.03635682213475918
ACH-000466,0.09075438515088638
ACH-000467,0.02877170967285259
ACH-000468,-0.031091433812898812
ACH-000469,-0.06610748118893807
ACH-000470,-0.19358665044457332
ACH-000471,0.03822789485027615
ACH-000472,-0.024409414594388473
ACH-000473,-0.2852968671296703
ACH-000475,-0.010448498941639362
ACH-000476,0.03625285763857596
ACH-000477,-0.08511959525096617
ACH-000479,-0.06859192405347139
ACH-000480,0.01383234116258582
ACH-000481,-0.1298870295219128
ACH-000483,-0.11108733300218614
ACH-000484,0.15256951986583311
ACH-000485,-0.1328091542624603
ACH-000486,-0.09262465861008692
ACH-000487,-0.0277506875528208
ACH-000488,0.0003984696112899022
ACH-000490,-0.07638440451686644
ACH-000491,-0.162774021958323
ACH-000495,-0.007613759453264385
ACH-000496,-0.19305614158402645
ACH-000499,0.1765781942179162
ACH-000500,0.15493732762307907
ACH-000502,-0.08341445931642005
ACH-000503,-0.017629843239861918
ACH-000505,-0.11238724860418572
ACH-000507,-0.034070945175663864
ACH-000510,-0.08832328795686142
ACH-000511,-0.02163555506251526
ACH-000512,0.04726021486966537
ACH-000516,-0.0011692932215448249
ACH-000517,-0.07834696838207132
ACH-000518,-0.08208787659624414
ACH-000520,-0.07120276771005211
ACH-000521,-0.025913291395621568
ACH-000522,-0.030145434813033924
ACH-000524,-0.03976745256670637
ACH-000527,-0.0577807286945688
ACH-000528,-0.052272520028219804
ACH-000537,-0.18559184125901929
ACH-000541,-0.1677630174597416
ACH-000542,-0.0025039177531989863
ACH-000544,-0.11448776658326625
ACH-000545,0.03151993633975566
ACH-000547,0.013948419278495107
ACH-000548,-0.0813779626884594
ACH-000549,0.2128244871369915
ACH-000550,-0.04146968984166565
ACH-000552,-0.04323471595735346
ACH-000556,-0.014499079217366559
ACH-000557,-0.2203841782528716
ACH-000569,0.1916937463503279
ACH-000570,-0.057016499545685176
ACH-000571,-0.052806227141407536
ACH-000573,-0.08076851695265495
ACH-000576,-0.10445661976077926
ACH-000579,-0.18761164464550367
ACH-000580,-0.18379522350963606
ACH-000584,-0.04933475877648978
ACH-000585,-0.10066187226542772
ACH-000588,-0.24483701669206995
ACH-000589,0.02154695967485129
ACH-000591,-0.144487708375454
ACH-000593,0.05000474094595237
ACH-000600,-0.06349102197652418
ACH-000601,-0.07575034709358436
ACH-000605,-0.041153944713481966
ACH-000606,0.03195314050380205
ACH-000608,-0.11858316622786234
ACH-000614,-0.1871309593882103
ACH-000616,0.0026300242924946547
ACH-000618,0.1014760390480254
ACH-000619,-0.05306338894318618
ACH-000620,-0.13683595556743292
ACH-000621,-0.011436510866726144
ACH-000622,0.02986297405413056
ACH-000623,-0.04344952627234943
ACH-000624,-0.11210406990567896
ACH-000627,0.03817600730475717
ACH-000630,-0.05666615600804425
ACH-000631,0.09036243887892516
ACH-000632,-0.14587211445883438
ACH-000633,-0.0841231378431877
ACH-000637,-0.18132963462938967
ACH-000638,-0.05421769700162697
ACH-000646,0.056145412092542916
ACH-000647,-0.04476266032561648
ACH-000648,-0.13531955946054433
ACH-000649,-0.057202359648812186
ACH-000651,-0.00043084433282968216
ACH-000652,0.06779205870252339
ACH-000653,-0.08861441860334329
ACH-000657,-0.09364647339932924
ACH-000658,-0.0599447213439117
ACH-000661,0.13655649550751411
ACH-000662,-0.05621690213546497
ACH-000663,-0.18454488232669936
ACH-000665,-0.017313168418656086
ACH-000671,-0.1649689204791734
ACH-000672,0.4396127920419831
ACH-000673,-0.16281694643202135
ACH-000676,-0.12688210245451845
ACH-000677,0.027878852283604847
ACH-000681,-0.15188706125777232
ACH-000683,-0.04936808095245848
ACH-000684,-0.04560521814564949
ACH-000688,-0.022221389062876483
ACH-000693,-0.12647911066785156
ACH-000694,-0.1042434353322217
ACH-000695,-0.04941708992733738
ACH-000696,-0.03660926981618661
ACH-000697,-0.14046433935381678
ACH-000699,-0.024502031068798724
ACH-000701,-0.08655220725543424
ACH-000706,-0.0011255648744557401
ACH-000711,-0.04010791941783722
ACH-000713,-0.041740228913851055
ACH-000714,0.0012311379831253099
ACH-000718,-0.019539321705716282
ACH-000720,-0.10196198602353733
ACH-000721,-0.03082018813298297
ACH-000724,-0.0395770245398716
ACH-000725,-0.12243767849748115
ACH-000732,-0.12194376225003893
ACH-000734,0.0025968063466589733
ACH-000735,-0.060632944614350474
ACH-000736,-0.036253454427551984
ACH-000738,0.045984886383924985
ACH-000746,0.012165955236055334
ACH-000747,-0.03577528660356865
ACH-000748,-0.025268435429383587
ACH-000753,-0.057754324939313074
ACH-000756,0.013166142370110885
ACH-000757,-0.2562296513932541
ACH-000758,-0.0014929633367937786
ACH-000760,-0.013813009315343978
ACH-000762,-0.17169765785259264
ACH-000763,0.01334075080154274
ACH-000764,0.046869831601693064
ACH-000765,-0.04931577247560594
ACH-000766,0.02190830388467684
ACH-000767,-0.13140085563488596
ACH-000768,-0.10501872500907523
ACH-000769,0.00846072112292502
ACH-000770,-0.12040977587959885
ACH-000771,-0.09290244263180808
ACH-000773,-0.21602114745174247
ACH-000776,-0.015760895824197933
ACH-000777,-0.09682970288291466
ACH-000778,-0.025075323980620377
ACH-000781,-0.03102991421396932
ACH-000782,-0.15082474214752664
ACH-000783,-0.11840643509385343
ACH-000784,-0.1252504083581389
ACH-000785,-0.05188666676272757
ACH-000787,-0.04616526186805522
ACH-000788,-0.08527541825967831
ACH-000791,-0.05094425646335928
ACH-000792,0.02065411127006802
ACH-000794,-0.040836629319410116
ACH-000796,0.09300687730801424
ACH-000798,0.055254450444765485
ACH-000799,-0.1244479113487448
ACH-000800,0.07007513961225517
ACH-000802,-0.03354790213770737
ACH-000804,0.011477513240716945
ACH-000805,-0.00721170450473442
ACH-000809,-0.03062784325070688
ACH-000810,-0.17132924441191547
ACH-000811,-0.03780473155103045
ACH-000817,-0.13532725576567853
ACH-000819,-0.0077922703220844125
ACH-000820,-0.041427429232437786
ACH-000821,0.12901140295164767
ACH-000822,-0.06299669640938604
ACH-000823,-0.08754915882789019
ACH-000824,-0.14953977160467066
ACH-000827,-0.0225419538690916
ACH-000829,-0.042445031512106914
ACH-000831,-0.08424022204933884
ACH-000832,-0.12480060516163692
ACH-000833,0.017611703062706017
ACH-000834,-0.14908053131602908
ACH-000835,0.07390986008067826
ACH-000836,0.002238778832783132
ACH-000837,-0.1667862023879864
ACH-000838,-0.09205500295440312
ACH-000839,-0.04411591691713071
ACH-000840,-0.04262276443007431
ACH-000841,-0.06573268421843244
ACH-000843,0.13261807620259786
ACH-000846,0.007016616205098263
ACH-000847,-0.136636896301435
ACH-000848,-0.09945647339313204
ACH-000849,0.02621185605692519
ACH-000851,-0.07563814692163487
ACH-000855,-0.15004220055956152
ACH-000856,-0.0334558069587535
ACH-000858,0.016442921201432058
ACH-000859,0.13632817001175124
ACH-000861,-0.04919866103126077
ACH-000862,-0.0073868495677278595
ACH-000865,0.04679061384644045
ACH-000866,-0.07921670902185804
ACH-000867,-0.13551211130400387
ACH-000869,0.02231275131208932
ACH-000872,0.047911079790610524
ACH-000873,-0.04305142918540451
ACH-000876,-0.14622999984907611
ACH-000878,-0.08363962356229157
