,FITM2 (128486)
ACH-000004,-0.2282592685172126
ACH-000005,-0.1114014335028636
ACH-000007,-0.10613960056880732
ACH-000009,-0.14335799994299495
ACH-000011,-0.12035398013015175
ACH-000012,-0.4590421018193145
ACH-000013,0.06823113581790599
ACH-000014,-0.2095771569307042
ACH-000015,-0.31518390805544705
ACH-000017,-0.1468195473316717
ACH-000018,-0.2084713613770716
ACH-000019,-0.019547097850645914
ACH-000021,-0.1916045786456153
ACH-000022,0.0015189631469929006
ACH-000025,-0.12679458050705902
ACH-000028,0.04111419087918563
ACH-000030,-0.1342111312962469
ACH-000035,0.02854578197405385
ACH-000036,-0.2141280029232639
ACH-000037,0.02710421966924602
ACH-000039,0.05828346896752696
ACH-000040,-0.02107597728942421
ACH-000041,-0.07973468652396186
ACH-000042,-0.1339946145293437
ACH-000045,-0.050044430378553474
ACH-000047,-0.0999487999487184
ACH-000052,-0.07037772165939972
ACH-000053,-0.058366196703084364
ACH-000054,0.014781768087441922
ACH-000055,-0.08493835452644148
ACH-000060,0.045536645226565864
ACH-000067,-0.061286122054707376
ACH-000070,0.02155415460197621
ACH-000075,-0.1877940708052348
ACH-000078,0.0010312861087440552
ACH-000082,-0.025218575382786462
ACH-000085,-0.4435261494460357
ACH-000086,-0.1220281428642842
ACH-000087,0.017758596164381652
ACH-000092,-0.11892352799000976
ACH-000095,-0.07543497015631531
ACH-000097,-0.15805976313804188
ACH-000098,-0.02517124354564569
ACH-000099,0.04045123399620088
ACH-000108,-0.06495958899128193
ACH-000113,-0.01029198685863675
ACH-000116,-0.06920011805067837
ACH-000118,-0.5093551756397723
ACH-000120,-0.08145057901726277
ACH-000123,-0.04003030030275269
ACH-000127,-0.31653796627612435
ACH-000128,-0.14339041982735234
ACH-000132,0.09555765169166723
ACH-000133,-0.3011543809410455
ACH-000137,0.03268334033158326
ACH-000138,-0.034717613926143795
ACH-000142,0.05856570482215547
ACH-000143,-0.15706014970173646
ACH-000146,-0.2276485493316484
ACH-000148,-0.046885015635228636
ACH-000150,-0.02971864970480045
ACH-000152,-0.045821418044122604
ACH-000153,-0.1303209923229251
ACH-000159,-0.11529744822485805
ACH-000160,0.011689366513706969
ACH-000163,-0.32919657623430937
ACH-000167,-0.017043551795073712
ACH-000168,0.06685039811559812
ACH-000169,-0.07937672656126832
ACH-000178,-0.20482654048301505
ACH-000183,-0.15660589642701586
ACH-000188,0.1408370589490893
ACH-000189,-0.12066417188293388
ACH-000190,-0.3009174383592591
ACH-000198,-0.01701690255706409
ACH-000203,0.0013190841488674946
ACH-000204,-0.13274087375355853
ACH-000206,0.1510801029988581
ACH-000207,-0.0976419900455326
ACH-000208,-0.12211875165964893
ACH-000210,-0.08663446137157277
ACH-000211,0.01910145322276318
ACH-000215,-0.07165544736745268
ACH-000221,-0.011742510591370528
ACH-000222,0.10036870275904196
ACH-000223,-0.09998479563865667
ACH-000226,-0.00024206369482929115
ACH-000227,-0.12187620151807076
ACH-000228,-0.15215480348937893
ACH-000231,-0.08883976399764375
