,OR6K6 (128371)
ACH-000004,-0.07624638061467913
ACH-000005,0.1318945100758825
ACH-000007,0.023242242794114628
ACH-000009,-0.17779112002304107
ACH-000011,-0.03612653676995112
ACH-000012,-0.04634152961986654
ACH-000013,-0.04153441334836292
ACH-000014,-0.1629164933857868
ACH-000015,-0.12014352361590465
ACH-000017,-0.0199801456000854
ACH-000018,-0.20362751644083926
ACH-000019,-0.09849382369901492
ACH-000021,-0.023392445982067026
ACH-000022,-0.15669673740536286
ACH-000025,-0.05135059570327088
ACH-000028,0.02417744366851847
ACH-000030,-0.03564553082760659
ACH-000035,-0.1571350121691429
ACH-000036,-0.01662986228012196
ACH-000037,-0.04576731712602064
ACH-000039,-0.07705347203386309
ACH-000040,-0.10029975433823686
ACH-000041,-0.11016639689229618
ACH-000042,-0.09054687988808337
ACH-000045,-0.03883841529143863
ACH-000047,-0.023568422122916374
ACH-000052,-0.06110918466351325
ACH-000053,-0.06085839086230513
ACH-000054,-0.0461920599059889
ACH-000055,-0.05718992808826134
ACH-000060,-0.14893657429447574
ACH-000067,-0.07864494544518558
ACH-000070,-0.036488023237357205
ACH-000075,-0.12350403503171915
ACH-000078,-0.18141095404584
ACH-000082,-0.12179262644269973
ACH-000085,-0.2353468612866305
ACH-000086,-0.2698910688297296
ACH-000087,-0.08832844501899638
ACH-000092,-0.08864254272799205
ACH-000095,-0.031211124951977056
ACH-000097,-0.11962508806905996
ACH-000098,-0.19238067267127265
ACH-000099,-0.02472050569812769
ACH-000108,-0.14678990577374953
ACH-000113,-0.08575193057879528
ACH-000116,-0.059074894463489076
ACH-000118,-0.12688452935161346
ACH-000120,-0.19656861654476016
ACH-000123,-0.1103211879840556
ACH-000127,-0.12042091792414512
ACH-000128,-0.07131807503137345
ACH-000132,-0.07183194438675611
ACH-000133,-0.09003558863805343
ACH-000137,-0.11227699754801143
ACH-000138,-0.04433413173167799
ACH-000142,-0.12824219563207953
ACH-000143,-0.13511082191791166
ACH-000146,-0.17105739580633306
ACH-000148,-0.2191018364264052
ACH-000150,0.007090130112895283
ACH-000152,-0.08003328345496248
ACH-000153,-0.14745907708234826
ACH-000159,-0.1185281960879134
ACH-000160,-0.028966507943924438
ACH-000163,-0.09445943788384288
ACH-000167,-0.059283725009532585
ACH-000168,0.07826635042117093
ACH-000169,-0.12018318857523436
ACH-000178,-0.07734567018427872
ACH-000183,-0.016348074374823232
ACH-000188,-0.08440687914149553
ACH-000189,-0.031567534289577634
ACH-000190,-0.02250885207489677
ACH-000198,-0.007173989627362323
ACH-000203,-0.2532482294301677
ACH-000204,-0.3517273243991514
ACH-000206,-0.0625652450891839
ACH-000207,-0.02821646281275325
ACH-000208,0.012601990566221057
ACH-000210,-0.1162241419901312
ACH-000211,-0.09667350816281156
ACH-000215,-0.1295745447385275
ACH-000221,-0.1350131569655319
ACH-000222,-0.005862384562101379
ACH-000223,-0.17293760504977154
ACH-000226,-0.13097142734964426
ACH-000227,0.04712578013832759
ACH-000228,-0.1382999113997781
ACH-000231,-0.11601381719617272
ACH-000232,-0.11064649990830938
ACH-000233,-0.1976746847426755
ACH-000234,-0.0950891474194812
ACH-000235,-0.1094607276153604
ACH-000237,-0.1245101191078801
ACH-000238,-0.09664965370515577
ACH-000242,-0.10737246838451872
ACH-000243,-0.08971932523667697
ACH-000244,-0.03180377992505942
ACH-000246,-0.13291469152904226
ACH-000248,-0.19779497054942424
ACH-000250,-0.09798886579855044
ACH-000251,-0.07199562881092675
ACH-000252,-0.01474708650280562
ACH-000253,-0.09881558142508558
ACH-000255,-0.057241132596887664
ACH-000256,-0.013616632563941355
ACH-000257,-0.05762927415442805
ACH-000258,-0.06646233974389554
ACH-000259,-0.10937724584380897
ACH-000260,-0.15138879567876135
ACH-000261,-0.0980283893748278
ACH-000262,-0.03325780912459825
ACH-000263,0.11803505621704102
ACH-000264,-0.11816810306959312
ACH-000265,0.015143100672190806
ACH-000266,-0.12025898339474116
ACH-000272,-0.11677560443127592
ACH-000274,0.06599783785608715
ACH-000277,-0.16996771509916145
ACH-000278,-0.1381296674936291
ACH-000279,-0.016131658993844077
ACH-000280,-0.11176744225411936
ACH-000281,-0.02118048953708539
ACH-000288,-0.11749405962189133
ACH-000291,-0.039148955127492016
ACH-000293,-0.05917593748332376
ACH-000294,-0.1083252600497756
ACH-000295,-0.09120969458703652
ACH-000296,-0.01288851855958985
ACH-000302,-0.10960603105139344
ACH-000304,-0.017767974865013945
ACH-000307,-0.18449891809366745
ACH-000308,-0.1144057129934013
ACH-000310,-0.19765041996897412
ACH-000311,-0.01963722186685985
ACH-000312,-0.0628888315813992
ACH-000315,-0.2072486217519653
ACH-000316,-0.16534929228489145
ACH-000317,-0.12721446358213045
ACH-000318,-0.2385371808729914
ACH-000319,-0.03923609481109127
ACH-000320,-0.1936530571023641
ACH-000322,-0.1303919720735447
ACH-000323,-0.010451935390689334
ACH-000324,-0.03760292862229462
ACH-000329,-0.13379335568527126
ACH-000330,-0.0927883585671618
ACH-000331,-0.062266025040733
ACH-000332,-0.04200064686137015
ACH-000334,0.0623531718086377
ACH-000335,-0.14651019581000302
ACH-000336,-0.031423266061520495
ACH-000337,-0.19266940926084247
ACH-000338,-0.3174427895605745
ACH-000339,-0.06544609861788593
ACH-000341,-0.12886477837763502
ACH-000348,-0.1651796692993544
ACH-000350,-0.13383046496371995
ACH-000352,-0.061430092901606975
ACH-000356,-0.09434869287943108
ACH-000361,-0.10388042660478904
ACH-000362,-0.07859454869290014
ACH-000363,-0.09892612561880333
ACH-000364,-0.10510282005930348
ACH-000365,-0.027938110160535583
ACH-000366,-0.10949297673706213
ACH-000368,-0.009479592680540815
ACH-000374,-0.06196127428762749
ACH-000375,-0.10143552727359413
ACH-000376,-0.10881975985951196
ACH-000381,-0.11854187828703973
ACH-000383,-0.1937168537996384
ACH-000387,-0.18747171185668335
ACH-000389,-0.09078731945457867
ACH-000390,-0.17979086217026996
ACH-000393,0.014800835193271153
ACH-000395,-0.1516993598036134
ACH-000396,-0.24815380459775585
ACH-000397,-0.09692527880122707
ACH-000401,0.08306683365035987
ACH-000402,-0.2379970106908312
ACH-000403,-0.028576815755350645
ACH-000404,-0.1100550515613318
ACH-000406,-0.1587439461088846
ACH-000407,-0.015305023902671612
ACH-000408,0.07429038875133223
ACH-000410,-0.17207644550487672
ACH-000411,-0.18429842524579765
ACH-000414,-0.03883155943616978
ACH-000415,-0.037482671059370976
ACH-000416,-0.14195986602100993
ACH-000420,-0.2440917317315886
ACH-000421,-0.15447097625824355
ACH-000424,-0.09221181006923516
ACH-000425,-0.14359382907512147
ACH-000426,-0.14953488090675282
ACH-000427,-0.062293896678368564
ACH-000433,-0.08103797372536109
ACH-000435,-0.14182177810806235
ACH-000436,-0.271938670950237
ACH-000444,-0.04208153837204165
ACH-000445,-0.07341866357443083
ACH-000448,-0.010755597154850062
ACH-000450,-0.00021850882358586082
ACH-000452,-0.12420362906428414
ACH-000454,-0.2075622692301266
ACH-000458,-0.2403260426763743
ACH-000459,-0.029724317809789555
ACH-000460,-0.033156012176424256
ACH-000461,-0.09945610815235917
ACH-000463,-0.18349192691573032
ACH-000464,-0.1533999473499556
ACH-000466,-0.06309385010657857
ACH-000467,-0.12589698127819773
ACH-000468,-0.09845528075738892
ACH-000469,-0.1286837884583404
ACH-000470,0.020554370728711708
ACH-000471,-0.1438996996054529
ACH-000472,-0.04592705465031573
ACH-000473,-0.11551688698407662
ACH-000475,-0.18256179143106716
ACH-000476,-0.02213811749656714
ACH-000477,-0.16146381243189944
ACH-000479,0.023105918531145856
ACH-000480,-0.13974049191656385
ACH-000481,-0.113979837723409
ACH-000483,-0.21417220802558132
ACH-000484,-0.0784969172243068
ACH-000485,0.015170996786203397
ACH-000486,-0.03831761657160021
ACH-000487,-0.04854484270433194
ACH-000488,-0.057899025380813825
ACH-000490,-0.12624159616038172
ACH-000491,-0.07550639439867267
ACH-000495,-0.015041254651701738
ACH-000496,-0.06270252019297823
ACH-000499,0.02770415775546911
ACH-000500,-0.12772384645247625
ACH-000502,0.022577734180720583
ACH-000503,0.008710130706934103
ACH-000505,-0.1804973857904684
ACH-000507,-0.11289635427916395
ACH-000510,-0.1595376593872537
ACH-000511,0.03420754044548347
ACH-000512,-0.09920429858907552
ACH-000516,-0.10231280893355896
ACH-000517,-0.07754760144321164
ACH-000518,-0.051246104066298426
ACH-000520,-0.03121648084929988
ACH-000521,-0.056125395751293855
ACH-000522,-0.12063042420858508
ACH-000524,-0.08912128353835506
ACH-000527,-0.027912203405085087
ACH-000528,-0.05500719486447882
ACH-000537,-0.0942183604492536
ACH-000541,-0.036713310001571686
ACH-000542,-0.059958022791006274
ACH-000544,-0.15307440726079094
ACH-000545,-0.12352347871311503
ACH-000547,-0.04345834716658846
ACH-000548,-0.11976036183777455
ACH-000549,-0.1670955653096325
ACH-000550,-0.08140311525557603
ACH-000552,-0.048786984466769635
ACH-000556,-0.14660704925877907
ACH-000557,-0.08665137390304725
ACH-000569,0.09646207527083724
ACH-000570,0.022787682868255315
ACH-000571,-0.11189326556944793
ACH-000573,-0.22156454883818266
ACH-000576,-0.1693338577020431
ACH-000579,-0.050815462348956376
ACH-000580,-0.32454515828466424
ACH-000584,-0.100550067364279
ACH-000585,-0.03312607219576248
ACH-000588,-0.19707514512881916
ACH-000589,-0.08172530055345363
ACH-000591,0.09934794056905567
ACH-000593,-0.08426640502512131
ACH-000600,-0.0929799800811535
ACH-000601,-0.08352534037965939
ACH-000605,-0.12213426834602527
ACH-000606,-0.03993269759207267
ACH-000608,-0.03355152483635472
ACH-000614,0.018517881284177088
ACH-000616,0.020410280426627292
ACH-000618,-0.17581725964336864
ACH-000619,-0.06625583278464615
ACH-000620,-0.0737894968872024
ACH-000621,-0.04026203748221282
ACH-000622,-0.1666172318234624
ACH-000623,-0.0807578336878837
ACH-000624,-0.0008236135029685218
ACH-000627,-0.10159053982265767
ACH-000630,-0.10182642999125772
ACH-000631,0.2037648168042025
ACH-000632,-0.0961328983349314
ACH-000633,-0.1012371679824521
ACH-000637,-0.025888345542034227
ACH-000638,-0.23644245897309396
ACH-000646,-0.1411736895717802
ACH-000647,-0.18842631929611875
ACH-000648,-0.08594465893899224
ACH-000649,-0.08136185063427047
ACH-000651,-0.01903360482597126
ACH-000652,-0.041827118241169886
ACH-000653,-0.2298324850134797
ACH-000657,-0.06808584888180208
ACH-000658,-0.22759307372395984
ACH-000661,-0.013707879775851316
ACH-000662,-0.015179260981809162
ACH-000663,-0.13742424917727333
ACH-000665,-0.0917303425491131
ACH-000671,-0.11598703226557612
ACH-000672,-0.25871417853564066
ACH-000673,-0.11779824479473555
ACH-000676,-0.05337136797938148
ACH-000677,-0.06391173707606235
ACH-000681,-0.10156545496790027
ACH-000683,-0.25412021297306003
ACH-000684,-0.12902440607928026
ACH-000688,0.02777809354290172
ACH-000693,-0.15938084997358012
ACH-000694,-0.08863087702117857
ACH-000695,-0.02258168100700897
ACH-000696,-0.10291334593928736
ACH-000697,-0.18421644613221408
ACH-000699,-0.06943083934946462
ACH-000701,0.03512665726195012
