,IL18R1 (8809)
ACH-000004,0.07622483197613915
ACH-000005,0.17875895856869511
ACH-000007,-0.044214385786610834
ACH-000009,0.03468058550004124
ACH-000011,0.1377349495592467
ACH-000012,0.0913063454462154
ACH-000013,0.03319556667780098
ACH-000014,-0.06121759981668324
ACH-000015,0.12700404489195208
ACH-000017,0.006020347843734205
ACH-000018,-0.061938161912120024
ACH-000019,0.14133431848165562
ACH-000021,0.12349451620461226
ACH-000022,0.00273711436776319
ACH-000025,-0.14402407666461994
ACH-000028,0.00991574348566688
ACH-000030,0.042590676952585095
ACH-000035,0.015743005686415797
ACH-000036,0.008223145160905006
ACH-000037,-0.016702580450875075
ACH-000039,0.10487795745640524
ACH-000040,0.09692494694921967
ACH-000041,0.0581177333703564
ACH-000042,0.05946240126514344
ACH-000045,0.13082507487724734
ACH-000047,0.08706938001682371
ACH-000052,0.06109148523052875
ACH-000053,-0.027623883667153883
ACH-000054,-0.02187870434325132
ACH-000055,-0.005387981755675207
ACH-000060,0.1223476865342038
ACH-000067,0.033159156505541
ACH-000070,0.2003801567324057
ACH-000075,0.021902128883952533
ACH-000078,0.22985374912588524
ACH-000082,0.03698046861493219
ACH-000085,0.07373621020668601
ACH-000086,0.1476478276923244
ACH-000087,0.06900960056828911
ACH-000092,-0.06814635002846324
ACH-000095,0.10290470119298396
ACH-000097,0.13953272243299586
ACH-000098,0.027739701532066247
ACH-000099,0.13584493260601482
ACH-000108,0.11532334823037327
ACH-000113,0.11155650129809143
ACH-000116,0.061881734234153614
ACH-000118,0.11657499281438255
ACH-000120,0.14550323921591515
ACH-000123,-0.07131716096131928
ACH-000127,0.158952701697996
ACH-000128,-0.019013603583388036
ACH-000132,-0.08751283526365035
ACH-000133,-0.045455697108598855
ACH-000137,-0.017260022819937142
ACH-000138,0.12743791060853274
ACH-000142,-0.12485493451280195
ACH-000143,0.07672466576146106
ACH-000146,0.11713541669657475
ACH-000148,0.03083561575175612
ACH-000150,0.10683082302783327
ACH-000152,-0.013545561336446356
ACH-000153,0.08857315497847369
ACH-000159,0.051623358257038184
ACH-000160,0.07040936969587304
ACH-000163,0.010629680484945862
ACH-000167,0.1482783143643966
ACH-000168,0.1169860177349968
ACH-000169,0.046514250669665455
ACH-000178,0.03812455333220975
ACH-000183,0.09852011994362717
ACH-000188,0.03404250766305274
ACH-000189,0.1616405035925697
ACH-000190,-0.10584300478639336
ACH-000198,0.030639557761211977
ACH-000203,0.4619096314868754
ACH-000204,0.04247736158272235
ACH-000206,0.038354546958526387
ACH-000207,0.21484046108322324
ACH-000208,-0.05313339652133122
ACH-000210,0.1703750527086132
ACH-000211,0.05500993216847661
ACH-000215,0.05257917471666824
ACH-000221,0.10234060776693997
ACH-000222,0.14790393418586775
ACH-000223,-0.07686102100725095
ACH-000226,-0.013543584615737346
ACH-000227,0.06260551350783022
ACH-000228,-0.016847004053483057
ACH-000231,0.04238979353649226
ACH-000232,0.02580041135491241
ACH-000233,0.21209169473292794
ACH-000234,0.0027476929089242717
ACH-000235,0.1029787318693868
ACH-000237,0.17477404575020172
ACH-000238,0.07186168771640675
ACH-000242,0.14558294855031015
ACH-000243,0.02945411229908394
ACH-000244,-0.09294682601907182
ACH-000246,0.0691825672021975
ACH-000248,-0.13097649271675885
ACH-000250,-0.004558873655025888
ACH-000251,0.14936551743578524
ACH-000252,0.10006183672647456
ACH-000253,0.20499979332550314
ACH-000255,-0.10409232284331517
ACH-000256,0.1627306992803315
ACH-000257,0.4813858174525229
ACH-000258,0.18491694559364472
ACH-000259,0.1252607733383749
ACH-000260,-0.046632013824111085
ACH-000261,0.10174788240056566
ACH-000262,0.08329876832307986
ACH-000263,0.3172370118447739
ACH-000264,0.10117914041619314
ACH-000265,-0.034667111742873666
ACH-000266,0.179690635701949
ACH-000272,0.03022570268050673
ACH-000274,0.14460585808242835
ACH-000277,0.043598678038621004
ACH-000278,0.1775461836531473
ACH-000279,0.04601298512296922
ACH-000280,0.09937010190975852
ACH-000281,0.004343171908339283
ACH-000288,0.10046667169383852
ACH-000291,-0.04034297223741228
ACH-000293,0.024355078286849668
ACH-000294,0.05557841868088401
ACH-000295,-0.12093486537768006
ACH-000296,-0.071407261777608
ACH-000302,0.0598048487273593
ACH-000304,0.0073270106215847595
ACH-000307,-0.02354331146723206
ACH-000308,-0.024627897860899268
ACH-000310,0.1840422816008696
ACH-000311,0.10047309273048532
ACH-000312,0.0997804701448536
ACH-000315,0.041045137891177294
ACH-000316,-0.0479549665203716
ACH-000317,0.06314209850996072
ACH-000318,0.07901960262498811
ACH-000319,0.04284519457855405
ACH-000320,0.175874164181155
ACH-000322,0.17397274119450004
ACH-000323,0.020541695079702136
ACH-000324,0.1013883475977817
ACH-000329,0.02754212871843777
ACH-000330,-0.10372937398702156
ACH-000331,0.005496088442502252
ACH-000332,0.12171285721602275
ACH-000334,-0.17884843189965044
ACH-000335,-0.13390505253920906
ACH-000336,-0.1701606853639867
ACH-000337,0.14760006828618052
ACH-000338,-0.21035848878755348
ACH-000339,0.017903001408761974
ACH-000341,-0.07005312351841235
ACH-000348,0.08455528647037762
ACH-000350,0.10547352131772812
ACH-000352,0.13470146006617098
ACH-000356,0.08340731535290341
ACH-000361,0.1883418901368845
ACH-000362,0.06714064482457938
ACH-000363,0.17965982662014304
ACH-000364,0.12140087125511828
ACH-000365,0.08284677077483274
ACH-000366,0.16118001181919978
ACH-000368,-0.01897083046770054
ACH-000374,-0.09534545724631574
ACH-000375,0.3364554044380139
ACH-000376,-0.005593086983403473
ACH-000381,-0.020668767327003814
ACH-000383,0.06325575239339955
ACH-000387,0.012754426311420193
ACH-000389,0.14282224521101136
ACH-000390,0.05926789556725355
ACH-000393,-0.0003660762253436247
ACH-000395,0.2348304179174661
ACH-000396,0.18226969969181125
ACH-000397,0.10141389132712736
ACH-000401,-0.14463662571480113
ACH-000402,0.3013919074539385
ACH-000403,0.13388350013272302
ACH-000404,0.19656010357772025
ACH-000406,0.06671350332602495
ACH-000407,0.033200458196188234
ACH-000408,0.10954351689991552
ACH-000410,0.07674605403700663
ACH-000411,0.1234921442193386
ACH-000414,0.199998960747502
ACH-000415,-0.08447633239133061
ACH-000416,0.11860420556316716
ACH-000420,0.2344686187657685
ACH-000421,0.046948471741748654
ACH-000424,0.16412453557938628
ACH-000425,0.08679055796477858
ACH-000426,0.12086974189029386
ACH-000427,0.13165878256010302
ACH-000433,0.24799625246634294
ACH-000435,0.2147062498820115
ACH-000436,0.07163917808580388
ACH-000444,-0.0181403811067596
ACH-000445,0.1437665202247677
ACH-000448,0.05889963782190288
ACH-000450,-0.06184465664023321
ACH-000452,0.07024850956540417
ACH-000454,0.15780477663874834
ACH-000458,0.05333054130528052
ACH-000459,-0.0030195677078872717
ACH-000460,0.16512802865806098
ACH-000461,0.0631374384184648
ACH-000463,0.042342773376854416
ACH-000464,0.1771071108036391
ACH-000466,0.10323669548709756
ACH-000467,0.2033709444056742
ACH-000468,0.1522491839665774
ACH-000469,0.07969123128767835
ACH-000470,0.14439315965294333
ACH-000471,-0.06914496601910994
ACH-000472,0.06682429069998229
ACH-000473,0.10531819646166712
ACH-000475,0.007103202539729145
ACH-000476,0.0844584480226356
ACH-000477,0.09516941991716003
ACH-000479,0.2646294349501738
ACH-000480,0.24511746792018105
ACH-000481,0.06565418150867819
ACH-000483,0.041875727926848516
ACH-000484,0.08916006058189771
ACH-000485,0.18153220088683264
ACH-000486,0.0009064430783292338
ACH-000487,0.018284697274379837
ACH-000488,0.15890540146632276
ACH-000490,0.13005425233959722
ACH-000491,0.13896469623355376
ACH-000495,-0.17308565734428188
ACH-000496,-0.06079200138050025
ACH-000499,0.0815062291519999
ACH-000500,0.09204845064757446
ACH-000502,0.15456884831359266
ACH-000503,0.026824743209882318
ACH-000505,0.19413224503329574
ACH-000507,0.17098160515677685
ACH-000510,0.03555450161160495
ACH-000511,0.01715231597150475
ACH-000512,-0.22514399672725025
ACH-000516,0.1799923072520897
ACH-000517,0.12658145181850836
ACH-000518,-0.0390944805398567
ACH-000520,0.08736934039890938
ACH-000521,-0.1044077840411843
ACH-000522,-0.10230329461292276
ACH-000524,0.12744803337274713
ACH-000527,0.036528481774268894
ACH-000528,0.0571237064589926
ACH-000537,0.017132380780706745
ACH-000541,0.18897885083071064
ACH-000542,0.07990410230044606
ACH-000544,0.04706965956871337
ACH-000545,0.018449971639812563
ACH-000547,-0.6249526043494021
ACH-000548,0.18813594270513606
ACH-000549,0.014279043589025544
ACH-000550,0.11441856217771568
ACH-000552,0.03324787420007109
ACH-000556,0.07975347214315258
ACH-000557,0.04662383922877043
ACH-000569,0.10564104861831593
ACH-000570,0.09176233645537388
ACH-000571,0.13748598688413874
ACH-000573,0.010656848900496544
ACH-000576,0.15924390767982402
ACH-000579,0.010444791815260215
ACH-000580,0.1128291286597377
ACH-000584,0.14086486832363304
ACH-000585,0.026176746027876303
ACH-000588,-0.010186806032288276
ACH-000589,0.08769544099403308
ACH-000591,-0.014656008499121104
ACH-000593,0.14368219440374705
ACH-000600,0.16799820885759276
ACH-000601,0.036607380148132376
ACH-000605,0.010613594739607008
ACH-000606,0.000993229273810552
ACH-000608,0.07684864504755923
ACH-000614,0.08606096552121267
ACH-000616,0.11897453835442755
ACH-000618,0.08142921208224052
ACH-000619,0.036189387504704164
ACH-000620,0.11146780776995184
ACH-000621,0.10528021673465854
ACH-000622,0.4503249488702701
ACH-000623,-0.05028735941583369
ACH-000624,0.091025318896617
ACH-000627,0.15150043541000036
ACH-000630,-0.018936519438188942
ACH-000631,0.028960007196169438
ACH-000632,0.002841128268440852
ACH-000633,-0.025556595858789173
ACH-000637,0.09462620434903037
ACH-000638,0.09927771729662427
ACH-000646,-0.02146504083667566
ACH-000647,0.1118300720163454
ACH-000648,-0.017225933695024932
ACH-000649,0.04909468566221554
ACH-000651,0.15441589384991006
ACH-000652,0.10050207579115462
ACH-000653,-0.010227807732593876
ACH-000657,0.0962795947844502
ACH-000658,0.12285516914960933
ACH-000661,0.050749466214669935
ACH-000662,0.03109804630185628
ACH-000663,0.028138462930190317
ACH-000665,0.04783645381953349
ACH-000671,-0.02539628577489545
ACH-000672,-0.05259779688700558
ACH-000673,0.0802339096090187
ACH-000676,0.04559547177696895
ACH-000677,0.054232698131689384
ACH-000681,0.06295833841351654
ACH-000683,0.13256089646511318
ACH-000684,-0.22359369210588526
ACH-000688,0.10596154145023806
ACH-000693,-0.06518761905987673
ACH-000694,0.09816235399555727
ACH-000695,0.14541389561365087
