,SPATC1 (375686)
ACH-000004,0.20239696249694875
ACH-000005,0.3664706510804615
ACH-000007,0.017602554299455397
ACH-000009,0.11081314221464564
ACH-000011,0.09982312121186901
ACH-000012,0.24303106164386415
ACH-000013,0.19842990323602053
ACH-000014,0.1006559923589957
ACH-000015,0.29531912569828506
ACH-000017,0.119831750456137
ACH-000018,0.15748874504591426
ACH-000019,0.26783891261864634
ACH-000021,0.09666260241495822
ACH-000022,0.03279484866404415
ACH-000025,0.08391207844247248
ACH-000028,0.2774008853308028
ACH-000030,0.10042191976794516
ACH-000035,0.15166384057364987
ACH-000036,0.16011088500515433
ACH-000037,0.08525486250293435
ACH-000039,0.060730224949402924
ACH-000040,0.08814019330128685
ACH-000041,0.15081123472783167
ACH-000042,-0.006206015407742386
ACH-000045,0.09093809608995854
ACH-000047,0.15402858734529767
ACH-000052,-0.07235501097651349
ACH-000053,0.07209609091320343
ACH-000054,0.18460325491996346
ACH-000055,0.10534937601586784
ACH-000060,-0.05858773560429235
ACH-000067,0.14619162745936834
ACH-000070,0.14701615556266184
ACH-000075,0.2453081450335715
ACH-000078,0.11153567802726776
ACH-000082,0.10456252488701204
ACH-000085,-0.04865193830542603
ACH-000086,0.14516511003784605
ACH-000087,0.2266411414317083
ACH-000092,-0.029632665451095292
ACH-000095,0.249956429153884
ACH-000097,0.1855411230334648
ACH-000098,0.2409241159142182
ACH-000099,0.1664415687539968
ACH-000108,0.227585076422676
ACH-000113,0.1944539154236586
ACH-000116,0.16901746274059098
ACH-000118,0.09810080089695464
ACH-000120,0.2935816123251855
ACH-000123,0.16414181786734675
ACH-000127,0.1799542410360173
ACH-000128,0.22370473339030045
ACH-000132,0.12508235701768172
ACH-000133,0.0538166136774312
ACH-000137,0.2696625529791579
ACH-000138,0.16386131877332402
ACH-000142,0.13674575206124748
ACH-000143,0.13522480466304238
ACH-000146,0.10001116923399657
ACH-000148,0.11023112719987264
ACH-000150,-0.07096993039961302
ACH-000152,0.11124080367820184
ACH-000153,0.0056640903624026115
ACH-000159,0.04911982986156873
ACH-000160,0.1572089274111753
ACH-000163,0.1712308761001508
ACH-000167,-0.07123504297485783
ACH-000168,-0.028968692725859564
ACH-000169,0.2638067870738769
ACH-000178,0.028820340093561787
ACH-000183,0.1342272003804594
ACH-000188,0.14660670894067118
ACH-000189,0.1607099328386695
ACH-000190,0.16585210215180468
ACH-000198,0.12625101092825178
ACH-000203,-0.06730636133839021
ACH-000204,0.02066919882562723
ACH-000206,0.037036785262006336
ACH-000207,0.10622903230635618
ACH-000208,0.03768996456417464
ACH-000210,0.030432751908864308
ACH-000211,0.20979522865533176
ACH-000215,0.07717693124095285
ACH-000221,0.2161755101954094
ACH-000222,0.14938415295390467
ACH-000223,0.156981800461605
ACH-000226,0.016411573008852442
ACH-000227,0.1282093614310635
ACH-000228,0.21440604692979012
ACH-000231,0.1285212717937529
ACH-000232,0.1180117726884604
ACH-000233,0.06818725671811783
ACH-000234,0.12504300993150727
ACH-000235,0.16147411928895486
ACH-000237,0.03802342543877084
ACH-000238,0.05488944262154338
ACH-000242,0.3173707817931504
ACH-000243,0.1899220474681142
ACH-000244,0.15821944954550765
ACH-000246,0.12906095293894834
ACH-000248,0.039640993314255316
ACH-000250,0.003306081873651941
ACH-000251,0.06485852744205675
ACH-000252,0.1389164611121043
ACH-000253,0.16978087162602012
ACH-000255,0.21034022986077672
ACH-000256,0.16142582226959049
ACH-000257,0.30781109476129354
ACH-000258,0.166420202200604
ACH-000259,0.20108542448429276
ACH-000260,0.14388452878357444
ACH-000261,0.2378328410148301
ACH-000262,0.2279513413045549
ACH-000263,0.2447856312908341
ACH-000264,0.14998266631223867
ACH-000265,0.22902331102468465
ACH-000266,0.12260757524332805
ACH-000272,0.13245019325069005
ACH-000274,0.1078345935248748
ACH-000277,0.1509664792479089
ACH-000278,0.15421204423999876
ACH-000279,0.2202433811529172
ACH-000280,0.302009259471852
ACH-000281,0.09593655232259883
ACH-000288,0.2206485981443012
ACH-000291,0.1732014411506658
ACH-000293,0.20947896108317995
ACH-000294,0.16642930043871226
ACH-000295,0.3192503045541079
ACH-000296,-0.062228783845926276
ACH-000302,0.20189186896335692
ACH-000304,-0.0757646158144732
ACH-000307,0.14656269176385092
ACH-000308,0.1573056123929937
ACH-000310,0.12226950971962405
ACH-000311,0.11375042122790888
ACH-000312,0.16111980025507494
ACH-000315,0.2215919421960334
ACH-000316,0.17006584146868056
ACH-000317,0.2141318091515208
ACH-000318,0.0958273793217885
ACH-000319,0.2471917401096907
ACH-000320,0.34217194697494113
ACH-000322,-0.09171952026965734
ACH-000323,0.2433607576478417
ACH-000324,0.14473148647738596
ACH-000329,0.2974542235558933
ACH-000330,0.1941996444334851
ACH-000331,0.085178728573545
ACH-000332,0.11654286517667638
ACH-000334,0.0014471164473252847
ACH-000335,0.05881542297191465
ACH-000336,0.22862250460065325
ACH-000337,0.27466105791325324
ACH-000338,0.19386139879415093
ACH-000339,0.07878342035515724
ACH-000341,-0.0059199091352442655
ACH-000348,0.08683281898804822
ACH-000350,0.02229336893197496
ACH-000352,0.09711900757402178
ACH-000356,0.15919255441821098
ACH-000361,0.19751952360494546
ACH-000362,0.04017694882114523
ACH-000363,-0.05699795310206704
ACH-000364,0.1991232621039753
ACH-000365,0.07735249497334637
ACH-000366,0.1990389067572684
ACH-000368,-0.008477275376209927
ACH-000374,0.1910704000471386
ACH-000375,0.12754343168197188
ACH-000376,0.15661476215840694
ACH-000381,0.07597055811947008
ACH-000383,0.0808533127535526
ACH-000387,0.17767380967027765
ACH-000389,0.08791295389477287
ACH-000390,0.17166088271456628
ACH-000393,0.07857752039801805
ACH-000395,-0.11555473142716885
ACH-000396,0.19337523163648465
ACH-000397,0.21697255711865784
ACH-000401,0.1087346276214962
ACH-000402,0.4065902786577397
ACH-000403,0.07516237935150796
ACH-000404,0.1901005373155604
ACH-000406,0.13606866094336484
ACH-000407,0.06261517960206811
ACH-000408,-0.027268776038029973
ACH-000410,0.1714847264674134
ACH-000411,0.12258789391190722
ACH-000414,0.26866204116222864
ACH-000415,0.20318546799522785
ACH-000416,0.029310251932005538
ACH-000420,0.07291079662471282
ACH-000421,0.1442903877331916
ACH-000424,0.32006642817241365
ACH-000425,0.13511472879647912
ACH-000426,0.2424606503879304
ACH-000427,0.018134078111979087
ACH-000433,0.2557567096267312
ACH-000435,0.02039788802338421
ACH-000436,0.2017421521060507
ACH-000444,0.10837553823981942
ACH-000445,0.07954622372104522
ACH-000448,0.10228443602329347
ACH-000450,0.1083217135646748
ACH-000452,0.10467106177232766
ACH-000454,0.04559250579200419
ACH-000458,0.11535385358581304
ACH-000459,0.09069754143526984
ACH-000460,0.2023191625920522
ACH-000461,0.1997914549271425
ACH-000463,0.2457567768271472
ACH-000464,0.24676460062095001
ACH-000466,0.15598764808848667
ACH-000467,0.19948825288521208
ACH-000468,0.11262739530246994
ACH-000469,0.15072847349215993
ACH-000470,0.10689739217820067
