,GADD45B (4616)
ACH-000190,-0.09383520190647122
ACH-000198,-0.041780859662210186
ACH-000203,0.03676369127525195
ACH-000204,-0.08904767125320794
ACH-000206,-0.14336716207488445
ACH-000207,-0.2720567590311317
ACH-000208,-0.16320411972355525
ACH-000210,-0.2663379723707017
ACH-000211,0.009155647472358242
ACH-000215,-0.08626269617942438
ACH-000221,-0.26138624306151803
ACH-000222,-0.3234648934998739
ACH-000223,-0.061623539717176164
ACH-000226,-0.06781916112415846
ACH-000227,-0.24744183918708096
ACH-000228,0.04550441358076588
ACH-000231,-0.1079332408988844
ACH-000232,-0.097596318176422
ACH-000233,0.08771481769468382
ACH-000234,-0.2146157631332885
ACH-000235,-0.07848587222822319
ACH-000237,-0.1608622022715816
ACH-000238,0.057109934174632226
ACH-000242,0.03385563080080252
ACH-000243,-0.07621878790799286
ACH-000244,0.08472534227378678
ACH-000246,-0.2676646595575312
ACH-000248,-0.004218102563300338
ACH-000250,-0.2618223819791908
ACH-000251,-0.3082039128292122
ACH-000252,-0.05638621236373825
ACH-000253,-0.12145403278984547
ACH-000255,-0.1031134370990972
ACH-000256,-0.07956687820250889
ACH-000257,0.12532567622927213
ACH-000258,-0.1918971024916121
ACH-000259,-0.04130129583699848
ACH-000260,-0.1105959353272093
ACH-000261,-0.18800966637706631
ACH-000262,-0.2768184259925016
ACH-000263,0.03429141112917833
ACH-000264,-0.14366481678551418
ACH-000265,-0.060134317667616476
ACH-000266,-0.19754186215877
ACH-000272,-0.2449112530134174
ACH-000274,-0.09450559442692187
ACH-000277,-0.0770895357727268
ACH-000278,-0.10613905668325538
ACH-000279,-0.12201959467880842
ACH-000280,-0.1133758423742663
ACH-000281,-0.1550181031703057
ACH-000288,-0.028759148801381917
ACH-000291,-0.15815933555144182
ACH-000293,-0.20784023339885987
ACH-000294,-0.05849000485247165
ACH-000295,-0.3904121740325873
ACH-000296,0.05210985491326889
ACH-000302,-0.30488710772986244
ACH-000304,-0.2654919028592674
ACH-000307,-0.06378831706704889
ACH-000308,-0.06298693203253718
ACH-000310,-0.18687133371219086
ACH-000311,-0.003887021265672389
ACH-000312,-0.1303893122425232
ACH-000315,-0.32592018030130804
ACH-000316,-0.26777314564202565
ACH-000317,-0.045633974201835376
ACH-000318,-0.04722370204679945
ACH-000319,-0.1720575350453052
ACH-000320,-0.16814897707885504
ACH-000322,-0.031105009478233095
ACH-000323,-0.18454716882991995
ACH-000324,-0.13374717883397694
ACH-000329,-0.047351188161049225
ACH-000330,-0.11333935500111066
ACH-000331,-0.03713215719861192
ACH-000332,-0.11284461368436224
ACH-000334,-0.16174998516958486
ACH-000335,-0.22234348294000614
ACH-000336,-0.2943977308588165
ACH-000337,0.008985058266304495
ACH-000338,0.2011822102888091
ACH-000339,-0.03681481512474955
ACH-000341,-0.3119906131511022
ACH-000348,-0.07891586537854957
ACH-000350,-0.209157790235985
ACH-000352,0.0001050948674355518
ACH-000356,-0.047722755672416566
ACH-000361,-0.1598686830025822
ACH-000362,-0.1480477534029256
ACH-000363,-0.17205736680121303
ACH-000364,-0.25616157693876945
ACH-000365,-0.3695024482517827
ACH-000366,-0.1715567078019576
ACH-000368,-0.09298652289135
ACH-000374,-0.0636016199288234
ACH-000375,-0.3991280756944534
ACH-000376,0.011116989154973805
ACH-000381,-0.15345330386195222
ACH-000383,-0.1345707724999911
ACH-000387,-0.013345677731964005
ACH-000389,-0.2962522648689986
ACH-000390,-0.15986097850791847
ACH-000393,-0.25468949127198204
ACH-000395,-0.08798098215482199
ACH-000396,0.044607613719687134
ACH-000397,-0.06839429303006958
ACH-000401,-0.1824560647646925
ACH-000402,0.084395942061175
ACH-000403,-0.17436725493909985
ACH-000404,-0.3920800488506214
ACH-000406,-0.09870678973622064
ACH-000407,-0.13549179499234693
ACH-000408,-0.019167668598198705
ACH-000410,-0.2026108109836788
ACH-000411,-0.08811063028719526
ACH-000414,-0.11640958320735105
ACH-000415,-0.06800984612806017
ACH-000416,-0.15528327965367816
ACH-000420,-0.22635332161019275
ACH-000421,-0.1389575936012474
ACH-000424,-0.03683722836119355
ACH-000425,-0.20268773043422572
ACH-000426,-0.418771550478748
ACH-000427,-0.10488752500389636
ACH-000433,-0.3152859958906893
ACH-000435,-0.14601589824311464
ACH-000436,-0.23983978071655196
ACH-000444,-0.21959839856810195
ACH-000445,-0.14471667112914108
ACH-000448,-0.14193536853990532
ACH-000450,0.02818480324386583
ACH-000452,-0.2225466840854412
ACH-000454,-0.1939823691708319
ACH-000458,-0.2394689091860324
ACH-000459,-0.10260888153795948
ACH-000460,-0.05979096823833654
ACH-000461,-0.4009545582544907
ACH-000463,0.0124373021482946
ACH-000464,0.08947487841235319
ACH-000466,0.09048964210624956
ACH-000467,-0.013338740426885074
ACH-000468,-0.13497605646102398
ACH-000469,-0.04587934288332879
ACH-000470,0.02813755079893156
ACH-000471,-0.1733941005081512
ACH-000472,-0.11341320085771513
ACH-000473,-0.2001515710078813
ACH-000475,-0.20081955926970674
ACH-000476,0.06280491703459715
ACH-000477,-0.11455928307969662
ACH-000479,-0.29411355540709033
ACH-000480,-0.16522186055970195
ACH-000481,-0.2043824710984916
ACH-000483,-0.21962412683041974
ACH-000484,-0.11646170785817705
ACH-000485,-0.10403659672257297
ACH-000486,-0.19600422851926427
ACH-000487,-0.12508559459413554
ACH-000488,0.012330739468761431
ACH-000490,-0.05639100338987513
ACH-000491,-0.34923508825529426
ACH-000495,-0.266272629482239
ACH-000496,-0.1794205249396804
ACH-000499,-0.3625333102002369
ACH-000500,-0.10888737548662247
ACH-000502,-0.15512053314122698
ACH-000503,-0.2109829011862989
ACH-000505,-0.1419267051027275
ACH-000507,-0.13778746475845796
ACH-000510,-0.06171136004485046
ACH-000511,-0.3365601218450455
ACH-000512,0.007886982190528084
ACH-000516,-0.04242559745032553
ACH-000517,-0.2219027342434964
ACH-000518,-0.13142791139287824
ACH-000520,-0.0801593629316352
ACH-000521,-0.08507339160351203
ACH-000522,-0.13316872238010832
ACH-000524,-0.1743922487814493
ACH-000527,-0.06767485204915538
ACH-000528,-0.09603732672943638
ACH-000537,-0.11778098235827975
ACH-000541,-0.1123549206631824
ACH-000542,-0.16858030841440155
ACH-000544,-0.020839471519257725
ACH-000545,-0.22763205376842
ACH-000547,-0.1072952691804457
ACH-000548,-0.14689207112550265
ACH-000549,-0.0961943913191018
ACH-000550,-0.09408196369835772
ACH-000552,-0.07467383062524516
ACH-000556,-0.27312528656641544
ACH-000557,-0.2107180785024826
ACH-000569,0.17129928481147547
ACH-000570,-0.0662953034702659
ACH-000571,-0.15974085849296782
ACH-000573,-0.0230795234979812
ACH-000576,-0.582271302933541
ACH-000579,0.12694613746807967
ACH-000580,-0.14095519655774355
ACH-000584,-0.0425985401735014
ACH-000585,-0.223565065505093
ACH-000588,-0.14051136495952918
ACH-000589,-0.19591403387161474
ACH-000591,-0.3974387693897677
ACH-000593,-0.06123664999653097
ACH-000600,-0.1704180121399512
ACH-000601,-0.25342410611781097
ACH-000605,-0.02422863293690751
ACH-000606,-0.07983264641605332
ACH-000608,-0.1262977835545062
ACH-000614,-0.09850466611343707
ACH-000616,-0.2040536271336036
ACH-000618,-0.05777290850980275
ACH-000619,-0.0012956939560114895
ACH-000620,-0.20466959967970355
ACH-000621,-0.14307965868756212
ACH-000622,-0.3969343565192464
ACH-000623,0.03404937933185222
ACH-000624,-0.1190963735658186
ACH-000627,-0.21458457444759693
ACH-000630,-0.03017090099622355
ACH-000631,0.01187281436143619
ACH-000632,-0.18047787146950986
ACH-000633,-0.235902126657209
ACH-000637,-0.11869499749267184
ACH-000638,-0.2813511444771712
ACH-000646,-0.3083004544044435
ACH-000647,-0.14531277598631145
ACH-000648,-0.2412297568694139
ACH-000649,-0.2346534851165181
ACH-000651,-0.1637820844362505
ACH-000652,0.01885997100810764
ACH-000653,-0.05961691307791784
ACH-000657,-0.1424246114554163
ACH-000658,-0.3035022662619067
ACH-000661,-0.11649678325771065
ACH-000662,0.0038564989208392424
ACH-000663,-0.15672310653693514
ACH-000665,-0.1469290057943397
ACH-000671,-0.13876670106064798
ACH-000672,0.034584716033709405
ACH-000673,-0.06478831678790778
ACH-000676,-0.0997634714618934
ACH-000677,-0.15262628793047198
ACH-000681,-0.2052317634866253
ACH-000683,-0.22770245153327376
ACH-000684,-0.2986894315493775
ACH-000688,-0.13877656739456046
ACH-000693,-0.13527039953773198
ACH-000694,0.04437163795557087
ACH-000695,0.02338921517690325
ACH-000696,-0.21664399669217527
ACH-000697,-0.153647205099357
ACH-000699,-0.12212044083089707
ACH-000701,-0.2486714069004695
ACH-000706,-0.2152014995716166
ACH-000711,-0.13244030894688513
ACH-000713,-0.1774570362888694
ACH-000714,-0.17140682711157754
ACH-000718,-0.052851488149750034
ACH-000720,-0.03988609445189155
ACH-000721,-0.25723220998844737
ACH-000724,0.07089003327730976
ACH-000725,-0.16752770278325116
ACH-000732,-0.10611468225194873
ACH-000734,-0.12962745454630412
ACH-000735,-0.14123186328027482
ACH-000736,-0.14012392349682978
ACH-000738,-0.18508525754274774
ACH-000746,-0.11988330307700558
ACH-000747,-0.211779669287813
ACH-000748,-0.0993304739030082
ACH-000753,-0.07930850552071901
ACH-000756,-0.31165253021293576
ACH-000757,-0.1790463426802521
ACH-000758,-0.08356087928378551
ACH-000760,-0.18462224690334408
ACH-000762,-0.2548524865533959
ACH-000763,-0.5033864139122189
ACH-000764,-0.0275303637687153
ACH-000765,-0.1715453005940113
ACH-000766,-0.020223311501877603
ACH-000767,-0.17210681872409536
ACH-000768,-0.05300350411763866
ACH-000769,-0.3786379013136778
ACH-000770,-0.07269107004478538
ACH-000771,-0.0018376582823387464
ACH-000773,0.045640090184644516
ACH-000776,-0.19755643325016
ACH-000777,-0.05247399765790375
ACH-000778,-0.0029095121755900715
ACH-000781,-0.11603785547989368
ACH-000782,-0.17118308102011448
ACH-000783,-0.0772212404617393
ACH-000784,-0.038524542389465344
ACH-000785,-0.17034224528351866
ACH-000787,-0.13480432859140246
ACH-000788,-0.18285003802303013
ACH-000791,0.002537302568880361
ACH-000792,-0.34530293666448764
ACH-000794,0.02445661763295141
ACH-000796,-0.13208429812961256
ACH-000798,-0.05525072731572935
ACH-000799,-0.15011309593088792
ACH-000800,0.019434187557965457
ACH-000802,-0.03963087522119371
ACH-000804,0.07421814212298145
ACH-000805,-0.13212336287683452
ACH-000809,-0.133638108004353
ACH-000810,0.1440634933366885
ACH-000811,-0.15380321867094304
ACH-000817,-0.1998733447063112
ACH-000819,-0.19213760349206907
ACH-000820,0.2536225108685453
ACH-000821,-0.12176619286332085
ACH-000822,-0.10998440389075896
ACH-000823,-0.1214665734055339
ACH-000824,-0.10480500863610064
ACH-000827,-0.15282344355252026
ACH-000829,-0.1151664005824469
ACH-000831,-0.1633995089063441
ACH-000832,-0.13059397205482834
ACH-000833,-0.08043857154811977
ACH-000834,-0.07275060090277431
ACH-000835,-0.1118769577262304
ACH-000836,-0.17604558062889558
ACH-000837,-0.041412004846700455
ACH-000838,-0.3290196722496819
ACH-000839,-0.07752609111036415
ACH-000840,0.09107046099035412
ACH-000841,-0.2649834814359742
ACH-000843,-0.2054913342231299
ACH-000846,-0.1739453052267343
ACH-000847,-0.18879833780330454
ACH-000848,-0.307469792567661
ACH-000849,-0.12389728505565252
ACH-000851,-0.14913489997225496
ACH-000855,-0.07056461560186106
ACH-000856,-0.15748302176531342
ACH-000858,-0.17488356041742825
ACH-000859,-0.02398482528758572
ACH-000861,-0.11767762312455235
ACH-000862,-0.018163089001096228
ACH-000865,-0.08380382901660126
ACH-000866,-0.09805072814362804
ACH-000867,-0.1638688985316226
ACH-000869,-0.16430379456452335
ACH-000872,-0.23321341950897764
ACH-000873,-0.07289231132563878
ACH-000876,-0.1253607205590783
ACH-000878,-0.2676135139522548
ACH-000880,-0.09568074829941783
ACH-000881,-0.37374126285375453
ACH-000882,-0.08437650658506926
ACH-000884,-0.013543560959080441
ACH-000885,-0.2122568064853782
ACH-000887,-0.029212579615748607
ACH-000889,-0.13888282895020468
ACH-000896,-0.12577545655216762
ACH-000898,0.02382830990186352
ACH-000900,-0.023330715717113062
ACH-000901,-0.16038354169745378
ACH-000905,-0.1811076606833259
ACH-000906,-0.12046436437544925
ACH-000907,-0.08477960605999214
ACH-000910,-0.1014513223842517
ACH-000911,-0.011524252359489204
ACH-000912,-0.04189217706139633
ACH-000913,-0.1365805690152751
ACH-000915,-0.1821397644782092
ACH-000916,0.05655719465062775
ACH-000917,-0.3145095972350355
ACH-000920,-0.2819074920578
ACH-000921,-0.046202668768656266
ACH-000924,-0.08028310289571378
ACH-000926,0.04772415358715591
ACH-000928,-0.07337927438601424
ACH-000929,-0.15450543732451574
ACH-000932,-0.2582391620617492
ACH-000935,-0.0493179206705632
ACH-000936,-0.16482987765513124
ACH-000937,0.03946409828021796
ACH-000938,-0.08281157322669785
ACH-000939,-0.28964459960635885
ACH-000941,-0.18149350405314915
ACH-000943,-0.25126904097108205
ACH-000946,-0.06196080911161982
ACH-000947,-0.12089984651196965
ACH-000948,0.08395951271284845
ACH-000950,-0.17979976121953412
ACH-000953,-0.033524177947098346
ACH-000954,-0.1815812258590989
ACH-000957,-0.10218718449483576
ACH-000958,-0.175661074571901
ACH-000960,-0.3642237470720797
ACH-000963,-0.07105617451423635
ACH-000968,-0.0433297909969031
ACH-000969,-0.08894448752580268
ACH-000972,-0.06958027215604716
ACH-000973,-0.11026846332107956
ACH-000974,-0.07338786765081318
ACH-000978,-0.3219950278206142
ACH-000984,-0.25110487479402266
ACH-000986,-0.09986736530994887
ACH-000988,-0.024249914459408384
ACH-000993,-0.13847127173390894
ACH-000994,-0.019818741585260462
ACH-000996,0.028457592544795407
ACH-001001,0.032962405011992546
ACH-001020,-0.20081531934752714
ACH-001028,-0.19147711627406971
ACH-001031,0.10752039958283442
ACH-001038,-0.11199847632218904
ACH-001048,-0.093055873721431
ACH-001050,-0.1285939953469166
ACH-001053,-0.10367348399976824
ACH-001054,-0.16579989443843518
ACH-001061,-0.11544400685897185
ACH-001067,-0.12901255694577038
ACH-001075,-0.05406710676140373
ACH-001096,-0.22135415340268366
ACH-001111,0.1544186870539393
ACH-001119,-0.37928921976101376
ACH-001128,-0.0766898240384384
ACH-001134,-0.1820071148020314
ACH-001151,-0.005085972664076851
ACH-001163,-0.07115707534737324
ACH-001164,-0.11985471463290122
ACH-001183,-0.050328841594336315
ACH-001192,0.07415694920859013
ACH-001193,0.09297393114641857
ACH-001196,-0.14339622900361507
ACH-001197,-0.09018954672455932
ACH-001205,-0.19770480239110846
ACH-001211,-0.03999155052919074
ACH-001212,0.023226679549969133
ACH-001228,-0.039297511170533414
ACH-001232,-0.03879832978635092
ACH-001239,-0.2558103800325999
ACH-001270,-0.03979849249246254
ACH-001274,-0.04654636487284124
ACH-001275,-0.19402283650673616
ACH-001277,-0.013238738084606476
ACH-001278,-0.28739187828830026
ACH-001280,-0.2581677959301341
ACH-001283,-0.2136293579799091
ACH-001289,-0.1819452399481522
ACH-001300,-0.25716733514879697
ACH-001301,-0.17528442826664015
ACH-001302,-0.3071053922609315
ACH-001306,-0.0584935401414407
ACH-001318,-0.07216311184330852
ACH-001322,-0.4290026333046088
ACH-001328,-0.12515728050057365
ACH-001332,-0.19361143573819067
ACH-001336,-0.1926989806079705
ACH-001346,-0.10596291178223524
ACH-001353,-0.01707683998030014
ACH-001354,-0.10174001886767076
ACH-001367,-0.12611981663530647
ACH-001368,-0.05176910894093202
ACH-001374,-0.21913870159431398
ACH-001377,-0.1484390305491481
ACH-001380,-0.05594504882333038
ACH-001391,-0.1918072311620571
ACH-001408,-0.00911315215568502
ACH-001430,-0.13462159298203413
ACH-001431,-0.17335654578582274
ACH-001450,-0.09210721243996846
ACH-001496,-0.201087495279884
ACH-001500,-0.19765278382013773
ACH-001523,-0.07319337872258011
ACH-001532,-0.15716428210604305
ACH-001550,0.06651656190518014
ACH-001552,-0.10682195624669924
ACH-001554,-0.02348094775294397
ACH-001654,-0.10451200786656877
ACH-001735,-0.0902651799992139
ACH-001736,-0.06184213135739506
ACH-001737,-0.21842722525645147
ACH-001740,-0.34816872591109044
ACH-001745,-0.05524818555764889
ACH-001765,-0.1204247457974801
