,HTR2A (3356)
ACH-000004,-0.0441877698008208
ACH-000005,-0.2742671722687963
ACH-000007,-0.17691046134489624
ACH-000009,0.16600343115427954
ACH-000011,-0.002046300301973961
ACH-000012,-0.0007631564834421143
ACH-000013,0.10461017322796692
ACH-000014,-0.030445435518857405
ACH-000015,-0.00595853060917022
ACH-000017,0.008302922283350342
ACH-000018,-0.07007406798362534
ACH-000019,0.06744481625934988
ACH-000021,0.07465841405069787
ACH-000022,0.0930855720956792
ACH-000025,0.04208965656304919
ACH-000028,0.07641107059191411
ACH-000030,0.0767277473982545
ACH-000035,0.060965454099038335
ACH-000036,0.09807974718798064
ACH-000037,0.03936770877619068
ACH-000039,0.06330095264038903
ACH-000040,0.15460250509114482
ACH-000041,-0.033556504015819694
ACH-000042,-0.07309484639856309
ACH-000045,0.01750603786368071
ACH-000047,0.03994273738916207
ACH-000052,-0.2484687398544461
ACH-000053,0.10334212165190301
ACH-000054,-0.060782866257962025
ACH-000055,-0.11790875027966374
ACH-000060,-0.014889769793993476
ACH-000067,-0.045234507637804906
ACH-000070,0.006442513505960843
ACH-000075,-0.0142334777266601
ACH-000078,0.026441124562943247
ACH-000082,-0.15676507123506342
ACH-000085,-0.10593769903354244
ACH-000086,0.128433318376225
ACH-000087,0.2383301776527295
ACH-000092,0.0758065657909981
ACH-000095,0.06595528805421763
ACH-000097,0.1358602914435839
ACH-000098,0.06758239067696566
ACH-000099,0.028101731913353863
ACH-000108,0.04935034255992024
ACH-000113,0.0006612973144717026
ACH-000116,-0.06592360477365476
ACH-000118,-0.057069440141140675
ACH-000120,0.02684903723262659
ACH-000123,-0.005180593040478522
ACH-000127,0.018221145752860102
ACH-000128,-0.048564304040013564
ACH-000132,-0.19956573961562046
ACH-000133,-0.039790250757047466
ACH-000137,-0.01747829336520781
ACH-000138,0.06836826038900308
ACH-000142,0.01891467294428881
ACH-000143,0.2745292438080336
ACH-000146,0.04607921356886892
ACH-000148,0.09823532940185427
ACH-000150,0.08044340078422975
ACH-000152,-0.01172831854045959
ACH-000153,-0.045374036164001985
ACH-000159,-0.1073247843203459
ACH-000160,0.16104056994820445
ACH-000163,0.07553222116255041
ACH-000167,0.1246411641573608
ACH-000168,0.024771396431580838
ACH-000169,0.055510569171192535
ACH-000178,0.06430757841776237
ACH-000183,0.10015747067246998
ACH-000188,0.020428903248468987
ACH-000189,0.10586771639719278
ACH-000190,0.19878404887975396
ACH-000198,0.019482973472038416
ACH-000203,-0.08271428945095081
ACH-000204,0.03641537597375403
ACH-000206,0.10138335928965517
ACH-000207,0.11192654429807468
ACH-000208,0.08755669404457124
ACH-000210,-0.10992493308848901
ACH-000211,0.049650414159357135
ACH-000215,0.1111594340197864
ACH-000221,0.08735866948152894
ACH-000222,-0.02090592203292808
ACH-000223,-0.04052677238761576
