,BRK1 (55845)
ACH-000153,-0.3198198321081576
ACH-000159,-0.34745547946530325
ACH-000160,-0.3914455973809871
ACH-000163,-0.6879716228789509
ACH-000167,-0.891948118313822
ACH-000168,-0.4309976008512049
ACH-000169,-0.4027678929368769
ACH-000178,-0.5153668374395417
ACH-000183,-0.3733802317803021
ACH-000188,-0.5513962151361992
ACH-000189,-0.5870262522862164
ACH-000190,-0.15476037871783682
ACH-000198,-0.4181350488056603
ACH-000203,-0.2110881168784353
ACH-000204,-0.4285056858207711
ACH-000206,-0.9146125110836942
ACH-000207,-0.7036644448700727
ACH-000208,-0.7591946281670682
ACH-000210,-0.11693749060943352
ACH-000211,-0.6207644691259693
ACH-000215,-0.3736218802942203
ACH-000221,-0.28564195242654866
ACH-000222,-0.5885080721600369
ACH-000223,-0.4660598900527647
ACH-000226,-0.3627993939852916
ACH-000227,-0.42041368797869133
ACH-000228,-0.275843152780247
ACH-000231,-0.3119503217805177
ACH-000232,-0.6213643542986256
ACH-000233,-0.6546872318518386
ACH-000234,-0.6022653349449767
ACH-000235,-0.6459842018073176
ACH-000237,-0.3934783487346089
ACH-000238,-0.3045732563698341
ACH-000242,-0.3883275122023344
ACH-000243,-0.7086376715732329
ACH-000244,-0.598503560958489
ACH-000246,-0.32364304141291383
ACH-000248,-0.4000040021392843
ACH-000250,-0.3491411820040716
ACH-000251,-0.7506350024326933
ACH-000252,-0.5800301959118728
ACH-000253,-0.9206921680354424
ACH-000255,-0.5046764200627252
ACH-000256,-0.5092124255906871
ACH-000257,-0.28901533118331124
ACH-000258,-0.6332608913502172
ACH-000259,-0.3314022789125907
ACH-000260,-0.5645041713295009
ACH-000261,-0.25375836934191864
ACH-000262,-0.3332104366958346
ACH-000263,-0.3960264080460346
ACH-000264,-0.35788223485450016
ACH-000265,-0.3216731035729801
ACH-000266,-0.7444174507453071
ACH-000272,-0.6980428133437693
ACH-000274,-0.3807391173023556
ACH-000277,-0.3500116990736907
ACH-000278,-0.4865383999165591
ACH-000279,-0.4718433461330897
ACH-000280,-0.5457281379249275
ACH-000281,-0.6580630046573908
ACH-000288,-0.3368977366077787
ACH-000291,-0.4509149539381726
ACH-000293,-0.4323288293159615
ACH-000294,-0.20611337624843928
ACH-000295,-0.6021585029276735
ACH-000296,-0.5560326762565286
ACH-000302,-0.5053560109330322
ACH-000304,-0.1992986629802868
ACH-000307,-0.42517189190725496
ACH-000308,-0.4924462485162284
ACH-000310,-0.3830223683891989
ACH-000311,-0.2211537381803151
ACH-000312,-0.559024090253472
ACH-000315,-0.5247434369580121
ACH-000316,-0.6011651709070652
ACH-000317,-0.4196892731405028
ACH-000318,-0.3623489346708387
ACH-000319,-0.4665262969628615
ACH-000320,-0.39270720805625
ACH-000322,-0.5488760870401544
ACH-000323,-0.5168871267133175
ACH-000324,-0.4873931867967271
ACH-000329,-0.3799577472420987
ACH-000330,-0.348124684711857
ACH-000331,-0.6904877867901582
ACH-000332,-0.6087150146022381
ACH-000334,-0.10568915129392624
ACH-000335,-0.2769460563885434
ACH-000336,-0.40000850006765465
ACH-000337,-0.39912289924210737
ACH-000338,-0.7446151929081807
ACH-000339,-0.6091741103400834
ACH-000341,-0.5282509680530417
ACH-000348,-0.2888262010917661
ACH-000350,-0.5372348561405267
ACH-000352,-0.39444468680405664
ACH-000356,-0.046472782947859836
ACH-000361,-0.7795054025049162
ACH-000362,-0.6749657889936438
ACH-000363,-0.30541035727666194
ACH-000364,-0.3780807242479777
ACH-000365,-0.4397065497894049
ACH-000366,-0.34967920329539953
ACH-000368,-0.3436026574923876
ACH-000374,-0.4444433286455551
ACH-000375,-0.5483634467681767
ACH-000376,-0.3650163586807297
ACH-000381,-0.7938583064261874
ACH-000383,-0.5730915311387498
ACH-000387,-0.5982144923368025
ACH-000389,-0.6122814903463719
ACH-000390,-0.3014207387919425
ACH-000393,-0.6368964625994139
ACH-000395,-0.4306267706239243
ACH-000396,-0.3968557426399525
ACH-000397,-0.3830179770856517
ACH-000401,-0.2800678268370663
ACH-000402,-0.7376406320695584
ACH-000403,-0.4205515613160317
ACH-000404,-0.4863455309673778
ACH-000406,-0.2875591207235453
ACH-000407,-0.4144129753921413
ACH-000408,-0.6034038967638347
ACH-000410,-0.32413350386602724
ACH-000411,-0.4949868227358508
ACH-000414,-0.26935478351838976
ACH-000415,-0.6729593342409448
ACH-000416,-0.4342138864722364
ACH-000420,-0.7565518411275101
ACH-000421,-0.4634878468091704
ACH-000424,-0.5129523183723234
ACH-000425,-0.4118615686187816
ACH-000426,-0.30616472188420985
ACH-000427,-0.4940126522176832
ACH-000433,-0.17327583521689582
ACH-000435,-0.3062147950784449
ACH-000436,-0.3599304897521586
ACH-000444,-0.4306882049369727
ACH-000445,-0.3261645034878023
ACH-000448,-0.2321971276634325
ACH-000450,-0.2675477480411273
ACH-000452,-0.4417929493121164
ACH-000454,-0.332711207339517
ACH-000458,-0.3181064527614419
ACH-000459,-0.44715190675850736
ACH-000460,-0.5479212914371694
ACH-000461,-0.2495249376415717
ACH-000463,-0.3492859093890676
ACH-000464,-0.4708200107778157
ACH-000466,-0.7257442373140697
ACH-000467,-0.516241241727425
ACH-000468,-0.5192834486746517
ACH-000469,-0.4590337635795136
ACH-000470,-0.7973560161608125
ACH-000471,-0.6844716425597434
ACH-000472,-0.28868488582384083
ACH-000473,-0.5198915705456827
ACH-000475,-0.4701407983854286
ACH-000476,-0.4055656501073392
ACH-000477,-0.5703841896344343
ACH-000479,-0.7772906212777746
ACH-000480,-0.34652389416807106
ACH-000481,-0.2463117218320421
ACH-000483,-0.4472885847920402
ACH-000484,0.01802196941174056
ACH-000485,-0.322773552247238
ACH-000486,-0.2340733908457336
ACH-000487,-0.15828801883895086
ACH-000488,-0.4931151762935605
ACH-000490,-0.3828889823372044
ACH-000491,-0.36221893614438266
ACH-000495,-0.2523795091481552
ACH-000496,-0.41622262628216655
ACH-000499,-0.2990423691941052
ACH-000500,-0.8601471179687422
ACH-000502,-0.7657796658502217
ACH-000503,-0.2321585304873064
ACH-000505,-0.4409330676353872
ACH-000507,-0.5319214310106188
ACH-000510,-0.33479904391174103
ACH-000511,-0.4705793253425563
ACH-000512,-0.22639794752704964
ACH-000516,-0.3935731354843995
ACH-000517,-0.5203381724038127
ACH-000518,-0.6058451847858956
ACH-000520,-0.4005975530731706
ACH-000521,-0.6062106876497809
ACH-000522,-0.4028159369713611
ACH-000524,-0.4869937340708706
ACH-000527,-0.5311214397311509
ACH-000528,-0.5386595650719973
ACH-000537,-0.8990614377644591
ACH-000541,-0.4089620695641133
ACH-000542,-0.2986677271838412
ACH-000544,-0.6499926599061486
ACH-000545,-0.3540480229587813
ACH-000547,-0.4036806172971068
ACH-000548,-0.3956264624261975
ACH-000549,-0.6265053763981377
ACH-000550,-0.7187977984748938
ACH-000552,-0.589523064042481
ACH-000556,-0.11327878253590255
ACH-000557,-0.25007605766882285
ACH-000569,-0.31087007396742805
ACH-000570,-0.463217039798954
ACH-000571,-0.3771880074399573
ACH-000573,-0.3551038146092913
ACH-000576,-0.3697763887774804
ACH-000579,-0.3493431536580485
ACH-000580,-0.2746273812954629
ACH-000584,-0.3437419835521513
ACH-000585,-0.6779471491126037
ACH-000588,-0.3195807354828259
ACH-000589,-0.3147499884361293
ACH-000591,-0.4675663684234337
ACH-000593,-0.6710086071620103
ACH-000600,-0.473585149723484
ACH-000601,-0.34495272405762845
ACH-000605,-0.5236058490951337
ACH-000606,-0.6009403687957819
ACH-000608,-0.6644896987873103
ACH-000614,-0.424510677140508
ACH-000616,-0.5293276444547887
ACH-000618,-0.07397749745528842
ACH-000619,-0.551390442994143
ACH-000620,-0.69587204515727
ACH-000621,-0.3526057835924603
ACH-000622,-0.4562326379633317
ACH-000623,-0.4733545007779382
ACH-000624,-0.3222851973148096
ACH-000627,-0.400665422050358
ACH-000630,-0.6569656139535184
ACH-000631,-0.10196062115616486
ACH-000632,-0.584047725549379
ACH-000633,-0.3415700074664369
ACH-000637,-0.1293911926903725
ACH-000638,-0.3191433118469756
ACH-000646,-0.5984636329108314
ACH-000647,-0.3073645307699208
ACH-000648,-0.590071696627347
ACH-000649,-0.2862519863341201
ACH-000651,-0.211685967613002
ACH-000652,-0.4170640027762055
ACH-000653,-0.21876466231422453
ACH-000657,-0.4978151288348512
ACH-000658,-0.3433422639230247
ACH-000661,-0.2663484618539259
ACH-000662,-0.2931917251339534
ACH-000663,-0.20169323243971815
ACH-000665,-0.4317782088150657
ACH-000671,-0.4947651228925822
ACH-000672,-0.1469259847422118
ACH-000673,-0.2873222730131163
ACH-000676,-0.40008273478137296
ACH-000677,-0.4572354001732893
ACH-000681,-0.5080399076323856
ACH-000683,-0.3311107144847278
ACH-000684,-0.5892935732000638
ACH-000688,-0.3279445139140386
ACH-000693,-0.4231226797273455
ACH-000694,-0.4821375959963875
ACH-000695,-0.10670621137493808
ACH-000696,-0.30178956407725793
ACH-000697,-0.20050387511043408
ACH-000699,-0.4711370280052487
ACH-000701,-0.23747469723888126
ACH-000706,-0.3098334479996103
ACH-000711,-0.3237244355125495
ACH-000713,-0.3418691782469886
ACH-000714,-0.23638501483498245
ACH-000718,-0.3892167345571448
ACH-000720,-0.5672409787201811
ACH-000721,-0.4540228306287815
ACH-000724,-0.3947190721024133
ACH-000725,-0.36414287740630463
ACH-000732,-0.5828101032978058
ACH-000734,-0.2530153630264769
ACH-000735,-0.33183001557459285
ACH-000736,-0.3495084573663925
ACH-000738,-0.6189911395500804
ACH-000746,-0.11416587007284558
ACH-000747,-0.353444935989274
ACH-000748,-0.32418008641392937
ACH-000753,-0.39086195954175423
ACH-000756,-0.1981925836240958
ACH-000757,-0.09893132076484187
ACH-000758,-0.4383516753506955
ACH-000760,-0.4141506197136844
ACH-000762,-0.4651830927248263
ACH-000763,-0.5192864964577565
ACH-000764,-0.5518679118763455
ACH-000765,-0.282896835057987
ACH-000766,-0.3878755134535989
ACH-000767,-0.13672000219367472
ACH-000768,-0.44339937180245337
ACH-000769,-0.3841085424362625
ACH-000770,-0.27475859756274074
ACH-000771,-0.5168228117502804
ACH-000773,-0.265369004848136
ACH-000776,-0.020013054923313792
ACH-000777,-0.3386083194733281
ACH-000778,-0.4369166003012819
ACH-000781,-0.3515053877498875
ACH-000782,-0.4480783227897297
ACH-000783,-0.3102154679361216
ACH-000784,-0.28205322492857826
ACH-000785,-0.3518395080721497
ACH-000787,-0.4278905699396352
ACH-000788,-0.4011244496269729
ACH-000791,-0.3614337876278753
ACH-000792,-0.2709194743907819
ACH-000794,-0.3954545396938669
ACH-000796,-0.8372133105546474
ACH-000798,-0.5189220455839182
ACH-000799,-0.4402062350660056
ACH-000800,-0.2021469147450204
ACH-000802,-0.5178345253095512
ACH-000804,-0.5056038729619295
ACH-000805,-0.2441051082548019
ACH-000809,-0.3214139927982143
ACH-000810,-0.6174018446036046
ACH-000811,-0.4829961613167831
ACH-000817,-0.32991332693084685
ACH-000819,-0.5283155691953789
ACH-000820,-0.5344383672542143
ACH-000821,-0.4212113759319522
ACH-000822,-0.44597128458327945
ACH-000823,-0.4398082245444616
ACH-000824,-0.3665505763169135
ACH-000827,-0.5657847481248007
ACH-000829,-0.7470250090058391
ACH-000831,-0.14829632337769508
ACH-000832,-0.6395200753620737
ACH-000833,-0.05579078762202298
ACH-000834,-0.4410327872168551
ACH-000835,-0.6559219591010104
ACH-000836,-0.4160667129126426
ACH-000837,-0.2396553298668153
ACH-000838,-0.28001677643546363
ACH-000839,-0.5924065762272812
ACH-000840,-0.4632820094220661
ACH-000841,-0.3356134008599894
ACH-000843,-0.1847254857790955
ACH-000846,-0.23654739609325606
ACH-000847,-0.7268060536949476
ACH-000848,-0.4546115891123462
ACH-000849,-0.4150720590218727
ACH-000851,-0.5551739902221472
ACH-000855,-0.437987209494201
ACH-000856,-0.6215174118561448
ACH-000858,-0.16312296025942846
ACH-000859,-0.2737673520771389
ACH-000861,-0.5400987966849456
ACH-000862,-0.4544527187174101
ACH-000865,-0.4928062501578847
ACH-000866,-0.4045741617586234
ACH-000867,-0.25187629641151266
ACH-000869,-0.4668735241253856
ACH-000872,-0.3807810486210353
ACH-000873,-0.3340366714044066
ACH-000876,-0.7049836747029913
ACH-000878,-0.2481345960237167
ACH-000880,-0.6629378837439578
ACH-000881,-0.3440724950148355
ACH-000882,-0.519410101301814
ACH-000884,-0.4594304734035151
ACH-000885,-0.5678827945846598
ACH-000887,-0.4007295914537705
ACH-000889,-0.08124991046844597
ACH-000896,-0.44084083169116667
ACH-000898,-0.4054581175419523
ACH-000900,-0.020225750235463944
ACH-000901,-0.2335059645512658
ACH-000905,-0.4110007331424991
ACH-000906,-0.278693636234357
ACH-000907,-0.6272449320267012
ACH-000910,-0.2053575826407407
ACH-000911,-0.3381539535262057
ACH-000912,-0.6700893502582448
ACH-000913,-0.5363161412606164
ACH-000915,-0.5359486091534981
ACH-000916,-0.26761997408739685
ACH-000917,-0.3213144250313781
ACH-000920,-0.2786443922451312
ACH-000921,-0.4443372023054517
ACH-000924,-0.332497844757055
ACH-000926,-0.8370983399984921
ACH-000928,-0.5617518873160222
ACH-000929,-0.08498035857098664
ACH-000932,-0.07599598928961285
ACH-000935,-0.4707776132394515
ACH-000936,-0.5658816091789234
ACH-000937,-0.24128049032199184
ACH-000938,-0.3317420798091443
ACH-000939,-0.3000755651122172
ACH-000941,-0.3902933563194453
ACH-000943,-0.17891514132322256
ACH-000946,-0.4934495601064254
ACH-000947,-0.4093453778892731
ACH-000948,-0.6264112659739168
ACH-000950,-0.4106674477831716
ACH-000953,-0.24687341875309465
ACH-000954,-0.3840995744338912
ACH-000957,-0.40509688302357694
ACH-000958,-0.4490778078839221
ACH-000960,-0.4960169241794514
ACH-000963,-0.2108947284156348
ACH-000968,-0.3604684699925572
ACH-000969,-0.254901703535124
ACH-000972,-0.0079833345513065
ACH-000973,-0.4438519262851793
ACH-000974,-0.4848324802533398
ACH-000978,-0.2208050599270801
ACH-000984,-0.2778956296845171
ACH-000986,-0.46124367445342496
ACH-000988,-0.765090453890573
ACH-000993,-0.3713302519901269
ACH-000994,-0.44177331439199824
ACH-000996,-0.35749550138071146
ACH-001001,-0.5921307483268488
ACH-001020,-0.6690835864279392
ACH-001028,-0.2179789265839967
ACH-001031,-0.4057791424806961
ACH-001038,-0.41732000319553614
ACH-001048,-0.6760621523269855
ACH-001050,-0.3842811622859987
ACH-001053,-0.320378937805014
ACH-001054,-0.37822840672811175
ACH-001061,-0.3096119431263452
ACH-001067,-0.3693637071847309
ACH-001075,-0.5165469336266495
ACH-001096,-0.4120606196800584
ACH-001111,-0.6115042710568859
ACH-001119,-0.4974530582702857
ACH-001128,-0.5639448043800313
ACH-001134,-0.5675964174504211
ACH-001151,-0.3781781153738384
ACH-001163,-0.31852816370272186
ACH-001164,-0.450387912176947
ACH-001183,-0.6357862917248295
ACH-001192,-0.4289761755679898
ACH-001193,-0.4369141029492831
ACH-001196,-0.4414561807677669
ACH-001197,-0.4140976064219818
ACH-001205,-0.6460226220042581
ACH-001211,-0.3899971084361081
ACH-001212,-0.9752148179378332
ACH-001228,-0.34835643090097124
ACH-001232,-0.5660947130731899
ACH-001239,-0.3563204403354359
ACH-001270,-0.3765067316851588
ACH-001274,-0.7635697220365821
ACH-001275,-0.3720253878470171
ACH-001277,-0.3871878370776661
ACH-001278,-0.3485880669284843
ACH-001280,-0.1362628611514261
ACH-001283,-0.4575235492152261
ACH-001289,-0.2754223774618381
ACH-001300,-0.4545154608907079
ACH-001301,-0.48981679383409393
ACH-001302,-0.2130548147739556
ACH-001306,-0.08499429995713655
ACH-001318,-0.3076653383878266
ACH-001322,-0.7441932488937449
ACH-001328,-0.4720791291894592
ACH-001332,-0.4062819981451311
ACH-001336,-0.4261807058519618
ACH-001346,-0.22186568492433392
ACH-001353,-0.608109336001275
ACH-001354,0.05699596296494638
ACH-001367,-0.6576043948913289
ACH-001368,-0.1942306044991573
ACH-001374,-0.6309592248104645
ACH-001377,-0.2980775626464865
ACH-001380,-0.6941920318375534
ACH-001391,-0.7207262252333283
ACH-001408,-0.6193776231414101
ACH-001430,-0.4723980882160637
ACH-001431,-0.4209852803239222
ACH-001450,-0.4411532109967117
ACH-001496,-0.4059017589894041
ACH-001500,-0.5463154723374186
ACH-001523,-0.3798996769483672
ACH-001532,-0.4794008906210304
ACH-001550,-0.3044153227744595
ACH-001552,-0.5064551915523262
ACH-001554,-0.40972860743740097
ACH-001654,-0.48785348526031896
ACH-001735,-0.3617602307236407
ACH-001736,-0.3875036094891813
ACH-001737,-0.05227574998274923
ACH-001740,-0.17469846790806678
ACH-001745,-0.288850840021228
ACH-001765,-0.22816491408470066
