,OR2T3 (343173)
ACH-000004,-0.1883442120105012
ACH-000005,-0.2478899071698411
ACH-000007,-0.34658930866182264
ACH-000009,-0.2873279565463083
ACH-000011,-0.0525219257470508
ACH-000012,-0.13881345850751295
ACH-000013,-0.09834896645380647
ACH-000014,-0.12095947200014485
ACH-000015,-0.0973094213252753
ACH-000017,-0.1150376385735923
ACH-000018,-0.11108340255026383
ACH-000019,0.034626733365737634
ACH-000021,-0.1306192140208126
ACH-000022,-0.25180771169489463
ACH-000025,-0.16638539141913808
ACH-000028,-0.12257627982829787
ACH-000030,-0.1374686464768036
ACH-000035,-0.1485105003188528
ACH-000036,-0.3362390957024412
ACH-000037,-0.16852673295444556
ACH-000039,-0.09068635256521594
ACH-000040,-0.2869982055723793
ACH-000041,-0.18891835068776647
ACH-000042,-0.21180997308086155
ACH-000045,-0.1398601423257606
ACH-000047,-0.2829824491472856
ACH-000052,-0.17075365719807892
ACH-000053,-0.1766304592628772
ACH-000054,-0.28977373665700057
ACH-000055,-0.1408371522348557
ACH-000060,-0.20871073627504716
ACH-000067,-0.3304674109169102
ACH-000070,-0.11876290214586975
ACH-000075,-0.174270184050828
ACH-000078,-0.2657774190597328
ACH-000082,-0.22421490157241536
ACH-000085,-0.04250442594780714
ACH-000086,-0.1839637626633992
ACH-000087,-0.14704088829305936
ACH-000092,-0.126392452421454
ACH-000095,-0.24906993327722785
ACH-000097,-0.2142467300458505
ACH-000098,-0.2444868893851969
ACH-000099,-0.07673844933902309
ACH-000108,-0.17927347074863528
ACH-000113,-0.30424638250640507
ACH-000116,-0.23019150169457214
ACH-000118,-0.07670738010615914
ACH-000120,-0.16320872528377514
ACH-000123,-0.210161197074495
ACH-000127,-0.07026604093844055
ACH-000128,-0.2363260059885112
ACH-000132,-0.1848755627564709
ACH-000133,-0.028290633427763938
ACH-000137,-0.2648998253818365
ACH-000138,-0.21664197472000654
ACH-000142,-0.19286304955334024
ACH-000143,-0.23184809712441745
ACH-000146,-0.27555122312743296
ACH-000148,-0.18077752662534732
ACH-000150,-0.33032194744824617
ACH-000152,-0.1577600357337623
ACH-000153,-0.18966459188109264
ACH-000159,-0.08977202208539786
ACH-000160,-0.0911481093835708
ACH-000163,-0.20683130098227387
ACH-000167,-0.3904994896321755
ACH-000168,-0.2190039866308799
ACH-000169,-0.21924440814366108
ACH-000178,-0.20052701372983744
ACH-000183,-0.2760306350175957
ACH-000188,-0.2498682783896871
ACH-000189,-0.2309499287692704
ACH-000190,-0.1216084503084956
ACH-000198,-0.25468078844071945
ACH-000203,-0.301234927240151
ACH-000204,-0.2577891857986162
ACH-000206,-0.119707035842142
ACH-000207,-0.20806342885304865
ACH-000208,0.03126736619282136
ACH-000210,-0.2434431097773291
ACH-000211,-0.1411650084676758
ACH-000215,-0.1935478902045515
ACH-000221,-0.0886467679782354
ACH-000222,-0.2377717362990365
ACH-000223,-0.06963507108642289
ACH-000226,-0.08645664214893417
ACH-000227,-0.02040472692544391
ACH-000228,-0.06751799395613038
ACH-000231,-0.07039554778640474
ACH-000232,-0.2383586184113469
ACH-000233,-0.30972105745777034
ACH-000234,-0.34990852606321743
ACH-000235,-0.20112994747560886
ACH-000237,-0.1685329897756037
ACH-000238,-0.22921579409352255
ACH-000242,-0.35576367452299656
ACH-000243,-0.1825570486345264
ACH-000244,-0.2833605904256404
ACH-000246,-0.2968243101879929
ACH-000248,-0.18832634273380025
ACH-000250,-0.22533705272926954
ACH-000251,-0.09985616336514573
ACH-000252,-0.2718278432523795
ACH-000253,-0.1960376483349793
ACH-000255,-0.11196913208163838
ACH-000256,-0.3060342198693482
ACH-000257,-0.19425184893826247
ACH-000258,-0.3915381228872527
ACH-000259,-0.16421059804200475
ACH-000260,-0.1638521436623608
ACH-000261,-0.2327291320579877
ACH-000262,-0.04815056578049762
ACH-000263,0.0059192639807671
ACH-000264,-0.19344378192655853
ACH-000265,-0.07368629976684757
ACH-000266,-0.20423069013014755
ACH-000272,-0.2488833918480225
ACH-000274,-0.23643707556870985
ACH-000277,-0.31146106642231025
ACH-000278,-0.2224626129117628
ACH-000279,-0.06789440942747713
ACH-000280,-0.15209649826016086
ACH-000281,-0.3065291111051235
ACH-000288,-0.32941639990376204
ACH-000291,-0.2271302715933933
ACH-000293,-0.1386131378839947
ACH-000294,-0.10889866193073984
ACH-000295,-0.4647975318631179
ACH-000296,-0.1722772445944306
ACH-000302,-0.010688134727268815
ACH-000304,-0.2618429119312635
ACH-000307,-0.20240631624113675
ACH-000308,-0.20693531832189668
ACH-000310,-0.1904323892373482
ACH-000311,-0.10132925113239033
ACH-000312,-0.1567103490819126
ACH-000315,-0.0765771314563509
ACH-000316,-0.2276468792845325
ACH-000317,-0.2450967341613457
ACH-000318,-0.06924144833334545
ACH-000319,-0.09394822559685226
ACH-000320,-0.2340583852868833
ACH-000322,-0.10984436739912297
ACH-000323,-0.1313912746576076
ACH-000324,-0.3682086095386182
ACH-000329,-0.2570931332484586
ACH-000330,-0.1855100534085
ACH-000331,-0.12714851077070138
ACH-000332,-0.1678850301589785
ACH-000334,-0.21131516899630987
ACH-000335,-0.012304770011710896
ACH-000336,-0.18366429417309585
ACH-000337,-0.12469304556830273
ACH-000338,0.058680810930529674
ACH-000339,-0.10936973104460042
ACH-000341,-0.046250592529087434
ACH-000348,-0.2564094330518665
ACH-000350,-0.2263085016566348
ACH-000352,-0.3639945557966186
ACH-000356,-0.08070012733605586
ACH-000361,-0.22095365131332967
ACH-000362,-0.2459370620134824
ACH-000363,-0.18858901902640154
ACH-000364,-0.11062702545837357
ACH-000365,-0.15300900640971216
ACH-000366,-0.1629679413255392
ACH-000368,-0.3808882103599702
ACH-000374,-0.15707916815356088
ACH-000375,-0.11829615500662442
ACH-000376,-0.17644913917772012
ACH-000381,-0.11011390890946793
ACH-000383,-0.19167105234364304
ACH-000387,-0.1518233870084313
ACH-000389,-0.08653805719704084
ACH-000390,-0.15039416338505476
ACH-000393,-0.15753171154590934
ACH-000395,-0.3255042241218903
ACH-000396,-0.3907492389613142
ACH-000397,-0.16719969532982326
ACH-000401,-0.12836352333771864
ACH-000402,-0.11807595117426535
ACH-000403,-0.35448927819269405
ACH-000404,-0.3234110315363766
ACH-000406,-0.1297906721376028
ACH-000407,-0.18492849729225327
ACH-000408,-0.1078323096556064
ACH-000410,-0.15502843227170793
ACH-000411,-0.21977528335943164
ACH-000414,-0.08688842061138298
ACH-000415,-0.011222586321413552
ACH-000416,-0.19338903026313614
ACH-000420,-0.3800333860238567
ACH-000421,-0.2886971850915846
ACH-000424,0.045221535353317965
ACH-000425,-0.1833401422199599
ACH-000426,-0.3917871666268772
ACH-000427,-0.126660956266522
ACH-000433,-0.15470868071584765
ACH-000435,-0.35591422569444725
ACH-000436,-0.2553497613785778
ACH-000444,-0.2359836716835253
ACH-000445,-0.17408306517620306
ACH-000448,-0.3505548410582057
ACH-000450,-0.21406945994567045
ACH-000452,-0.09274635488593476
ACH-000454,-0.2200967751112292
ACH-000458,-0.12483422844334598
ACH-000459,-0.29821953809778656
ACH-000460,-0.28158156882470753
ACH-000461,-0.20955774063666166
ACH-000463,-0.3141207961139252
ACH-000464,-0.2555942037041663
ACH-000466,-0.2235479201517324
ACH-000467,-0.3793613500810117
ACH-000468,-0.25348417032482834
ACH-000469,-0.1750328533651369
ACH-000470,-0.3168961621459259
ACH-000471,-0.26956391738752283
ACH-000472,-0.17676086622227646
ACH-000473,-0.24923650107267
ACH-000475,-0.22393709889866972
ACH-000476,-0.1570954322285886
ACH-000477,-0.28752958063075
ACH-000479,-0.17863496903077353
ACH-000480,-0.10924805541133338
ACH-000481,-0.05768840852385065
ACH-000483,-0.21130890693529905
ACH-000484,-0.28383088672738155
ACH-000485,-0.4742642547505215
ACH-000486,-0.1243973027721524
ACH-000487,-0.259494172246706
ACH-000488,-0.13576976573304708
ACH-000490,-0.02296994069963813
ACH-000491,-0.21190126449861
ACH-000495,-0.20603742130046748
ACH-000496,-0.17938813877449278
ACH-000499,-0.19347633039070436
ACH-000500,-0.06773735700203602
ACH-000502,-0.2787428531268926
ACH-000503,-0.3613276123503956
ACH-000505,-0.26452509829816195
ACH-000507,-0.2493462264406201
ACH-000510,-0.12999412097134005
ACH-000511,-0.22718684940011497
ACH-000512,-0.40578178541743337
ACH-000516,-0.20396013087818265
ACH-000517,-0.2106879982908128
ACH-000518,-0.1442899575157719
ACH-000520,-0.24268201456705146
ACH-000521,-0.15578773646156147
ACH-000522,-0.2022493809642335
ACH-000524,-0.16744729608918604
ACH-000527,-0.24163842771008334
ACH-000528,-0.15395814779072256
ACH-000537,-0.30305284728366017
ACH-000541,-0.23067252857214826
ACH-000542,-0.18327152336303806
ACH-000544,-0.05959390448535627
ACH-000545,-0.13336817885490293
ACH-000547,-0.179448455302279
ACH-000548,-0.15319394087550775
ACH-000549,-0.052776553250328095
ACH-000550,-0.2633343001560698
ACH-000552,-0.2620219934767609
ACH-000556,-0.12136195070598305
ACH-000557,-0.2974778171424123
ACH-000569,-0.4610902318812457
ACH-000570,-0.2573269548023791
ACH-000571,-0.2275681702513261
ACH-000573,-0.06824438379789416
ACH-000576,-0.36024084978987725
ACH-000579,-0.20347319399688688
ACH-000580,-0.09358545648824453
ACH-000584,-0.1236952439786173
ACH-000585,-0.09616546733581384
ACH-000588,-0.15867991402499915
ACH-000589,-0.1953857847554132
ACH-000591,-0.0987031337832848
ACH-000593,-0.15251360859631302
ACH-000600,-0.13634630223464267
ACH-000601,-0.17960351942675368
ACH-000605,-0.06580551880933495
ACH-000606,-0.12484484779486392
ACH-000608,-0.1432961256773401
ACH-000614,-0.3319583427906909
ACH-000616,-0.08057385322982008
ACH-000618,-0.1505955756636804
ACH-000619,-0.08749680239200451
ACH-000620,-0.09723750106363163
ACH-000621,-0.2371537026224923
ACH-000622,-0.3317076841124776
ACH-000623,-0.10988724073176226
ACH-000624,-0.17925007718676167
ACH-000627,-0.3254320185861491
ACH-000630,-0.263573047077615
ACH-000631,-0.3390737906019598
ACH-000632,-0.17624627428926026
ACH-000633,-0.0708122978847316
ACH-000637,-0.038426897906588375
ACH-000638,-0.10293518730899504
ACH-000646,-0.14765446593338058
ACH-000647,-0.13554427084020826
ACH-000648,-0.3116214476881031
ACH-000649,-0.341489429717578
ACH-000651,-0.16582459927522222
ACH-000652,-0.3045275809513617
ACH-000653,-0.10345931196672327
ACH-000657,-0.24793905748796066
ACH-000658,-0.1910809058507836
ACH-000661,-0.14790219602977875
ACH-000662,-0.4763322138635551
ACH-000663,-0.06995438379532709
ACH-000665,-0.0034212361679566467
ACH-000671,-0.1809364601450513
ACH-000672,0.22365472434300232
ACH-000673,-0.16433705705797585
ACH-000676,-0.16718472178838858
ACH-000677,-0.1998130901714911
ACH-000681,-0.1161704078982845
ACH-000683,-0.19141036891836855
ACH-000684,-0.2752003988713166
ACH-000688,-0.13998609735251893
ACH-000693,-0.06674803848858403
ACH-000694,-0.1073492555343581
ACH-000695,-0.2438111038970896
ACH-000696,-0.10748992630373504
ACH-000697,-0.36835656382650384
ACH-000699,-0.09888005082228438
ACH-000701,-0.17590025985638486
ACH-000706,-0.15428479106631113
ACH-000711,-0.13145847329317234
ACH-000713,-0.17071470322875668
ACH-000714,-0.23465560875492775
ACH-000718,-0.19303481704932016
ACH-000720,-0.08175981275833062
ACH-000721,-0.1545126469373778
ACH-000724,-0.15800245525615905
ACH-000725,-0.2906851137288833
ACH-000732,0.0432188846847543
ACH-000734,-0.20639506495907933
ACH-000735,-0.13659196976417648
ACH-000736,-0.13197760438094114
ACH-000738,-0.20622697832476436
ACH-000746,-0.16496035361107506
ACH-000747,-0.20668976399277453
ACH-000748,-0.22970566527582145
ACH-000753,-0.2570391406017656
ACH-000756,-0.29989390283427303
ACH-000757,-0.11600306328506638
ACH-000758,-0.029382523810788912
ACH-000760,-0.1896360149364386
ACH-000762,-0.05384572946652131
ACH-000763,-0.1995207421832576
ACH-000764,-0.19954452103989825
ACH-000765,-0.09740493369828013
ACH-000766,-0.2617956523645917
ACH-000767,-0.11027823892735383
ACH-000768,-0.1576451746214377
ACH-000769,-0.1678909641603925
ACH-000770,-0.2132747938650908
ACH-000771,-0.294779105678277
ACH-000773,-0.3194273086078887
ACH-000776,-0.2753468774384613
