,ALG11 (440138)
ACH-000004,-1.3779526933573023
ACH-000005,-0.8507656898440785
ACH-000007,-1.0108764832122017
ACH-000009,-1.1603432831120686
ACH-000011,-0.8475846724201562
ACH-000012,-1.2162600126788763
ACH-000013,-1.1733333112551616
ACH-000014,-1.0924863515386327
ACH-000015,-1.1693870224084006
ACH-000017,-1.057740015737909
ACH-000018,-1.142717499951737
ACH-000019,-1.2778333713226628
ACH-000021,-1.1276666999947542
ACH-000022,-1.10102857229785
ACH-000025,-1.1268497616882132
ACH-000028,-0.9850924773415736
ACH-000030,-1.2399872258935278
ACH-000035,-1.3334215846367317
ACH-000036,-1.0210976553223559
ACH-000037,-0.4560180777738557
ACH-000039,-1.0854386873500421
ACH-000040,-1.194399348199119
ACH-000041,-0.8717126915321414
ACH-000042,-1.2485468024036979
ACH-000045,-1.1884606152830113
ACH-000047,-1.1369702417783538
ACH-000052,-1.2399287192958792
ACH-000053,-1.0954196894483736
ACH-000054,-1.2241711931173291
ACH-000055,-1.0986071353597573
ACH-000060,-1.1485924273799752
ACH-000067,-1.316981221357275
ACH-000070,-1.061877941556742
ACH-000075,-1.2728676523814002
ACH-000078,-1.0606719673419378
ACH-000082,-1.1864340145429149
ACH-000085,-0.98802059380032
ACH-000086,-1.21277740946847
ACH-000087,-1.198391874662042
ACH-000092,-1.1936257419281535
ACH-000095,-1.1393803366068374
ACH-000097,-1.049954313180234
ACH-000098,-1.2519327722607485
ACH-000099,-1.1670749823205249
ACH-000108,-1.2648092170762757
ACH-000113,-1.336216230134357
ACH-000116,-1.0336205793463276
ACH-000118,-1.0286476845517516
ACH-000120,-1.2106247468220186
ACH-000123,-1.0904189129188886
ACH-000127,-1.2664599210476135
ACH-000128,-1.3101774370657584
ACH-000132,-1.200007165894576
ACH-000133,-1.182636359550003
ACH-000137,-1.1351032783040054
ACH-000138,-1.138101284753666
ACH-000142,-1.0914755553548752
ACH-000143,-1.3054672243999268
ACH-000146,-1.1341656591125702
ACH-000148,-1.212820456825803
ACH-000150,-0.8780520614062991
ACH-000152,-1.2756319962680354
ACH-000153,-1.312780160527394
ACH-000159,-1.1263799024913903
ACH-000160,-1.3538981161651755
ACH-000163,-0.9953831925645876
ACH-000167,-1.4408450617412372
ACH-000168,-1.2294430128581204
ACH-000169,-1.3594073458344256
ACH-000178,-0.8748426241140608
ACH-000183,-1.2446610869142574
ACH-000188,-1.1106361989317088
ACH-000189,-0.8390673537060042
ACH-000190,-1.0782981672365126
ACH-000198,-0.94771383638481
ACH-000203,-1.1117338251429367
ACH-000204,-1.412558889264883
ACH-000206,-1.1777065252134675
ACH-000207,-1.1228849771739429
ACH-000208,-1.0311351087840073
ACH-000210,-1.0695194339052296
ACH-000211,-0.9249937823887804
ACH-000215,-1.1875616023841598
ACH-000221,-1.4254334327501947
