,DCXR (51181)
ACH-000319,-0.15379320792147078
ACH-000320,-0.11691645152822053
ACH-000322,-0.25533811142339585
ACH-000323,-0.21263723200708345
ACH-000324,-0.13058752233678844
ACH-000329,-0.2043200093375604
ACH-000330,-0.227016092374207
ACH-000331,-0.03362304351550815
ACH-000332,-0.14340783589190048
ACH-000334,0.061061154093880014
ACH-000335,-0.02740256366243881
ACH-000336,-0.04434806494256169
ACH-000337,-0.2735310198923945
ACH-000338,-0.22394490597271285
ACH-000339,-0.18453280992876445
ACH-000341,-0.22420656921739585
ACH-000348,-0.15075259021528578
ACH-000350,-0.11184656519469408
ACH-000352,-0.22391182572224608
ACH-000356,-0.1352662824311729
ACH-000361,-0.07345127392429822
ACH-000362,-0.14340166946480148
ACH-000363,-0.04838994633715655
ACH-000364,-0.08668730851694102
ACH-000365,-0.006241695861184314
ACH-000366,-0.2492292163639451
ACH-000368,-0.06950822040187153
ACH-000374,-0.3113663080604462
ACH-000375,-0.1293802985683167
ACH-000376,-0.015990573037126015
ACH-000381,-0.09822325895604607
ACH-000383,-0.26887406414051324
ACH-000387,-0.07031107092920427
ACH-000389,-0.10486382164704502
ACH-000390,-0.1400487611416262
ACH-000393,-0.2899451180028633
ACH-000395,-0.3759777432255084
ACH-000396,-0.15955825841844548
ACH-000397,-0.22439905311511266
ACH-000401,-0.18122512024358772
ACH-000402,0.18990684829175486
ACH-000403,-0.19915584820558266
ACH-000404,0.03462713802719369
ACH-000406,-0.17644545963933336
ACH-000407,-0.25311454318074644
ACH-000408,-0.15242203713039473
ACH-000410,-0.03011656389505087
ACH-000411,-0.1040074329374036
ACH-000414,-0.1414743882935658
ACH-000415,-0.14328536994481125
ACH-000416,-0.1092150437415568
ACH-000420,-0.1760552305381272
ACH-000421,-0.11648078005664725
ACH-000424,-0.2328478308622097
ACH-000425,-0.18491823741440705
ACH-000426,-0.1412860629134721
ACH-000427,-0.2080890365877688
ACH-000433,-0.29317597435168186
ACH-000435,-0.32711575544722604
ACH-000436,-0.2891747181834997
ACH-000444,-0.1284964267521015
ACH-000445,-0.05013311311868487
ACH-000448,-0.09433478471292804
ACH-000450,-0.08528346684585601
ACH-000452,-0.13037151675639955
ACH-000454,0.0646380605176317
ACH-000458,-0.21457083035069405
ACH-000459,-0.035358350122628585
ACH-000460,-0.15205679784573015
ACH-000461,-0.012026827583080595
ACH-000463,-0.13756021670306642
ACH-000464,-0.15142961879274344
ACH-000466,-0.2637537086770443
ACH-000467,-0.17863086763023048
ACH-000468,-0.14288462450101225
ACH-000469,-0.12751913915645038
ACH-000470,-0.20875933572380007
ACH-000471,-0.06051732352097869
ACH-000472,-0.16037883870761435
ACH-000473,-0.06354442618664233
ACH-000475,-0.10875111221306648
ACH-000476,-0.21222957149032234
ACH-000477,-0.10337735527552988
ACH-000479,-0.17387099828170255
ACH-000480,-0.21516425197118816
ACH-000481,-0.08641534855076069
ACH-000483,-0.2598630864352192
ACH-000484,-0.021079767660675455
ACH-000485,-0.35502186218765963
ACH-000486,-0.11419709141814313
ACH-000487,0.007294872347814988
ACH-000488,-0.17406998993704206
ACH-000490,-0.15701406291845316
ACH-000491,-0.0746014886085944
ACH-000495,0.06414959595343347
ACH-000496,-0.2110329057696412
ACH-000499,-0.03197321193105517
ACH-000500,-0.045913951312221035
ACH-000502,-0.14823638019435612
ACH-000503,0.05313077496238478
ACH-000505,-0.17728207973740118
ACH-000507,-0.1815885652800154
ACH-000510,-0.09463311707935612
ACH-000511,-0.1479080558575928
ACH-000512,-0.05008388837090174
ACH-000516,-0.0945684313229566
ACH-000517,-0.21181568160652567
ACH-000518,-0.2366057828932979
ACH-000520,-0.1237859666438086
ACH-000521,-0.07379382302543201
ACH-000522,-0.04634010108396148
ACH-000524,-0.07950585512633737
ACH-000527,-0.07621711924833656
ACH-000528,-0.054447648465709486
ACH-000537,-0.22293418055546613
ACH-000541,-0.13089278088009995
ACH-000542,-0.11519308294151415
ACH-000544,0.06901221427744449
ACH-000545,-0.15597634254177112
ACH-000547,0.08252825243016294
ACH-000548,-0.1999053882889612
ACH-000549,-0.22483850776483186
ACH-000550,-0.26166873064096097
ACH-000552,-0.15377642310502787
ACH-000556,-0.21838495041452466
ACH-000557,-0.08636634144228011
ACH-000569,-0.14964374461696825
ACH-000570,0.011147240898378078
ACH-000571,-0.12054561269786535
ACH-000573,-0.0266493717739426
ACH-000576,-0.41828689677755815
ACH-000579,-0.14184558261552885
ACH-000580,-0.21612239239853567
ACH-000584,-0.1266519816926106
ACH-000585,-0.03841892955838473
ACH-000588,-0.11824819234083588
ACH-000589,-0.16904446357675346
ACH-000591,-0.2786194922357457
ACH-000593,-0.14696471919502846
ACH-000600,-0.1213649685147742
ACH-000601,-0.1286087311176499
ACH-000605,-0.24636092596523795
ACH-000606,-0.1608520837172123
ACH-000608,-0.17967010069258801
ACH-000614,-0.08328338866046595
ACH-000616,-0.17887617990072766
ACH-000618,-0.13177280694324636
ACH-000619,-0.1826763520898647
ACH-000620,-0.07148028925420304
ACH-000621,-0.2308336462196092
ACH-000622,-0.2055212320789558
ACH-000623,-0.2302255560742354
ACH-000624,-0.12999858907995054
ACH-000627,-0.16206407389852073
ACH-000630,-0.08442661555900731
ACH-000631,0.1953065241369951
ACH-000632,-0.17976146617970565
ACH-000633,-0.22398154057465253
ACH-000637,-0.06266846696685363
ACH-000638,-0.2317713483902228
ACH-000646,-0.20049902462415445
ACH-000647,-0.1968382504731761
ACH-000648,-0.3159156010215895
ACH-000649,-0.16445033341817766
ACH-000651,-0.08593963518621382
ACH-000652,-0.020483526111666244
ACH-000653,-0.18529803445188786
ACH-000657,-0.13449271377856795
ACH-000658,-0.1962843446918691
ACH-000661,-0.14887827199366074
ACH-000662,-0.2312355176971501
ACH-000663,-0.2888300136061636
ACH-000665,-0.08919157627201467
ACH-000671,-0.17359894411117585
ACH-000672,-0.13856993768894754
ACH-000673,-0.26073324610782456
ACH-000676,-0.19988491594377847
ACH-000677,-0.05919868211408307
ACH-000681,-0.18246375972557008
ACH-000683,-0.1231032574720032
ACH-000684,-0.3024397358033715
ACH-000688,0.00906498544954745
ACH-000693,-0.1795677217662599
ACH-000694,-0.05743261921786664
ACH-000695,0.03935825337446955
ACH-000696,-0.12014422657171347
ACH-000697,-0.12281241406652962
ACH-000699,-0.22225066739077426
ACH-000701,-0.11744295394229093
ACH-000706,-0.0033282434091528573
ACH-000711,-0.1399726160405728
ACH-000713,-0.1655689704223086
ACH-000714,-0.2602997815741575
ACH-000718,-0.3509551900787343
ACH-000720,-0.2710336934597569
ACH-000721,-0.16135886722320508
ACH-000724,-0.1325769805369113
ACH-000725,-0.1283659608866939
ACH-000732,-0.03977627209988625
ACH-000734,-0.06534816204767181
ACH-000735,-0.11779399149953118
ACH-000736,-0.03010408237703735
ACH-000738,-0.1432714115792032
ACH-000746,-0.09728840789265268
ACH-000747,-0.021401715482250463
ACH-000748,-0.033760136120794475
ACH-000753,-0.12707742837264535
ACH-000756,0.06648634654697402
ACH-000757,-0.1404841074199543
ACH-000758,-0.13126346418220786
ACH-000760,-0.1297680203929483
ACH-000762,-0.1122672679828495
ACH-000763,-0.11211909015039408
ACH-000764,-0.038724496179364576
ACH-000765,-0.17552945917979013
ACH-000766,-0.1739062144584282
ACH-000767,-0.1533210053780938
ACH-000768,-0.014057972135257954
ACH-000769,-0.1855770470984869
ACH-000770,-0.11649618009630522
ACH-000771,-0.0612870706543672
ACH-000773,-0.2774613719155527
ACH-000776,-0.32708138358495825
ACH-000777,-0.0919140042708618
ACH-000778,-0.07391388165451603
ACH-000781,-0.14827844661744632
ACH-000782,-0.2352514716968287
ACH-000783,-0.21164484029260933
ACH-000784,-0.09074260373569204
ACH-000785,-0.25348106223453376
ACH-000787,-0.1655209003628178
ACH-000788,-0.002283098908638425
ACH-000791,-0.17340711599300224
ACH-000792,-0.21297236677039086
ACH-000794,-0.21457644646518856
ACH-000796,-0.07306996155837889
ACH-000798,-0.2281782359420392
ACH-000799,-0.2447575546676969
ACH-000800,-0.387081033204747
ACH-000802,-0.08146323837160588
ACH-000804,-0.12047776607792912
ACH-000805,-0.1875592005020461
ACH-000809,-0.17051021570302624
ACH-000810,0.02460383592329434
ACH-000811,-0.16353104527481632
ACH-000817,-0.16707540502316226
ACH-000819,-0.046765696864354736
ACH-000820,0.14608739490546946
ACH-000821,-0.012139738849206579
ACH-000822,-0.15278132182473314
ACH-000823,-0.19292734310047294
ACH-000824,-0.18632945889457325
ACH-000827,-0.0933086838054958
ACH-000829,-0.13657668581551224
ACH-000831,-0.05698316740486069
ACH-000832,-0.01640331273118033
ACH-000833,-0.2640670880641679
ACH-000834,-0.03598348333571881
ACH-000835,-0.02242210973453412
ACH-000836,-0.2078462170524477
ACH-000837,-0.06583286918010622
ACH-000838,0.007862966893156173
ACH-000839,-0.12377979028002085
ACH-000840,-0.01565894032762675
ACH-000841,-0.2321983870025713
ACH-000843,-0.17018147787427654
ACH-000846,-0.4970563849281435
ACH-000847,-0.11335749758238993
ACH-000848,-0.09515987496373876
ACH-000849,-0.0473422157005527
ACH-000851,0.048587521789856335
ACH-000855,-0.06533412540844705
ACH-000856,-0.12023638892544836
ACH-000858,-0.04351256411836794
ACH-000859,-0.08299398794482787
ACH-000861,-0.011060241202762406
ACH-000862,-0.14415869370842627
ACH-000865,-0.1113850366531293
ACH-000866,-0.15055245375232298
ACH-000867,-0.10464791976075573
ACH-000869,-0.12464729859821284
ACH-000872,-0.08276834316090616
ACH-000873,-0.05771447844093421
ACH-000876,-0.0763963605877652
ACH-000878,0.0415731316455824
ACH-000880,-0.02472093667992491
ACH-000881,-0.153952185455979
ACH-000882,-0.18016055080947035
ACH-000884,-0.191034587459138
ACH-000885,0.048120959808765316
ACH-000887,-0.03663579403814668
ACH-000889,-0.05702186562525895
ACH-000896,-0.1261368739519472
ACH-000898,-0.13924464887614715
ACH-000900,0.050432504068309084
ACH-000901,-0.09085126216605573
ACH-000905,-0.16281216298921186
ACH-000906,-0.04841460752173652
ACH-000907,-0.09082971343806306
ACH-000910,-0.1520681335968486
ACH-000911,-0.038551436373065344
ACH-000912,-0.2630914932462095
ACH-000913,-0.16705118103204514
ACH-000915,-0.03808668463102122
ACH-000916,-0.14180838283162595
ACH-000917,-0.14578816820283666
ACH-000920,-0.22170871118443994
ACH-000921,-0.046707199053629564
ACH-000924,-0.03473185582089497
ACH-000926,-0.19729608392095296
ACH-000928,-0.1903127749941554
ACH-000929,-0.08768926979091339
ACH-000932,-0.056609816134372576
ACH-000935,-0.2641449784969733
ACH-000936,-0.04550159447424736
ACH-000937,-0.1668301540854452
ACH-000938,-0.1128029741437078
ACH-000939,-0.1760902080133064
ACH-000941,-0.1282669193685184
ACH-000943,-0.0925114867248068
ACH-000946,-0.09485628025968007
ACH-000947,-0.0580830927401701
ACH-000948,-0.08703315959470848
ACH-000950,-0.2933539397754788
ACH-000953,-0.21630368930452384
ACH-000954,-0.06872520447568822
ACH-000957,-0.046497512578353314
ACH-000958,0.11696926292473267
ACH-000960,-0.16183991834903966
ACH-000963,-0.1575042318799974
ACH-000968,0.02358838896738044
ACH-000969,0.01306908174450361
ACH-000972,0.2550479279638773
ACH-000973,-0.18166290119796352
ACH-000974,-0.14556795930652858
ACH-000978,-0.1752839828967247
ACH-000984,-0.02234807858071675
ACH-000986,-0.14060770432057507
ACH-000988,-0.032843484609747016
ACH-000993,-0.06446032569018847
ACH-000994,0.017354206544667076
ACH-000996,-0.13906809311257007
ACH-001001,-0.2550732989839444
ACH-001020,-0.21373199683357832
ACH-001028,-0.1092645958142401
ACH-001031,-0.06522947919517634
ACH-001038,-0.0369634608826588
ACH-001048,-0.2073664093152636
ACH-001050,-0.1106623834545479
ACH-001053,-0.0909894161286176
ACH-001054,-0.04407978894637104
ACH-001061,-0.07677305498162147
ACH-001067,-0.01187802923066317
ACH-001075,-0.10499287952842028
ACH-001096,-0.34988419576639623
ACH-001111,0.013993124347675709
ACH-001119,0.006029671534279918
ACH-001128,-0.2396212180159409
ACH-001134,-0.2515504310945057
ACH-001151,-0.06250751162397299
ACH-001163,-0.22520978186637666
ACH-001164,-0.12315001696958175
ACH-001183,-0.19228907675766585
ACH-001192,0.08499816663121576
ACH-001193,-0.2383481681509826
ACH-001196,-0.09183213725060099
ACH-001197,-0.3686866098705214
ACH-001205,-0.09740487770062324
ACH-001211,0.035654121357292616
ACH-001212,0.03301295683532642
ACH-001228,-0.13516476488499232
ACH-001232,-0.26602392677532083
ACH-001239,-0.10644665054580113
ACH-001270,-0.3004994360279258
ACH-001274,-0.2453940322792898
ACH-001275,-0.06437206461544129
ACH-001277,-0.06909963308769976
ACH-001278,0.05941793530090901
ACH-001280,-0.187839203390186
ACH-001283,-0.11268503658934916
ACH-001289,-0.16068931004401324
ACH-001300,-0.19623711194710872
ACH-001301,-0.12618514144865994
ACH-001302,-0.458409484386127
ACH-001306,-0.16378754116630867
ACH-001318,0.004282813258732361
ACH-001322,-0.2469832135129966
ACH-001328,-0.3297848362970332
ACH-001332,0.06506549327351846
ACH-001336,-0.07488006575643702
ACH-001346,-0.06258424877328828
ACH-001353,-0.06310717182261975
ACH-001354,-0.2548362193331408
ACH-001367,-0.05274012580127765
ACH-001368,-0.12142925319383198
ACH-001374,-0.1669964264050056
ACH-001377,-0.08335335685063938
ACH-001380,-0.11635667715215868
ACH-001391,-0.16354218809674048
ACH-001408,-0.21341405036741265
ACH-001430,-0.047390846952522346
ACH-001431,-0.174130239813164
ACH-001450,-0.22394123699551327
ACH-001496,-0.02743626545707259
ACH-001500,-0.284777187238087
ACH-001523,-0.06800669993362814
ACH-001532,-0.033245701309575035
ACH-001550,-0.13586469230076745
ACH-001552,-0.09414451021505632
ACH-001554,-0.14546319059979235
ACH-001654,-0.19516133740131275
ACH-001735,-0.1784203854903078
ACH-001736,0.004703484769624588
ACH-001737,-0.062236565744331035
ACH-001740,-0.10600173738507414
ACH-001745,-0.04471349178870825
ACH-001765,-0.01547768429967118
