,MTIF3 (219402)
ACH-000004,0.03703996345163254
ACH-000005,0.14749488332612076
ACH-000007,-0.0514114538285665
ACH-000009,0.08896580120988426
ACH-000011,0.1919961307946712
ACH-000012,0.0064665365729719895
ACH-000013,-0.17250453569641025
ACH-000014,-0.042802185537381486
ACH-000015,-0.2147600626006495
ACH-000017,-0.04312452853672607
ACH-000018,0.18480526703061687
ACH-000019,0.06769829202666444
ACH-000021,0.014722377098706187
ACH-000022,0.027829978133985103
ACH-000025,0.09943599899760087
ACH-000028,-0.04331620803057672
ACH-000030,-2.4947300627150324e-05
ACH-000035,0.08640389276679365
ACH-000036,0.27673382835520416
ACH-000037,-0.08485529341206342
ACH-000039,0.06333492123594718
ACH-000040,-0.05034925798982449
ACH-000041,-0.02053441459160533
ACH-000042,0.021273695797053675
ACH-000045,-0.08630649024210249
ACH-000047,-0.06869171891873889
ACH-000052,-0.04911699667598842
ACH-000053,0.08844536551028276
ACH-000054,0.10493845049637003
ACH-000055,0.0976481511514864
ACH-000060,-0.008703088778008386
ACH-000067,0.05034073416464075
ACH-000070,-0.09135678532584417
ACH-000075,0.08257737021900269
ACH-000078,0.03479613820877425
ACH-000082,-0.014085682821363812
ACH-000085,-0.04491186425368702
ACH-000086,-0.10625446988353293
ACH-000087,-0.10488951623351253
ACH-000092,0.015708641395480918
ACH-000095,0.0588921992904493
ACH-000097,0.027462612312212045
ACH-000098,0.06645907265984519
ACH-000099,-0.05051411426729329
ACH-000108,0.01901844104299907
ACH-000113,-0.16199239944447275
ACH-000116,0.08956821549940723
ACH-000118,-0.06790946620922372
ACH-000120,0.13938592068464484
ACH-000123,0.00480167877840031
ACH-000127,-0.19011747507830093
ACH-000128,-0.10218628861812136
ACH-000132,-0.1384552196046404
ACH-000133,0.06954929238153508
ACH-000137,0.006047907844437851
ACH-000138,0.008322876877778575
ACH-000142,0.07271343821827032
ACH-000143,0.0031387676247842237
ACH-000146,0.018623009600596683
ACH-000148,-0.1575807902815134
ACH-000150,-0.102749127423338
ACH-000152,-0.016059195951227474
ACH-000153,-0.03750981902039333
ACH-000159,0.0713679749332749
ACH-000160,0.0004197280705311079
ACH-000163,-0.04011801971687829
ACH-000167,0.140625041192581
ACH-000168,-0.006101569738061621
ACH-000169,-0.12566609178751992
ACH-000178,0.03977381718491342
ACH-000183,0.04543229418148737
ACH-000188,0.06880617572222494
ACH-000189,-0.22851971602570026
ACH-000190,0.034998441762083644
ACH-000198,0.03641667766207148
ACH-000203,0.04710954856006076
ACH-000204,0.10885947319684053
ACH-000206,0.03365201154857511
ACH-000207,0.04639820611024688
ACH-000208,-0.004390997188040641
ACH-000210,-0.18143103525941826
ACH-000211,0.005335443899640739
ACH-000215,-0.034525116224788155
ACH-000221,-0.2721659806415688
ACH-000222,-0.033792509019384256
ACH-000223,-0.13415980832274088
ACH-000226,0.10735868743496632
ACH-000227,0.12084395058344435
ACH-000228,-0.061397566058792985
ACH-000231,0.04842165689654422
ACH-000232,0.012477023385701315
ACH-000233,0.00885110876760233
ACH-000234,-0.03589924065666809
ACH-000235,0.06860544945269276
ACH-000237,0.08075355551357273
ACH-000238,0.013636789253520805
ACH-000242,-0.16905057162736556
ACH-000243,0.08896822277385995
ACH-000244,-0.08594738090016578
ACH-000246,0.012313921994922868
ACH-000248,-0.13792077367374958
ACH-000250,0.05263494317833047
ACH-000251,0.054015715839780605
ACH-000252,-0.03890746012031523
ACH-000253,0.13392303211351378
ACH-000255,-0.0888409265617154
ACH-000256,0.09101427951002307
ACH-000257,-0.3674154639153355
ACH-000258,0.006478115495933864
ACH-000259,-0.07809573503748317
ACH-000260,0.09171109956009796
ACH-000261,0.05725604900891958
ACH-000262,-0.0985885428217044
ACH-000263,-0.14137307346355696
ACH-000264,-3.8420412673777645e-05
ACH-000265,-0.15765055181195345
ACH-000266,-0.01647811616184114
ACH-000272,-0.025159309664013915
ACH-000274,-0.0213844338052408
ACH-000277,0.0674203681753714
ACH-000278,0.01529378768398543
ACH-000279,0.05715217268372105
ACH-000280,0.08646907802430451
ACH-000281,-0.026097548296516858
ACH-000288,-0.07361943804678724
ACH-000291,0.14922408914460322
ACH-000293,0.019199585481998585
ACH-000294,0.13750139284874927
ACH-000295,-0.08250141052760936
ACH-000296,-0.022065098406626675
ACH-000302,-0.11456789699532074
ACH-000304,-0.07585172365835494
ACH-000307,0.007586050753393451
ACH-000308,0.030796691616239283
ACH-000310,0.029967426458044268
ACH-000311,0.01521655968401241
ACH-000312,0.14247452307558628
ACH-000315,-0.1052692469872574
ACH-000316,-0.035306106390254915
ACH-000317,0.040141190826221404
ACH-000318,-0.08103708167525962
ACH-000319,0.09938721635075973
ACH-000320,0.10314588765448918
ACH-000322,0.15082119386467732
ACH-000323,0.043051918169777464
ACH-000324,0.05874493639500001
ACH-000329,-0.055171873232525134
ACH-000330,-0.019455595304595587
ACH-000331,0.061157488969940985
ACH-000332,0.02081080064445259
ACH-000334,-0.017121044115069057
ACH-000335,0.08647841804960972
ACH-000336,0.07655641232536166
ACH-000337,0.17357935375405675
ACH-000338,-0.2863137612289111
ACH-000339,0.0035770928159883095
ACH-000341,0.044978558076905116
ACH-000348,0.029023058463205024
ACH-000350,-0.006517398243580639
ACH-000352,0.003651475301392304
ACH-000356,0.13209619175844262
ACH-000361,-0.09000111985162003
ACH-000362,0.1117199207572214
ACH-000363,0.03809195599695199
ACH-000364,-0.05542857674717686
ACH-000365,0.1311762889659768
ACH-000366,0.10893018149951714
ACH-000368,-0.08340768620896638
ACH-000374,-0.02985564922797357
ACH-000375,0.0167975550631128
ACH-000376,-0.2694990427568861
ACH-000381,-0.10171793037713846
ACH-000383,-0.04460548481725846
ACH-000387,0.012729043926961572
ACH-000389,0.152540603848961
ACH-000390,0.005132988626353975
ACH-000393,-0.032812040274888994
ACH-000395,-0.1385006629668737
ACH-000396,-0.08615198160291969
ACH-000397,0.14073509938227674
ACH-000401,-0.08836190393345532
ACH-000402,0.13351483619388013
ACH-000403,0.06185879935651819
ACH-000404,0.17784966728664134
ACH-000406,-0.029139669345309236
ACH-000407,0.04678850250630282
ACH-000408,-0.06277092254525232
ACH-000410,-0.001185593834668043
ACH-000411,-0.01056483078613737
ACH-000414,0.011473564948848559
ACH-000415,-0.022689233725512847
ACH-000416,0.0883285084199622
ACH-000420,0.046514952770395766
ACH-000421,0.012283299208522634
ACH-000424,-0.09375961162609456
ACH-000425,-0.005897963169587011
ACH-000426,-0.1169175773458393
ACH-000427,0.02766870923624535
ACH-000433,0.16787024575429407
ACH-000435,-0.1576840390809198
ACH-000436,0.013620311905624571
ACH-000444,0.006581399485027917
ACH-000445,0.13068099571010944
ACH-000448,0.10423362000741396
ACH-000450,-0.12069625124852908
ACH-000452,0.07847693093521928
ACH-000454,-0.03547467390470141
ACH-000458,-0.03647481345950799
ACH-000459,-0.17934717343012632
ACH-000460,0.1630734659717227
ACH-000461,-0.3183149392632422
ACH-000463,-0.08574507611099251
ACH-000464,0.033292344244630616
ACH-000466,0.07414396217475527
ACH-000467,0.07035418858913625
ACH-000468,-0.006082764218840292
ACH-000469,-0.04220214284034008
ACH-000470,0.290128771536158
ACH-000471,0.1253442971924042
ACH-000472,0.08109532830455468
ACH-000473,0.09121788450269892
ACH-000475,-0.10729623218316628
ACH-000476,-0.033579743380517835
ACH-000477,-0.007032058309834894
ACH-000479,0.06454135854374173
ACH-000480,0.04682855914156505
ACH-000481,0.09898345200898646
ACH-000483,-0.18868134822936905
ACH-000484,0.006092177614501632
ACH-000485,-0.10987344854157187
ACH-000486,0.07332214227276877
ACH-000487,-0.07207789297433632
ACH-000488,0.003542093839652099
ACH-000490,0.07871246341982498
ACH-000491,-0.12383149958755575
ACH-000495,0.1038409245951175
ACH-000496,-0.04077637145072911
ACH-000499,-0.06858559938644729
ACH-000500,0.006175000765254049
ACH-000502,0.09685144677391652
ACH-000503,-0.03164052077921212
ACH-000505,0.029761623677051863
ACH-000507,-0.1069685611463831
ACH-000510,-0.19162430707996614
ACH-000511,0.07970545468470537
ACH-000512,0.16808359736053746
ACH-000516,0.0024079145117490595
ACH-000517,-0.022804732934948908
ACH-000518,0.14793848471236465
ACH-000520,0.07927424759887045
ACH-000521,-0.04792852266200015
ACH-000522,-0.05146573053794636
ACH-000524,0.017262645262481783
ACH-000527,-0.06913385792401111
ACH-000528,-0.0002958068671079917
ACH-000537,-0.13549377779145744
ACH-000541,0.05744694340960976
ACH-000542,0.10029498766190602
ACH-000544,0.044440513357519536
ACH-000545,-0.04747310813080747
ACH-000547,-0.1295466613659968
ACH-000548,0.038322843392773635
ACH-000549,0.04813802303382994
ACH-000550,0.03966628612881253
ACH-000552,-0.08206322112294892
ACH-000556,-0.17670671166263766
ACH-000557,0.029271821878123737
ACH-000569,-0.2682480545789603
ACH-000570,-0.04835250178906774
ACH-000571,0.05285057627435112
ACH-000573,-0.12367095118702895
ACH-000576,0.08953204445275262
ACH-000579,-0.16815856121776201
ACH-000580,0.01700666577634893
ACH-000584,-0.021949389071939943
ACH-000585,0.05886341955788745
ACH-000588,0.21032064848523685
ACH-000589,-0.18480971015307746
ACH-000591,0.03770118391594888
ACH-000593,-0.14207359364959
ACH-000600,-0.04285980755951513
ACH-000601,0.004814745618658093
ACH-000605,-0.028039170550313908
ACH-000606,0.018549205675682356
ACH-000608,-0.0135780239386828
ACH-000614,-0.07058600542290228
ACH-000616,-0.018861262529497238
ACH-000618,-0.10228886086897834
ACH-000619,0.1417648726508646
ACH-000620,0.0399350487559076
ACH-000621,0.0011443374340162186
ACH-000622,0.0523771744629461
ACH-000623,0.057608167588400164
ACH-000624,0.10114998958475184
ACH-000627,-0.06672546989935893
ACH-000630,-0.027346521248272297
ACH-000631,-0.02325173790867224
ACH-000632,-0.07844565367539445
ACH-000633,-0.2027321760050941
ACH-000637,0.049139137503783015
ACH-000638,0.03740846130994044
ACH-000646,-0.015947439327140846
ACH-000647,-0.05435066490170835
ACH-000648,-0.02556996607919564
ACH-000649,0.16564781536488155
ACH-000651,-0.454110401083632
ACH-000652,0.002478337566551905
ACH-000653,-0.06927706481655288
ACH-000657,-0.0922796230011437
ACH-000658,0.05527278188816708
ACH-000661,-0.17793944600210404
ACH-000662,-0.2745649196671208
ACH-000663,-0.012873846178557084
ACH-000665,0.025802504703215583
ACH-000671,-0.02448557131433652
ACH-000672,0.16576821753102028
ACH-000673,0.054781459986019417
ACH-000676,0.07831483891744917
ACH-000677,-0.09584784933297676
ACH-000681,0.08179977653917132
ACH-000683,0.031526050527858236
ACH-000684,0.09934564185675984
ACH-000688,0.08576783040702922
ACH-000693,-0.22178365289351126
ACH-000694,0.06956769824672493
ACH-000695,-0.13449143142832126
ACH-000696,-0.029908309788594763
ACH-000697,-0.04013189518692512
ACH-000699,-0.017246882801010312
ACH-000701,-0.03166529988072299
ACH-000706,-0.09835296175012508
ACH-000711,0.1080486717232729
ACH-000713,-0.0422194731687428
ACH-000714,0.16770964728790164
ACH-000718,-0.030511317487142895
ACH-000720,0.05898010382622657
ACH-000721,0.1814954082563575
ACH-000724,-0.005748364483812687
ACH-000725,0.066150792771629
ACH-000732,0.041025337195840256
ACH-000734,-0.07189288823602424
ACH-000735,-0.00011328641789487258
ACH-000736,0.03199905334502829
ACH-000738,-0.2599357455088731
ACH-000746,-0.17914108399349085
ACH-000747,-0.2401061152320864
ACH-000748,0.09599045409880777
ACH-000753,-0.0398569992892656
ACH-000756,0.06886445285024713
ACH-000757,-0.04384349362901478
ACH-000758,-0.04576802514861973
ACH-000760,-0.13224215970118794
ACH-000762,0.031159906645301792
ACH-000763,-0.00895277433778827
ACH-000764,0.07529310359735306
ACH-000765,-0.012014620373840944
ACH-000766,-0.04755489882006896
ACH-000767,0.03432217607524983
ACH-000768,0.11107164932399516
ACH-000769,-0.039930081294792745
ACH-000770,0.07990413309070482
ACH-000771,0.12120910860679572
ACH-000773,-0.022152933406277518
ACH-000776,-0.13446611485618631
ACH-000777,-0.022713217880722975
ACH-000778,0.04474267637310713
ACH-000781,-0.0608057813279688
ACH-000782,-0.16465797640261556
ACH-000783,0.13397937617639116
ACH-000784,-0.11598587258156892
ACH-000785,0.11134207253202384
ACH-000787,-0.09634339687407692
ACH-000788,0.07524849007393956
ACH-000791,0.016034529633266792
ACH-000792,0.016287407177385103
ACH-000794,0.1620484939024529
ACH-000796,-0.0014166124738112776
ACH-000798,0.1182508576010506
ACH-000799,0.07244398485291567
ACH-000800,-0.13123668401263106
ACH-000802,-0.06269421793862524
ACH-000804,-0.04283209017242713
ACH-000805,-0.12201288583430298
ACH-000809,0.03534583796338363
ACH-000810,0.10356155404651267
ACH-000811,0.03129647710592811
ACH-000817,0.026998279997060684
ACH-000819,0.02901213865019898
ACH-000820,-0.14049305833451348
ACH-000821,-0.13097162252598935
ACH-000822,0.06254236730608939
ACH-000823,-0.015483777115894043
ACH-000824,0.12389757989241278
ACH-000827,0.07085020319424981
ACH-000829,0.091474280051727
ACH-000831,-0.4073816178260424
ACH-000832,0.11442537942981007
ACH-000833,0.045409349129663504
ACH-000834,-0.14174690876254922
ACH-000835,0.06292639841806938
ACH-000836,0.11967208702444578
ACH-000837,0.03595937344960279
ACH-000838,0.07387045009899179
ACH-000839,0.050505880274779695
ACH-000840,-0.0747698669273543
ACH-000841,0.167161075463299
ACH-000843,-0.012847512892328196
ACH-000846,0.17680509433201114
ACH-000847,-0.034556549686551814
ACH-000848,-0.23232815861803574
ACH-000849,0.06994361330064346
ACH-000851,-0.1520082922579878
ACH-000855,-0.06965027557983665
ACH-000856,0.08641567355192123
ACH-000858,-0.03130770826355787
ACH-000859,-0.10742625833335533
ACH-000861,-0.005687632041542311
ACH-000862,-0.08361702455786113
ACH-000865,-0.035569720791991236
ACH-000866,0.03265768458955327
ACH-000867,-0.11082050330323158
ACH-000869,-0.09363800588896494
ACH-000872,-0.003961388696963595
ACH-000873,-0.04440088978695053
ACH-000876,-0.151580850579882
ACH-000878,0.12676676445191526
ACH-000880,0.25919687386247714
ACH-000881,-0.03409667713564137
ACH-000882,-0.1212931923384783
ACH-000884,-0.04758672798103406
ACH-000885,-0.2961531236919258
ACH-000887,0.0005905407106736472
ACH-000889,-0.004396899720073368
ACH-000896,0.07194537606863922
ACH-000898,0.038519209273215234
ACH-000900,-0.14838518842661758
ACH-000901,-0.046219995332978964
ACH-000905,-0.03386281966293173
ACH-000906,-0.0254402806553142
ACH-000907,-0.059533909283197586
ACH-000910,0.05061349697104478
ACH-000911,-0.13388363158085353
ACH-000912,-0.029863976749204112
ACH-000913,0.04784254014746864
ACH-000915,-0.008937328820019104
ACH-000916,0.2601312658906498
ACH-000917,-0.020844686623554008
ACH-000920,-0.03539883628250387
ACH-000921,-0.04714488066814285
ACH-000924,-0.14928725646633756
ACH-000926,0.041250583464080184
ACH-000928,-0.049004765196090594
ACH-000929,-0.08345642283783276
ACH-000932,-0.04522812520706738
ACH-000935,-0.06509212920999195
ACH-000936,-0.1942057683341112
ACH-000937,0.14595606171611158
ACH-000938,0.05776630823676141
ACH-000939,-0.049264534280582035
ACH-000941,0.019879580407936703
ACH-000943,-0.1889369309234549
ACH-000946,-0.21841593191825
ACH-000947,-0.2456828700532333
ACH-000948,0.06486209635296737
ACH-000950,0.004529265182840034
ACH-000953,0.15330623494212747
ACH-000954,-0.08075976495270404
ACH-000957,-0.08608490449515313
ACH-000958,-0.0445555814441946
ACH-000960,0.12666870767526506
ACH-000963,-0.2099768585432875
ACH-000968,-0.08858738056838622
ACH-000969,-0.030641566215978626
ACH-000972,-0.12456523099483825
ACH-000973,0.06845706935151223
ACH-000974,-0.005383715207843296
ACH-000978,-0.02758724416186254
ACH-000984,-0.06512363122150876
ACH-000986,-0.02763588168147109
ACH-000988,0.013411842057157557
ACH-000993,0.048330459104774966
ACH-000994,-0.16445373007306474
ACH-000996,-0.038014809661264366
ACH-001001,-0.15347110641844453
ACH-001020,0.20262567138859056
ACH-001028,-0.12667463323579464
ACH-001031,-0.0583928803320679
ACH-001038,0.07200750218532416
ACH-001048,-0.01613836949215848
ACH-001050,0.039993794655799636
ACH-001053,0.29201518074751903
ACH-001054,0.08226921101629396
ACH-001061,-0.15719916853436972
ACH-001067,-0.25256414270390115
ACH-001075,-0.11054109123962222
ACH-001096,0.08743901425977267
ACH-001111,-0.08948888417220359
ACH-001119,-0.10284526602036127
ACH-001128,-0.04959277343036447
ACH-001134,0.14506082211207735
ACH-001151,0.017627221665126657
ACH-001163,-0.06902842776469448
ACH-001164,0.09683993844210356
ACH-001183,-0.0008291798030915835
ACH-001192,-0.007179070291785678
ACH-001193,0.02208140896432053
ACH-001196,-0.07276698367215235
ACH-001197,0.0347043082186938
ACH-001205,0.00988848132435402
ACH-001211,-0.2133986316773868
ACH-001212,0.06276922172264622
ACH-001228,0.029080254862276063
ACH-001232,0.1033384948622774
ACH-001239,-0.03121216195933496
ACH-001270,0.027330929189506487
ACH-001274,0.128054738985615
ACH-001275,0.0767652304631148
ACH-001277,-0.15400715759659786
ACH-001278,-0.11359218454780215
ACH-001280,-0.10226829956716868
ACH-001283,0.11873886243685093
ACH-001289,0.08844892008859394
ACH-001300,0.005386045597349397
ACH-001301,0.05148632217082988
ACH-001302,-0.11539854368818507
ACH-001306,0.015354310276438141
ACH-001318,-0.06317858497603786
ACH-001322,0.06845219756879482
ACH-001328,0.0770712216625389
ACH-001332,-0.08288603028291608
ACH-001336,-0.14412554765325655
ACH-001346,-0.0006766441510935754
ACH-001353,0.06834464100761488
ACH-001354,-0.08368813532113463
ACH-001367,0.2277674090150567
ACH-001368,-0.052944893196149805
ACH-001374,-0.14187808871445942
ACH-001377,-0.034055713233406726
ACH-001380,-0.15957568944987455
ACH-001391,0.14724153426324915
ACH-001408,0.1653397212998339
ACH-001430,0.06900582350596023
ACH-001431,0.08163684199305139
ACH-001450,-0.09409630928335083
ACH-001496,0.028404192407813927
ACH-001500,-0.27240276654058154
ACH-001523,0.13160594441385987
ACH-001532,0.0050715594911713855
ACH-001550,0.010749404257561629
ACH-001552,-0.008894791625473011
ACH-001554,-0.06949110538214953
ACH-001654,0.044759568399702486
ACH-001735,0.07892885327830591
ACH-001736,-0.0011505897602651287
ACH-001737,0.35345603992901403
ACH-001740,-0.022303246367304345
ACH-001745,0.0817936917639902
ACH-001765,0.031072784126602217
