,ACSBG1 (23205)
ACH-000004,-0.07550517815132195
ACH-000005,0.013083609172219571
ACH-000007,0.0824282913646676
ACH-000009,-0.05439120268812577
ACH-000011,0.06763967605280251
ACH-000012,-0.05829387260070881
ACH-000013,0.019374667134226392
ACH-000014,0.07754020354965087
ACH-000015,0.024264308296707008
ACH-000017,0.07897076687458758
ACH-000018,0.16243385449252987
ACH-000019,0.009098479855047864
ACH-000021,0.10972110253398422
ACH-000022,-0.0009117074137479053
ACH-000025,0.1179371098518032
ACH-000028,0.1210138494249538
ACH-000030,0.018119635419760256
ACH-000035,-0.05493966509164365
ACH-000036,0.10781051729400494
ACH-000037,-0.029951118297973582
ACH-000039,-0.039600393648053775
ACH-000040,0.04320380414304552
ACH-000041,0.019434989851566414
ACH-000042,-0.029949745042754505
ACH-000045,0.16585072309923532
ACH-000047,0.104512241921902
ACH-000052,-0.09305645764988872
ACH-000053,0.03128369321823922
ACH-000054,0.11832621777798127
ACH-000055,-0.0491818825384187
ACH-000060,0.11697630894750427
ACH-000067,0.1263412955763086
ACH-000070,0.05386877591636968
ACH-000075,0.1805931135078677
ACH-000078,0.016372407750734633
ACH-000082,-0.08770245414146524
ACH-000085,-0.2396489539834872
ACH-000086,0.012845346109539352
ACH-000087,0.08049192308493781
ACH-000092,0.1365107065975095
ACH-000095,0.03245667975323107
ACH-000097,0.017777273194114658
ACH-000098,0.05223958979593399
ACH-000099,0.07047711778524092
ACH-000108,-0.058989550915969975
ACH-000113,0.05190523189788413
ACH-000116,0.053752013872316484
ACH-000118,0.09151209648986526
ACH-000120,0.05462497723966237
ACH-000123,-0.03368807711915988
ACH-000127,-0.04361466731549801
ACH-000128,0.0651857099888202
ACH-000132,0.15347584935425193
ACH-000133,0.08043979259325443
ACH-000137,-0.020895115210898187
ACH-000138,0.058790705537227525
ACH-000142,0.17603101033846222
ACH-000143,0.1594330045616279
ACH-000146,0.0905053329471539
ACH-000148,0.03926218874543747
ACH-000150,0.18075975226148444
ACH-000152,0.066071111720628
ACH-000153,0.12709796584654112
ACH-000159,-0.008757465463701932
ACH-000160,-0.02663469534749856
ACH-000163,-0.01234430350135755
ACH-000167,-0.3653474060225377
ACH-000168,0.015433587310418391
ACH-000169,0.08677532400124192
ACH-000178,0.17270847525165134
ACH-000183,0.10336296811664393
ACH-000188,0.046409470294567295
ACH-000189,-0.048663829752838735
ACH-000190,0.13060427147083642
ACH-000198,0.0373919159849061
ACH-000203,0.12113878964347123
ACH-000204,0.017611174132461438
ACH-000206,-0.1879097499851969
ACH-000207,0.04734551922132669
ACH-000208,-0.10936312463285808
ACH-000210,0.30613313683102195
ACH-000211,0.057291664435105014
ACH-000215,0.01655470405008506
ACH-000221,0.09925090927218494
ACH-000222,-0.02954421842967044
ACH-000223,0.0866409079477159
ACH-000226,0.12605258139231748
ACH-000227,-0.02487468582049421
ACH-000228,0.09074508049019774
ACH-000231,-0.028795676073628214
ACH-000232,0.060249802190440085
ACH-000233,0.010547393947549215
ACH-000234,-0.04104116248363742
ACH-000235,-0.020931571074714196
ACH-000237,-0.012654116246718604
ACH-000238,0.09094243159141577
ACH-000242,0.12259758922926654
ACH-000243,0.03203451265225446
ACH-000244,-0.029996504914450814
ACH-000246,0.14242641642009046
ACH-000248,0.0906517316331764
ACH-000250,0.07319108489852913
ACH-000251,0.0634001020878439
ACH-000252,0.23889613305290744
ACH-000253,0.04112267420415383
ACH-000255,0.0462928532846428
ACH-000256,-0.021690140867216483
ACH-000257,0.03865594847111123
ACH-000258,0.08740831426949552
ACH-000259,0.029246028607632105
ACH-000260,0.08485375064405283
ACH-000261,0.011220912974462037
ACH-000262,-0.024721815283398733
ACH-000263,-0.33696776344611795
ACH-000264,0.034406292340327126
ACH-000265,-0.0491872605501661
ACH-000266,0.052351533636497145
ACH-000272,-0.04033607886313961
ACH-000274,0.04165844760643535
ACH-000277,0.08029401985587438
ACH-000278,0.044883575895768316
ACH-000279,-0.08788127871813295
ACH-000280,-0.15744403241445334
ACH-000281,-0.14875404345979806
ACH-000288,-0.035597143090414236
ACH-000291,0.09544891034795963
ACH-000293,-0.005842867273202748
ACH-000294,-0.04786297303302753
ACH-000295,0.03972219808337732
ACH-000296,0.254227359260056
ACH-000302,-0.054949652081191326
ACH-000304,0.12665894863011706
ACH-000307,-0.009201569713778696
ACH-000308,0.014121459473004071
ACH-000310,0.06552728961520485
ACH-000311,0.0883495279639311
ACH-000312,-0.06164795134276401
ACH-000315,0.09165248205691318
ACH-000316,-0.01882840159896961
ACH-000317,-0.14090084154455704
ACH-000318,0.025981069182082654
ACH-000319,0.056652068421863926
ACH-000320,0.04446056933817054
ACH-000322,0.1471976673891592
ACH-000323,0.20600683993621088
ACH-000324,0.05700502599577145
ACH-000329,0.057029431471630414
ACH-000330,-0.0031554299016125897
ACH-000331,0.007452411373948419
ACH-000332,0.08388921157103199
ACH-000334,0.10155999615403584
ACH-000335,0.0720990119948749
ACH-000336,0.00774333863066756
ACH-000337,0.0511489202289092
ACH-000338,0.6448457358279172
ACH-000339,0.09556862109235983
ACH-000341,-0.005492924942009115
ACH-000348,0.08416674309075023
ACH-000350,0.04034859530413398
ACH-000352,0.1614296370675752
ACH-000356,-0.03798275625719926
ACH-000361,-0.03997742702749845
ACH-000362,0.024173701730984848
ACH-000363,0.02933308075626949
ACH-000364,-0.0050822201336601066
ACH-000365,-0.008779602443356927
ACH-000366,-0.03852708134212253
ACH-000368,-0.02777320027672363
ACH-000374,0.08608471799849488
ACH-000375,-0.03315155873238085
ACH-000376,-0.03280852520241968
ACH-000381,-0.012623711799528014
ACH-000383,0.00793546810404776
ACH-000387,-0.0565824117206656
ACH-000389,0.16930602746636933
ACH-000390,-0.007144297078442985
ACH-000393,0.04952912564343832
ACH-000395,-0.051143547612579936
ACH-000396,-0.3524718437278017
ACH-000397,0.05560215391693631
ACH-000401,0.04011680297340838
ACH-000402,0.034558743578616144
ACH-000403,0.019632684816911636
ACH-000404,0.003838078326483467
ACH-000406,0.04499427577442309
ACH-000407,-0.017039586743419214
ACH-000408,-0.19779044489727726
ACH-000410,-0.013875555639110066
ACH-000411,0.2680986616815236
ACH-000414,0.117793691119128
ACH-000415,0.12446341383152733
ACH-000416,-0.005377990021504715
ACH-000420,0.04177528354700872
ACH-000421,0.011148854545895584
ACH-000424,-0.24478994226741044
ACH-000425,-0.0427095626478328
ACH-000426,0.13698992559095816
ACH-000427,0.13449503793727394
ACH-000433,0.1318603899741935
ACH-000435,-0.24040627294783196
ACH-000436,0.11352187629195445
ACH-000444,0.12145948968864907
ACH-000445,0.1610540232433422
ACH-000448,0.026322562156618705
ACH-000450,0.003353773737615608
ACH-000452,-0.020492809752074258
ACH-000454,-0.017742691950429556
ACH-000458,0.03976824277946528
ACH-000459,-0.02497142284245651
ACH-000460,0.13499526707505502
ACH-000461,0.04454372585714887
ACH-000463,0.09616635292346856
ACH-000464,-0.04221791043598664
ACH-000466,-0.025980172497108555
ACH-000467,0.08517546952184793
ACH-000468,-0.00751016657564625
ACH-000469,0.02589543910978786
ACH-000470,-0.024663418634497374
ACH-000471,-0.0003178646531728832
ACH-000472,-0.0009624968503090828
ACH-000473,-0.002539276801636707
ACH-000475,0.0412186619795798
ACH-000476,0.1151738673057968
ACH-000477,0.22049672524529254
ACH-000479,-0.21946950047033675
ACH-000480,-0.006691987229294429
ACH-000481,-0.03277928888699348
ACH-000483,0.1035314219088183
ACH-000484,0.01037622825401861
ACH-000485,0.04651341598285575
ACH-000486,0.016206249257269958
ACH-000487,0.11856642416302415
ACH-000488,-0.07392486893711163
ACH-000490,0.0728104839611856
ACH-000491,0.022422037415460016
ACH-000495,0.018993363278264036
ACH-000496,0.02314417733383961
ACH-000499,-0.06725476090715538
ACH-000500,0.5376251704569558
ACH-000502,-0.010456071073681508
ACH-000503,-0.03446359756710988
ACH-000505,0.037004385151796784
ACH-000507,-0.049116786316700814
ACH-000510,0.06420043067170421
