,HSF2 (3298)
ACH-000004,-0.031016811370974843
ACH-000005,-0.14874929585055893
ACH-000007,0.005734264986998598
ACH-000009,-0.11539800197379728
ACH-000011,-0.19119994338230656
ACH-000012,-0.14158451627356933
ACH-000013,0.013183000564433812
ACH-000014,-0.02325422546698834
ACH-000015,0.002770459407040412
ACH-000017,-0.05185653681854095
ACH-000018,0.006337585116573082
ACH-000019,-0.19996908271586905
ACH-000021,-0.20736269785588685
ACH-000022,0.02801367852439272
ACH-000025,0.024452290333665017
ACH-000028,-0.15988603467655313
ACH-000030,-0.051283747880126934
ACH-000035,0.06949451228414556
ACH-000036,-0.17412191400181415
ACH-000037,-0.06557543550202972
ACH-000039,-0.25836790142807525
ACH-000040,-0.17101331798815855
ACH-000041,-0.017928006738785668
ACH-000042,-0.10964231441718937
ACH-000045,-0.07760521838807401
ACH-000047,-0.10860823350455223
ACH-000052,0.004474440619459053
ACH-000053,-0.047372576474175934
ACH-000054,-0.14739241398696418
ACH-000055,0.02379368611149277
ACH-000060,-0.15108087681319907
ACH-000067,-0.10571089736439364
ACH-000070,0.024799496267303104
ACH-000075,-0.05667839506449863
ACH-000078,-0.04103232098402495
ACH-000082,0.002075913716122216
ACH-000085,-0.11785655754525695
ACH-000086,-0.017728845179302267
ACH-000087,0.0981422190029204
ACH-000092,-0.032030619243882195
ACH-000095,-0.20620148275372024
ACH-000097,-0.10801925420054884
ACH-000098,-0.10715176953233084
ACH-000099,0.04614877222947445
ACH-000108,0.015421628772383603
ACH-000113,-0.037816408927335315
ACH-000116,-0.14707218758390433
ACH-000118,-0.21210735172528528
ACH-000120,-0.046769351260621636
ACH-000123,-0.09846120139256448
ACH-000127,-0.107604875026243
ACH-000128,-0.13325087448235387
ACH-000132,-0.15010959836667975
ACH-000133,-0.09291390974092864
ACH-000137,-0.048986298690343884
ACH-000138,-0.08280726287585044
ACH-000142,-0.0170237014410078
ACH-000143,0.021752793408597038
ACH-000146,-0.043886696301592136
ACH-000148,0.023686584719484996
ACH-000150,-0.15134417508542347
ACH-000152,-0.12113222134828695
ACH-000153,0.06593401528859891
ACH-000159,0.054118951000077985
ACH-000160,-0.1336635757206692
ACH-000163,-0.02763084450385004
ACH-000167,-0.13320844856548356
ACH-000168,-0.02620521646614426
ACH-000169,-0.1372278117553962
ACH-000178,-0.0002034502458341404
ACH-000183,0.0065972156507633824
ACH-000188,-0.04807032814313062
ACH-000189,0.1522630478654362
ACH-000190,-0.18599572621059765
ACH-000198,-0.2183717075366798
ACH-000203,0.24265250471186744
ACH-000204,-0.09566193117677572
ACH-000206,0.03734592187858776
ACH-000207,-0.010512593897105012
ACH-000208,-0.05309991595526106
ACH-000210,0.10744170922738408
ACH-000211,-0.07677726491663822
ACH-000215,-0.14669649321327144
ACH-000221,0.15666385169240765
ACH-000222,-0.03987382547951485
ACH-000223,-0.09209454889554734
ACH-000226,-0.06666689502311092
ACH-000227,0.02145584576333955
ACH-000228,-0.1011571795792318
ACH-000231,-0.1005557438950769
ACH-000232,-0.03642390855735304
ACH-000233,-0.08656679222056833
ACH-000234,-0.011050973430449713
ACH-000235,-0.0010586673613399947
ACH-000237,-0.010079843216074613
ACH-000238,-0.14366771047193794
ACH-000242,0.015875154118192267
ACH-000243,0.04003707967187524
ACH-000244,0.12603865844179313
ACH-000246,-0.17265324318224634
ACH-000248,-0.02563773958536275
ACH-000250,-0.11671911790658572
ACH-000251,-0.07932764615355208
ACH-000252,-0.0049098058571302615
ACH-000253,0.004950412314258807
ACH-000255,-0.13931508098478998
ACH-000256,0.011597765257166385
ACH-000257,-0.057299630892459485
ACH-000258,-0.18340288774894467
ACH-000259,-0.05715798818432565
ACH-000260,-0.09882550551315324
ACH-000261,-0.0818432438376238
ACH-000262,-0.05857273441347623
ACH-000263,0.07245802992641355
ACH-000264,-0.02563419355598525
ACH-000265,-0.06880142959911963
ACH-000266,-0.12227558243774934
ACH-000272,0.03770503102778179
ACH-000274,-0.1802652641619379
ACH-000277,-0.038132189108202506
ACH-000278,-0.06149875051666358
ACH-000279,-0.13163968147352248
ACH-000280,-0.07708770771293587
ACH-000281,-0.1286433456182232
ACH-000288,-0.0598627882908345
ACH-000291,0.04359378045982892
ACH-000293,-0.0597595115714684
ACH-000294,0.015443716130692344
ACH-000295,0.055396569716072236
ACH-000296,-0.04262825787533625
ACH-000302,-0.040768242386832826
ACH-000304,-0.08131420679468508
ACH-000307,-0.04560962462661014
ACH-000308,-0.047940736795703126
ACH-000310,-0.07232432848517031
ACH-000311,-0.11171015557453573
ACH-000312,0.05984550651020841
ACH-000315,0.05512557922179623
ACH-000316,-0.15390285829461695
ACH-000317,-0.12829158580374642
ACH-000318,-0.06966734284960169
ACH-000319,0.04141402318258812
ACH-000320,0.01498591795628261
ACH-000322,0.012169488065102006
ACH-000323,0.01704640368210121
ACH-000324,-0.06605127643494392
ACH-000329,-0.15667396891777655
