,PLXNA1 (5361)
ACH-000004,0.039876194625987724
ACH-000005,0.17465196701934854
ACH-000007,0.16893346455884956
ACH-000009,-0.08241790165592236
ACH-000011,0.29603813876525165
ACH-000012,-0.12543814004164178
ACH-000013,-0.07144590803493132
ACH-000014,0.0019407287004536726
ACH-000015,-0.006372883620312818
ACH-000017,0.057296267356246176
ACH-000018,-0.011708966724215678
ACH-000019,-0.06045811468064044
ACH-000021,-0.11189225509932184
ACH-000022,-0.083451052205077
ACH-000025,0.08978557244688494
ACH-000028,-0.0150165842460608
ACH-000030,-0.013642864318137932
ACH-000035,-0.03441866948986906
ACH-000036,0.4854997677282626
ACH-000037,-0.1154821344252732
ACH-000039,-0.1639593631851985
ACH-000040,0.13768475720774945
ACH-000041,-0.10582240396673782
ACH-000042,0.2735858156871255
ACH-000045,0.043204484870838084
ACH-000047,0.03157481963276592
ACH-000052,-0.07335208143896084
ACH-000053,-0.05035707344487718
ACH-000054,-0.033518982050587384
ACH-000055,-0.07800366370375596
ACH-000060,0.042596274383834384
ACH-000067,0.1436048367999928
ACH-000070,-0.019888571749889
ACH-000075,-0.12797023363837326
ACH-000078,0.01088211317886409
ACH-000082,0.2022921335759585
ACH-000085,0.1123117814814487
ACH-000086,-0.05111049594322562
ACH-000087,-0.17744988928166625
ACH-000092,0.036106276978251486
ACH-000095,-0.0006688973347000959
ACH-000097,-0.026908814773966547
ACH-000098,0.6778641247201623
ACH-000099,-0.04156040719218624
ACH-000108,0.28130982919561764
ACH-000113,0.02127104398143296
ACH-000116,0.1384406050939707
ACH-000118,-0.014569921191633587
ACH-000120,0.037314750603485526
ACH-000123,0.031056855763945113
ACH-000127,0.0035519718828033813
ACH-000128,-0.19314734414925952
ACH-000132,-0.019190881162692547
ACH-000133,0.030435852628148883
ACH-000137,0.025511548167376427
ACH-000138,0.04871640804401814
ACH-000142,-0.037705855663398284
ACH-000143,-0.03674878513659362
ACH-000146,-0.027586140776400092
ACH-000148,0.024311592676126745
ACH-000150,0.1485603083678251
ACH-000152,-0.03987965393722077
ACH-000153,0.06642653498439277
ACH-000159,-0.09560583909355252
ACH-000160,-0.04824869173813216
ACH-000163,0.08142990062965251
ACH-000167,0.02914957026679131
ACH-000168,-0.14568791525573213
ACH-000169,-0.041471010248865264
ACH-000178,0.1007405774470191
ACH-000183,-0.07602681348283366
ACH-000188,-0.029092689246154886
